15年 2月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝1600m 4歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初音ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａラテラス, 67,北村宏,, 69,*  4,*  5, 1,  3.2, ①①, 1, 7, オジュウチョウサン,,山本康,,,,, 4,  6.3,⑥③③, 1, 6,Ｈシングンジョｰカｰ, 70,武士沢,, 79,*  3,   7, 2,  7.4,③③③, 1,16,Ｉウエスタンメルシｰ, 78,後藤浩,, 87,  -3,* 23,10, 29.1, ⑭⑭
 2, 4,Ｂジェットコルサ, 66,戸崎圭, 0.6, 65,   0,*  5, 2,  3.3, ⑤⑤, 2, 8, イフウドウドウ,,難波剛,205.6,,,, 1,  3.0,⑧⑤④, 2,11,Ａナイフリッジ, 78,横山和, 0.2, 76,  -4,* 18, 3,  8.6,⑯⑮⑮, 2,12,Ｄレッドセシリア, 80,蛯名正, 0.0, 89,   1,* 19, 3,  6.3, ⑩⑪
 3,16,Ｇポントス, 55,大庭和, 1.2, 60,   1,  -2, 8, 21.6, ④③, 3, 6, トウケイギムレット,,佐久間,206.0,,,, 5, 10.2,①①①, 3,15,Ｂサウンドメモリｰ, 77,松岡正, 0.4, 74,   0,   6, 8, 24.3,⑦⑧⑦, 3,11,Ｅアルマディヴァン, 79,藤岡佑, 0.2, 85,  -3,* 20, 8, 21.8, ⑬⑬
 4, 7,Ｆタピゴン, 58,蛯名正, 1.6, 58,  -4,   2, 3,  4.5, ⑭⑧, 4,13, シゲルシモウサ,,草野太,206.3,,,, 7, 29.0,⑤⑥⑦, 4, 5,Ｄコｰラルタワｰ, 76,田辺裕, 0.4, 75,  -1,  10, 7, 21.4,⑧⑨⑩, 4, 8,Ｇクラウンロゼ, 79,柴田善, 0.3, 79,*  6,   4, 7, 21.7, ②②
 5, 5,Ｎセイウンアワｰド, 37,木幡初, 1.6, 57,  -5,   1,11,148.2, ⑦⑦, 5,12, オベレック,,高野和,206.4,,,,13,149.5,⑩⑦⑤, 5, 9,Ｇトｰセンタｰキｰ, 71,戸崎圭, 0.5, 71,   1,   2, 1,  1.7,⑤④⑤, 5, 4,Ｆチェリｰヒロイン, 79,石橋脩, 0.4, 85,  -1,  16, 6, 15.8, ⑫⑫
 6, 1,Ｈマゼンタ, 53,三浦皇, 1.9, 55,  -2,  -4, 5, 13.4, ⑥⑥, 6, 1, フリメｰル,,小野寺,206.6,,,,14,243.3,⑬⑪⑩, 6,10,Ｅマイネルイルミナル, 74,柴田大, 0.6, 73,   0,   5, 4, 10.0,⑩⑩⑨, 6, 9,Ｏサクラプレジｰル, 73,吉田豊, 0.4, 79,*  7,   1,13,111.1, ①①
 7,10,Ｊルパン, 50,武士沢, 2.0, 55, -10,*  7, 9, 26.3, ⑯⑯, 7, 5, グリｰティングワン,,平沢健,206.8,,,,10, 93.1,⑪⑫⑫, 7,12,Ｉサトノフェアリｰ, 67,田中勝, 0.6, 73,  -1,   8, 6, 16.6,⑭⑬⑪, 7,15,Ｍベリｰフィｰルズ, 74,柴山雄, 0.5, 83,  -4,* 18,14,176.4, ⑮⑮
 8,14,Ｋサクラモチ, 45,井上敏, 2.3, 52,  -5,  -4,12,163.9, ⑨⑨, 8, 9, カワキタバルク,,金子光,207.1,,,, 9, 36.2,⑨⑨⑧, 8,16,Ｎウンプテンプ, 55,後藤浩, 0.7, 65,*  5,  -8, 5, 13.3,①①①, 8, 2,Ａシャトｰブランシュ, 85,田辺裕, 0.5, 78,   3,   5, 2,  3.6, ③③
