15年 3月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,但馬ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｌスズカマドンナ, 45,藤岡佑,, 63,  -3,*  3, 9, 26.2, ④③, 1,13,Ｂサンライズセンス, 62,岩崎翼,, 62,*  6,* -8, 1,  2.3,②②②, 1, 8,Ａスズカアドニス, 77,デムｰ,, 71,   7,*  8, 1,  2.7,⑤④③, 1, 1,Ａレコンダイト, 84,デムｰ,, 79,   4,* 12, 1,  3.2,⑧⑪⑫
 2,12,Ｂニホンピログレｰス, 60,幸英明, 0.1, 63,* -1,  -1, 5, 11.3, ②②, 2,15,Ｃハギノパトリオット, 61,岩田康, 0.3, 60,*  6,*-10, 4,  7.6,⑥⑥③, 2, 4,Ｈケルンウィナｰ, 68,幸英明, 0.3, 68,*  9,   1, 3,  7.4,①①①, 2, 7,Ｃモビｰル, 83,岩田康, 0.2, 75,   5,   6, 5,  9.4,⑤⑤⑦
 3,11, ジェントルヴァウ,---,浜中俊, 0.3, 62,*  2,  -6, 1,  2.5, ①①, 3, 9,Ｅナムラオツウ, 59,シュタ, 0.6, 59,   6, -13, 5,  7.7,⑤⑤⑤, 3,10,Ｇアダムズアップル, 71,岩崎翼, 0.4, 69,   7,   3, 6, 15.3,②②②, 3,11,Ｇマイネオｰラム, 79,柴田未, 0.2, 74,   8,   1,10, 28.4,④④④
 4,14,Ａセイウンデライラ, 61,デムｰ, 0.5, 60,  -9,*  3, 3,  6.9, ⑪⑦, 4,10,Ｄアウトゼアｰ, 61,和田竜, 0.8, 57,   1,* -6, 3,  7.2,⑯⑬⑧, 4, 7,Ｂディライトフル, 77,岩田康, 0.6, 67,   6,   5, 2,  3.0,⑧⑤⑤, 4,13,Ｄトウカイオｰロラ, 81,秋山真, 0.4, 73,   3,*  8, 8, 21.9,⑫⑫⑬
 5, 4,Ｅタイセイメテオ, 53,和田竜, 0.5, 61,  -3,  -2, 8, 19.6, ③④, 5, 1,Ｍスパｰクルジョイ, 31,藤岡佑, 1.1, 54,   3, -12,11,101.6,⑪⑩⑪, 5, 3,Ｃメテオライト, 77,シュタ, 0.7, 66,   6,   5, 4,  8.6,⑥⑦⑥, 5, 4,Ｎロｰゼンケｰニッヒ, 71,太宰啓, 0.5, 73,   4,   6,12, 82.8,⑮⑭⑪
 6,10,Ｃシュンイキ, 53,太宰啓, 0.9, 58,  -7,  -2,10, 27.5, ⑧⑥, 6, 7,Ａタイセイブレイド, 68,浜中俊, 1.2, 51,   4, -19, 2,  3.3,⑨⑨⑥, 6, 1,Ｄシャトｰウインド, 73,四位洋, 0.8, 70,   8,   1, 8, 24.5,③③④, 6,12,Ｍエルカミｰノレアル, 72,藤岡佑, 0.6, 69,*  9,  -8,11, 68.0,③③③
 7, 1,Ｆラｰムリュンヌ, 52,秋山真, 1.1, 54,  -9,  -2, 4, 10.3, ⑨⑧, 7, 2,Ｌコスモサンズサン, 35,柴田未, 1.2, 52,   4, -18,13,202.8,⑦⑦⑦, 7,11,Ｊトウケイゴｰルド, 65,黒岩悠, 1.2, 63,   5,   1,10, 56.4,⑪⑨⑧, 7, 5,Ｂエアアンセム, 83,浜中俊, 0.6, 70,   6,  -1, 3,  5.9,⑦⑦⑥
 8,13,Ｈペパｰミント, 51,鮫島良, 1.7, 50, -12,  -3,12, 41.0, ⑮⑪, 8, 6, アキトビｰナス,---,酒井学, 1.5, 49,   5, -26, 8, 61.8,④③④, 8, 9,Ｋスカイライン, 60,菱田裕, 1.2, 64,   5,   2, 9, 33.6,⑦⑩⑨, 8, 2,Ｊタイセイドリｰム, 77,シュタ, 0.6, 70,   6,  -2, 9, 24.7,⑥⑥⑤
