15年 4月18日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月18日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蓬莱峡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａニホンピログレｰス, 66,幸英明,, 63,* -1,   0, 2,  3.4, ①①, 1, 8,Ａシャッタｰチャンス, 65,福永祐,, 65, -10,*  5, 1,  2.3, ⑩⑨, 1, 8,Ｈゼウス, 68,浜中俊,, 74,*  7,   4, 4,  8.3, ③②, 1, 6,Ｂサトノキングリｰ, 76,デムｰ,, 77,*  9,  -2, 1,  3.5, ②②
 2,16,Ｂマロンマロン, 65,藤岡康, 0.1, 62,* -2,   2, 6, 10.8, ②②, 2,15,Ｅピｰスオブジャパン, 55,藤岡康, 0.0, 63,  -7,*  0, 3,  6.8, ⑦⑥, 2,12,Ｂスナッチマインド, 74,菱田裕, 0.0, 75,   3,*  9, 1,  3.1, ⑨⑧, 2, 2,Ｃパドルウィｰル, 76,松山弘, 0.1, 80,   5,*  7, 3,  5.0, ⑧⑧
 3, 4,Ｆハギノレイラニ, 58,浜中俊, 0.2, 63,  -4,*  4, 7, 18.9, ④④, 3, 7, スウィｰトテイルズ,---,ルメｰ, 0.3, 62, -10,*  1, 2,  4.2, ⑨⑫, 3, 3,Ｉシュヴァリエ, 68,戸崎圭, 0.3, 71,   5,   4, 7, 19.9, ⑦⑥, 3, 8,Ｄラテラルアｰク, 75,四位洋, 0.2, 78,   4,*  7, 5,  5.8, ⑨⑨
 4,12,Ｇセングウ, 57,川田将, 0.3, 61,* -4,   2, 3,  6.7, ③③, 4,18,Ｂスズカプレスト, 64,岩田康, 0.6, 56,  -7,  -9, 4,  6.8, ⑤⑦, 4, 1,Ｇフェルメッツァ, 69,武豊  , 0.4, 71,   4,   5, 2,  4.5, ⑩⑩, 4, 4,Ａラブラバｰド, 82,川田将, 0.2, 76,*  9,  -3, 2,  4.1, ④③
 5, 2,Ｃシゲルハナガサ, 65,武豊  , 0.7, 56, -11,*  5, 1,  2.8, ⑨⑨, 5,14,Ｄダイゴサクラ, 57,城戸義, 0.7, 51,* -5, -17,13,226.3, ①①, 5, 6,Ａオｰスミチャド, 79,福永祐, 0.4, 69,   3,   4, 3,  4.7, ⑧⑨, 5, 1,Ｊナインテイルズ, 68,幸英明, 0.5, 74,   8,  -5, 8, 42.8, ③④
 6,13,Ｅドリス, 58,酒井学, 0.8, 56,  -9,   1, 5,  8.7, ⑦⑤, 6,13,Ｃメイショウナガヨリ, 59,酒井学, 0.7, 58, -11,* -2, 7, 25.1, ⑮⑯, 6,11,Ｄブルｰフラッシュ, 70,岩田康, 0.4, 71,   6,   1, 6, 15.0, ⑤⑤, 6, 9,Ｈブレイヴリｰ, 73,国分優, 0.5, 71,* 11, -12, 4,  5.7, ①①
 7, 1,Ｊアイファｰハｰト, 52,城戸義, 1.0, 55, -14,*  5,13,156.4, ⑪⑪, 7, 4,Ｎヒトミヲトジテ, 44,国分優, 0.8, 51,* -6, -16,10, 94.5, ②②, 7, 7,Ｊナムラアッパｰ, 66,岩崎翼, 0.5, 70,   0,*  9,13, 81.3, ⑯⑯, 7, 3,Ｇヴァリアシオン, 73,酒井学, 0.7, 71,   6,  -5, 7, 36.5, ⑥⑦
 8, 3,Ｉペパｰミント, 53,秋山真, 1.0, 54, -10,   2, 9, 71.0, ⑩⑧, 8,16,Ｏフェリシダｰデス, 44,四位洋, 0.9, 55, -10,  -7, 9, 41.6, ⑬⑬, 8, 5,Ｅエｰシンマイェスタ, 70,小牧太, 0.5, 69,   3,   4, 5, 14.5, ⑬⑪, 8, 5,Ｉキンショｰタイム, 69,秋山真, 0.8, 68,   6,  -8,10,143.5, ⑦⑤
