15年 9月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 9月20日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝2500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初風特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａカゼノカムイ, 48,丸山元,, 60,  -3,*  0, 1,  2.7, ⑤④, 1, 1,Ｆダイワパフォｰム, 60,北村宏,, 74,* 11,* -3, 3,  5.0, ①①, 1, 8,Ａウインインスパイア, 80,柴田大,, 77,*  9,   5, 3,  5.1,⑥⑤⑤, 1,11,Ａサザナミ, 76,戸崎圭,, 76,   3,   7, 2,  3.8, ⑥⑦
 2,14,Ｃアｰバンスタｰ, 44,柴田善, 0.6, 55,* -1,* -7, 2,  4.5, ③③, 2, 3,Ｄレッドアフレイム, 61,石橋脩, 0.2, 72,*  9,* -3, 1,  3.7, ③③, 2, 1,Ｅトウカイトレジャｰ, 74,戸崎圭, 0.0, 74,   7,*  8, 2,  3.7,⑪⑨⑧, 2,14,Ｃカｰビングパス, 75,北村宏, 0.2, 74,  -2,   8, 1,  2.4, ⑫⑫
 3,13,Ｊコウキアツガｰル, 37,伴啓太, 1.4, 49,* -1, -15, 8, 20.9, ②②, 3,12,Ａマタンギ, 66,津村明, 0.8, 66,*  9,  -8, 2,  3.8, ④②, 3, 2,Ｂフォルトファｰレン, 80,田辺裕, 0.1, 74,*  9,   2, 1,  2.7,③④③, 3, 6,Ｆエビスグレイト, 72,田中勝, 0.2, 75,  -6,* 12, 4,  9.7, ⑬⑬
 4, 8,Ｆコットンパｰル, 41,木幡初, 1.4, 46,  -4, -12, 6, 15.6, ⑦⑥, 4,14,Ｃティアップセッタｰ, 61,大野拓, 1.1, 60,   1,* -4, 6, 11.7, ⑩⑨, 4,11,Ｄバスティｰド, 77,三浦皇, 0.4, 73,   6,*  7, 6, 14.9,⑬⑬⑩, 4, 5,Ｊアスペンサミット, 68,石川裕, 0.2, 73,   0,   6, 5, 12.5, ⑨⑩
 5,10,Ｉエフディサンゼン, 38,井上敏, 1.5, 47,*  0, -16,14,126.6, ①①, 5, 7,Ｊヤマニントルｰパｰ, 52,石川裕, 1.4, 59,   0,  -4, 9, 23.2, ⑪⑩, 5, 6,Ｆトルｰクマクト, 73,蛯名正, 0.4, 73,   6,   6, 5, 12.3,⑭⑫⑨, 5,13,Ｏロマネクイｰン, 65,石橋脩, 0.3, 72,*  6,  -1,15,183.3, ②②
 6, 3,Ｂテイブルランド, 46,柴田大, 1.8, 44,  -8,  -9, 9, 40.2, ⑭⑬, 6, 8,Ｂハイオンザリスト, 62,田中勝, 1.7, 56,   5, -12, 5,  9.7, ⑥⑥, 6, 7,Ｇラハイナルナ, 72,北村宏, 0.4, 71,   7,   1, 4,  8.6,⑦⑦⑥, 6,16,Ｄスｰパｰアｰス, 73,江田照, 0.3, 73, -10,* 14,11, 68.9, ⑯⑮
 7, 2,Ｄミステリオ, 43,田中勝, 1.8, 41, -12,* -7, 4,  6.5, ⑯⑭, 7, 9,Ｈチェルカトｰレ, 55,三浦皇, 1.9, 52,  -2,  -8, 8, 21.4, ⑫⑪, 7, 4,Ｋトウカイエンプレス, 66,伴啓太, 0.5, 71,   5,*  8,12,118.2,⑫⑭⑫, 7, 3,Ｎダイワベスパｰ, 66,三浦皇, 0.4, 71,   0,   4, 9, 39.7, ⑧⑤
 8,11,Ｅエバｰチェンジング, 41,木幡初, 1.9, 43,  -4, -16, 7, 17.6, ⑥⑨, 8, 4,Ｉフクノハイスピｰド, 52,丹内祐, 1.9, 52,  -4,  -5,11, 57.2, ⑬⑫, 8,14,Ｃアワフレイム, 78,石川裕, 0.7, 67,   7,  -3, 7, 19.9,⑧⑧⑦, 8, 1,Ｍクラウンカイザｰ, 67,大野拓, 0.6, 68,*  8,  -7, 7, 18.5, ①①
 9,16,Ｏゴｰルドフィルド, 27,石川裕, 2.1, 43,  -4, -18,12,122.4, ⑧⑦, 9, 6,Ｇヴィアｰジェン, 58,柴田大, 2.2, 53,*  9, -22, 4,  8.3, ②④, 9,13,Ｌマスタｰプラマｰ, 64,木幡初, 0.9, 67,   7,  -3,13,165.7,⑨⑩⑪, 9, 9,Ｇファンデルワｰルス, 71,田辺裕, 0.6, 67,   0,   1, 6, 17.3, ⑩⑪
10,12,Ｎサムライッコ, 28,野中悠, 2.7, 34,  -8, -19,16,228.0, ⑬⑮,10,13,Ｌタマノバベル, 49,吉田隼, 2.5, 49,   7, -21,10, 31.6, ⑤⑤,10, 5,Ｈワンダフルワｰルド, 68,田中博, 1.1, 64,* 10, -17, 8, 29.1,①①①,10, 4,Ｋエクスクライム, 67,木幡初, 0.7, 68,  -8,   8,14,166.8, ⑭⑭
11, 7,Ｈクラウンドリｰム, 38,吉田隼, 2.7, 33,  -8, -20,11, 76.8, ⑫⑩,11,16,Ｍスイｰトホｰム, 46,木幡初, 2.8, 44,   3, -21,13,112.0, ⑧⑧,11, 3,Ｉウマンマミｰア, 68,井上敏, 1.7, 59,*  9, -22,11, 67.7,④③④,10, 8,Ｅフリｰアズアバｰド, 73,吉田隼, 0.7, 66,*  5,  -5,10, 55.9, ③④
