15年12月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年12月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1600m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
12, 6,Ｉアンフレシェ, 44,石川裕, 2.4, 40,  -5, -19, 9, 64.5, ⑫⑬,12, 9,Ｈスモモチャン, 52,嘉藤貴, 1.6, 50,   4, -19,12, 96.0,⑩⑫⑪,12, 5,Ｉバｰバリライオン, 53,丸山元, 2.3, 51,   7, -16,13,224.7, ⑥⑥,12,10,Ｊエタｰナルムｰン, 78,木幡初, 1.0, 78,  -2,  13,15,193.0,⑩⑫⑬
13, 2,Ｍシゲルコブダイ, 35,丸山元, 2.6, 37,  -9, -16,12, 97.1, ⑮⑭,13, 7,Ｐタカラピクシイ, 17,武士沢, 2.6, 42,  -1, -25,16,581.0,⑮⑮⑮,13,12,Ｌレディエントブルｰ, 45,丸田恭, 2.7, 49,* 11, -23, 6, 15.1, ②③,13, 9,Ｌセイクレットレｰヴ, 76,松岡正, 1.0, 81,  -5,  17, 9, 18.1,⑭⑭⑭
14, 7,Ｊコウキアツガｰル, 42,伴啓太, 3.1, 34,  -1, -30,15,203.3, ⑨⑪,14,14,Ｍヨアソビ, 40,丸山元, 3.0, 36,   7, -46,14,158.5,⑧⑦⑧,14,14,Ｊスティルプリンス, 49,三浦皇, 3.6, 41,* 11, -31, 8, 23.7, ①①,14,13,Ｏオメガハｰトロック, 71,田辺裕, 1.1, 75,  -2,  11,11, 44.5,⑬⑪⑪
15,14,Ｐヴィクトリｰミエル,-22,嶋田純, 3.8, 10, -32,* -6,16,410.6, ⑯⑯,15, 4,Ｌラッキｰゲッツ, 48,江田照, 3.1, 36,  -3, -26,13,147.7,⑯⑯⑯,,,,,,,,,,,,,15, 6,Ｍマｰブルカテドラル, 76,石川裕, 1.1, 79,  -8,* 21,14, 62.8,⑮⑮⑮
16, 8,Ｎサンニｰドルス, 34,松岡正, 4.3, 25,*  4, -44,14,136.3, ②②,16,15,Ｏレアファインド, 36,三浦皇, 3.5, 34,*  9, -56,10, 36.8,⑤⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
"単勝:2,540円 複勝:05=1,050円 04=2,300円 16=230円 枠連:11,250円",,,,,,,,,,,,単勝:760円 複勝:12=200円 13=160円 08=220円 枠連:940円,,,,,,,,,,,,単勝:270円 複勝:09=160円 11=300円 07=490円 枠連:800円,,,,,,,,,,,,"単勝:650円 複勝:03=250円 02=310円 07=160円 枠連:3,970円",,,,,,,,,,,
"馬連:51,060円 ワイド:04-05=10,780円 05-16=1,320円 04-16=2,680円",,,,,,,,,,,,"馬連:1,240円 ワイド:12-13=510円 08-12=870円 08-13=560円",,,,,,,,,,,,"馬連:1,890円 ワイド:09-11=710円 07-09=1,260円 07-11=4,050円",,,,,,,,,,,,"馬連:3,870円 ワイド:02-03=1,320円 03-07=590円 02-07=680円",,,,,,,,,,,
"馬単:103,920円 3連複:78,940円 3連単:624,620円",,,,,,,,,,,,"馬単:3,110円 3連複:3,000円 3連単:17,830円",,,,,,,,,,,,"馬単:2,960円 3連複:12,920円 3連単:42,420円",,,,,,,,,,,,"馬単:7,430円 3連複:4,460円 3連単:28,920円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  ダ1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｱｸｱﾗｲﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａチェッキｰノ, 72,柴山雄,, 64,  -1,*  4, 1,  1.7,⑧⑩⑨, 1, 8, グラスアクト,---,吉田豊,, 58,* -6,*  4, 9, 29.6,②②②, 1, 9,Ｉタケルラグｰン, 65,戸崎圭,, 69,  -4,* 14, 6, 10.5, ⑮⑮, 1,15,Ｆニットウスバル, 80,戸崎圭,, 81,   0,* 17, 1,  4.5, ⑪⑦
 2,14,Ｆファｰタグリｰン, 49,田辺裕, 0.2, 61,*  7, -10, 4, 10.0,⑭③③, 2, 6, ラテｰルプロミｰズ,---,三浦皇, 0.5, 55,* -7,*  1, 7, 13.0,③③③, 2, 4,Ｃカシノスティｰヴ, 73,柴山雄, 0.2, 69,   4,   4, 3,  5.0, ⑨⑨, 2, 2,Ｇモンテネオ, 80,柴田善, 0.0, 81,  -1,* 18,10, 39.4, ⑭⑬
 3,10,Ｄバトルグランドリイ, 59,石川裕, 0.2, 59,*  8, -12, 7, 16.8,③②②, 3, 3, クインズコイヌｰル,---,井上敏, 0.9, 51,* -6,  -4, 6, 11.3,①①①, 3, 8,Ａウインヴォイジャｰ, 76,柴田大, 0.3, 70,   7,   1, 1,  3.5, ④③, 3,13,Ｄキタサンミカヅキ, 82,武士沢, 0.3, 79,*  6,   9, 3,  4.7, ③④
 4, 7,Ｇゲインザリｰド, 48,ベリｰ, 0.5, 57,   5, -12, 5, 13.0,②④④, 4, 2, コアコンピタンス,---,蛯名正, 1.6, 49,  -8,  -6, 2,  4.8,④⑤⑤, 4, 1,Ｊツウロｰゼズ, 62,木幡初, 0.3, 67,   0,*  8,11, 76.4, ⑫⑫, 4,11,Ｂエンドレスノット, 86,勝浦正, 0.3, 78,   1,  13, 9, 27.2, ⑨⑫
 5, 4,Ｂプレアマｰル, 61,丸山元, 0.6, 57,   2,  -9, 8, 25.3,④⑦⑦, 5,10, ショウナンマハロ,---,田辺裕, 2.2, 43,* -7, -12, 1,  4.0,⑤④④, 5, 7,Ｇスズカオｰショウ, 69,丸山元, 0.3, 68,   2,   5,10, 44.0, ⑪⑪, 5,10,Ｌイｰグルカザン, 77,柴田大, 0.4, 78,   0,  13,13, 55.1, ⑫⑧
 6, 9,Ｏコスモボｰラｰ, 33,丹内祐, 0.7, 55,   5, -15,12,190.1,⑤⑤⑤, 6, 4, マキノジェット,---,丸山元, 2.8, 40, -10, -12,11, 45.0,⑦⑦⑦, 6, 3,Ｅイアペトス, 70,江田照, 0.7, 65,   3,   1, 7, 11.5, ⑩⑩, 6,12,Ｈパイメイメイ, 80,丸山元, 0.6, 76,   0,  11, 4,  6.7, ⑩⑪
 7,15,Ｃヨイミヤ, 60,江田照, 0.8, 54,   4, -14, 3,  7.7,⑦⑥⑥, 7,13, ライトフォｰミｰ,---,柴田大, 2.9, 42, -11, -10,10, 33.5,⑩⑧⑨, 7,13,Ｈハルコマチ, 65,木幡初, 0.8, 63,  -2,   5, 9, 33.1, ⑬⑭, 7, 3,Ｎアピア, 75,ベリｰ, 0.6, 76,*  8,   4, 5,  7.3, ①①
 8,11,Ｉレイホｰロイス, 47,戸崎圭, 1.0, 51,   3, -17, 6, 16.1,⑩⑧⑧, 8,11, ヒナタ,---,武士沢, 3.7, 35, -11, -16,13, 64.7,⑪⑨⑧, 8,10,Ｌドリｰムメモリｰ, 60,田辺裕, 1.0, 63,   5,  -3,12, 87.1, ⑧⑦, 8, 6,Ｍプレシャスルｰジュ, 75,石川裕, 0.6, 77,   0,  12, 2,  4.6, ⑬⑭
 9, 8,Ｐシカイリョｰコｰ, 23,井上敏, 1.0, 51,  -2,* -7,16,692.4,⑫⑭⑬, 9, 7, サｰストンネバダ,---,柴田善, 3.8, 35, -13, -15, 4,  6.6,⑧⑪⑪, 9,14,Ｄジュエルアラモｰド, 72,嘉藤貴, 1.0, 64,* 11,  -9, 5,  9.8, ①①, 9, 8,Ｃマックスガイ, 84,横山典, 0.8, 73,   2,   8, 8, 22.5, ⑧⑨
10, 3,Ｌダイフク, 43,横山和, 1.2, 50,  -2,  -9, 9, 46.7,⑬⑬⑪,10, 1, ユニバｰサルソング,---,伊藤工, 4.0, 32, -13, -17, 3,  5.7,⑫⑫⑩,10,12,Ｍピックアンドポップ, 60,丹内祐, 1.2, 61,   6,  -6, 8, 17.2, ⑤⑤,10, 1,Ｅインディｰズゲｰム, 82,伊藤工, 1.0, 72,   5,   4,12, 53.5, ④③
11,12,Ｊコスモリシャｰル, 46,柴田大, 1.3, 50,  -5,  -8,10, 72.0,⑮⑮⑮,11, 5, セレノグラフィｰ,---,柴山雄, 4.4, 30,  -9, -27, 5,  8.8,⑥⑥⑥,11, 6,Ｂサビｰナクレスタ, 73,ベリｰ, 1.4, 59,   5,  -7, 2,  4.4, ⑦⑥,11, 7,Ｏシャトルアップ, 70,柴山雄, 1.2, 71,*  7,   0,15,137.7, ②②
12,13,Ｋメロメロパンチ, 44,嘉藤貴, 1.5, 47,   2, -21,13,262.1,⑪⑨⑩,12, 9, ギンザノサムライ,---,戸崎圭, 4.7, 31, -18, -12, 8, 13.0,⑬⑬⑬,12, 5,Ｎピュアライン, 54,伴啓太, 1.5, 56,  -4,   1,16,452.4, ⑭⑬,12, 5,Ａヴィクタシア, 87,三浦皇, 1.3, 70,   3,   3, 6, 11.8, ⑥⑩
13,16,Ｅマイエクトミュｰズ, 57,蛯名正, 1.6, 45,*  9, -35, 2,  7.0,①①①,13,12, リスキｰビュｰティ,---,石川裕, 6.3, 22, -12, -38,12, 57.4,⑨⑩⑫,13, 2,Ｋクアトロマエストロ, 62,井上敏, 1.5, 57,   5,  -8,14,275.8, ⑥⑧,13, 9,Ｉヘアｰオブザドッグ, 79,松岡正, 1.3, 69, -11,* 16,14,130.8, ⑮⑮
14, 5,Ｈカラカ, 47,武士沢, 2.5, 38,  -1, -32,14,377.5,⑥⑪⑫,,,,,,,,,,,,,14,16,Ｏマインドブロウ, 50,田中勝, 2.2, 54,* 11, -19,13,163.4, ②②,14,14,Ｋトｰセンラｰク, 77,江田照, 1.3, 70,   4,   2,11, 52.6, ⑦⑥
15, 6,Ｍマイネルテイル, 40,松岡正, 3.6, 26,  -1, -47,11,156.9,⑨⑫⑭,,,,,,,,,,,,,15,15,Ｆヴェアリアスサマｰ, 70,三浦皇, 2.2, 53,   8, -17, 4,  8.8, ③④,15, 4,Ｊシュトラｰル, 78,蛯名正, 2.1, 63,   4,  -5, 7, 17.3, ⑤⑤
16, 1,Ｎキングスナップ, 37,伴啓太, 3.9, 22, -18, -24,15,383.8,⑯⑯⑯,,,,,,,,,,,,,16,11,Ｐバトルヴイナイン, 29,横山和, 2.3, 49,  -7,  -3,15,358.2, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
単勝:170円 複勝:02=110円 14=190円 10=250円 枠連:870円,,,,,,,,,,,,"単勝:2,960円 複勝:08=680円 06=470円 03=360円 枠連:1,910円",,,,,,,,,,,,"単勝:1,050円 複勝:09=300円 04=150円 08=170円 枠連:2,020円",,,,,,,,,,,,"単勝:450円 複勝:15=190円 02=700円 13=160円 枠連:1,960円",,,,,,,,,,,
"馬連:800円 ワイド:02-14=410円 02-10=530円 10-14=1,600円",,,,,,,,,,,,"馬連:19,140円 ワイド:06-08=5,180円 03-08=4,040円 03-06=2,350円",,,,,,,,,,,,"馬連:2,740円 ワイド:04-09=820円 08-09=770円 04-08=380円",,,,,,,,,,,,"馬連:10,730円 ワイド:02-15=3,010円 13-15=410円 02-13=2,270円",,,,,,,,,,,
"馬単:1,060円 3連複:2,580円 3連単:7,200円",,,,,,,,,,,,"馬単:43,760円 3連複:69,520円 3連単:502,690円",,,,,,,,,,,,"馬単:5,490円 3連複:2,610円 3連単:24,020円",,,,,,,,,,,,"馬単:17,130円 3連複:12,170円 3連単:85,550円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝2500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,霞ヶ浦特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄショウナンアンセム, 53,蛯名正,, 59,  -2,* -7, 5,  6.6, ⑤③, 1, 9, サｰブルオｰル,---,柴山雄,, 65, -23,* 19, 1,  3.6,⑩⑩⑨, 1,10,Ａリッカルド, 85,蛯名正,, 81,* 10,   8, 1,  1.8,④③②, 1, 9,Ｄサトノレオパｰド, 81,柴田善,, 85,   0,* 16, 4, 10.1,⑩⑪⑩
 2, 5,Ｉキｰウエスト, 49,伴啓太, 0.1, 59,*  3, -14, 2,  5.3, ①①, 2, 8, ギャラントグリフ,---,蛯名正, 0.0, 60, -19,   9, 4,  7.4,④④④, 2, 2,Ｏポイントブランク, 74,田辺裕, 0.4, 78,   6,  12, 7, 23.6,⑨⑨⑧, 2, 7,Ｆドラゴンズタイム, 79,吉田豊, 0.0, 84,   2,  10,10, 35.7,⑦⑤⑤
 3,13,Ｇブラウンキャビア, 51,田辺裕, 0.2, 56,  -3,  -8, 4,  6.5, ⑧⑨, 3, 6, パルクフェルメ,---,田辺裕, 0.3, 59, -21,  12, 6, 12.9,⑧⑨⑧, 3,11,Ｍブルｰボサノヴァ, 76,柴田大, 0.5, 81,   4,  14,10, 46.6,⑫⑪⑩, 3,13,Ｈタケルラムセス, 77,勝浦正, 0.1, 86,   0,* 16, 8, 25.2,⑬⑬⑬
 4,10,Ｊラベンダｰメモリｰ, 45,江田照, 0.3, 56,*  2, -15,10, 29.6, ③④, 4,11, ラグルｰラ,---,ベリｰ, 0.6, 58, -24,* 14, 2,  4.0,⑪⑫⑪, 4,16,Ｇシンボリハミルトン, 80,横山典, 0.5, 80,  -1,* 25, 2,  7.0,⑯⑯⑮, 4, 5,Ｉディスキｰダンス, 76,戸崎圭, 0.1, 83,   1,  14, 2,  3.7,⑪⑩⑪
 5, 7,Ｂコリｰナ, 55,井上敏, 0.4, 52,  -2, -13, 1,  3.9, ⑥⑧, 5, 4, スギノグロｰアップ,---,石川裕, 0.6, 52, -20,   5,10, 47.1,⑤⑤⑤, 5,14,Ｂピグマリオン, 83,ベリｰ, 0.6, 77,   9,   6, 4,  8.7,⑦⑥⑤, 5,11,Ｃヴェラヴァルスタｰ, 83,柴山雄, 0.2, 82,   1,  10, 1,  2.6,⑧⑨⑨
 6, 8,Ａレアドロップ, 60,丸田恭, 0.5, 50,  -6, -10, 3,  6.1, ⑩⑦, 6, 3, ビルトアゲン,---,吉田豊, 0.6, 51,*-17,   0,12, 55.4,③③③, 6, 5,Ｄロックキャンディ, 82,柴山雄, 0.7, 76,   8,   5, 6, 18.5,⑤⑤⑦, 6, 4,Ｅフジマサエンペラｰ, 80,江田照, 0.2, 81,   2,  10, 3,  6.5,⑨⑧⑧
 7,11,Ｋマリノジュエリｰ, 40,吉田豊, 0.6, 49, -15,* -2,13,148.0, ⑮⑬, 7, 2, ベリｰフェイマス,---,松岡正, 0.7, 49,*-16,  -5, 7, 15.8,②②②, 7, 4,Ｊタガノクレイオス, 78,戸崎圭, 0.8, 75,   8,   4, 3,  7.8,③④④, 7, 1,Ｂエルヴィスバロｰズ, 83,田辺裕, 0.3, 83,  -1,* 15, 7, 21.7,⑫⑫⑫
 8,16,Ｎヴィランドリｰ, 32,嘉藤貴, 0.7, 48,  -7, -11,15,374.9, ⑪⑩, 8, 5, ソｰアメｰジング,---,三浦皇, 0.8, 51, -20,   2, 3,  4.8,⑥⑥⑥, 8, 3,Ｈツインキャンドル, 80,嶋田純, 0.8, 75,* 10,   1,11, 50.2,①①①, 8,10,Ｇメジャｰステップ, 79,蛯名正, 0.3, 76,*  4,  -1, 6, 12.9,①①①
 9,12,Ｈキョウエイアムｰル, 50,松岡正, 0.7, 51,  -2, -16, 7, 15.7, ⑦⑥, 9,10, マイネルサングリア,---,柴田大, 0.9, 45,*-16, -10, 5,  9.6,①①①, 9,15,Ｋコクリュウノマイ, 78,丸田恭, 1.1, 72,   8,   1,13, 71.0,⑧⑦⑥, 9, 2,Ｊハツガツオ, 76,武士沢, 0.6, 76,   1,   1,11, 50.5,⑤⑥⑥
10,15,Ｏバトルキャンデｰ,  6,柴田大, 0.8, 47, -10, -10,12,113.4, ⑬⑫,10, 7, デルマキンシロウ,---,横山和, 1.4, 44, -22,  -2,13, 76.8,⑨⑧⑦,10,13,Ｅシャドウチェイサｰ, 81,田中勝, 1.2, 73,* 10,  -2, 5, 13.3,②②③,10,12,Ｋウインインスパイア, 75,柴田大, 0.8, 76,   2,   1, 5, 10.8,⑥⑦⑦
11, 4,Ｃレイアンドキス, 53,的場勇, 0.9, 49,*  2, -23, 6,  7.9, ②②,11,12, バンダムザマジック,---,田中勝, 2.4, 34, -24, -12, 9, 37.4,⑫⑪⑫,11, 9,Ｌロジテｰスト, 76,松岡正, 1.2, 77,   4,  12, 9, 32.1,⑬⑬⑬,11, 6,Ｌテンカイチ, 73,大庭和, 0.9, 70,*  3,  -8,12,103.7,④③③
12,14,Ｅタケルアロｰ, 53,ベリｰ, 1.0, 45,  -4, -19, 8, 22.6, ⑨⑪,12, 1, サファリ,---,戸崎圭, 2.6, 28, -22, -19,11, 50.7,⑦⑦⑩,12, 1,Ｃタイユｰル, 82,柴田善, 1.4, 72,   7,   2, 8, 26.4,⑥⑧⑨,12, 8,Ｍケツァルコアトル, 69,西村太, 1.1, 67,*  3, -11,13,253.6,②②②
13, 3,Ｆイネディット, 51,石川裕, 1.0, 46,   0, -21,11, 78.9, ④⑤,13,13, ナカヤマアｰサｰ,---,柴田善, 3.6, 21, -27, -21, 8, 23.2,⑬⑬⑬,13, 7,Ｉヤンキｰソヴリン, 79,木幡初, 1.5, 75,   0,  14,15,101.7,⑮⑮⑯,13, 3,Ａポルトボナｰル, 83,石川裕, 1.9, 60,   1, -18, 9, 27.0,③④④
14, 6,Ｌエブリｰナイト, 39,柴田善, 1.2, 43, -19,* -6,14,217.5, ⑯⑮,,,,,,,,,,,,,14, 8,Ｆロンギングエｰス, 80,吉田豊, 1.5, 71,   3,   8,12, 61.6,⑪⑫⑫,,,,,,,,,,,,
