15年 3月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
15,13,Ｉアイアンラミング, 50,国分優, 3.9, 33,   1, -35,10, 69.1,⑤⑦⑨,15,10,Ｏティｰベレヌス, 21,水口優, 3.7, 37, -10, -17,15,434.3, ⑩⑬,,,,,,,,,,,,,15, 5,Ｎアｰスソニック, 84,バルジ, 2.1, 71,   1,   5,13, 47.2, ⑫⑬
16, 7,Ｏトモノサンドラ, 30,酒井学, 4.6, 32, -10, -19,14,171.3,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｋキズマ, 87,幸英明, 2.1, 70,   6,   0, 9, 21.9, ⑤④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:-8),,,,,,,,,,,
単勝:580円 複勝:02=150円 08=120円 11=380円 枠連:650円,,,,,,,,,,,,単勝:380円 複勝:08=150円 14=450円 04=250円 枠連:870円,,,,,,,,,,,,"単勝:240円 複勝:02=130円 09=200円 11=1,260円 枠連:660円",,,,,,,,,,,,単勝:670円 複勝:08=210円 03=180円 14=680円 枠連:690円,,,,,,,,,,,
"馬連:760円 ワイド:02-08=330円 02-11=1,400円 08-11=750円",,,,,,,,,,,,"馬連:3,740円 ワイド:08-14=1,170円 04-08=500円 04-14=1,550円",,,,,,,,,,,,"馬連:690円 ワイド:02-09=340円 02-11=2,630円 09-11=5,540円",,,,,,,,,,,,"馬連:1,490円 ワイド:03-08=620円 08-14=3,300円 03-14=1,860円",,,,,,,,,,,
"馬単:1,650円 3連複:4,190円 3連単:18,140円",,,,,,,,,,,,"馬単:5,970円 3連複:7,380円 3連単:36,840円",,,,,,,,,,,,"馬単:980円 3連複:13,220円 3連単:33,140円",,,,,,,,,,,,"馬単:3,170円 3連複:12,260円 3連単:64,090円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1800m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪城ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8, メラグラｰナ,---,松山弘,, 59,  -5,*  2, 2,  2.9, ⑤④, 1, 7,Ａジルダ, 78,デムｰ,, 74,   7,*  0, 4,  5.4, ⑩⑥, 1, 7,Ｃサトノデプロマット, 76,和田竜,, 87,   8,* 12, 3,  5.8, ②②, 1,13,Ｏヒストリカル, 75,松山弘,, 90,* 18,* -6, 6, 11.9, ⑭④
 2,16,Ｃサンビショップ, 56,川島信, 0.6, 54,  -4,  -3, 3, 12.3, ④⑤, 2, 8,Ｈアズマクィｰン, 59,岩崎翼, 0.2, 71,   9,  -6, 8, 23.5, ⑨⑧, 2, 6,Ｅグレイングロｰス, 74,バルジ, 0.2, 84,* 11,   6, 1,  2.8, ①①, 2, 7,Ｅマウントシャスタ, 83,池添謙, 0.5, 81,  17,*-10, 4,  8.3, ⑯⑨
 3,15,Ｅゴットモｰニング, 53,田中健, 0.7, 54,  -9,*  1, 6, 19.3, ⑩⑧, 3, 4,Ｃブラヴィッシモ, 70,藤岡康, 0.2, 71,  10,  -9, 3,  4.7, ③③, 3, 1,Ｇティｰハｰフ, 72,国分優, 0.7, 79,   1,  10, 2,  4.3, ⑧⑥, 3,14,Ｋヒュウマ, 79,石橋脩, 0.6, 83,  15,*-10, 8, 22.9, ⑫⑩
 4,10,Ｇポワソンダブリル, 51,丸山元, 0.7, 53,  -5,  -3, 8, 26.0, ⑦⑥, 4, 1,Ｆハナズプルメリア, 62,川島信, 0.3, 69,   2,*  2, 6, 15.7, ⑪⑪, 4, 4,Ｂアドマイヤクｰガｰ, 76,丸山元, 0.9, 76,  -6,* 15, 6, 11.3, ⑩⑩, 4,16,Ｆサトノギャラント, 83,バルジ, 1.0, 77,  15, -15, 5, 11.1, ⑬⑬
 5, 3,Ｄシュンイキ, 54,太宰啓, 0.8, 53,  -6,  -3, 4, 17.2, ⑥⑨, 5,12,Ｄオメガタックスマン, 69,バルジ, 0.7, 66,  10, -15, 1,  2.8, ⑤⑤, 5, 2,Ｋヤマニンカヴァリエ, 67,幸英明, 1.1, 73,   5,   1, 8, 44.8, ⑤③, 5, 1,Ｂエックスマｰク, 86,藤岡康, 1.5, 72,  17, -26, 2,  5.1, ③⑤
 6, 4,Ｉシゲルボンオドリ, 46,酒井学, 1.0, 51,  -6,  -5,15,212.3, ⑧⑦, 6, 6,Ｂダノンシｰザｰ, 74,シュタ, 0.7, 66,* 12, -16, 2,  4.6, ④④, 6, 9,Ａキンシザイル, 77,鮫島克, 1.2, 72,   6,  -2, 9, 58.3, ③④, 6, 2,Ａテイエムイナズマ, 89,シュタ, 1.7, 70,  17, -27, 3,  6.5, ④⑥
 7,14,Ｋメイショウケンザン, 42,古川吉, 1.3, 48, -13,*  0,11, 88.9, ⑯⑮, 7, 5,Ｇエイシンファイヤｰ, 61,和田竜, 0.8, 64,   9, -14, 7, 17.5, ⑦⑦, 7, 8,Ｉサンセットスカイ, 69,松山弘, 1.2, 73,   1,   3, 5,  8.5, ⑦⑦, 7,10,Ｃアルバタックス, 85,デムｰ, 1.7, 70,  14, -22, 1,  3.1, ⑩⑭
 8,11,Ｈトｰセンプリズム, 51,石橋脩, 1.3, 47, -10,  -4,10, 73.3, ⑪⑪, 8, 9,Ｅネイチャｰクルｰズ, 64,佐藤友, 0.9, 61,   0,  -4,11,206.8, ⑫⑫, 8, 3,Ｌアポロパレス, 66,佐藤友, 1.3, 71,  -1,   5,11,301.0, ⑥⑧, 8, 9,Ｇアクションスタｰ, 82,北村友, 1.8, 69,  11, -19, 9, 23.3, ⑮⑯
 9,12,Ａアルｰリングトｰン, 60,バルジ, 1.5, 46,  -9,  -7, 1,  2.0, ⑨⑩, 9,10,Ｉヴィクタｰプライム, 59,藤田伸, 1.1, 64,* 13, -22, 5, 12.9, ②②, 9,12,Ｊベルリネッタ, 67,松若風, 1.5, 68,   5,  -4, 7, 15.0, ④⑤, 9, 4,Ｐマデイラ, 71,和田竜, 1.9, 68,  15, -27,16,126.7, ⑧⑫
10, 5,Ｆワンダｰユナニｰム, 52,和田竜, 1.6, 46,* -2, -14, 5, 18.2, ②②,10, 3,Ｊパオロッサ, 58,松田大, 1.2, 61,* 13, -25,10, 97.0, ①①,10,10,Ｄケイアイユニコｰン, 75,デムｰ, 1.6, 67, -12,  11, 4,  5.9, ⑪⑪,10,12,Ｌゼロス, 79,藤田伸, 2.0, 68,* 18, -36, 7, 13.0, ①①
11, 9,Ｌカシノマッハ, 38,城戸義, 2.0, 41, -12,  -9,16,294.7, ⑬⑬,11, 2,Ｋマズイマズイウマイ, 52,北村友, 1.9, 51,   6, -25, 9, 38.4, ⑥⑨,11,11,Ｈヒカリトリトン, 71,義英真, 1.6, 66,  -4,   3,10, 87.1, ⑨⑨,11,11,Ｉシャイニｰガｰル, 80,秋山真, 2.0, 66,  17, -32,10, 30.3, ⑨⑧
12, 7,Ｂティｰエスアルスト, 56,義英真, 2.1, 40,* -3, -18, 7, 23.9, ③③,12,11,Ｌタマモパステル, 44,義英真, 3.1, 40,   6, -39,12,221.3, ⑧⑩,,,,,,,,,,,,,12, 5,Ｎハナノシンノスケ, 77,岡田祥, 2.4, 63,  13, -30,12, 49.1, ⑪⑮
13, 6,Ｊタイセイマリｰン, 46,高倉稜, 2.1, 42, -11, -11,13,128.5, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｈシゲルササグリ, 82,幸英明, 2.5, 63,* 18, -43,15, 91.1, ②②
14, 2, モズアドバンス,---,川須栄, 2.1, 41,* -2, -20, 9, 26.3, ①①,,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｄセイルラｰジ, 84,松田大, 2.6, 63,  17, -40,11, 43.6, ⑤⑦
15, 1,Ｎキｰマｰク, 24,藤岡康, 2.4, 37, -14, -11,12, 96.5, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｍフェスティヴタロｰ, 78,酒井学, 2.8, 60,* 18, -46,14, 71.1, ⑥③
16,13,Ｍコスモマリナｰ, 28,柴田未, 4.1, 22, -16, -24,14,169.8, ⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｊレｰヴデトワｰル, 80,丸山元, 3.3, 55,  16, -47,13, 51.2, ⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-22 馬場:稍重(指数:7),,,,,,,,,,,
単勝:290円 複勝:08=180円 16=360円 15=460円 枠連:960円,,,,,,,,,,,,"単勝:540円 複勝:07=190円 08=480円 04=190円 枠連:5,240円",,,,,,,,,,,,単勝:580円 複勝:07=180円 06=130円 01=150円 枠連:490円,,,,,,,,,,,,"単勝:1,190円 複勝:13=380円 07=320円 14=650円 枠連:3,100円",,,,,,,,,,,
"馬連:2,900円 ワイド:08-16=890円 08-15=1,180円 15-16=1,560円",,,,,,,,,,,,"馬連:5,690円 ワイド:07-08=1,570円 04-07=630円 04-08=1,160円",,,,,,,,,,,,馬連:850円 ワイド:06-07=360円 01-07=550円 01-06=300円,,,,,,,,,,,,"馬連:4,290円 ワイド:07-13=1,480円 13-14=4,230円 07-14=4,000円",,,,,,,,,,,
"馬単:3,790円 3連複:8,690円 3連単:26,810円",,,,,,,,,,,,"馬単:7,460円 3連複:7,510円 3連単:46,050円",,,,,,,,,,,,"馬単:1,900円 3連複:1,240円 3連単:6,890円",,,,,,,,,,,,"馬単:9,270円 3連複:47,710円 3連単:256,230円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 9R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾙﾒﾘｱ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂダノングッド, 62,小崎綾,, 63,*  4,   0, 2,  3.4,③②②, 1, 2,Ｃウエスタンパレｰド, 73,和田竜,, 71,*  4,   1, 1,  2.1,①①①, 1, 8,Ｄマサハヤドリｰム, 71,和田竜,, 71,* 13, -17, 2,  3.7, ④④, 1, 8,Ｂメイショウロフウ, 81,城戸義,, 79,* 10,   6, 4,  7.0, ①①
 2,14,Ｋオｰスミラナキラ, 45,川島信, 0.1, 63,   2,*  4, 8, 47.8,⑬⑨⑤, 2, 5,Ｅヴァンクウィッシュ, 70,松山弘, 0.0, 72,   4,*  3, 6, 43.8,⑤③③, 2, 1,Ｃオｰルマンリバｰ, 72,池添謙, 0.0, 70,  10,*-12, 3,  7.2, ⑧⑦, 2,15,Ｄエイシンラナウェｰ, 79,幸英明, 0.1, 77,   5,  10, 1,  3.4, ⑤⑥
 3, 3,Ｄビクトリｰミノル, 56,藤岡康, 0.9, 56,  -1,*  2, 6, 38.4,⑩⑫⑩, 3, 4,Ｄサダムダイジョウブ, 73,丸山元, 0.0, 71,   4,*  4, 4,  5.6,④⑥④, 3, 6,Ａムｰンクレスト, 74,太宰啓, 0.0, 71,* 13, -18, 4,  8.9, ③③, 3, 3,Ｆプライムグロｰリｰ, 79,秋山真, 0.1, 77,*  9,   6, 7, 14.8, ②②
 4, 9,Ａヤマノブレイブ, 64,義英真, 0.9, 57,   0,   0, 7, 43.6,⑫⑬⑧, 4, 3,Ａハッピｰロｰド, 78,秋山真, 0.1, 69,   4,*  3, 2,  3.8,⑥⑤⑥, 4, 3,Ｂシングウィズジョイ, 73,デムｰ, 0.1, 69,  12, -17, 1,  2.0, ⑥⑥, 4,12,Ｅキタサンウンゲツ, 79,小牧太, 0.2, 76,   1,* 13, 3,  6.4, ⑪⑩
 5, 4,Ｆロｰドヘラクレス, 55,酒井学, 1.2, 54,*  4, -11, 4,  8.1,①①①, 5, 7,Ｇメイショウキトラ, 69,城戸義, 0.4, 69,   3,   2, 5, 21.3,⑦⑦⑦, 5, 9,Ｈテイエムクロタカ, 59,シュタ, 0.5, 65,* 14, -27, 5, 13.6, ①①, 5, 1,Ｐアラタマシャトル, 68,四位洋, 0.3, 78,  -3,* 16,12, 88.5, ⑮⑮
 6, 7,Ｍスズカノｰチラス, 41,国分恭, 1.3, 57,  -1,   1,12,170.1,⑪⑭⑫, 6, 6,Ｈウォｰタｰフレアｰ, 63,岩崎翼, 0.6, 67,*  4,  -3, 8, 98.5,②②②, 6, 7,Ｇアイオシルケン, 59,幸英明, 2.4, 49,* 13, -52, 7, 24.1, ⑤⑤, 6, 9,Ｇチｰフアセスメント, 78,デムｰ, 0.4, 74,   2,  10, 5,  7.5, ⑩⑨
 7, 2,Ｃサトｰリアス, 62,デムｰ, 1.3, 54,*  4, -10, 1,  1.9,④③③, 7, 1,Ｂタイガｰクラウン, 76,太宰啓, 0.9, 66,   4,  -4, 3,  3.9,③④⑤, 7, 4,Ｅテイエムダンシング, 63,小牧太, 2.6, 47,  10, -49, 6, 17.5, ⑦⑧, 7, 7,Ｎニホンピロディｰル, 72,バルジ, 0.4, 75,   6,   7,11, 74.3, ⑥⑤
 8, 6,Ｈマｰブルバトル, 52,松山弘, 1.6, 53,*  4, -13, 3,  5.9,⑮⑤④, 8, 8,Ｆウインマルゲリｰタ, 69,幸英明, 1.4, 63,   1,  -1, 7, 73.0,⑧⑧⑧, 8, 2,Ｆプリメラアスｰル, 62,松山弘, 3.0, 47,* 13, -62, 8, 27.0, ②②, 8, 2,Ｊハニｰドント, 75,国分恭, 0.5, 74,   7,   5, 9, 32.0, ④④
 9,15,Ｅコウザンヒキリ, 56,国分優, 1.9, 50,   0,  -9, 9, 60.3,⑧⑩⑨,,,,,,,,,,,,, 9, 5,Ｉシゲルヤブサメ, 58,バルジ, 3.3, 42,   6, -50, 9, 40.3, ⑨⑨, 9,10,Ｏスタｰマイン, 72,和田竜, 0.5, 74,   4,   7,14,109.1, ⑧⑧
10, 8,Ｉクリノチクバオｰ, 50,加藤祥, 2.2, 48,   2, -14,14,263.1,⑥⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,10,14,Ｌナリタモｰド, 72,藤岡康, 0.6, 73,*  8,   3,10, 48.4, ③③
11,13,Ｇインクレディブル, 54,幸英明, 2.2, 48,   3, -17, 5, 21.4,⑦④⑥,,,,,,,,,,,,,,,,,,,,,,,,,11, 6,Ａメイショウユメゴゼ, 83,藤岡佑, 1.0, 68,   4,   3, 6,  9.8, ⑦⑦
12, 1,Ｌカネトシエトワｰル, 42,太宰啓, 2.6, 49,  -2,  -8,13,189.9,⑭⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,12, 4,Ｃデオヴォレンテ, 80,池添謙, 1.1, 68,  -1,   6, 2,  4.6, ⑫⑫
13,10,Ｊタマモスマッシュ, 47,水口優, 2.6, 47,   0, -13,15,453.5,⑨⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｍキクノグラｰド, 72,中井裕, 1.1, 69,  -2,   7,16,269.6, ⑬⑭
14, 5,Ｎヒデノプラチナ, 41,松田大, 4.9, 34,   3, -37,11,146.2,⑤⑥⑪,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｋヤマニンアルシェ, 73,北村友, 1.1, 67,  -6,  11,13, 97.5, ⑯⑯
15,11,Ｏデュラブルシャｰム, -6,松若風, 8.7,  2,  -4, -62,10, 91.1,②⑧⑮,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｉハヤブサ, 76,三津谷, 1.2, 67,  -2,   6,15,161.5, ⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｈプロトコル, 76,松山弘, 1.3, 67,   2,   2, 8, 23.5, ⑨⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-8),,,,,,,,,,,
