15年12月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年12月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,六甲ｱｲﾗﾝﾄﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａオｰスミハナチャン, 65,小牧太,, 63,* -5,*  4, 2,  2.8,①①①, 1,11,Ｊショウナンアヴィド, 49,岩田康,, 69,* -1,*  9, 3,  6.1, ①①, 1, 5,Ｂエルフィンコｰブ, 68,松山弘,, 74,*  3,*  6, 2,  4.0, ①①, 1, 5,Ｂマイネルアウラｰト, 81,柴田大,, 88,  -1,* 18, 5,  8.9, ④③
 2,10,Ｄアｰクマイニング, 53,幸英明, 0.0, 63,* -6,*  5, 4, 11.1,②②②, 2,10,Ｃレッドアヴァンセ, 59,ルメｰ, 0.8, 59,  -3,   2, 1,  1.5, ⑤⑥, 2, 9, コクスイセン,---,武幸四, 0.7, 69,  -2,*  4, 5,  9.5, ⑤⑤, 2, 8,Ｄラヴァｰズポイント, 80,アッゼ, 0.4, 80,*  0,  10, 6, 18.0, ②②
 3, 2,Ｃナｰウル, 57,浜中俊, 1.3, 53,* -6,  -5, 1,  2.2,③③③, 3,15,Ａナムラムサシ, 64,和田竜, 1.0, 59,  -3,  -1, 2,  5.1, ⑨⑦, 3, 7,Ａライラムｰン, 68,浜中俊, 0.7, 68,*  1,   2, 3,  6.0, ②②, 3, 4,Ａダイシンサンダｰ, 87,酒井学, 0.4, 82,  -5,* 17, 1,  2.6, ⑤⑤
 4, 9,Ｂキタイチサクラ, 58,岩田康, 1.3, 54,  -8,  -1, 3,  5.7,⑪⑧⑤, 4, 6,Ｆアグネッタ, 55,池添謙, 1.0, 57,  -5,   2, 5, 22.7, ⑭⑪, 4, 6,Ｃブラックジョｰ, 65,国分優, 0.9, 66,  -3,*  5, 1,  3.0, ⑧⑦, 4, 9,Ｈフォｰチュンスタｰ, 76,岩田康, 0.5, 80,  -4,  14, 2,  3.3, ⑥⑥
 5,11,Ｅアイルｰロス, 52,柴田大, 2.1, 49,* -6, -11, 6, 26.5,④⑤④, 5,16,Ｄレイホｰロマンス, 57,松山弘, 1.1, 57,* -1,  -5,10, 84.7, ⑥③, 5, 3,Ｅミキノヘラクレス, 61,デムｰ, 0.9, 65,  -1,   2, 4,  7.3, ④④, 5, 6,Ｉロノ, 75,デムｰ, 0.7, 79,  -6,  16, 7, 19.9, ⑧⑧
 6, 5,Ｊリベリｰタｰン, 40,和田竜, 2.3, 47,  -9,  -7, 8, 28.7,⑩⑨⑨, 6, 3,Ｅセンショウレイナ, 56,武豊  , 1.4, 54, -10,*  6, 4, 22.2, ⑯⑮, 6, 2,Ｆコットンパｰル, 58,荻野琢, 1.7, 60,  -4,  -1,11,109.4, ⑨⑨, 6, 2,Ｆシルクドリｰマｰ, 76,ルメｰ, 0.7, 79,  -6,  16, 3,  6.4, ⑦⑦
 7, 8,Ｈセイエスパｰニャ, 41,高倉稜, 2.5, 48,  -8, -10,11,203.2,⑧⑦⑧, 7,14,Ｈインペラトｰレ, 51,アッゼ, 1.4, 53,  -6,  -3, 7, 29.9, ⑩⑩, 7, 4,Ｇコｰジェント, 57,小牧太, 2.0, 56,  -7,  -2, 7, 12.4, ⑪⑪, 7, 3,Ｊラッフォルツァｰト, 74,川田将, 0.8, 76,  -1,   8, 4,  7.5, ③④
 8, 6,Ｇイザナイ, 49,国分優, 2.9, 42,  -7, -18, 7, 28.4,⑤④⑥, 8, 8,Ｂトレノエスプレッソ, 59,秋山真, 1.6, 50,  -3, -10, 9, 54.5, ④⑤, 8,11,Ｄヒロノフェロｰ, 62,武豊  , 2.3, 53,   0, -12, 6, 11.5, ③③, 8, 1,Ｅケイティバロｰズ, 77,浜中俊, 1.0, 76,  -9,  15, 8, 21.1, ⑩⑨
 9, 1,Ｉブルベアバラクｰダ, 40,松山弘, 3.0, 44, -11,  -9, 9,118.9,⑨⑩⑩, 9, 5,Ｏジュイｰル, 25,幸英明, 1.6, 54, -13,*  7,11, 85.8, ⑮⑯, 9,10,Ｉアフタｰダｰク, 44,田中博, 2.3, 54,  -5,  -6, 9, 25.8, ⑩⑩, 9, 7,Ｃデンファレ, 80,国分優, 1.2, 69,*  1,  -1,10,212.8, ①①
10, 7,Ｆトモノメジェｰル, 51,池添謙, 3.4, 40,  -8, -19, 5, 17.2,⑥⑥⑦,10, 7,Ｇフラワｰファｰスト, 55,浜中俊, 1.7, 49,  -6,  -7, 6, 29.7, ⑦⑨,10, 1,Ｈニホンピロボｰラｰ, 52,酒井学, 2.4, 53,  -3, -10,10,103.6, ⑥⑥,10,10,Ｇクリノタカラチャン, 76,松山弘, 1.2, 75,  -8,  12, 9, 63.1, ⑨⑩
11, 3,Ｋアカネバロｰロ, 36,酒井学, 4.8, 32, -14, -20,10,130.2,⑦⑫⑫,11,13,Ｎサンラポルテ, 31,高倉稜, 1.9, 48,* -2, -17,16,770.4, ②②,11, 8,Ｋチェリｰオｰタム, 39,筒井勇, 3.5, 45,  -8, -12,12,454.7, ⑫⑫,,,,,,,,,,,,
12,12,Ｌクｰルオチョウ, 22,秋山真, 4.9, 29, -13, -23,12,281.6,⑫⑪⑪,12, 9,Ｐオズマ, 23,小林徹, 2.2, 44,  -7, -11,13,345.0, ⑫⑫,12,12,Ｊカシノエイシ, 40,藤岡康, 4.4, 34,  -4, -27, 8, 22.2, ⑦⑧,,,,,,,,,,,,
,,,,,,,,,,,,13, 1,Ｉマｰシフルレイン, 50,藤岡康, 2.4, 42,  -6, -17,12,191.7, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,12,Ｋアルマスハｰト, 44,国分優, 2.5, 40,  -7, -16,15,433.3, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 4,Ｌジョウショｰ, 43,酒井学, 3.2, 32,  -9, -24,14,378.8, ⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 2,Ｍベルロック, 38,川田将, 3.8, 25,  -4, -42, 8, 46.6, ③④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
単勝:280円 複勝:04=110円 10=180円 02=110円 枠連:490円,,,,,,,,,,,,単勝:610円 複勝:11=140円 10=110円 15=120円 枠連:350円,,,,,,,,,,,,単勝:400円 複勝:05=160円 09=290円 07=190円 枠連:900円,,,,,,,,,,,,"単勝:890円 複勝:05=250円 08=320円 04=120円 枠連:5,010円",,,,,,,,,,,
"馬連:1,220円 ワイド:04-10=340円 02-04=150円 02-10=370円",,,,,,,,,,,,馬連:370円 ワイド:10-11=190円 11-15=320円 10-15=160円,,,,,,,,,,,,"馬連:2,730円 ワイド:05-09=960円 05-07=440円 07-09=1,480円",,,,,,,,,,,,"馬連:5,600円 ワイド:05-08=1,550円 04-05=440円 04-08=770円",,,,,,,,,,,
"馬単:1,900円 3連複:760円 3連単:5,430円",,,,,,,,,,,,"馬単:1,220円 3連複:540円 3連単:4,050円",,,,,,,,,,,,"馬単:4,690円 3連複:4,920円 3連単:28,110円",,,,,,,,,,,,"馬単:10,650円 3連複:3,830円 3連単:39,580円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
