15年 2月28日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月28日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 7, 7,Ｂルナマジック, 65,北村友, 0.8, 54,  -4,*  0, 7, 13.5,⑭⑬⑭, 7, 2,Ｇメテオレイン, 70,藤岡康, 0.9, 59,  -1,  -2, 7, 18.0,⑦⑨⑨, 7, 3,Ｐキタサンキンボシ, 60,荻野琢, 0.3, 65,* 12, -21,14, 81.6,①①①, 7, 7,Ｏスリｰロブロイ, 57,武幸四, 0.3, 77,   8,*  3,14, 90.5,⑭⑮⑭
 8,10,Ｊコンコｰド, 51,バルジ, 0.8, 54,  -1,  -7, 4, 11.9,④⑥⑥, 8,10,Ｆアルマミｰア, 70,小崎綾, 0.9, 60,*  2,  -6, 2,  4.9,②③④, 8,12,Ｋミッキｰデｰタ, 69,吉田隼, 0.5, 62,   7, -15,10, 25.7,⑪⑬⑬, 8,10,Ｆカｰマイン, 75,松山弘, 0.3, 77,  10,   0,10, 21.5,⑪⑩⑨
 9,11,Ｅツｰエムカイザｰ, 59,菱田裕, 1.0, 52,*  0, -11, 2,  5.1,②②②, 9, 5,Ｅフィｰルドメジャｰ, 71,伴啓太, 1.2, 58,  -2,  -3, 5,  9.9,④⑩⑩, 9,13,Ｄタニオブロｰズ, 73,森一馬, 0.5, 64,* 11, -21, 8, 22.3,⑦⑤⑧, 9, 3,Ｍロｰレルソラン, 63,黛弘人, 0.4, 74,  10,  -4,13, 58.1,⑧⑦⑪
10, 5,Ｍライフトップスタｰ, 45,高倉稜, 1.2, 55,  -4,  -4,15,153.5,⑬⑭⑫,10, 4,Ｉテイエムゴｰジャス, 64,国分恭, 1.6, 55,  -3,  -5,14,121.6,⑪⑬⑫,10, 7,Ｇクｰルジョｰカｰ, 72,義英真, 0.6, 63,   5, -12,13, 78.7,⑯⑭⑭,10, 1,Ｃディｰプストｰリｰ, 81,吉田隼, 0.6, 72,  10,  -4, 1,  5.5,⑦⑨⑧
11,12,Ｋハクユウゼウス, 51,川須栄, 1.5, 51,  -2, -10,12, 73.8,⑨⑩⑩,11,11,Ａテｰオｰレイチェル, 76,菱田裕, 2.0, 52,*  3, -17, 1,  3.0,③①①,11, 4,Ｊマイネルピクトル, 70,津村明, 0.6, 61,   7, -18, 7, 19.2,⑧⑩⑫,11, 8,Ｌレンブラント, 68,津村明, 0.7, 70,* 12, -14,12, 40.4,①①①
12, 4,Ｏクオリアンカ, 35,原田和, 1.7, 48,  -4, -10,14, 93.0,⑪⑪⑪,12, 1,Ｈキャメロンロｰド, 66,川須栄, 2.4, 51,  -5,  -7,15,125.4,⑬⑭⑭,12, 9,Ｍオメガベントレｰ, 65,藤岡佑, 0.7, 61,   9, -21,16,184.0,⑤⑨⑪,12, 5,Ｉバンスタンウォルツ, 70,杉原誠, 1.4, 66,* 11, -20, 7,  9.9,④⑥④
13,16,Ｉブリンディス, 53,中谷雄, 2.1, 45,  -2, -16, 3, 11.6,⑦⑧⑨,13, 3,Ｏパフュｰムスタｰ, 50,松若風, 2.4, 51,  -3, -11,11, 63.9,⑩⑫⑬,13, 5,Ｎサクラプレミア, 61,丸山元, 0.8, 60,   5, -14,12, 50.5,⑮⑮⑮,13,12,Ｊクロニクルスカイ, 70,丸田恭, 1.6, 63,* 11, -24, 4,  7.9,⑥④⑥
14,13,Ｈペイシャピュア, 54,伴啓太, 2.1, 45,*  0, -19,13, 92.2,⑤③③,14,15,Ｍミナスジェライス, 57,丸田恭, 2.5, 48,  -6,  -7,13, 93.5,⑯⑯⑮,14,16,Ｈソｰドラック, 71,丸田恭, 0.8, 61,   5, -13, 9, 23.5,⑭⑯⑯,14,14,Ａグッドカフェ, 84,高倉稜, 1.9, 63,* 11, -28, 6,  9.1,⑤③⑤
15, 8,Ｎテイエムジャガｰ, 35,義英真, 3.0, 40,  -9, -11,16,306.7,⑮⑮⑮,15,14,Ｐシュバインハｰベン, 38,義英真, 3.8, 40,  -5, -19,16,165.7,⑭⑮⑯,15,15,Ｏユニフィケｰション, 61,長岡禎, 1.1, 57,* 11, -29,15,168.8,③④⑦,15, 9,Ｎゴｰゴｰヒュウガ, 58,長岡禎, 2.0, 62,   8, -20,15,165.8,⑬⑬⑮
16,15,Ｐスズカステイボｰイ, 21,荻野琢, 3.2, 40, -10, -10, 5, 12.3,⑯⑯⑯,16, 8,Ｎヨゾラニネガイヲ, 55,松山弘, 4.3, 38,   0, -33,12, 68.7,①⑥⑪,16, 8,Ｌライザン, 68,小崎綾, 1.3, 54,* 10, -34,11, 47.4,②②④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
"単勝:5,740円 複勝:01=1,520円 14=400円 06=330円 枠連:1,190円",,,,,,,,,,,,"単勝:1,010円 複勝:06=300円 16=900円 07=520円 枠連:5,810円",,,,,,,,,,,,"単勝:1,660円 複勝:02=350円 10=140円 06=300円 枠連:690円",,,,,,,,,,,,単勝:600円 複勝:11=190円 15=230円 06=330円 枠連:780円,,,,,,,,,,,
"馬連:44,450円 ワイド:01-14=11,570円 01-06=6,030円 06-14=1,990円",,,,,,,,,,,,"馬連:15,020円 ワイド:06-16=4,110円 06-07=2,560円 07-16=7,910円",,,,,,,,,,,,"馬連:2,060円 ワイド:02-10=850円 02-06=1,370円 06-10=760円",,,,,,,,,,,,"馬連:1,890円 ワイド:11-15=760円 06-11=1,580円 06-15=1,690円",,,,,,,,,,,
"馬単:83,100円 3連複:96,910円 3連単:742,280円",,,,,,,,,,,,"馬単:24,990円 3連複:94,030円 3連単:502,750円",,,,,,,,,,,,"馬単:5,300円 3連複:5,550円 3連単:38,500円",,,,,,,,,,,,"馬単:3,530円 3連複:12,770円 3連単:55,100円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八代特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａマルヨバクシン, 66,藤岡佑,, 71,*  4,*  0, 1,  1.5, ①①, 1, 9,Ｈシャンパンルｰジュ, 65,西田雄,, 63,  -1,*  6, 8, 33.8, ⑧⑦, 1, 5,Ｐゴｰイングベル, 64,岩崎翼,, 75,*  9,   5,11, 32.4,①①①, 1,17,Ｈビッグアｰサｰ, 64,藤岡康,, 76,*  4,*  8, 1,  4.6, ③③
 2,15,Ｃテイクウォｰニング, 57,バルジ, 0.6, 64,*  4,  -8, 2,  7.0, ②②, 2,10,Ｂマッドアバウトユｰ, 71,古川吉, 0.0, 64,   9,   0, 4,  6.8, ④③, 2, 9,Ｊサンライズアルブル, 71,小崎綾, 0.2, 74,*  9,   5, 2,  4.9,④③③, 2,13,Ｐヤマノハヤブサ, 61,松山弘, 0.4, 71,*  5,   1,11, 24.6, ②②
 3, 1,Ｆワタシダイナマイト, 56,松若風, 0.8, 59,  -4,  -3, 4, 12.8, ⑧⑦, 3, 3,Ａストｰムジャガｰ, 71,津村明, 0.1, 62,   5,   2, 1,  3.1, ⑤⑤, 3,16,Ｋキｰブランド, 71,義英真, 0.5, 70,*  9,   2,12, 32.9,②②②, 3, 2,Ｃセトノフラッパｰ, 66,田中健, 0.5, 69,*  8,  -3, 6, 13.8, ①①
 4,12, ベツァオバｰン,---,伴啓太, 0.9, 56, -13,*  6,12,106.9, ⑭⑮, 4,12,Ｅレディｰ, 68,田中健, 0.2, 62,   3,   2, 2,  4.4, ⑥⑥, 4,13,Ｍゼンノスサノヲ, 70,藤岡佑, 0.7, 69,   5,*  8, 7, 16.4,⑪⑩⑪, 4,18,Ｎビｰビｰブレイン, 61,武幸四, 0.7, 67,   0,   2,16, 73.4, ⑨⑨
 5, 7,Ｊトゥルビネ, 50,川須栄, 1.0, 55, -11,*  2, 8, 31.1, ⑬⑬, 5, 7,Ｃキネオメジャｰ, 71,吉田隼, 0.2, 59,  -4,*  6, 6,  9.9, ⑩⑨, 5, 8,Ｇコスモカウピリ, 72,丹内祐, 0.7, 68,   8,   4, 5,  9.4,⑤⑤⑥, 5, 3,Ｉクリノコマチ, 64,西田雄, 0.7, 67,   0,   3,12, 44.3, ⑦⑦
 6, 4,Ｅシェアザジョイフル, 56,小崎綾, 1.0, 57,  -1,  -8, 6, 20.0, ⑥③, 6, 6,Ｇロケットダッシュ, 66,松山弘, 0.3, 63,* 13,  -6, 3,  4.8, ②①, 6,15,Ｄチュウワワンダｰ, 73,川島信, 0.7, 73,   3,* 11, 8, 26.3,⑭⑬⑩, 6, 8,Ｌムｰンドロップ, 61,長岡禎, 0.8, 65,  -7,*  8,17,207.8, ⑮⑫
 7, 3,Ｄココロナルハ, 57,岩崎翼, 1.4, 51,  -4, -11, 7, 26.0, ⑨⑧, 7, 1,Ｆデカントラップ, 66,伴啓太, 0.4, 58,  -7,*  6,10, 43.6, ⑪⑪, 7, 2,Ａシップウ, 76,丸田恭, 0.8, 70,   3,* 10, 4,  8.0,⑫⑫⑬, 7, 7,Ａキングナポレオン, 68,藤岡佑, 0.8, 64,  -3,   4, 4,  6.0, ⑩⑩
 8, 8,Ｎルフナ, 46,藤岡康, 1.5, 50,  -6,  -9,10, 41.0, ⑪⑩, 8, 8,Ｉディアジｰスタｰ, 63,丸田恭, 0.5, 55, -11,*  8, 9, 42.2, ⑫⑫, 8, 4,Ｌナリタマクリス, 70,北村友, 1.0, 69,   6,   5, 9, 30.8,⑨⑨⑦, 8, 4,Ｏナムラアッパｰ, 61,高倉稜, 0.9, 66,  -5,   6, 8, 22.1, ⑫⑬
 9, 6,Ｋウイングタイガｰ, 49,小林徹, 1.5, 48, -16,*  0,13,112.3, ⑯⑯, 9, 5,Ｊエゴイスト, 62,小崎綾, 0.5, 59,* 11,  -7, 7, 28.4, ①②, 9,10,Ｎトウカイチャｰム, 69,長岡禎, 1.0, 70,   8,   0,16, 78.7,⑦⑥⑤, 9, 6,Ｑケｰジｰサクランボ, 60,北村友, 1.0, 63, -10,*  9,13, 51.5, ⑯⑯
10,17,Ｂクラウンシトラス, 59,黛弘人, 1.6, 48,  -4, -13, 5, 15.1, ⑩⑫,10,11,Ｄヴｰドゥｰフェスト, 69,藤岡佑, 0.7, 53,  -3,   0, 5,  8.2, ⑨⑧,10, 1,Ｃカノヤプレジデント, 74,中村将, 1.3, 67,   4,   4, 3,  6.5,⑮⑪⑫,10,10,Ｇサウンドタｰゲット, 64,川須栄, 1.0, 62,   0,  -1, 9, 23.8, ⑧⑧
11,13,Ｇリベルテラミュｰズ, 53,原田和, 1.8, 47,  -1, -18,15,199.5, ⑦⑨,11, 4,Ｋヴェンセｰル, 58,黛弘人, 1.4, 51,   8, -13,11, 63.5, ③④,11,11,Ｂディｰエスコマンド, 74,黛弘人, 1.3, 68,   7,   0, 1,  3.2,⑩⑧⑨,11,16,Ｆオｰルオブナイト, 65,小崎綾, 1.0, 62, -10,*  9,14, 52.9, ⑰⑱
12,18,Ｍサクラティンクル, 47,北村友, 1.8, 47,   0, -20, 3,  9.7, ⑤⑥,12, 2,Ｌミスネバｰ, 50,高倉稜, 1.5, 49,  -1,  -8,12,173.1, ⑦⑩,12, 6,Ｆテイエムコンドル, 72,原田和, 1.4, 68,   3,   7,10, 31.6,⑬⑮⑭,12,15,Ｅメイショウネブタ, 65,古川吉, 1.0, 62,  -1,   0, 7, 17.6, ⑪⑪
