15年10月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年10月25日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,甲斐路ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅブルｰオリエント, 46,池添謙,, 51,   4, -27, 2,  5.6, ⑦⑤, 1,11, メイプルキング,---,長岡禎,, 56, -10,*  3,10, 47.2, ⑮⑭, 1, 5,Ｄパドルウィｰル, 75,池添謙,, 79,  11,*  1, 1,  2.5,⑨⑨⑨, 1, 4,Ｂシュンドルボン, 83,吉田豊,, 88,*  1,  14, 3,  5.5,③③③
 2,13,Ｉナムラバイオレット, 37,松岡正, 0.0, 54,   0,*-20,11, 81.4, ⑪⑫, 2, 9, クラウンアゲン,---,井上敏, 0.6, 51,*  0, -20, 6, 15.6, ③③, 2, 1,Ｇディアデルレイ, 71,三浦皇, 0.2, 79,  11,*  1, 3,  6.8,⑧⑩⑩, 2,11,Ｆクラウンレガｰロ, 79,江田照, 0.1, 84,*  2,  10, 6, 15.4,①①①
 3, 1,Ａヨイミヤ, 56,江田照, 0.1, 52,   5, -26, 4,  8.8, ⑥⑥, 3,14, フェイス,---,デムｰ, 0.6, 50,  -2, -18, 2,  4.3, ⑥⑥, 3, 6,Ｃアイノカケハシ, 75,大野拓, 0.2, 80,  11,*  2, 6, 14.3,⑪⑪⑪, 3, 6,Ｋスミデロキャニオン, 75,石川裕, 0.3, 87,  -3,* 17,10, 76.2,⑩⑩⑨
 4, 5,Ｇイチゴアミｰラ, 42,野中悠, 0.2, 50,   5, -32, 5, 12.3, ④④, 4,16, アルジャンテ,---,吉田豊, 0.7, 49,  -5, -15, 1,  2.9, ⑨⑨, 4,10,Ｅミュゼダルタニアン, 71,柴山雄, 0.5, 74,  12,  -9, 4,  7.3,④⑥⑥, 4, 7,Ｉエバｰグリｰン, 77,大野拓, 0.4, 83,   0,  10, 8, 24.8,④④④
 5,14,Ｌウインミモザ, 29,井上敏, 0.4, 48,  -3,*-21, 9, 70.3, ⑬⑭, 5,13, ライムチャン,---,嘉藤貴, 0.9, 46,  -8, -14,15,150.7, ⑪⑫, 5, 7,Ｉコティニャック, 70,吉田豊, 0.5, 75,  10,  -6, 5, 12.8,⑥⑧⑧, 5, 9,Ｄカナロア, 82,三浦皇, 0.4, 84,  -1,  13, 5, 13.5,⑦⑦⑦
 6,12,Ｄシングンガガ, 48,長岡禎, 0.5, 48,   1, -30, 6, 15.8, ⑨⑨, 6, 3, ルナディミエｰレ,---,柴山雄, 0.9, 45, -11,*-10, 3,  6.0, ⑭⑬, 6, 9,Ａギブアンドテイク, 78,井上敏, 0.7, 71,* 16, -21, 9, 24.6,①①①, 6, 2,Ｃネオリアリズム, 82,デムｰ, 0.4, 83,  -2,  14, 1,  2.4,⑨⑧⑧
 7, 6,Ｈジャズソング, 39,田中博, 0.9, 44,   0, -32,13,245.4, ⑫⑪, 7, 7, スｰリｰズ,---,大野拓, 0.9, 47,  -5, -18, 5, 12.7, ⑧⑧, 7,11,Ｈマイネルポルトゥス, 71,松岡正, 0.9, 71,* 15, -21, 7, 15.4,⑦②②, 7, 8,Ｇラングレｰ, 78,松岡正, 0.7, 79,*  1,   2, 2,  4.3,②②②
 8, 8,Ｃエスカラｰド, 49,デムｰ, 1.2, 38,   1, -40, 3,  6.4, ⑧⑧, 8,17, ストｰリｰライタｰ,---,荻野琢, 1.2, 43, -18,* -3,16,161.1, ⑯⑯, 8, 4,Ｂウインマハロ, 77,柴田大, 1.2, 69,  12, -19, 2,  4.5,③⑤⑤, 8, 5,Ａブリリアントアスク, 84,柴田善, 0.8, 77,   0,   5, 7, 17.9,⑥⑥⑥
