15年 9月 5日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 9月 5日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  芝1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
13, 5,Ｃビッグランチ, 46,吉田豊, 1.8, 43, -21,   2, 7, 19.5,⑭⑭⑭,13, 4, ナッツスタｰ,---,江田照, 4.3, -2, -31, -37, 9,111.1, ⑬⑬,13, 2,Ｊヘッドドレス, 65,戸崎圭, 2.9, 55,   5, -14, 7, 22.2,⑧⑨⑪,13, 2,Ｌプリンセスジャック, 77,石川裕, 0.5, 77,  -3,   9,14, 55.6, ⑫⑧
14, 1,Ｈアポロマリンカ, 38,西田雄, 2.2, 29, -17, -14,15,269.1,⑦⑧⑨,,,,,,,,,,,,,14, 3,Ｌトｰセンシルエット, 58,北村宏, 3.5, 53,   2, -15,12,134.7,⑫⑬⑭,14,13,Ｇカバｰストｰリｰ, 79,北村宏, 0.6, 78,  -6,  13, 4,  7.9, ⑭⑮
15, 8,Ｉワイルドハｰブ, 36,石川裕, 3.4, 17,*-14, -36,13,120.7,④④④,,,,,,,,,,,,,15, 1,Ｇエクストラファイン, 67,蛯名正, 3.9, 49,   6, -25, 2,  4.3,⑤⑦⑨,15, 1,Ｍカｰバ, 76,村田一, 0.7, 74,  -2,   3,16,231.1, ⑥⑦
16,16,Ｐホイストポイント, -7,木幡初, 7.2,-16, -34, -46,16,407.2,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｋマンボネフュｰ, 77,蛯名正, 0.9, 73,  -5,   5,10, 27.3, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:460円 複勝:04=160円 14=150円 02=120円 枠連:1,070円",,,,,,,,,,,,単勝:130円 複勝:05=100円 11=230円 09=420円 枠連:410円,,,,,,,,,,,,"単勝:4,570円 複勝:08=1,100円 07=560円 14=920円 枠連:1,960円",,,,,,,,,,,,"単勝:2,490円 複勝:12=530円 16=140円 03=190円 枠連:1,120円",,,,,,,,,,,
"馬連:1,010円 ワイド:04-14=410円 02-04=350円 02-14=420円",,,,,,,,,,,,"馬連:850円 ワイド:05-11=410円 05-09=620円 09-11=2,120円",,,,,,,,,,,,"馬連:14,650円 ワイド:07-08=3,950円 08-14=7,900円 07-14=2,900円",,,,,,,,,,,,"馬連:3,030円 ワイド:12-16=1,180円 03-12=1,960円 03-16=520円",,,,,,,,,,,
"馬単:1,780円 3連複:1,240円 3連単:6,710円",,,,,,,,,,,,"馬単:950円 3連複:3,930円 3連単:8,310円",,,,,,,,,,,,"馬単:35,440円 3連複:60,210円 3連単:556,790円",,,,,,,,,,,,"馬単:8,780円 3連複:6,990円 3連単:64,470円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,燕特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｅファインダッシュ, 63,戸崎圭,, 69,*  7,  -1, 3,  6.6, ④④, 1, 4,Ｈタピゴン, 57,蛯名正,, 66,   2,   2, 8, 26.1, ⑦⑦, 1, 9,Ｂルミナスウォリアｰ, 76,戸崎圭,, 82,  10,*  7, 1,  2.7,⑪⑫⑩, 1,13,Ａドリｰムドルチェ, 72,野中悠,, 66,* -4,   7, 2,  3.8, ②②
 2, 7,Ｇタケショウビクタｰ, 60,石川裕, 0.0, 69,   2,*  3, 6,  8.7, ⑧⑧, 2, 6,Ｄジュモｰトリステ, 60,戸崎圭, 0.0, 65,  -5,* 14, 3,  7.3, ⑰⑭, 2,12,Ａトレジャｰマップ, 82,内田博, 0.5, 78,* 13,  -5, 2,  3.0,⑫④②, 2,14,Ｄザショットアロｰ, 69,木幡初, 0.1, 66,  -6,   8, 7, 17.4, ④④
 3,15,Ｃディスティニｰガイ, 64,蛯名正, 0.3, 66,   5,  -2, 2,  4.6, ⑤⑤, 3, 2,Ｋボンジュｰルチカラ, 54,田辺裕, 0.0, 65,   1,*  5,10, 31.9, ⑩⑨, 3,10,Ｐキュリオスティｰ, 62,柴田善, 0.8, 75,   8,*  2, 7, 25.1,⑬⑯⑯, 3, 2,Ｏウインオベロン, 50,北村宏, 0.4, 63, -13,* 12, 5, 11.1, ⑫⑫
 4, 2,Ａマタンギ, 65,内田博, 0.5, 64,   0,*  2, 5,  7.9, ⑨⑨, 4, 1,Ａハッピｰムｰン, 67,津村明, 0.2, 62,   7,  -7, 2,  5.0, ⑤④, 4,15,Ｆヴァルコイネン, 71,田辺裕, 0.8, 75,  11,  -6, 5, 11.4,⑮⑨⑥, 4, 9,Ｇサウスリュウセイ, 66,石川裕, 0.5, 64, -11,*  9, 9, 25.3, ⑪⑪
 5, 6,Ｂゴｰルドエッグ, 65,木幡初, 0.9, 63,*  8, -10, 1,  2.7, ②①, 5, 7,Ｍブラウンゴッデス, 52,田中勝, 0.2, 63,*  9, -13,12, 61.6, ③③, 5, 8,Ｄキズナエンドレス, 72,伊藤工, 0.9, 73,  11,  -9, 6, 18.7,⑦⑦⑨, 5,10,Ｅジャスティシア, 67,吉田隼, 0.5, 62,* -5,   4,12, 69.5, ③③
 6, 3,Ｉフラッシュカフェ, 60,石橋脩, 1.1, 58,   4,  -8, 9, 43.7, ⑥⑦, 6,14,Ｇフォアニｰム, 57,北村宏, 0.4, 60,   6, -10, 9, 30.2, ④⑤, 6, 6,Ｉディｰルフロｰ, 68,吉田豊, 1.1, 74,  10,  -7, 8, 35.7,⑯⑬⑫, 6,12,Ｃウインネオルｰラｰ, 69,柴田大, 0.7, 61,* -2,   0, 1,  2.7, ①①
 7, 9,Ｈシベリアンアポジｰ, 60,西田雄, 1.4, 57,*  8, -15, 8, 36.6, ③②, 7,12,Ｂティムシェル, 62,石川裕, 0.5, 61,  -6,* 11, 5,  9.3, ⑱⑱, 7, 3,Ｌロンギングケイシｰ, 66,石橋脩, 1.2, 71,  10, -10,16,228.8,⑨⑪⑪, 7, 6,Ｊラミアカｰサ, 63,デムｰ, 0.8, 59,  -7,   3, 3,  6.8, ⑤⑦
 8, 4,Ｆゴウキ, 61,江田照, 1.9, 51,   4, -15, 4,  7.7, ⑦⑥, 8,18,Ｅロイヤルスピリッツ, 59,内田博, 0.5, 58,   3,  -9, 4,  7.5, ⑥⑥, 8, 7,Ｋマイネルシャルフ, 66,松岡正, 1.2, 71,  11, -13,12,105.0,④⑥⑧, 8,15,Ｍシャイントラベラｰ, 58,木幡初, 1.0, 58,  -7,   1,13, 83.9, ⑥⑤
 9,13,Ｄティズドラゴン, 64,吉田豊, 2.0, 48,  -2, -10, 7, 15.5, ⑩⑩, 9, 8,Ｆハｰベストソング, 58,柴田大, 0.7, 57,* 12, -24, 6, 20.5, ②②, 9,14,Ｍセフィｰロ, 65,西田雄, 1.5, 67,  10, -11, 9, 42.6,⑰⑭⑭, 9, 3,Ｋジュエルアラモｰド, 61,嘉藤貴, 1.0, 57,  -8,   2, 6, 15.0, ⑦⑥
10,10, バルデラマ,---,野中悠, 2.1, 46, -13,  -1,10, 85.7, ⑫⑬,10, 9,Ｉマロンベル, 55,石橋脩, 0.7, 58,   1,  -5,11, 46.2, ⑧⑩,10, 5,Ｃタイタニウム, 73,デムｰ, 1.7, 65,* 12, -21, 3,  7.0,②⑤③,10, 5,Ｂヒカリセット, 71,江田照, 1.1, 57, -11,   5,10, 45.9, ⑩⑩
11, 5, キングズアフェアｰ,---,武士沢, 2.1, 46, -14,  -1,11,102.2, ⑬⑫,11,11,Ｊエメラルドビｰム, 54,伴啓太, 0.9, 55,  -5,   2, 7, 21.9, ⑮⑮,11,18,Ｊスプリングシャトル, 67,村田一, 1.8, 67,   8, -12,17,293.9,⑱⑱⑱,10, 1,Ｉヴェイルドスケｰル, 65,内田博, 1.1, 57, -11,   4, 4,  9.9, ⑨⑨
12, 1,Ｊフジサンボンド, 50,岩部純, 2.6, 47,*  8, -25,12,301.7, ①③,12,16,Ｎマインドシフト, 49,松岡正, 1.1, 54,   2, -13,14,239.9, ⑨⑧,12,16,Ｑニシノマジック, 62,吉田隼, 2.3, 60,* 12, -32,14,113.4,⑤③⑤,12, 4,Ｌマハｰシュリｰ, 61,西田雄, 1.3, 56, -18,* 10,14,106.4, ⑮⑮
13,11,Ｋタカラレジェンド, 38,伴啓太, 3.3, 38, -10, -15,14,386.4, ⑪⑪,13,17,Ｒサンセドナ, 33,村田一, 1.3, 50,* 18, -44,16,262.6, ①①,13, 1,Ｈストｰミング, 68,田中勝, 2.4, 61,* 14, -36, 4,  8.2,①①①,13, 8,Ｆディアドナテロ, 66,松岡正, 1.4, 54, -14,   5, 8, 20.4, ⑭⑭
14, 8,Ｍシャイニｰヘイロｰ, 35,伊藤工, 3.4, 37, -16, -10,13,312.0, ⑮⑮,14,10,Ｐクロノスバロｰズ, 46,木幡初, 2.1, 43,  -8,  -9,15,258.0, ⑭⑰,14,17,Ｏフォワｰドカｰル, 64,柴田大, 2.4, 61,   8, -23,15,180.0,⑭⑰⑰,14, 7,Ｈオリオンザプラズマ, 66,大野拓, 1.7, 52,  -8,  -4,11, 57.8, ⑧⑧
