15年 6月28日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月28日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,奥尻特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｂバイレ, 60,三浦皇,, 54,* -2,   2, 1,  2.3,②②②, 1, 2,Ｂクラシックエｰス, 62,丸山元,, 70,*  6,*  2, 2,  4.2,④③③, 1, 9,Ａロケットダッシュ, 70,吉田隼,, 68,*  5,   2, 2,  4.3, ②②, 1,10,Ｊシベリアンタイガｰ, 65,黛弘人,, 75,*  8,  -3, 7, 20.0,①①①
 2, 4,Ｃテップシｰ, 59,丸山元, 0.2, 55,  -7,*  8, 2,  5.1,⑪⑪⑩, 2,12,Ｋダノンウルフ, 55,丸田恭, 0.4, 65,   4,*  0, 6, 14.3,⑨④④, 2, 6,Ｌキャプレット, 47,勝浦正, 0.4, 62,  -9,*  7, 5, 11.8, ⑩⑩, 2, 4,Ｂアルバｰト, 78,丸山元, 0.3, 75,  -2,* 11, 2,  3.6,⑩⑨⑨
 3,12,Ｇマンテンドリｰム, 46,加藤祥, 0.2, 52,* -3,   1, 5, 14.1,③③④, 3,15,Ｃミッキｰポｰチ, 61,三浦皇, 0.4, 66,   2,*  3, 3,  5.3,⑬⑩⑨, 3, 7,Ｅハクサンフレンチ, 66,三浦皇, 0.5, 63,*  5,  -3, 4,  9.6, ①①, 3, 1,Ｈタルトオポム, 67,吉田隼, 0.3, 71,   4,   0,11, 68.4,④③③
 4, 5,Ｅテイエムメｰリイ, 51,丸田恭, 0.6, 48,  -4,  -1,10, 32.7,④④③, 4, 5,Ｉシゲルエイサｰ, 56,田中健, 0.9, 61,*  6, -15,13, 57.8,②②②, 4, 8,Ｆカシノキングダム, 66,加藤祥, 0.6, 60,  -6,   3, 8, 14.0, ⑧⑧, 4, 8,Ｆプレスアテンション, 69,松田大, 0.5, 72,  -1,*  5, 8, 23.7,⑧⑦⑥
 5, 6,Ｈウイングタイガｰ, 46,小林徹, 0.7, 50,  -6,   2, 9, 29.2,⑦⑨⑧, 5, 3,Ａララエクラテｰル, 64,松田大, 1.1, 62,   4,  -9, 1,  2.9,⑧⑦⑤, 5,12,Ｈコスモピンチョス, 64,丹内祐, 0.7, 59,  -1,  -1, 6, 12.5, ⑥⑤, 5, 7,Ｃソｰドラック, 72,勝浦正, 0.5, 71,   2,   2, 3,  6.0,⑤⑤④
 6, 9,Ｄノウゼンハレン, 54,田中健, 0.7, 50,  -5,   0, 4,  7.8,⑧⑥⑥, 6,10,Ｊライブリファｰスト, 55,水口優, 1.3, 59,   1,  -2, 9, 28.9,⑭⑯⑮, 6,10,Ｇブルｰモントレｰ, 64,黛弘人, 0.7, 59,  -6,   3,10, 32.9, ⑨⑨, 6, 3,Ａサンマルティン, 78,杉原誠, 0.6, 68,   2,   0, 1,  3.1,⑪⑥⑤
 7,11,Ａアサバスカ, 62,四位洋, 1.2, 48,  -5,  -4, 3,  5.4,⑩⑧⑨, 7, 6,Ｏハギノカイザｰ, 47,田中博, 1.3, 59,   3,  -9,16,127.3,⑫⑪⑥, 7, 4,Ｃワイエムテイラｰ, 69,菱田裕, 0.7, 60,   1,  -2, 7, 13.7, ④④, 7, 9,Ｋヴェルステルキング, 64,三浦皇, 0.8, 68,  -1,   1, 6, 12.3,⑦⑧⑧
 8, 7,Ｆデルマオコマ, 48,嶋田純, 1.3, 44,* -2, -10,12, 44.9,①①①, 8, 7,Ｄスプリングストｰム, 58,吉田隼, 1.3, 57,   3,  -9,10, 30.0,⑥⑧⑧, 8,11,Ｉホワイトクリスマス, 64,丸山元, 0.9, 56, -15,*  6, 9, 30.1, ⑫⑫, 8, 5,Ｅテイエムクロタカ, 69,古川吉, 1.0, 63,*  6, -14, 5, 11.7,②②②
 9, 2,Ｉエクセレントガｰル, 43,杉原誠, 1.4, 42,  -9,   1, 7, 28.9,⑫⑫⑫, 9,14,Ｎコスモサンズサン, 51,丹内祐, 1.4, 57,   4, -12,15, 76.8,⑦⑨⑪, 9, 2,Ｊオリオンザプラズマ, 61,木幡初, 0.9, 58, -13,*  6,11, 49.7, ⑪⑪, 9,12,Ｇタイダルベイスン, 68,丸田恭, 1.6, 59,  -4,  -4, 9, 34.6,⑨⑪⑩
10, 8,Ｊシャトｰブリアン, 42,黛弘人, 1.6, 43,  -4,  -9, 6, 23.5,⑤⑤⑤,10, 1,Ｅトモノサンドラ, 58,加藤祥, 1.6, 55,   1,  -9, 4, 12.6,⑩⑬⑫,10, 3,Ｋエムオｰマジック, 53,嶋田純, 1.0, 56,  -4,  -2,12, 83.7, ⑦⑦,10, 6,Ｉクリｰブラット, 65,菱田裕, 1.8, 60,  -6,  -1,10, 47.9,⑫⑫⑪
11, 1,Ｌミスエレキング, 38,勝浦正, 1.8, 42,  -5,  -9,13, 59.3,⑥⑦⑦,11,11,Ｆリッチゴｰルド, 57,勝浦正, 1.8, 53,   2, -16, 5, 12.7,⑯⑫⑦,11, 5,Ｂマッドアバウトユｰ, 70,古川吉, 1.1, 56,  -1,  -5, 1,  3.2, ⑤⑥,11,11,Ｌダノンドリｰム, 62,加藤祥, 2.4, 50,   4, -28,12,154.4,③④⑦
12,10,Ｋルサルカ, 40,菱田裕, 2.2, 39,  -7, -10,11, 34.5,⑨⑩⑪,12,16,Ｍスズカプレスト, 53,城戸義, 1.9, 54,   1, -12, 8, 27.3,⑮⑮⑭,12, 1,Ｄサクラヴァロｰレ, 67,城戸義, 1.3, 56,*  4, -10, 3,  4.9, ③③,12, 2,Ｄパワｰウｰマン, 70,四位洋, 8.7,-22,  -4, ---, 4,  6.1,⑥⑩⑫
13, 3, キャンディウォｰ,---,藤田伸, 5.5, 17, -13, -27, 8, 29.1,⑬⑬⑬,13, 4,Ｌサブマリン, 54,菱田裕, 2.2, 51,*  6, -32,11, 30.1,①①①,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 9,Ｐインディケｰション, 38,古川吉, 2.9, 46,   1, -27, 7, 26.7,⑪⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 8,Ｈデルマワカダンナ, 56,長岡禎, 3.6, 44,   4, -45,14, 62.7,⑤⑤⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｇフォギｰボトム, 57,藤田伸, 4.2, 42,   4, -53,12, 30.8,③⑥⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:4),,,,,,,,,,,
単勝:230円 複勝:13=130円 04=150円 12=270円 枠連:470円,,,,,,,,,,,,単勝:420円 複勝:02=160円 12=310円 15=170円 枠連:920円,,,,,,,,,,,,単勝:430円 複勝:09=180円 06=330円 07=210円 枠連:530円,,,,,,,,,,,,"単勝:2,000円 複勝:10=480円 04=180円 01=1,100円 枠連:1,230円",,,,,,,,,,,
馬連:650円 ワイド:04-13=280円 12-13=610円 04-12=710円,,,,,,,,,,,,"馬連:3,030円 ワイド:02-12=1,050円 02-15=510円 12-15=1,090円",,,,,,,,,,,,"馬連:3,180円 ワイド:06-09=1,050円 07-09=570円 06-07=1,430円",,,,,,,,,,,,"馬連:3,300円 ワイド:04-10=1,300円 01-10=9,050円 01-04=2,760円",,,,,,,,,,,
"馬単:980円 3連複:2,220円 3連単:6,460円",,,,,,,,,,,,"馬単:5,650円 3連複:5,930円 3連単:29,480円",,,,,,,,,,,,"馬単:4,670円 3連複:7,110円 3連単:35,590円",,,,,,,,,,,,"馬単:10,230円 3連複:42,830円 3連単:262,240円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,UHB杯,,,,,,,,,,
