15年 5月 2日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月 2日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下鴨ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｅダイメイコンドル, 57,福永祐,, 63,*  4,  -2, 2,  4.1, ①①, 1, 6,Ｃナリタゴｰルド, 60,福永祐,, 71,   0,*  9, 3,  6.7, ⑩⑧, 1, 5,Ａスナッチマインド, 77,秋山真,, 71,   3,  11, 1,  3.2, ⑦⑦, 1, 7,Ｄダイシンサンダｰ, 81,酒井学,, 83,* -7,  19, 2,  3.0,②②②
 2, 1,Ｂコンコｰド, 59,藤岡佑, 0.6, 56,   1,  -4, 6, 17.2, ⑤④, 2, 7,Ｂアルパｰシャン, 63,四位洋, 0.2, 70,  -1,*  7, 1,  1.7, ⑪⑪, 2,17,Ｌアｰブル, 69,池添謙, 0.0, 69,*  7,   3,14, 74.5, ②②, 2, 2,Ａエイシンエルヴィン, 87,ルメｰ, 0.2, 84, -11,* 25, 1,  2.6,⑧⑧⑨
 3, 2, エピックウィン,---,小牧太, 0.7, 57,  -6,*  5, 8, 51.2, ⑭⑭, 3, 3,Ｄエアマニング, 59,ルメｰ, 0.4, 68,  -3,*  9, 4,  7.1, ⑭⑭, 3, 1,Ｍガルデルスリｰル, 68,ルメｰ, 0.0, 71,   3,  11, 5,  8.6, ⑥⑥, 3, 4,Ｂジャイアントリｰプ, 83,藤岡康, 0.3, 81, -10,  19, 5, 11.4,⑤⑤⑤
 4,13,Ａトップリバティ, 67,松山弘, 0.9, 56,*  2,  -8, 1,  2.2, ③③, 4, 8,Ａピｰスオブジャパン, 63,池添謙, 0.4, 65,   2,  -2, 2,  5.3, ⑦⑥, 4, 8,Ｇディｰプウェｰブ, 72,加藤祥, 0.1, 74,  -1,* 18, 7, 23.7, ⑮⑮, 4, 3,Ｇミヤジタイガ, 76,幸英明, 0.6, 77,  -9,  14, 6, 19.6,③③③
 5,12,Ｃメイショウキリサメ, 59,国分優, 1.1, 53,   0,  -7, 7, 27.7, ⑧⑦, 5,12,Ｌアンネイ, 49,小牧太, 1.0, 58,*  5, -18, 5, 16.0, ①①, 5,10,Ｂフェイブルネｰジュ, 77,浜中俊, 0.2, 69,   6,   5, 2,  3.6, ⑤⑤, 5, 1,Ｅトｰホウストロング, 79,藤岡佑, 0.6, 79, -11,  19, 7, 20.1,⑨⑨⑧
 6,14,Ｌブルｰプレリュｰド, 43,国分恭, 1.1, 53,  -2,  -5,11,118.3, ⑩⑨, 6, 1,Ｅヒメキヨヒダカ, 57,古川吉, 1.3, 56,*  3, -18, 6, 29.5, ④③, 6, 2,Ｉヴィンテｰジロｰズ, 71,小牧太, 0.3, 71,   1,  11, 6, 17.5, ⑨⑨, 6, 6,Ｉシャンパｰニュ, 68,松山弘, 0.8, 72,* -7,   6, 8, 33.7,①①①
 7, 9,Ｆウインエアフォｰス, 54,池添謙, 1.2, 53,   0,  -8, 4,  7.7, ⑦⑧, 7, 4,Ｆダイゴサクラ, 55,城戸義, 1.3, 55,*  5, -21,11, 85.5, ②②, 7,16,Ｅオｰスミチャド, 73,福永祐, 0.3, 68,   1,   9, 4,  8.1, ⑩⑩, 7, 9,Ｃベルニｰニ, 82,秋山真, 0.8, 71,  -8,   9, 3,  5.6,④④④
 8,11, カネトシステｰタス,---,酒井学, 1.2, 52,  -3,  -3,14,280.1, ⑬⑫, 8, 9, ディナスティｰア,---,中谷雄, 1.4, 54,   0, -14, 7, 35.9, ⑧⑨, 8,13,Ｆプリンセスアスク, 72,岩崎翼, 0.3, 67,*  8,  -3, 3,  7.5, ①①, 8, 8,Ｆジェントルマン, 78,浜中俊, 1.7, 61, -10,   0, 9, 45.1,⑥⑥⑦
