15年 4月19日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月19日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
11, 1,Ｇナンゴクミチカ, 53,藤岡佑, 3.2, 46,*  4, -27, 7, 31.2,③③②,11, 9,Ｎエイジヤ, 27,田中博, 1.3, 55,  -3, -12,16,320.1,⑮⑪⑩,11,16,Ｆナリタメロディ, 68,三津谷, 1.5, 61,*  8, -12, 7, 21.2, ①①,11, 8,Ｄコウユｰサムライ, 81,藤田伸, 1.3, 73,   8,   2, 6, 20.1, ⑧⑨
12, 3, スノｰライン,---,幸英明, 3.4, 48,  -2, -16,12, 58.0,⑮⑮⑮,12,16,Ｌゴｰルドヴィｰヴル, 46,北村友, 1.4, 56,  -8,*  0,13,193.7,⑯⑯⑮,12,15,Ｍエリモフロｰラ, 60,太宰啓, 1.7, 59,  -3,  -1,11, 90.0, ⑬⑭,12,11,Ｍメイショウゾンビ, 76,武幸四, 1.3, 72,   3,   6,14,100.6, ⑪⑫
13, 4,Ｌエネルリリｰ, 48,岩崎翼, 4.6, 41,   1, -35,13,130.8,④⑨⑨,13,14,Ａビセックスタイル, 64,藤岡佑, 1.8, 47,*  1, -31, 6, 16.2,④④②,13,14,Ａキュｰクッキング, 76,吉田豊, 1.8, 58,*  7, -13, 3,  5.0, ③③,13,14,Ｌヤマノサファイア, 77,義英真, 1.5, 70,   1,   8,13, 66.3, ⑭⑮
14,16,Ｈメイショウユウヒ, 52,武幸四, 5.0, 38,*  5, -45, 3, 12.9,①①③,14,13,Ｍナゴミ, 43,義英真, 1.8, 50,  -7, -11,14,222.8,⑭⑮⑭,14, 8,Ｋピンクプリンセス, 64,岡田祥, 2.5, 54,   5, -18, 9, 31.6, ④⑤,14, 1,Ｏナリタシｰズン, 73,高倉稜, 1.8, 67,  -1,   6,15,124.1, ⑮⑯
15, 6,Ｎワンダｰドクトレス, 30,三津谷, 5.2, 36,  -3, -30,16,383.8,⑯⑯⑯,15,15, ホワイトフリル,---,秋山真, 2.9, 38,  -7, -27, 5,  7.4,⑪⑬⑯,15,12,Ｏボンセジュｰル, 58,秋山真, 2.7, 53,   5, -16,14,120.3, ⑥⑧,15,10,Ｅゼンノヒストリエ, 81,田中博, 2.0, 70,* 20, -16,10, 29.6, ①①
16,13,Ｍメイケイエンジェル, 37,国分恭, 6.2, 32,   1, -46,15,301.9,⑪⑧⑭,16,11, キンショｰロｰズ,---,岩崎翼, 5.0,  9,*  1, -75,12, 73.0,②③④,16, 4,Ｐアロマフレグランス, 52,小林徹, 2.9, 49,  -3, -10,12,101.7, ⑭⑯,16,15,Ｐクリスワｰルド, 71,田中健, 2.1, 67,  13, -10,16,371.2, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:130円 複勝:14=100円 12=580円 09=430円 枠連:1,430円",,,,,,,,,,,,"単勝:350円 複勝:08=190円 04=4,760円 05=690円 枠連:430円",,,,,,,,,,,,"単勝:330円 複勝:02=150円 01=130円 05=1,300円 枠連:390円",,,,,,,,,,,,"単勝:190円 複勝:12=120円 13=290円 07=200円 枠連:1,040円",,,,,,,,,,,
"馬連:2,820円 ワイド:12-14=1,020円 09-14=680円 09-12=5,620円",,,,,,,,,,,,"馬連:57,030円 ワイド:04-08=20,440円 05-08=2,010円 04-05=45,730円",,,,,,,,,,,,"馬連:380円 ワイド:01-02=210円 02-05=4,450円 01-05=4,780円",,,,,,,,,,,,"馬連:1,280円 ワイド:12-13=530円 07-12=430円 07-13=1,430円",,,,,,,,,,,
"馬単:3,760円 3連複:9,990円 3連単:34,110円",,,,,,,,,,,,"馬単:81,770円 3連複:325,750円 3連単:1,429,370円",,,,,,,,,,,,"馬単:770円 3連複:12,960円 3連単:45,110円",,,,,,,,,,,,"馬単:1,980円 3連複:4,170円 3連単:15,880円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,難波ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｅナムラヒュｰマン, 59,小牧太,, 68,  -7,*  9, 2,  5.5, ⑨⑨, 1,11,Ａチャパラ, 71,藤岡佑,, 69,* 10,*-20, 2,  3.9,⑨⑩⑥, 1, 2,Ａサイモンラムセス, 76,松山弘,, 82,   7,*  3, 1,  3.5, ⑧⑦, 1,15,Ｅタガノエトワｰル, 78,川田将,, 82,  12,* -1, 1,  3.9, ⑥⑥
 2,13,Ｄサンビショップ, 62,吉田豊, 0.3, 64,  -2,   2, 5, 11.6, ⑤③, 2, 5,Ｅケルンダッシュ, 62,国分恭, 0.0, 71,* 10,*-18, 3,  4.3,⑧⑪⑧, 2,10,Ｂヴィルジニア, 72,北村友, 0.4, 75,   3,*  5, 7, 15.5, ⑮⑮, 2,10,Ａレッドオリヴィア, 81,秋山真, 0.0, 80,  14,  -4, 4,  6.6, ④③
 3,10,Ａトップリバティ, 66,松山弘, 0.3, 65,*  0,   0, 1,  2.5, ②②, 3, 3,Ｆデンコウインパルス, 60,藤田伸, 0.3, 67,* 12, -29, 5, 10.4,③②①, 3,12,Ｄプリンセスアスク, 72,岩崎翼, 0.7, 69,* 10, -14, 3,  6.8, ②②, 3,13,Ｃシャトｰブランシュ, 80,藤岡康, 0.2, 80,  11,*  0, 2,  5.2, ⑨⑨
 4, 6, マｰトンパｰク,---,北村友, 0.5, 62,  -5,   2, 4,  8.2, ⑦⑦, 4, 4,Ｂサラトガスピリット, 66,藤岡康, 0.4, 67,* 10, -25, 1,  2.6,⑤⑤④, 4, 4,Ｍキタサンキンボシ, 63,荻野琢, 0.9, 68,* 10, -17, 8, 26.7, ①①, 4, 3,Ｈロｰレルブレット, 77,藤田伸, 0.4, 79,  10,*  0,12, 46.8, ⑩⑩
 5, 8,Ｂグレｰトブレス, 63,城戸義, 0.6, 62,*  0,  -4, 6, 14.4, ①①, 5, 7,Ｃスプランドゥｰル, 65,幸英明, 1.2, 63,* 10, -38, 4,  7.7,⑬⑨⑦, 5,14,Ｇディｰプウェｰブ, 70,川田将, 0.9, 71,   6,  -7, 4,  7.0, ⑪⑪, 5, 4,Ｋリグヴェｰダ, 75,武幸四, 0.4, 78,  11,  -4, 5,  8.7, ⑦⑦
 6,16,Ｆリミットレス, 58,鮫島克, 1.0, 58, -10,   2, 8, 19.0, ⑫⑪, 6, 6,Ｇシビックハｰト, 58,高倉稜, 2.4, 57,   8, -44, 9, 47.3,④⑦⑩, 6, 8,Ｃマイネリベルタス, 72,柴田未, 1.1, 68,   7, -13,10, 45.6, ⑥⑧, 6, 8,Ｂプリンセスジャック, 80,鮫島良, 0.5, 77,   9,* -2,10, 29.3, ⑫⑪
 7, 9,Ｉカネトシバリアント, 55,川田将, 1.3, 56,  -5,  -4, 7, 18.3, ⑧⑧, 7,10,Ｄユキヒョウ, 63,岡田祥, 2.6, 56,* 12, -60, 6, 21.0,⑩⑥②, 7,16,Ｅミッキｰタイガｰ, 71,小牧太, 1.2, 66,   3,  -7,13, 53.4, ⑯⑯, 7, 2,Ｄオツウ, 80,幸英明, 0.5, 77,  12,  -9, 3,  5.3, ⑤⑤
 8, 3,Ｇエンデヴァｰ, 58,国分恭, 1.6, 53,  -9,  -4,10, 26.4, ⑩⑫, 8,13,Ｈオメガレイノワｰル, 55,鮫島克, 3.5, 53,* 11, -69,12,118.1,⑦③⑤, 8, 5,Ｆマウイノカオイ, 70,秋山真, 1.3, 63,   5, -14,12, 51.3, ⑨⑨, 8,14,Ｉタマモマｰブル, 77,小林徹, 0.7, 75,   8,* -2,15,114.4, ⑬⑮
 9,15,Ｈダンツラッシュ, 56,幸英明, 1.6, 53,  -4,  -8, 9, 21.2, ⑥⑥, 9, 1,Ｊメイショウソウソウ, 53,鮫島良, 3.5, 52,   8, -59, 8, 39.7,⑪⑬⑪, 9, 6,Ｉトルストイ, 68,藤岡康, 1.4, 64,   4, -13, 2,  4.6, ⑫⑫, 9,16,Ｌロｰゼンケｰニッヒ, 74,太宰啓, 0.7, 74,  10,  -6,11, 34.8, ⑪⑫
10, 7,Ｃアサケカペラ, 62,岩崎翼, 1.7, 54,  -3, -10, 3,  5.7, ③⑤,10, 8,Ｋダンツエイカン, 51,松山弘, 3.7, 52,   9, -68,11,109.2,⑥⑧⑨,10, 7,Ｌアグネスミニッツ, 64,高倉稜, 1.5, 64,   4, -15,15,152.0, ⑬⑬,10, 9,Ｆアドマイヤドバイ, 78,小牧太, 0.8, 73,* 15, -17, 9, 27.5, ②②
11,12,Ｋコウエイサムライ, 50,高倉稜, 2.2, 49,  -9,  -8,12,180.9, ⑬⑬,11,14,Ｎゼットマｰヴェル, 44,岩崎翼, 5.6, 10,   5, -81,13,270.8,⑫⑫⑬,11,15,Ｊピサノナイトレイ, 68,藤田伸, 1.7, 61,   6, -20, 9, 30.3, ⑩⑩,11, 6,Ｊトウカイオｰロラ, 77,藤岡佑, 0.9, 72,   7,  -3, 7, 21.9, ⑭⑭
12, 4,Ｊワンダｰユナニｰム, 54,義英真, 2.5, 45,  -3, -17,11,119.1, ④④,12,12,Ｍカネトシエトワｰル, 48,義英真, 7.1, -2,  -1, -83,14,437.1,⑭⑭⑭,12, 1,Ｎサンレイロッキｰ, 63,鮫島良, 1.9, 58,   8, -29,14,146.7, ⑤④,12, 5,Ｍコウエイワンマン, 74,北村友, 1.1, 69,   9, -12, 8, 24.1, ⑮⑬
13,14, マヤノパｰチェム,---,秋山真, 2.7, 43, -26,*  3,13,225.8, ⑯⑯,13, 2,Ｌノｰスピｰディング, 49,北村友, 7.5,-13,* 10, ---,10, 88.9,①①③,13,11,Ｋケイアイヴァｰゲ, 67,太宰啓, 1.9, 59,* 10, -30,11, 47.7, ④③,13, 7,Ｇミヤジタイガ, 78,吉田豊, 1.4, 68,  11, -19, 6,  9.1, ⑧⑧
14,11,Ｌプリンセステンダリ, 50,国分優, 2.9, 42, -14,  -9,16,378.7, ⑭⑭,14, 9,Ｉトｰコｰリバｰス, 53,川田将, 8.3,-17,   6, ---, 7, 35.1,②④⑫,14,13,Ｐフラッシュバイオ, 62,幸英明, 2.1, 58,   7, -29, 6, 11.2, ⑦⑥,14,11,Ｐスｰサングレｰト, 65,松山弘, 2.0, 61,* 19, -45,14, 69.1, ①①
15, 1,Ｎサマｰサティ, 20,岡田祥, 2.9, 44,  -9, -14,14,235.0, ⑪⑩,,,,,,,,,,,,,15, 9,Ｏクイｰンキセキ, 62,吉田豊, 3.0, 50,   4, -36,16,246.6, ⑭⑭,15, 1,Ｎブロｰドスタｰ, 69,四位洋, 2.8, 54,  12, -42,13, 56.9, ③④
16, 5,Ｍクリノコクシムソウ, 30,太宰啓, 4.6, 27, -17, -22,15,240.4, ⑮⑮,,,,,,,,,,,,,16, 3,Ｈテｰオｰビックバン, 69,藤岡佑, 3.1, 46,   8, -45, 5,  7.1, ③⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-24 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,
"単勝:550円 複勝:02=160円 13=270円 10=130円 枠連:3,390円",,,,,,,,,,,,単勝:390円 複勝:11=150円 05=160円 03=260円 枠連:970円,,,,,,,,,,,,"単勝:350円 複勝:02=150円 10=370円 12=200円 枠連:3,590円",,,,,,,,,,,,"単勝:390円 複勝:15=160円 10=220円 13=180円 枠連:1,050円",,,,,,,,,,,
"馬連:3,790円 ワイド:02-13=1,020円 02-10=250円 10-13=430円",,,,,,,,,,,,"馬連:1,040円 ワイド:05-11=400円 03-11=550円 03-05=620円",,,,,,,,,,,,"馬連:3,210円 ワイド:02-10=1,140円 02-12=460円 10-12=1,890円",,,,,,,,,,,,"馬連:1,400円 ワイド:10-15=600円 13-15=440円 10-13=690円",,,,,,,,,,,
"馬単:6,770円 3連複:2,100円 3連単:19,660円",,,,,,,,,,,,"馬単:2,060円 3連複:2,880円 3連単:11,150円",,,,,,,,,,,,"馬単:5,300円 3連複:5,740円 3連単:30,050円",,,,,,,,,,,,"馬単:2,460円 3連複:2,100円 3連単:9,990円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 6R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,千種川特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄアセイラント, 61,国分優,, 66,*  2,*  0, 3,  5.5,①①①, 1,10,Ｂトウショウピスト, 71,武幸四,, 70,*  2,  -2, 2,  5.2, ④③, 1, 2,Ａティｰハｰフ, 80,国分優,, 76,  14,  -2, 1,  1.8, ⑤④, 1, 6,Ｆヨヨギマック, 79,川田将,, 77,*  7,* 15, 3,  5.4,③③④
 2, 4,Ｉロウアンドロウ, 56,岩崎翼, 0.5, 65,*  1,  -2,10, 39.5,②②③, 2,16,Ｃスマｰトカルロス, 69,鮫島克, 0.2, 65,  -7,*  7, 6, 14.0, ⑯⑮, 2, 6,Ｊケイアイユニコｰン, 71,秋山真, 0.2, 70,   9,   1,10, 84.8, ⑦⑦, 2, 4,Ｋハナズリベンジ, 74,岩崎翼, 0.0, 79,   6,* 16, 8, 22.2,⑫⑩⑥
 3,13,Ａカペナ, 68,小牧太, 0.5, 64,  -1,*  2, 4,  6.8,⑮⑦⑦, 3, 4,Ｆマルヨバクシン, 68,岩崎翼, 0.2, 66,*  4,  -8, 7, 16.6, ①①, 3, 5,Ｉフルｰルシチｰ, 72,吉田豊, 0.2, 70,   4,*  6, 3,  7.3, ⑨⑧, 3, 8,Ｅヴィッセン, 80,松山弘, 0.3, 76,*  7,  12, 1,  4.8,⑩⑨③
 4, 3,Ｅビｰビｰボヌｰル, 59,藤岡佑, 0.8, 61,  -2,*  2, 2,  4.6,⑩⑪⑨, 4, 3,Ｌフェアラフィネ, 63,吉田豊, 0.3, 67,   1,  -5,14, 55.3, ⑤⑤, 4, 1,Ｇウエスタンムサシ, 73,義英真, 0.2, 75,* 18,  -9, 8, 36.8, ②②, 4,11,Ｄカトラス, 80,藤田伸, 0.3, 75,*  8,  10, 7, 11.7,②②①
 5,14,Ｃオイルタウン, 62,水口優, 1.0, 61,   0,  -2, 5,  6.9,⑤⑥⑤, 5, 6,Ｇウインソワレ, 67,松山弘, 0.3, 67,*  4,  -8, 3,  6.5, ②②, 5,10,Ｍゼンノコリオリ, 66,武幸四, 0.4, 68,   4,   4, 9, 83.3, ⑪⑪, 5, 7,Ｂプリンスダム, 81,幸英明, 0.5, 74,   6,  11, 2,  5.1,⑤⑤⑤
 6, 8,Ｊサンライズステラ, 56,松山弘, 1.2, 62,   0,  -2,11, 43.2,⑧⑧⑧, 6, 5,Ｏマイネルレハイム, 58,柴田未, 0.4, 64,   0,  -4,12, 50.1, ⑥⑨, 6, 4,Ｅハピネス, 73,藤岡康, 0.5, 71,* 18, -12, 4,  7.8, ③③, 6,13,Ｉヒロノエンペラｰ, 77,藤岡康, 0.6, 72,*  7,   9, 6,  8.7,④④②
 7,11,Ｂタマモアタック, 65,国分恭, 1.3, 60,  -2,  -3, 1,  3.2,⑨⑩⑩, 7,13,Ａグレイトチャｰタｰ, 76,藤岡佑, 0.6, 61,  -1,  -5, 1,  3.1, ⑩⑩, 7, 7,Ｆコウエイタケル, 73,松山弘, 0.5, 70,  13,  -7, 2,  5.8, ⑥⑥, 7, 2,Ｏリゼコｰフィｰ, 53,吉田豊, 0.7, 71,   6,  11,10, 69.1,⑥⑦⑧
 8,10,Ｈキングサムソン, 57,太宰啓, 1.3, 62,  -4,*  1, 9, 34.9,⑯⑯⑭, 8, 1,Ｋラブロｰレル, 63,藤岡康, 0.6, 63,   2,  -8,15,143.2, ③④, 8,12,Ｄアドマイヤクｰガｰ, 73,川田将, 0.6, 65,  -8,* 13, 5, 12.3, ⑬⑬, 8,15,Ａキングブレイク, 84,義英真, 0.8, 72,   4,* 14, 5,  6.4,⑬⑬⑮
 9,12,Ｌビップハテンコウ, 53,幸英明, 1.4, 59,  -3,  -2,13,102.0,⑬⑬⑫, 9,12,Ｄシゲルチャグチャグ, 69,太宰啓, 0.6, 60,  -4,  -2, 4,  9.6, ⑬⑬, 9,11,Ｌダイヤモンドハイ, 67,藤岡佑, 0.8, 62,   0,   2,11, 96.5, ⑫⑫, 9,12,Ｊデビルズハｰツ, 77,四位洋, 0.8, 76,   4,  13, 4,  5.6,⑮⑮⑪
10, 7,Ｎテイエムカンベエ, 43,義英真, 1.6, 57,  -3,  -3,16,204.7,⑪⑭⑮,10, 9,Ｅオヒア, 69,小牧太, 0.8, 59,  -5,  -2, 5,  9.7, ⑭⑭,10, 9,Ｈスランジバｰル, 72,幸英明, 0.8, 63,   2,   0,12,114.1, ⑩⑩,10,10,Ｃツルマルスピリット, 80,鮫島克, 0.9, 70,   6,   8,11, 70.3,⑦⑥⑦
11, 5, トウカイパイロ,---,藤岡康, 1.6, 57,  -3,  -3, 6, 18.0,⑫⑫⑪,11, 8,Ｐエステバン, 47,鮫島良, 0.8, 58,  -7,  -1,16,317.7, ⑮⑯,11,13,Ｂアグネスマチュア, 76,藤田伸, 1.6, 56,  17, -26, 7, 21.8, ④⑤,11, 1,Ｈジャマイカジョｰ, 78,国分恭, 1.0, 73,   5,  12,13, 90.9,⑨⑪⑫
12, 1,Ｆセイセイセイ, 58,城戸義, 1.6, 60,  -2,  -2,12, 58.7,⑭⑮⑯,12, 7,Ｎナムラマミｰ, 61,国分優, 0.8, 60,   0, -10,13, 51.1, ⑦⑥,12, 3,Ｃサチノクイｰン, 74,田中健, 2.5, 47,* 22, -43, 6, 12.5, ①①,12, 3,Ｍタイマツリ, 69,城戸義, 1.9, 67,   5,   3,14,226.5,⑪⑫⑬
13,16,Ｋシゲルオカメマツリ, 55,藤田伸, 2.1, 53,   0, -13, 8, 26.3,⑥⑤④,13,15,Ｊグレイスフルワｰド, 64,幸英明, 1.2, 57,   0, -14,10, 27.4, ⑨⑧,13, 8,Ｋカイシュウタビビト, 71,水口優, 3.0, 36,   6, -34,13,155.4, ⑧⑨,13,14,Ｌトｰセンギャラリｰ, 72,太宰啓, 2.3, 64,   4,   0,12, 74.7,⑭⑭⑩
