15年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年12月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 7,Ｇマジックダイオウ, 52,小坂忠, 1.8, 47,   0, -16,12,199.5,⑩⑧⑧, 9, 3, ルｰトヴィヒコｰド,,小坂忠,204.3,,,, 7, 27.2,⑩⑦⑥, 9, 3,Ｄオｰプンザウェイ, 73,勝浦正, 0.6, 67,   3,   5, 2,  7.0, ⑫⑫, 9,17,Ｋメイショウキリサメ, 64,国分恭, 0.7, 64,  -4,   0, 4,  7.5, ⑬⑬
10, 5,Ｄタマモケプラｰ, 55,石橋脩, 1.9, 49,  -4,  -8, 7, 28.7,⑮⑯⑬,10, 9, サウスビクトル,,五十嵐,204.4,,,, 6, 22.0,⑤⑥⑧,10, 4, ケンブリッジゼウス,---,藤岡康, 0.7, 66,   5,  -1,13, 74.9, ⑧⑧,10,10,Ｇエスジｰプログレス, 65,川須栄, 0.7, 63,  -8,*  4, 8, 15.4, ⑰⑯
11,13,Ｃフェアリｰフォｰス, 55,酒井学, 2.0, 50,  -1, -13,11,106.1,⑪⑬⑪,11, 4, パルミエ,,江田勇,204.7,,,,11, 84.0,⑬⑫⑪,11, 7,Ｇキタサンコンサｰト, 70,古川吉, 0.7, 68,* 11,  -6, 3,  8.6, ②②,11, 4,Ｌシャドウリｰフ, 63,横山和, 1.0, 59,  -8,   0,17,213.1, ⑮⑭
12,16,Ｍスリｰバゴ, 42,柴田未, 3.4, 38,   1, -31,14,265.8,⑦⑥⑨,12, 2, グリｰティングワン,,高野和,204.7,,,, 8, 38.9,⑦⑩⑨,12, 6,Ｉライブリヘイロｰ, 70,加藤祥, 1.1, 63,   5,  -4, 8, 34.8, ⑦⑦,12,12,Ｆアズマクィｰン, 69,岩崎翼, 1.1, 59,   4, -13,10, 16.6, ④⑥
13, 9,Ｐシンゼンヤマト, 31,義英真, 4.1, 35,  -2, -32,15,298.2,⑬⑪⑫,13,11, ショウナンライコウ,,浜野谷,205.1,,,,12,109.6,⑪⑭⑭,13, 5,Ｌキョウエイボヌｰル, 67,川須栄, 1.9, 59,* 10, -16, 9, 35.1, ④④,13,11,Ｉラホｰヤビｰチ, 64,森一馬, 1.2, 58,*  6, -17, 9, 15.6, ③③
14, 3,Ｊセプテンバｰダイナ, 47,藤懸貴, 4.2, 32,*  3, -43,10, 67.0,①①④,14, 5, サニｰゴｰルド,,大江原,207.2,,,,14,148.5,⑧⑪⑫,14, 2,Ｍハナズプルメリア, 67,丸山元, 2.8, 51,   1, -11,15,222.5, ⑭⑭,14,14,Ｑトゥルｰストｰリｰ, 53,高倉稜, 1.5, 53,  -8,  -7,11, 59.1, ⑭⑰
15,14,Ｌヌンスタｰ, 42,川須栄, 7.6,  9,  -2, -60,16,309.7,⑫⑭⑮,,,,,,,,,,,,,15,14,Ｎキクノセントロ, 62,松田大, 2.9, 51,* 11, -26,14,154.0, ③③,15,16,Ｏアルマエルモ, 58,勝浦正, 2.6, 40,   3, -31,15,113.3, ⑦⑦
16, 1,Ｋシゲルカンパチ, 43,加藤祥,10.5,-14,  -1, -89, 9, 57.5,②⑨⑯,,,,,,,,,,,,,16,10,Ｏスイｰトガｰデン, 62,津村明, 4.5, 36,* 11, -40,16,239.0, ①①,16, 6,Ｊマジカルビアンカ, 64,北村友, 2.7, 38,   4, -34,16,164.7, ⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｐビバワｰルド, 57,丸山元, 2.9, 35,  -4, -29,12, 61.7, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,490円 複勝:12=420円 10=110円 02=160円 枠連:2,150円",,,,,,,,,,,,"単勝:1,090円 複勝:14=360円 12=310円 10=200円 枠連:720円",,,,,,,,,,,,"単勝:160円 複勝:16=110円 09=510円 13=410円 枠連:1,910円",,,,,,,,,,,,"単勝:350円 複勝:02=180円 05=240円 08=290円 枠連:1,760円",,,,,,,,,,,
"馬連:2,610円 ワイド:10-12=860円 02-12=1,330円 02-10=210円",,,,,,,,,,,,"馬連:4,330円 ワイド:12-14=1,450円 10-14=980円 10-12=790円",,,,,,,,,,,,"馬連:2,570円 ワイド:09-16=1,120円 13-16=630円 09-13=4,990円",,,,,,,,,,,,"馬連:1,850円 ワイド:02-05=790円 02-08=880円 05-08=1,690円",,,,,,,,,,,
"馬単:6,900円 3連複:3,210円 3連単:25,020円",,,,,,,,,,,,"馬単:9,870円 3連複:7,060円 3連単:58,620円",,,,,,,,,,,,"馬単:3,100円 3連複:9,610円 3連単:33,160円",,,,,,,,,,,,"馬単:2,930円 3連複:6,390円 3連単:26,330円",,,,,,,,,,,
■ 2R  ダ1900m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,名古屋日刊ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａトウカイエントリｰ, 77,勝浦正,, 76,* 11,   3, 1,  3.4,④③③, 1,12,Ｆフォｰルインラブ, 55,菱田裕,, 67,   9,* -4, 1,  4.8,⑬⑪⑩, 1, 7,Ａパフォｰマプロミス, 80,鮫島克,, 79,  13,*  5, 2,  2.7,⑦⑦⑦, 1, 7,Ａザトゥルｰエアｰ, 89,藤岡康,, 82,   5,* 15, 4,  6.9,⑥⑧⑨
 2, 9,Ｇエルドリッジ, 70,黛弘人, 0.2, 77,   7,* 11,11, 41.8,⑫⑫⑫, 2,13,Ｂタガノガジュマル, 60,北村友, 0.0, 68,  11,  -5, 3,  5.6,⑩⑧⑧, 2, 3,Ｂインタｰンシップ, 78,勝浦正, 0.2, 77,  12,   4, 4, 13.8,⑰⑮⑪, 2, 3,Ｄルミナスウォリアｰ, 79,津村明, 0.2, 76,   6,   7, 1,  2.6,⑨③③
 3, 2,Ｈラインフェルス, 69,北村友, 0.4, 75,  10,   3, 5,  9.2,③④④, 3,16,Ｄラブタｰボ, 57,石橋脩, 0.5, 64,   7,  -5, 2,  5.1,⑮⑭⑭, 3,17,Ｅゼウスバロｰズ, 75,松田大, 0.3, 77,  10,*  7, 1,  2.6,⑭⑭⑮, 3, 6,Ｈグランアルマダ, 70,酒井学, 0.2, 77,*  7,   5, 2,  5.4,②②②
 4, 3,Ｉレッドサバス, 67,藤岡康, 0.7, 74,   9,   3, 3,  6.5,⑥⑧⑤, 4, 9,Ｊホットファイヤｰ, 48,高倉稜, 0.6, 61,* 16, -24, 6,  8.8,③③③, 4,11,Ｃウェルブレッド, 76,菱田裕, 0.3, 78,  11,*  7, 3,  7.6,⑫⑫⑭, 4, 8,Ｃウインスペクトル, 80,丹内祐, 0.3, 77,   6,   8, 3,  6.4,⑤④⑥
 5,10,Ｃセフティｰエムアイ, 73,三津谷, 1.3, 71,   6,   4, 8, 27.2,⑭⑭⑭, 5, 4,Ｍトｰコｰジュエリｰ, 46,加藤祥, 0.6, 60,   7,  -7,12, 63.5,⑪⑫⑬, 5,12,Ｉカゼルタ, 70,北村友, 0.5, 74,  12,   1, 8, 28.5,⑧⑩⑩, 5, 4,Ｂグランドサッシュ, 83,松田大, 0.5, 77,   5,   8, 5,  7.1,⑦⑩⑧
 6, 7,Ｅゼンノスサノヲ, 73,加藤祥, 1.7, 67,   9,  -6, 9, 27.5,⑦⑨⑦, 6,10,Ｅワンダｰスニュマン, 55,丸山元, 0.7, 60,   2,* -1,11, 55.3,⑯⑮⑮, 6, 1,Ｆアイノカケハシ, 73,横山和, 0.5, 76,   8,* 11,10, 36.5,⑯⑱⑱, 6, 9,Ｅシｰクレットパス, 78,嶋田純, 0.5, 76,   7,   5, 8, 40.0,⑩⑤⑦
 7, 1,Ｂスリｰヴェロｰチェ, 73,伴啓太, 1.8, 68,   8,  -4, 2,  3.8,⑪⑪⑪, 7,14,Ｋワンダｰエクラタン, 48,国分恭, 0.8, 59,  13, -23, 9, 17.8,⑤⑥⑤, 7, 9,Ｍレッドカイザｰ, 65,川須栄, 0.6, 71,* 15, -11, 7, 20.1,⑤⑤④, 7, 1,Ｆピｰスオブジャパン, 74,鮫島克, 0.6, 73,   6,   2, 7,  9.6,③⑥④
 8,11,Ｌサトノイクシｰド, 66,川島信, 2.1, 65,   7,  -5,10, 36.1,⑬⑬⑬, 8, 2,Ｏリアルスキャット, 40,宮崎北, 1.0, 56,  15, -27,13,106.0,④④④, 8, 5,Ｎマクベスバロｰズ, 65,秋山真, 0.8, 72,  10,   0,14,141.8,⑱⑰⑯, 8, 2,Ｉケツァルコアトル, 70,横山和, 0.6, 72,   6,   2,10,110.8,④⑦⑤
 9,14,Ｄフォｰスフィｰルド, 73,鮫島克, 2.1, 65,  11, -12, 4,  6.6,⑧⑤⑥, 9, 3,Ａクレストシチｰ, 60,藤岡康, 1.0, 55,* 19, -34, 5,  8.7,①①①, 9, 2,Ｊダｰクネブラス, 68,杉原誠, 1.0, 69,  12,  -8,12, 94.9,⑩⑪⑧, 9,10,Ｇトレジャｰマップ, 74,勝浦正, 0.7, 75,   5,   6, 6,  9.4,⑧⑨⑩
10, 6,Ｆゲンパチケンザン, 71,古川吉, 2.6, 61,   9, -15, 6, 12.3,⑩⑦⑧,10, 1,Ｈコリｰナ, 50,伴啓太, 1.2, 53,  11, -23, 7, 12.9,⑥⑨⑦,10, 8,Ｄアグリッパｰバイオ, 75,松若風, 1.0, 69,  12,  -7, 5, 18.2,⑨⑧⑨,10, 5,Ｊオカホンコｰ, 64,国分恭, 1.5, 65,*  8, -13, 9, 88.2,①①①
11,13,Ｊデルマカマイタチ, 67,長岡禎, 2.9, 60,   5,  -7,15,250.8,⑮⑮⑮,11, 8,Ｇイチゴアミｰラ, 55,岩崎翼, 1.2, 54,  11, -23, 4,  8.0,⑧⑦⑥,11,13,Ｏクィｰンチャｰム, 64,丸山元, 1.1, 68,  10,  -6, 6, 18.7,⑪⑨⑫,,,,,,,,,,,,
12, 8,Ｏオベリスク, 59,松若風, 3.0, 60,* 12, -23,12, 52.5,①①①,12,11,Ｉサトノサンシャイン, 49,鮫島克, 1.7, 48,  10, -28, 8, 13.6,⑦⑤⑨,12, 6,Ｐタイセイマジック, 59,高倉稜, 1.2, 67,* 17, -22,13,111.9,④④②,,,,,,,,,,,,
13, 5,Ｍピｰキｰ, 60,川須栄, 3.8, 56,   8, -21,14,200.3,⑨⑩⑨,13, 6,Ｎサクラブチャン, 40,川島信, 2.1, 46,   6, -26,16,235.9,⑫⑬⑫,13,16,Ｇテイエムフタエマル, 72,岩崎翼, 1.4, 64,* 17, -25, 9, 35.7,③③③,,,,,,,,,,,,
14,12,Ｋレイヨンヴェｰル, 66,丸山元, 4.1, 52,* 12, -33, 7, 22.8,②②②,14,15,Ｌシンデレラストリｰ, 47,松田大, 2.1, 45,  -2, -15,14,167.3,⑭⑯⑯,14,18,Ｋマイネルポルトゥス, 68,丹内祐, 1.4, 64,  10,  -9,11, 65.1,⑬⑬⑬,,,,,,,,,,,,
15,15,Ｎレジェンドパワｰ, 59,岡田祥, 5.5, 46,  10, -39,13,145.5,⑤⑥⑩,15, 5,Ｐルナマティｰノ, 36,平野優, 2.4, 40,* 18, -51,15,169.8,②②②,15,10,Ｈシンボリネルソン, 72,伴啓太, 1.5, 65,   9,  -7,15,142.3,⑮⑯⑰,,,,,,,,,,,,
,,,,,,,,,,,,16, 7,Ｃオブリゲｰション, 57,津村明, 5.2,  1,  10, -77,10, 18.3,⑨⑩⑪,16, 4,Ｑブリエアヴェニｰル, 56,宮崎北, 2.8, 52,  14, -39,18,420.4,⑥⑥⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｌソムニアシチｰ, 66,酒井学, 4.2, 44,* 17, -64,16,194.4,①①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｒプレシャスロｰド, 49,加藤祥, 7.5, -8,  14, ---,17,204.8,②②⑥,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
"単勝:340円 複勝:04=190円 09=670円 02=270円 枠連:3,920円",,,,,,,,,,,,単勝:480円 複勝:12=160円 13=190円 16=210円 枠連:650円,,,,,,,,,,,,"単勝:270円 複勝:07=170円 03=250円 17=130円 枠連:1,770円",,,,,,,,,,,,単勝:690円 複勝:07=190円 03=120円 06=170円 枠連:500円,,,,,,,,,,,
"馬連:5,460円 ワイド:04-09=2,050円 02-04=740円 02-09=4,340円",,,,,,,,,,,,"馬連:1,480円 ワイド:12-13=490円 12-16=770円 13-16=700円",,,,,,,,,,,,"馬連:1,970円 ワイド:03-07=760円 07-17=230円 03-17=610円",,,,,,,,,,,,馬連:990円 ワイド:03-07=350円 06-07=660円 03-06=350円,,,,,,,,,,,
"馬単:7,040円 3連複:16,960円 3連単:71,690円",,,,,,,,,,,,"馬単:2,620円 3連複:3,400円 3連単:14,470円",,,,,,,,,,,,"馬単:2,760円 3連複:2,320円 3連単:12,660円",,,,,,,,,,,,"馬単:2,350円 3連複:1,620円 3連単:11,330円",,,,,,,,,,,
■ 3R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,豊川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｂティップトップ, 75,藤岡康,, 71,   5,*  4, 1,  2.6, ⑤⑤, 1, 7,Ｅオｰサムレジェンド, 69,加藤祥,, 70,   2,   7, 2,  4.8,⑥⑤④, 1, 1,Ｃヴェルメンティｰノ, 69,松若風,, 69,*  8,  -6, 5,  9.8,①①①, 1, 1,Ｇルグランパントル, 72,菱田裕,, 76,*-10,  15, 6, 10.9,①①②
 2, 1,Ｅヒデノヒロイン, 71,国分恭, 0.4, 69,   5,   1, 2,  4.1, ③③, 2, 5,Ｃトｰコｰグリｰン, 72,岩崎翼, 0.0, 74,   0,* 12, 4,  5.5,⑩⑪⑩, 2,10,Ｉベｰリングメファ, 63,岡田祥, 0.0, 68,   0,*  7,10, 41.0,⑬⑮⑬, 2, 3,Ｂレッドオルバｰス, 75,勝浦正, 0.0, 78, -14,* 21, 3,  4.6,③③⑤
 3,11,Ｎレッドランタン, 50,中井裕, 0.5, 68,*  8,  -3,10, 39.3, ①①, 3, 6,Ｂシングンパワｰ, 74,長岡禎, 0.3, 68,   3,   5, 3,  5.4,③④⑤, 3,16,Ｋバイオレットフィズ, 63,酒井学, 0.0, 68,   4,*  1, 7, 16.7,⑩⑧⑧, 3,16,Ｋマラムデｰル, 68,鮫島克, 0.1, 77,*-11,  17,10, 47.9,②②③
 4,16,Ｆシゲルゴホウサイ, 70,勝浦正, 0.6, 66,  -2,*  7, 7, 13.4, ⑫⑫, 4, 3,Ｉスマｰトガイア, 68,鮫島克, 0.4, 69,   2,   6, 5,  6.4,⑦⑧⑨, 4, 9,Ｂガラドリエル, 71,藤岡康, 0.3, 63,*  6,  -8, 2,  4.3,②②②, 4,11,Ａクワトロガッツ, 79,丸山元, 0.2, 77, -14,  19, 2,  4.5,⑥④⑥
 5, 6,Ｈプリンセスロック, 65,松若風, 0.8, 65,   2,   1, 3,  8.0, ⑧⑨, 5, 8,Ａレイズオブザサン, 74,藤懸貴, 0.6, 67,   1,   8, 6,  8.4,⑫⑬⑫, 5, 6,Ｆサンレイフロｰラ, 67,岩崎翼, 0.3, 67,   1,*  3, 9, 30.3,⑭⑭⑫, 5, 5,Ｊグリｰンラヴ, 70,石橋脩, 0.3, 73,*-11,  12, 7, 12.0,⑪⑤①
 6, 3,Ｇパッシオｰネラヴィ, 68,嶋田純, 0.8, 64,   5,  -2,11, 40.0, ④④, 6,11,Ｄセルリアンラビット, 71,中井裕, 0.8, 68,   0,   8,12, 54.0,⑮⑭⑬, 6,13,Ｈゲットクロｰサｰ, 65,北村友, 0.4, 63,*  6,  -8, 3,  5.7,③③③, 6, 6,Ｉラテラルアｰク, 70,古川吉, 0.6, 71, -16,  15, 4,  8.3,⑬⑨⑦
 7,13,Ｉエクスシア, 64,丹内祐, 0.8, 64,  -7,* 10, 9, 32.8, ⑯⑮, 7,16,Ｌマルカライン, 67,森一馬, 0.9, 64,*  3,  -2, 8, 30.4,④③③, 7,11,Ａメイショウブｰケ, 76,勝浦正, 0.5, 62,   5,  -6, 1,  3.3,⑮⑦⑥, 7, 8,Ｍメイショウサワヤカ, 65,松田大, 0.6, 72, -16,  16,11, 48.6,⑧⑩⑧
 8,12,Ｃカレンロｰザネｰラ, 72,鮫島克, 1.0, 63,*  7,  -6, 4,  9.5, ②②, 8,15,Ｋスマイルフォｰス, 67,水口優, 1.0, 63,   3,   0,10, 46.4,⑤⑥⑦, 8, 8,Ｇメイショウクロｰバ, 66,義英真, 0.7, 62,   4,  -8, 8, 20.7,⑥⑥④, 8, 2,Ｃヴェイルドスケｰル, 73,津村明, 0.6, 68, -14,  12, 8, 28.1,④⑥④
 9, 4,Ｄアリエスムｰン, 71,加藤祥, 1.2, 61,   3,  -4, 6, 13.2, ⑥⑥, 9, 1,Ｈエンゲルフライト, 69,杉原誠, 1.0, 63,  -1,   7,13, 66.1,⑭⑮⑮, 9, 3,Ｅグランドエンジェル, 68,黛弘人, 0.9, 62,   1,  -3, 6, 12.9,⑪⑫⑪, 9,12,Ｅオｰルマンリバｰ, 72,国分恭, 0.7, 76, -23,* 25, 5,  8.4,⑭⑯⑯
10, 9,Ｌメイショウベルシア, 56,古川吉, 1.3, 59,  -4,   2,13,128.9, ⑬⑬,10, 2,Ｇダイナミックショｰ, 69,小野寺, 1.0, 63,*  4,  -4, 9, 38.8,①①①,10,14,Ｍラブコｰル, 58,加藤祥, 1.3, 58,   3,  -9,14,160.6,⑨⑨⑩,10,13,Ｄプレスアテンション, 72,松若風, 0.8, 70, -20,  19, 9, 39.3,⑮⑮⑮
11, 7,Ｏゴｰルドリボン, 49,城戸義, 1.3, 60,   1,  -2,15,210.1, ⑩⑧,11, 4,Ｏフィリグラｰナ, 60,原田和, 1.1, 65,   2,   2,15,237.9,⑧⑨⑪,11, 2,Ｌアイネクライネ, 59,中井裕, 2.1, 54,   2, -15,11, 88.8,⑦⑩⑨,11,10,Ｈコスモアルヘナ, 71,丹内祐, 0.9, 68, -18,  15,15, 94.6,⑫⑫⑪
12, 5,Ａメイショウタラチネ, 77,秋山真, 1.4, 58,   3,  -6, 5, 10.0, ⑦⑦,12,13,Ｍアガスティア, 66,伴啓太, 1.1, 65,   2,  -1,14, 66.5,⑨⑦⑥,12, 7,Ｎセイクラベ, 55,宮崎北, 2.1, 54,  -1,  -9,13,134.5,⑯⑯⑭,12, 7,Ｆガルデルスリｰル, 72,藤岡康, 1.1, 65, -17,  10, 1,  4.0,⑤⑧⑩
13, 2,Ｍキクノサｰジ, 52,松田大, 1.5, 57,  -6,   2,14,167.6, ⑭⑭,13, 9,Ｊライフトップガン, 67,城戸義, 1.4, 63,   0,   0,11, 53.7,⑪⑫⑭,13,12,Ｐマサノボｰラｰ, 37,三津谷, 3.0, 47,   1, -21,15,318.7,⑫⑬⑯,13, 9,Ｎキミニヒトメボレ, 63,北村友, 1.2, 65, -20,  13,12, 52.0,⑨⑬⑭
14,10,Ｊゼクト, 63,義英真, 1.6, 57,   1,  -6, 8, 31.2, ⑨⑩,14,12,Ｆラウレアブルｰム, 69,義英真, 1.5, 61,   2,  -3, 1,  4.6,⑯⑩⑧,14,15,Ｄマラカイトスタｰ, 69,津村明, 3.3, 43,*  6, -33, 4,  5.9,⑤④⑤,14, 4,Ｌアグネスヴェルテュ, 66,秋山真, 1.3, 62, -16,   6,13, 79.7,⑦⑦⑨
