15年 4月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月19日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2750m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9, 5,Ｌレッドラヴァルス, 42,津村明, 1.5, 44,  -5,  -2,12, 91.8, ⑪⑪, 9,11, トゥルｰフレンド,,難波剛,184.5,,,,11, 93.3,⑪⑩⑨, 9,13,Ｐコウエイダイオウ, 52,藤懸貴, 0.7, 55,  -7,   4,16, 92.5, ⑫⑪, 9, 8,Ｌパオロッサ, 60,黛弘人, 0.8, 64,   6, -10,11, 39.7, ③③
10,14,Ｊメモリｰデシジョン, 46,古川吉, 1.6, 44,   0,  -7,10, 47.9, ⑩⑩,10, 3, シンボリボルドｰ,,小野寺,186.7,,,,10, 75.6,⑫⑫⑫,10,15,Ｎタイセイゼニス, 56,杉原誠, 0.8, 53,  -1,  -4,12, 38.6, ⑩⑫,10,10,Ｉタイセイスウォｰド, 62,森一馬, 0.9, 59,  -6,   1,10, 34.4, ⑬⑬
11,12, ブレｰヴブラッド,---,加藤祥, 1.8, 41,  -4,  -6, 9, 42.5, ⑫⑫,11,10, デカントラップ,,森一馬,186.8,,,,13,107.5,⑧⑪⑪,11, 5,Ｄアルトゥｰナ, 67,勝浦正, 0.9, 53,  -8,   3,11, 37.8, ⑬⑬,11, 9,Ｅロットリｰ, 63,川須栄, 0.9, 63,   6, -10, 8, 19.0, ④④
12,11,Ｍティｰエスデュモル, -3,伴啓太, 2.7, 33, -20,* -1,15,190.0, ⑭⑭,12,12, イキ,,中村将,187.4,,,,12,103.5,⑤⑨⑩,12,12,Ｅタカラジャンヌ, 66,吉田隼, 1.1, 50, -13,   6,13, 55.6, ⑯⑯,12,12,Ｎユウユウ, 56,伴啓太, 1.0, 58,  -5,  -2,13, 59.4, ⑪⑩
13, 7, サンタイラｰ,---,木幡初, 3.1, 29, -22,  -2,13,140.0, ⑮⑮,13, 6, ハノハノ,,白浜雄,190.3,,,, 6, 14.0,⑩⑬⑬,13,11,Ｈスピｰディユウマ, 64,伴啓太, 1.2, 48, -14,   4, 9, 21.2, ⑮⑮,13, 6,Ｊイオ, 62,小野寺, 1.0, 59,   0,  -7,12, 49.8, ⑧⑧
14,15,Ｋトウショウカプリス, 42,西田雄, 3.9, 26,*  4, -31,14,152.5, ④⑦,14, 2, タッテナムコｰナｰ,,高野和,190.4,,,,14,269.4,⑭⑭⑭,14,10,Ｊイスルギ, 62,丸山元, 1.2, 48,   2, -12,10, 24.5, ⑦⑨,14, 5,Ｏスミレタンポポ, 53,木幡初, 1.2, 57,  -5,  -2,14,132.9, ⑫⑭
15, 6,Ｇハｰティタイトル, 52,丸田恭, 4.1, 21, -18, -14,11, 54.9, ⑬⑬,,,,,,,,,,,,,15, 4,Ｍキョウエイダルク, 58,西田雄, 1.3, 47,   2, -13,15, 90.4, ⑤⑦,15, 4,Ｍスナッチアキス, 58,野中悠, 1.5, 53,  -2, -10,15,137.4, ⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｋニナフェアリｰ, 62,松田大, 1.3, 48,   5, -16, 8, 20.1, ④④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:340円 複勝:04=180円 08=970円 13=340円 枠連:2,380円",,,,,,,,,,,,"単勝:730円 複勝:08=230円 01=240円 05=220円 枠連:2,080円",,,,,,,,,,,,"単勝:620円 複勝:09=200円 03=480円 07=190円 枠連:3,730円",,,,,,,,,,,,"単勝:1,450円 複勝:01=510円 02=230円 14=390円 枠連:1,620円",,,,,,,,,,,
"馬連:10,250円 ワイド:04-08=2,520円 04-13=880円 08-13=5,720円",,,,,,,,,,,,"馬連:2,720円 ワイド:01-08=790円 05-08=750円 01-05=1,020円",,,,,,,,,,,,"馬連:4,730円 ワイド:03-09=1,900円 07-09=530円 03-07=1,830円",,,,,,,,,,,,"馬連:2,570円 ワイド:01-02=890円 01-14=3,800円 02-14=1,710円",,,,,,,,,,,
"馬単:14,140円 3連複:34,160円 3連単:187,130円",,,,,,,,,,,,"馬単:5,210円 3連複:5,760円 3連単:36,770円",,,,,,,,,,,,"馬単:7,470円 3連複:10,230円 3連単:66,810円",,,,,,,,,,,,"馬単:5,280円 3連複:15,300円 3連単:92,880円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-21,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 8R  ダ1150m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝2600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,奥の細道特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｂアグネスリュシアン, 58,古川吉,, 65,* -1,  -2, 2,  4.9, ①①, 1, 4,Ｂサンデｰウィザｰド, 59,松若風,, 61,  -6,*  0, 1,  2.4,⑤⑦⑤, 1, 1,Ｎスピｰディｰドｰタ, 60,丸山元,, 66,  -2,   5,12,113.3, ⑨⑥, 1, 5,Ａカノン, 78,松田大,, 84,* 12,*  8, 6,  9.2,⑪⑩⑥
 2, 1,Ａプラントアゲン, 64,黛弘人, 0.0, 66, -10,*  8, 1,  2.1, ⑤⑤, 2,14,Ｇラムレイ, 53,杉原誠, 0.1, 61,  -9,*  2, 5, 13.4,⑩⑪⑧, 2,14,Ａヤマニンアタシャン, 73,木幡初, 0.0, 67,*  8,  -3, 2,  4.5, ③②, 2, 8,Ｅメイショウブシン, 75,丸田恭, 0.6, 77,  11,*  2, 2,  5.7,⑭⑬⑩
 3, 5,Ｃフクノグロｰリア, 51,勝浦正, 0.5, 59, -13,*  4, 4,  7.3, ⑨⑧, 3,16,Ｉドリｰムポリｰニ, 46,伴啓太, 0.3, 55,* -5,  -9,12,136.7,②②②, 2,13,Ｉコウエイテンペスタ, 66,古川吉, 0.0, 65,  -4,*  6, 6, 13.5, ⑪⑫, 3, 1,Ｃラルプデュエズ, 76,熊沢重, 0.6, 77,* 12,  -2, 3,  6.0,⑧⑧⑧
 4, 7,Ｄレッドランタン, 50,中井裕, 0.7, 56,* -5,  -7, 3,  7.3, ④④, 4, 6,Ｆダンツカペラ, 54,菅原隆, 0.5, 53,  -6,  -9, 4, 10.9,③⑥③, 4,12,Ｆスノｰレパｰド, 70,伴啓太, 0.1, 66,   1,   2, 8, 16.4, ⑦⑩, 4,16,Ｆプレストウィック, 75,津村明, 0.7, 74,* 13,  -9, 1,  4.3,②②②
 5,16,Ｅブロンディジェニｰ, 50,木幡初, 0.7, 56,* -1, -11, 5,  8.4, ②②, 5,11,Ｈアコルダｰジュ, 48,木幡初, 0.6, 51,* -3, -15, 9, 31.6,①①①, 5, 9,Ｋプレシャスベガ, 64,川須栄, 0.2, 66,   2,   1, 9, 24.8, ⑥⑤, 5,11,Ｇアンブリッジロｰズ, 74,杉原誠, 0.9, 75,* 13,  -7, 5,  9.1,⑥④③
 6, 6, スリｰアンゼラ,---,藤懸貴, 0.8, 55, -14,   1,13,163.3, ⑦⑥, 6, 8,Ｊマインドシフト, 46,西村太, 0.7, 52,  -6, -10,11, 38.9,⑬⑨⑪, 6,15,Ｊキャメロンロｰド, 65,丸田恭, 0.2, 64,   0,   3,11, 80.9, ⑧⑧, 6, 9,Ｉシｰクレットパス, 74,木幡初, 0.9, 76,* 13,  -5,13, 41.7,⑫⑫⑦
 7, 8, フクノハイスピｰド,---,的場勇, 1.0, 54, -19,*  4, 8, 25.9, ⑩⑩, 7,10,Ｃマイネルクレイモア, 57,中井裕, 0.7, 52,* -4, -13, 2,  3.3,⑫⑤⑦, 7, 7,Ｅスイｰトガｰデン, 72,松田大, 0.3, 63,  -3,   2, 1,  2.8, ⑩⑨, 7, 4,Ｋルミナスレッド, 73,黛弘人, 1.0, 74,  11,  -4,10, 26.1,⑮⑭⑫
 8,13,Ｇクラウンエンジェル, 21,伴啓太, 1.2, 49, -10,  -8,12,153.1, ⑥⑦, 8, 2,Ｄウインアシュリン, 56,森一馬, 0.7, 53,  -7,  -7, 3, 10.3,⑧⑩⑨, 8, 2,Ｇアイネクライネ, 66,丹内祐, 0.5, 61,  -5,   4, 7, 15.4, ⑫⑪, 8, 6,Ｌタイキプレミアム, 73,吉田隼, 1.3, 71,  11,  -6,15, 65.0,⑯⑯⑭
 9, 4, ウッチｰスネｰル,---,津村明, 1.2, 48, -14,  -4, 6, 21.6, ⑧⑨, 9, 5,Ａノｰクライ, 63,加藤祥, 0.8, 55, -13,*  1, 6, 16.0,⑭⑬⑫, 9, 6,Ｈセイクラベ, 66,杉原誠, 0.5, 58, -17,* 14,10, 53.5, ⑮⑮, 9,12,Ｍグレｰトヴァリュｰ, 72,村田一, 1.3, 71,* 12, -15,12, 36.1,⑤③④
10,10, エミタン,---,丹内祐, 1.7, 45, -21,  -2,11,118.4, ⑭⑭,10, 9,Ｅサンベイル, 55,野中悠, 0.8, 50,  -6, -12,10, 36.2,⑥⑧⑩,10, 5,Ｃホワイトポピｰ, 72,勝浦正, 0.6, 61,   5,  -6, 3,  6.7, ④④,10,15,Ｏウインレｰベン, 69,丹内祐, 1.4, 70,* 14, -20, 9, 21.1,①①①
11,15,Ｉハイスピｰドバイオ,-13,丸山元, 1.7, 42, -18,  -7,10,117.5, ⑪⑪,11,13,Ｌアジル, 45,藤懸貴, 1.2, 45,* -4, -20, 7, 17.6,⑦④⑥,11, 3,Ｄエゴイスト, 72,加藤祥, 0.8, 59,*  9, -12, 5,  8.7, ①①,11, 2,Ｄパリソワｰル, 76,松若風, 1.6, 70,  11, -10, 7, 13.4,⑬⑮⑮
12, 2,Ｈウィステリアガｰル, 21,吉田隼, 1.7, 42,  -6, -18,15,183.5, ③③,12,15,Ｍデスドロップ, 43,長岡禎, 1.3, 52, -13,  -2,15,194.8,⑮⑮⑭,12,11,Ｌジャストフレンズ, 62,黛弘人, 0.9, 58,  -9,   4,13,174.0, ⑭⑭,12,14,Ｊランフォｰジン, 74,難波剛, 1.9, 66,* 12, -23,11, 32.9,⑩⑦⑤
13,12, アズリｰニ,---,松田大, 1.8, 45, -31,*  5, 9, 42.5, ⑮⑮,13, 7,Ｋクリノテツマン, 45,平野優, 1.9, 38,  -8, -23,14,162.0,⑨⑫⑬,13, 4,Ｏサンテレｰズ, 50,野中悠, 1.6, 52,  -8,  -3,15,182.6, ⑬⑬,13, 3,Ｂアグリッパｰバイオ, 76,勝浦正, 2.4, 63,* 13, -30, 4,  7.7,④⑥⑪
14, 9, メイショウグラチェ,---,松若風, 1.8, 42, -22,  -4, 7, 21.9, ⑬⑬,14,12,Ｏシベリアンアポジｰ,  3,嶋田純, 2.3, 33,* -5, -38, 8, 21.1,④③④,14, 8,Ｂベストリｰダｰ, 72,松若風, 1.9, 50,*  8, -20, 4,  8.2, ②③,14,13,Ｈアドマイヤネアルコ, 74,丸山元, 2.6, 61,* 12, -33, 8, 20.3,③⑤⑨
15, 3,Ｆホウザンモモ, 36,宮崎北, 2.1, 40, -21,  -7,14,168.2, ⑫⑫,15, 1,Ｎダイメイバｰニング, 40,花田大, 3.5, 25, -12, -37,16,227.1,⑪⑭⑮,15,10,Ｍミスネバｰ, 61,西村太, 2.0, 48,   4, -18,14,180.5, ⑤⑦,15, 7,Ｎロｰレルソラン, 72,伊藤工, 2.6, 61,  11, -27,14, 59.3,⑦⑪⑬
16,11, ファｰマレミｰ,---,花田大, 6.6,-18, -57, -31,16,249.1, ⑯⑯,16, 3, コウヨウナイト,---,小野寺, 5.6, -1, -21, -50,13,152.2,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,
単勝:490円 複勝:14=130円 01=110円 05=160円 枠連:590円,,,,,,,,,,,,"単勝:240円 複勝:04=130円 14=310円 16=1,220円 枠連:690円",,,,,,,,,,,,"単勝:11,330円 複勝:01=1,950円 13=340円 14=190円 枠連:12,550円",,,,,,,,,,,,"単勝:920円 複勝:05=270円 08=200円 01=210円 枠連:3,120円",,,,,,,,,,,
馬連:580円 ワイド:01-14=230円 05-14=380円 01-05=270円,,,,,,,,,,,,"馬連:1,700円 ワイド:04-14=660円 04-16=3,090円 14-16=16,790円",,,,,,,,,,,,"馬連:43,500円 ワイド:01-13=18,520円 01-14=10,760円 13-14=1,110円",,,,,,,,,,,,"馬連:2,970円 ワイド:05-08=1,070円 01-05=1,080円 01-08=800円",,,,,,,,,,,
"馬単:1,440円 3連複:930円 3連単:4,870円",,,,,,,,,,,,"馬単:2,210円 3連複:47,800円 3連単:119,040円",,,,,,,,,,,,"馬単:73,590円 3連複:124,060円 3連単:522,640円",,,,,,,,,,,,"馬単:6,510円 3連複:5,570円 3連単:37,750円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浄土平特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｄフクノドｰビル, 60,丹内祐,, 64,*  5,*  5, 4,  7.6,⑤④③, 1,13,Ｄマックスユｰキャン, 72,津村明,, 67,   4,*  8, 4,  7.2,⑬⑫⑫, 1, 6,Ｆエアｰウェｰブ, 69,加藤祥,, 72,*  6,   3, 3,  6.5,①①①, 1, 5,Ｍマイネルヴェルス, 61,丹内祐,, 68,   0,   3,10, 24.9,④④④
 2,12,Ｃエルブダムｰル, 60,古川吉, 0.1, 63,*  5,*  2, 3,  6.7,①①①, 2, 8,Ｂタイセイティグレス, 73,勝浦正, 0.1, 67,   7,   0, 1,  4.1,⑤④④, 2,12,Ａデジタルフラッシュ, 76,勝浦正, 0.4, 69,*  6,   1, 1,  3.1,④③③, 2, 9,Ａリノリオ, 76,丸田恭, 0.0, 71,  -5,* 15, 3,  7.3,⑫⑬⑬
 3, 4,Ｆララクｰドゥリオン, 58,森一馬, 1.1, 57,   2,*  0, 9, 26.5,⑥⑨⑧, 3, 2,Ｅモンシュシュ, 71,松田大, 0.2, 66,*  9,  -4, 2,  5.1,①①①, 3,11,Ｄテイエムコンドル, 70,古川吉, 0.5, 70,   5,   3, 5,  8.0,⑩⑥⑤, 3, 8,Ｆショウナンアトラス, 68,古川吉, 0.2, 67,   0,   1, 7, 11.4,⑧⑦⑥
 4, 8,Ｅダンカン, 59,川須栄, 1.1, 58,*  5,  -4, 7, 15.1,②②④, 4, 7,Ｃラヴァズアゲイン, 73,古川吉, 0.2, 66,   5,   3, 5,  7.5,⑨⑨⑨, 4, 3,Ｃコスモカウピリ, 72,丹内祐, 0.6, 67,   5,   1, 4,  7.4,③⑤②, 4, 6,Ｈレッドクラｰケン, 66,杉原誠, 0.2, 65,*  3,  -4, 8, 16.5,①①①
 5,11,Ａクワッドアクセル, 67,津村明, 1.3, 54,   4,  -4, 2,  6.5,⑬⑤⑥, 5, 1,Ｇグランドエンジェル, 71,吉田隼, 0.3, 65,   7,   1, 3,  6.6,⑥⑥⑥, 5, 8,Ｈゼンノスサノヲ, 69,熊沢重, 0.7, 69,   3,   4, 8, 23.3,⑨⑩⑧, 5, 1,Ｅヴァルコイネン, 70,勝浦正, 0.3, 67,  -1,   4, 4,  8.0,⑨⑧⑦
 6,14,Ｋミスズミラクル, 39,加藤祥, 1.5, 53,*  4,  -8, 5,  9.0,③③②, 6,12,Ｎタガノレオｰネ, 58,伴啓太, 0.4, 67,   4,   2,11, 37.5,⑪⑪⑧, 6,10,Ｂスズカアｰサｰ, 74,伴啓太, 0.8, 69,   1,*  6, 7, 16.5,⑬⑫⑨, 5,10,Ｂロｰハイド, 75,丸山元, 0.3, 67,  -3,   7, 1,  3.1,⑬⑫⑪
 7, 3,Ｈリミットブレイク, 50,勝浦正, 1.6, 53,   3,  -6, 6, 11.0,④⑥⑤, 7, 5,Ａヤマガｰル, 73,木幡初, 0.5, 65,   1,*  7, 7,  8.4,⑭⑬⑬, 7, 7,Ｉマンオブグァテマラ, 67,木幡初, 1.0, 66,   0,   5,10, 31.4,⑪⑪⑫, 7,15,Ｎファイネストアワｰ, 60,津村明, 0.3, 70,  -5,* 15,14,133.2,⑭⑭⑭
 8, 9,Ｊシュンクルｰズ, 46,伴啓太, 1.9, 53,   3,  -8,15,259.0,⑩⑦⑦, 8,14,Ｆヒラボクレジｰナ, 71,松若風, 0.9, 62,*  9,  -9, 6,  8.1,②②②, 8,13,Ｊフェイトアゲン, 63,宮崎北, 1.3, 64,*  6,  -5, 9, 24.5,⑤④④, 8,14,Ｉメイショウグレア, 66,川須栄, 0.5, 71,  -9,* 19,13,119.2,⑮⑮⑯
 9, 5,Ｂヴェリタスキング, 65,松若風, 2.1, 51,   0,  -6, 1,  2.6,⑧⑫⑪, 9,11,Ｍクリアｰパッション, 59,宮崎北, 1.0, 61,   7,  -8,13,120.4,③⑤⑤, 9,14,Ｇルスナイスナイパｰ, 69,松田大, 1.5, 63,   5,  -5, 2,  5.3,⑧⑧⑦, 9, 7,Ｊオメガユニコｰン, 65,吉田隼, 0.5, 63,   0,  -3, 5,  8.6,⑦⑤⑤
10, 2,Ｉオｰルマイタイム, 48,木幡初, 2.4, 47,   2, -11, 8, 16.5,⑦⑧⑨,10,10,Ｉタマモアルバ, 66,加藤祥, 1.2, 59,   6,  -8, 8, 24.9,⑦⑧⑦,10, 5,Ｅアップルハウス, 70,平野優, 1.6, 62,   5,  -6,11, 43.2,⑦⑦⑥,10,16,Ｄベネフィットユｰ, 71,熊沢重, 0.6, 64,  -1,  -1, 9, 17.5,⑩⑨⑨
11, 7,Ｇゴｰルドクェスト, 54,木幡初, 2.4, 49,   1, -10,10, 33.3,⑪⑩⑩,11, 9,Ｈメテオレイン, 68,丸田恭, 1.5, 57,   6,  -8,10, 33.8,⑩⑩⑪,11, 2,Ｋテンカイチ, 57,丸山元, 1.9, 63,  -5,* 10,12, 73.1,⑭⑭⑭,11,12,Ｇエｰデルグランツ, 67,松田大, 0.8, 64,  -2,   0, 6,  8.9,⑪⑪⑩
12, 6,Ｎノｰスフォンテン, 30,丸田恭, 2.6, 46,   1, -11,13,188.3,⑨⑪⑫,12, 3,Ｋヒラリアス, 63,黛弘人, 1.5, 57,   7, -12,12, 79.3,④③③,12, 4,Ｌレッドロｰズキング, 49,丸田恭, 2.9, 52,   4, -16,13,100.7,⑥⑨⑪,12,11,Ｃロｰレルトルネｰド, 73,松若風, 1.1, 56,*  2, -15, 2,  6.9,②②②
13,10,Ｍポッドカイザｰ, 33,丸山元, 3.3, 42,  -2, -11,12, 88.5,⑫⑭⑭,13, 4,Ｊキボウダクリチャン, 63,長岡禎, 1.9, 55,  -1,  -1,14,165.0,⑫⑭⑭,13, 9,Ｍハクサン, 42,五十嵐, 3.3, 52,  -3,  -8,14,175.8,⑫⑬⑬,13, 2,Ｋヤマニンアルゴシｰ, 65,伊藤工, 1.2, 55,*  2, -15,11, 51.1,③③③
14, 1, テムズ,---,熊沢重, 3.5, 42,  -2, -13,11, 67.1,⑭⑬⑬,14, 6,Ｌディアマイベイビｰ, 60,丸山元, 2.1, 53,   6, -15, 9, 33.4,⑧⑦⑩,14, 1, ロｰドスウィｰプ,---,吉田隼, 4.1, 43,*  5, -29, 6,  9.1,②②⑩,14, 4,Ｌコスモミレディｰ, 63,木幡初, 1.3, 57,  -2,  -8,12,109.9,⑥⑩⑫
15,15,Ｌキタノキャンパス, 35,的場勇, 4.5, 36,  -8, -10,14,199.4,⑮⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｏユニフィケｰション, 60,伴啓太, 1.3, 62,  -9,   9,15,167.4,⑯⑯⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｐビレッジソング, 56,黛弘人, 1.8, 52,   1, -21,16,207.1,⑤⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
