15年 6月20日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月20日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,駒ｹ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａスマｰトノエル, 62,武豊  ,, 75,* 11,*  3, 1,  1.9,①①①, 1, 2,Ｃマコトグランドゥ, 61,荻野琢,, 61,*  5,  -3, 3,  8.7,①①①, 1, 6,Ｆトウショウデュエル, 66,加藤祥,, 65,  -5,*  5, 4, 12.0, ⑥④, 1,12,Ｆシｰクレットパス, 72,木幡初,, 75,* 11,   0, 7, 21.1,⑦⑥④
 2, 4,Ｊルノンキュｰル, 43,杉原誠, 2.6, 54,   3,  -5, 2,  5.1,⑩⑧⑦, 2, 6,Ｄメイショウテンロウ, 60,古川吉, 0.3, 59,   1,*  0, 6, 14.8,⑨⑥⑤, 1, 1,Ａオルフィｰク, 71,井上敏,, 67,*  3,   0, 1,  2.6, ②②, 2, 5,Ａトゥインクル, 78,川須栄, 0.1, 75,   8,* 10, 4,  6.0,⑫⑬⑪
 3,13,Ｉアサバスカ, 49,四位洋, 2.7, 60,   0,* -1,11,112.3,⑫⑩⑧, 3, 3,Ｋゴットモｰニング, 52,田中健, 0.4, 59,*  4,  -6, 4,  9.9,②②②, 3, 9,Ｂディアゴッホ, 70,三浦皇, 0.1, 65,  -2,   2, 2,  3.4, ④③, 3, 4,Ｅモンテエクリプス, 73,三浦皇, 0.1, 75,  10,   3, 9, 27.7,⑥⑧⑦
 4, 1,Ｅトｰセンルミナス, 53,井上敏, 2.8, 56,   7, -15, 5, 12.7,③③②, 4, 1,Ａワｰルドレジェンド, 62,岩田康, 0.4, 58,   2,  -4, 1,  1.7,④③③, 4, 5,Ｃモリトブイコｰル, 70,杉原誠, 0.3, 60,  -8,*  4, 9, 40.8, ⑪⑩, 4,10,Ｇボルドネス, 71,柴山雄, 0.2, 71,* 12,  -8, 5,  6.2,②②②
 5, 9,Ｂエヴリホｰプ, 61,柴山雄, 3.4, 51,   6, -16, 3,  8.8,⑥④④, 5,10,Ｌトｰセンジャズ, 41,黛弘人, 0.8, 57,  -1,* -2,13,110.8,⑫⑨⑥, 5,12,Ｅリッシンロケット, 68,吉田隼, 0.3, 63,  -5,   3, 6, 13.4, ⑧⑦, 5, 6,Ｂペンタトニック, 77,岩田康, 0.2, 73,   9,*  4, 3,  5.8,⑩⑩⑨
 6,10,Ｇパパラヴズマンボ, 53,黛弘人, 4.0, 50,   1, -12, 6, 14.7,⑪⑨⑩, 6,12,Ｈスカイロケット, 54,三浦皇, 1.3, 54,  -3,  -3, 7, 17.3,⑪⑫⑩, 6, 2,Ｊタマモエスカルゴ, 57,城戸義, 0.5, 61,  -8,   2,10, 74.1, ⑨⑧, 6, 8,Ｄマッチボックス, 76,四位洋, 0.2, 72,   9,   1, 1,  3.6,⑪⑨⑧
 7, 6,Ｆダイヤモンドバブル, 53,吉田隼, 4.2, 46,   4, -21, 8, 26.0,⑧⑦⑤, 7, 4,Ｊミスズミラクル, 52,菱田裕, 1.8, 49,   0, -12,11, 66.6,⑤⑦⑦, 7,11,Ｄブルｰガｰディアン, 68,古川吉, 0.8, 57,  -5,  -2, 5, 13.1, ⑦⑤, 7, 2,Ｐスズカステイボｰイ, 58,加藤祥, 0.3, 71,* 11,  -6,13, 70.4,④③③
 8, 5, ロックステップ,---,竹之下, 4.4, 46,  -3, -11, 4,  8.9,⑬⑫⑪, 8, 5, カフェライジング,---,四位洋, 1.9, 50,   2, -17, 9, 36.8,③④④, 8, 3,Ｈジギｰスンナｰ, 61,勝浦正, 1.1, 55,  -5,  -5, 7, 16.9, ⑤⑥, 8,11,Ｋプレイヤｰハウス, 68,村田一, 0.5, 71,   8,   1,10, 34.7,⑭⑫⑩
