15年 5月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
14, 7,Ｎスリｰキｰノｰト, 31,宮崎北, 2.9, 38, -13, -11,15,254.6, ⑯⑯,,,,,,,,,,,,,14, 8,Ｈトレノソルｰテ, 75,横山典, 2.5, 57,   2,  -8,13, 65.6, ⑧⑩,14,11,Ｎペルフィカ, 74,菱田裕, 1.9, 66,   9, -12,16,209.5,⑮⑪⑪
15,14,Ｏヴァングロｰリアス, 30,嘉藤貴, 5.2, 21,  -3, -45,16,257.1, ⑧⑩,,,,,,,,,,,,,15,16,Ｏインスタイル, 71,デムｰ, 3.1, 53,   0,  -9, 4, 13.3, ⑯⑯,15,15,Ｒトｰセンラｰク, 65,江田照, 2.1, 61,   6,  -9,17,216.4,⑯⑯⑯
16,15,Ｊフロッケ, 51,田中勝, 5.8, 17,   1, -53, 9, 50.6, ⑤⑤,,,,,,,,,,,,,16,12,Ｅハルズハッピｰ, 76,江田照, 3.3, 52,   3, -16,12, 53.7, ⑫⑫,16, 9,Ｉコンテッサトゥｰレ, 76,ルメｰ, 2.3, 61,  10, -22,10, 25.8,⑦⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｊシングウィズジョイ, 76,内田博, 2.5, 60,  10, -28, 9, 25.5,③③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,
"単勝:370円 複勝:04=130円 12=260円 10=130円 枠連:1,520円",,,,,,,,,,,,"単勝:2,120円 複勝:06=500円 05=480円 09=170円 枠連:9,390円",,,,,,,,,,,,"単勝:2,530円 複勝:06=590円 03=470円 05=150円 枠連:1,780円",,,,,,,,,,,,単勝:680円 複勝:10=210円 14=160円 17=300円 枠連:780円,,,,,,,,,,,
"馬連:2,370円 ワイド:04-12=700円 04-10=220円 10-12=660円",,,,,,,,,,,,"馬連:12,480円 ワイド:05-06=3,600円 06-09=1,300円 05-09=1,090円",,,,,,,,,,,,"馬連:18,560円 ワイド:03-06=4,550円 05-06=1,520円 03-05=930円",,,,,,,,,,,,"馬連:1,160円 ワイド:10-14=510円 10-17=1,020円 14-17=890円",,,,,,,,,,,
"馬単:3,570円 3連複:1,740円 3連単:10,850円",,,,,,,,,,,,"馬単:34,630円 3連複:16,960円 3連単:185,600円",,,,,,,,,,,,"馬単:39,540円 3連複:16,150円 3連単:190,310円",,,,,,,,,,,,"馬単:3,030円 3連複:4,140円 3連単:20,150円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ2100m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚ玉杯,,,,,,,,,,,,丹沢ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｆアバオアクｰ, 55,田中勝,, 64,  -3,* 12, 2,  4.9, ⑪⑨, 1, 6,Ｈサウンドバｰニング, 58,武豊  ,, 79,* -6,  12, 4, 11.4, ②②, 1, 2,Ｃシャドウウィザｰド, 79,デムｰ,, 82,*  0,  11, 5,  6.7,⑤⑤⑤, 1,11,Ｂキャニオンバレｰ, 89,武豊  ,, 85,* 15,   4, 1,  3.8,①①①
 2,15,Ａラインフェルス, 69,北村宏, 0.2, 63,*  0,*  7, 1,  1.7, ⑤④, 2, 1,Ｄクインズラピス, 66,蛯名正, 0.3, 77,  -9,* 13, 3,  6.8, ⑤⑦, 2,11,Ｄラインハｰディｰ, 78,横山典, 0.0, 83,  -1,  13, 6,  9.2,⑦⑥⑥, 2,12,Ｆミッキｰスマホ, 87,デムｰ, 0.5, 82,* 14,   2, 4,  5.9,③④⑤
 3, 1,Ｂフェルマｰ, 59,松岡正, 1.3, 54,  -9,* 11, 6, 23.5, ⑯⑯, 3, 2,Ｂエイムハイ, 67,福永祐, 0.5, 70,* -6,   6, 2,  4.3, ③③, 3, 9,Ｅロンギングゴｰルド, 77,武豊  , 0.0, 87,  -4,* 19, 4,  5.5,⑪⑪⑪, 3,16,Ｎベルウッドテラス, 83,柴山雄, 0.5, 80,* 14,   0, 7, 13.4,②②②
 4, 5,Ｎウェブスリンガｰ, 37,浜中俊, 1.3, 54,*  0,  -3, 8, 61.0, ①①, 4,10,Ｅゴｰルデンハｰプ, 66,岩田康, 0.5, 74, -12,* 15, 5, 12.9, ⑩⑩, 4, 7,Ｂヘミングウェイ, 79,福永祐, 0.0, 84,  -2,* 17, 3,  4.9,⑧⑩⑨, 4,14,Ｉセイカフォルテ, 86,柴田大, 0.6, 82,* 14,   1,11, 71.6,⑥⑤⑥
 5, 8, サクラヘリオス,---,戸崎圭, 1.6, 51,  -4,   0, 3,  5.5, ⑧⑪, 5, 3,Ｇエグランティエ, 60,石橋脩, 0.6, 72,  -9,   8, 8,119.4, ⑥⑤, 5, 3,Ｉドラゴンレジェンド, 71,岩田康, 0.1, 79,*  2,   4, 7, 16.5,①①①, 5, 4,Ｇトｰセンハルカゼ, 87,井上敏, 0.7, 81,  11,*  7, 5,  6.9,⑪⑪⑫
 6,10,Ｄメイショウキシドウ, 55,蛯名正, 1.9, 51,  -5,   0, 5, 15.6, ⑬⑬, 6, 7,Ａバイオンディップス, 70,田辺裕, 1.3, 62, -11,   0, 7, 35.6, ⑧⑧, 6, 8,Ｊディｰプサウンド, 69,柴田善, 0.2, 83,  -2,  13,10, 95.7,⑩⑨⑧, 6, 8,Ｍドラゴンピｰス, 83,ルメｰ, 0.8, 80,  11,   6, 6, 11.4,⑭⑬⑪
 7, 9,Ｊアストログラフ, 50,三浦皇, 1.9, 50,*  0,  -8, 7, 32.4, ④③, 7, 8,Ｆグリシｰヌシチｰ, 62,三浦皇, 1.4, 59,* -6,  -7, 6, 23.3, ④④, 7, 4,Ｇツクバホシノオｰ, 76,吉田豊, 0.8, 75,  -3,   4, 9, 29.8,⑥⑧⑩, 7, 7,Ｋオメガスカイツリｰ, 85,吉田豊, 0.8, 79,  10,* 10,13,104.9,⑮⑮⑮
 8, 4,Ｅセｰブル, 55,吉田豊, 2.0, 47,  -3,  -4, 4, 14.6, ⑨⑦, 8, 4,Ｊオランピア, 48,岩部純, 2.4, 48, -10, -14,11,292.7, ⑨⑨, 8, 5,Ｋタプロｰム, 68,江田照, 0.9, 69,  -3,   1,11,165.7,⑨⑦⑦, 8,10,Ｄグレイレジェンド, 88,江田照, 0.8, 80,  11,*  8,10, 62.9,⑬⑭⑬
 9,13,Ｇニットウソレイユ, 53,柴山雄, 2.3, 46,  -7,  -1,12,145.7, ⑮⑭, 9, 9,Ｋヒマラヤテンカ, 42,武士沢, 3.1, 39,  -9, -30,10,229.4, ⑦⑥, 9, 1,Ｆシングンジョｰカｰ, 77,武士沢, 0.9, 73,*  0,  -3, 2,  4.5,③④④, 9, 6,Ｃアドマイヤランディ, 89,岩田康, 0.9, 79,  13,   0, 2,  4.9,⑨⑧⑧
10, 6,Ｍマテンロウリバｰ, 40,田辺裕, 2.5, 44,  -2, -11,11,105.2, ⑥⑥,10, 5,Ｉファミリｰズオナｰ, 53,井上敏, 3.9, 28,* -5, -47, 9,187.6, ①①,10, 6,Ｈガチバトル, 74,田中勝, 2.2, 55,*  0, -23, 8, 27.2,④③③,10, 1,Ｈアルディエス, 86,池添謙, 1.0, 79,  12,   3,12, 79.9,⑩⑩⑨
11, 3,Ｈダイメイエンパイア, 51,柴田大, 2.6, 45,  -4,  -9,16,360.1, ⑦⑩,,,,,,,,,,,,,,,,,,,,,,,,,11, 5,Ｅハスラｰ, 88,戸崎圭, 1.0, 77,* 14,  -4, 8, 20.6,④③③
12, 7,Ｋレサンシエル, 48,柴田善, 2.8, 42,*  0, -17, 9, 64.3, ②②,,,,,,,,,,,,,,,,,,,,,,,,,12,15,Ｏロジサンデｰ, 77,内田博, 1.6, 75,* 14,  -8, 9, 57.9,⑤⑥④
13, 2,Ｃスタンプラリｰ, 58,石橋脩, 2.8, 42,  -1, -14,10, 69.1, ③⑤,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ａマルケサス, 89,福永祐, 1.7, 74,  12,  -4, 3,  5.7,⑫⑨⑩
14,14,Ｉトウショウデルタ, 50,嘉藤貴, 3.0, 42,  -5,  -9,15,317.7, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｊテンペル, 86,三浦皇, 2.6, 69,  10,  -7,14,111.2,⑯⑯⑭
15,11, ガンショット,---,木幡初, 3.5, 40,  -3, -18,13,239.3, ⑩⑧,,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｌレッドサクセサｰ, 83,田中勝, 2.9, 67,  12, -16,16,125.1,⑧⑦⑦
