15年 5月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月31日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 4歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 2,Ｂトキワ, 64,藤岡佑, 1.9, 56,  -2,  -4, 3,  6.7, ⑧⑧, 9, 2, オリエンタルサン,,高野和,200.6,,,,11, 27.5,⑪⑧⑧, 9,16,Ｈブレイクアウト, 68,古川吉, 0.6, 69,* 11, -12,12, 37.0, ④③, 9,12,Ｆナリタスｰパｰワン, 85,池添謙, 0.9, 80,  15,   2, 9, 31.9, ⑧⑧
10, 7,Ｌキクノメドウ, 39,松山弘, 2.7, 52,  -6,  -6,14,238.2, ⑩⑩,10, 3, サクラアルディｰト,,中村将,202.1,,,, 2,  4.6,⑦⑩⑩,10,18,Ｇダブルイｰグル, 70,加藤祥, 0.6, 70,   4,*  2,16,117.8, ⑮⑮,10, 4,Ｉタマモトッププレイ, 79,川島信, 0.9, 77,   4,* 16, 8, 28.8, ⑯⑯
11, 5,Ｉサンライズシｰズン, 56,鮫島良, 2.9, 49, -11,  -4,11, 87.6, ⑫⑫,11, 8, キョウワアｰサｰ,,黒岩悠,204.8,,,,14,142.3,⑬⑫⑪,11, 4,Ｑグラｰネ, 62,北村友, 0.8, 67,   7,  -7, 8, 20.9, ⑬⑬,11,16,Ｂランリョウオｰ, 88,松田大, 0.9, 80,  11,   7,10, 32.7, ⑫⑪
12, 8,Ｃメイショウボノム, 64,武幸四, 3.5, 46, -10, -10, 4,  7.0, ⑪⑪,,,,,,,,,,,,,12, 2,Ｐガｰリッシュハｰト, 63,藤岡康, 0.8, 68,   7,  -7, 6, 16.8, ⑩⑩,12,13,Ｌリヴェレンテ, 78,幸英明, 1.0, 78,   7,  11,12, 51.4, ⑮⑮
13,14, レイトリｰ,---,義英真, 4.1, 39, -12, -13,13,208.7, ⑬⑬,,,,,,,,,,,,,13,10,Ｆパｰプルパルピナ, 71,岩崎翼, 0.9, 65,   7, -10,15, 67.0, ⑭⑫,13,17,Ｍサクラアドニス, 75,松山弘, 1.2, 79,* 23, -14, 7, 24.6, ②②
14, 4, ノッツダルジェント,---,北村友, 6.0, 21, -16, -26,10, 69.2, ⑭⑭,,,,,,,,,,,,,14, 9,Ｅディレットリｰチェ, 71,川須栄, 0.9, 65,  10, -16,14, 63.1, ⑦④,14,11,Ｑレオアクティブ, 72,大野拓, 1.8, 68,   4,   4,14,128.4, ⑰⑰
15,11, ピｰクハント,---,松田大, 7.8,  7, -37, -23,15,274.1, ⑯⑯,,,,,,,,,,,,,15,13,Ｒアイスブレイク, 59,藤岡佑, 1.1, 62,* 11, -20,13, 46.6, ②②,15, 5,Ｏレオンビスティｰ, 73,加藤祥, 1.9, 68,  16, -15,17,156.4, ④⑤
16,12,Ｍアイファｰマリｰ,-16,藤懸貴, 8.9, -2, -25, -41,16,458.4, ⑮⑮,,,,,,,,,,,,,16, 7,Ｍカレンヴィットリア, 66,松山弘, 1.4, 61,   9, -20, 3,  5.9, ⑧⑦,16,15,Ｐサウンドリアｰナ, 72,高倉稜, 1.9, 69,  16, -15,16,140.8, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,17,12,Ｌハギノセゾン, 66,四位洋, 1.4, 61,   3,  -8,17,139.7, ⑰⑰,17,14,Ｋシャイニｰホｰク, 79,川須栄, 7.3, -1,  12, -82,15,137.7, ⑨⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,
"単勝:2,350円 複勝:15=700円 06=280円 16=270円 枠連:1,990円",,,,,,,,,,,,"単勝:500円 複勝:01=180円 11=240円 04=300円 枠連:1,630円",,,,,,,,,,,,"単勝:340円 複勝:11=180円 15=280円 14=400円 枠連:1,200円",,,,,,,,,,,,単勝:170円 複勝:08=110円 01=220円 02=700円 枠連:630円,,,,,,,,,,,
"馬連:12,010円 ワイド:06-15=2,580円 15-16=1,540円 06-16=710円",,,,,,,,,,,,"馬連:2,110円 ワイド:01-11=870円 01-04=1,010円 04-11=1,130円",,,,,,,,,,,,"馬連:2,510円 ワイド:11-15=790円 11-14=1,200円 14-15=2,280円",,,,,,,,,,,,"馬連:790円 ワイド:01-08=410円 02-08=1,490円 01-02=3,930円",,,,,,,,,,,
"馬単:22,190円 3連複:13,300円 3連単:112,710円",,,,,,,,,,,,"馬単:3,790円 3連複:6,790円 3連単:27,860円",,,,,,,,,,,,"馬単:3,970円 3連複:9,460円 3連単:39,260円",,,,,,,,,,,,"馬単:1,070円 3連複:9,860円 3連単:28,010円",,,,,,,,,,,
■ 2R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 5R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白藤賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂウイングジャパン, 64,松山弘,, 64,   0,  -7, 5, 12.3,⑤⑥⑤, 1,15,Ａジェルブドｰル, 80,浜中俊,, 74,  11,*  0, 1,  1.3, ⑤⑤, 1, 8,Ｂアウォｰディｰ, 81,藤岡佑,, 80,   6,*  8, 4,  6.1,④④③, 1,11,Ｃダノンシｰザｰ, 69,藤岡康,, 74,*-14,* 18, 7, 17.3, ①①
 2, 1,Ｈサトノダイレンサ, 58,浜中俊, 0.0, 63,*  2,  -8, 4,  7.8,③③③, 2, 2,Ｅビｰチパラソル, 67,岩崎翼, 0.2, 71,  11,* -1, 5, 20.4, ⑦⑥, 2,10,Ｇスペキュレイタｰ, 74,幸英明, 0.0, 78,* 17, -17, 9, 34.1,①①①, 2,13,Ｂネオスタｰダム, 70,松山弘, 0.1, 73,*-14,  16, 1,  2.7, ②②
 3,14,Ｄマｰブルバトル, 61,池添謙, 0.1, 61,   0,  -8, 6, 13.5,④⑤④, 3,10,Ｉゴｰントレット, 64,四位洋, 0.3, 71,   9,*  0, 3, 13.4, ⑧⑦, 3, 6,Ａファシｰノ, 82,北村友, 0.1, 81,   6,* 10, 1,  3.2,⑥⑥⑥, 3, 1,Ｈテルメディカラカラ, 65,藤田伸, 0.3, 73, -19,* 21, 6, 14.8, ⑦⑦
 4, 6,Ｉジュンファイトクン, 58,四位洋, 0.1, 63,   0,  -7, 2,  5.8,⑧⑩⑦, 4,14,Ｇサンレイルｰジュ, 66,鮫島良, 0.3, 71,* 13,  -4,10, 83.9, ③③, 4, 2,Ｆコルサｰレ, 75,松田大, 0.5, 78,   6,   4, 3,  6.0,⑤⑤⑤, 4, 7,Ｅルアンジュ, 67,川須栄, 0.3, 70,*-16,  16,10, 32.6, ④④
 5, 4,Ｆシップｰコウライ, 60,幸英明, 0.1, 65,  -6,*  9, 7, 15.1,⑰⑱⑱, 5, 8,Ｊオンワｰドバｰス, 63,藤田伸, 0.5, 70,   9,*  0, 8, 48.7, ⑨⑩, 5,12,Ｌマイティｰスコｰル, 70,鮫島良, 0.7, 71,* 16, -24, 7, 25.3,②②②, 5, 8,Ｆストｰンウェア, 65,幸英明, 0.4, 71, -18,* 18, 3,  5.9, ⑥⑥
 6, 8,Ａケルンダッシュ, 67,藤岡康, 0.2, 63,  -2,* -3, 1,  2.3,⑪⑪⑪, 6, 9,Ｆタガノヴェルリｰ, 67,武幸四, 0.5, 73,* 15,  -7, 4, 16.9, ②②, 6,11,Ｃトウキョウタフガイ, 78,松山弘, 0.9, 74,   2,   6, 5,  8.2,⑪⑩⑩, 6, 6,Ｊロイヤルストリｰト, 62,浜中俊, 0.5, 67,*-15,  14, 2,  4.4, ③③
 7, 5,Ｅピアノコンチェルト, 60,柴田未, 0.4, 61,  -1,  -8,12, 97.8,⑩⑨⑨, 7,11,Ｈナムラカグヤヒメ, 65,池添謙, 0.8, 66,   6,*  0, 6, 24.9, ⑬⑪, 7,13,Ｄパドルウィｰル, 78,浜中俊, 0.9, 73,   1,* 10, 2,  3.8,⑫⑫⑫, 7,14,Ｌブランドベルグ, 57,松田大, 0.6, 69, -19,  16, 4, 10.1, ⑨⑧
 8,10,Ｇレレオｰネ, 59,北村友, 0.4, 60,   0, -10, 8, 16.5,⑥⑧⑥, 8,12,Ｋメイショウオオラカ, 62,城戸義, 1.0, 66,   9,  -5,15,227.9, ⑩⑨, 8, 3,Ｋスリｰロブロイ, 72,水口優, 1.1, 72,   3,   3,13,129.7,⑨⑪⑪, 8, 2,Ｋウェｰブキング, 62,北村友, 0.6, 66, -17,  13, 8, 18.4, ⑤⑤
 9, 3,Ｑコウザンジョウオｰ, 50,岩崎翼, 0.8, 56,*  3, -24,13,130.8,①②②, 9, 4,Ｂアンクルダイチ, 75,藤岡康, 1.1, 64,  12, -10, 2,  5.1, ④④, 9, 4,Ｉノブペイジ, 73,藤田伸, 1.1, 70,   7,  -7,11,121.2,③③④, 9, 3,Ａサｰサルヴァトｰレ, 73,藤岡佑, 0.8, 66, -21,* 18, 5, 11.5, ⑪⑪
10,13,Ｋクリノイｰソｰ, 56,古川吉, 0.8, 56,  -3, -10, 9, 29.9,⑭⑬⑬,10, 7,Ｄファイアリシンゾウ, 69,義英真, 1.5, 61,  10, -12, 9, 52.2, ⑥⑧,10, 5,Ｅザトゥルｰエアｰ, 77,田中博, 1.3, 69,   4,  -3, 6, 11.8,⑩⑧⑨,10, 9,Ｉアイオシルケン, 65,岩崎翼, 1.0, 64, -21,  15,12, 78.4, ⑫⑫
11,15,Ｌロｰドプレステｰジ, 55,鮫島良, 0.8, 58,  -3,  -8,11, 80.6,⑮⑭⑮,11, 5,Ｎタイセイスウォｰド, 56,古川吉, 1.5, 59,   4,  -3,12,113.6, ⑮⑭,11, 7,Ｍキンショｰタイム, 69,加藤祥, 1.3, 68,   3,  -3,12,121.3,⑧⑨⑧,11,12,Ｇマイネルレハイム, 65,柴田未, 1.2, 59, -20,   9,11, 43.7, ⑩⑨
12,11,Ｍニシノクラレット, 54,高倉稜, 1.1, 56,  -4,  -8,14,153.9,⑯⑰⑯,12, 6,Ｍウェディングラン, 60,加藤祥, 1.7, 61,* 14, -19,13,170.8, ①①,12, 1,Ｈマハロチケット, 73,藤岡康, 1.4, 68,   4,  -5, 8, 30.0,⑦⑦⑦,12, 5,Ｄランウェイ, 68,四位洋, 1.5, 58, -24,  12, 9, 18.8, ⑭⑬
13,17,Ｒミスズミラクル, 48,大野拓, 1.2, 53,  -2, -17,16,186.5,⑫⑫⑫,13, 3,Ｃサウスリュウセイ, 72,津村明, 2.1, 55,   6, -12,11, 88.2, ⑫⑬,13, 9,Ｊフォルシャｰ, 73,川須栄, 2.1, 62,  -2,  -2,10, 41.8,⑬⑬⑬,13, 4,Ｍウｰマン, 50,岡田祥, 1.9, 50, -20,   0,14,182.3, ⑧⑩
14,18,Ｎディｰプアントス, 53,国分優, 1.2, 53,  -4, -11,10, 38.0,⑱⑯⑰,14, 1,Ｏマコトダッソｰ, 56,川須栄, 2.3, 55,   8, -15,14,179.9, ⑪⑫,,,,,,,,,,,,,14,10,Ｎタマモクラリティｰ, 49,池添謙, 2.9, 36, -23, -11,13,169.3, ⑬⑭
15,12,Ｏコウエイイプシロン, 53,太宰啓, 1.2, 51,*  4, -35,17,197.3,⑨①①,15,13,Ｌシゲルアオイマツリ, 61,国分恭, 2.6, 52,   5, -14, 7, 36.5, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
16, 2,Ｃケｰスバイケｰス, 63,藤岡佑, 1.5, 50,  -4, -16, 3,  7.6,⑬⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,16,Ｊトウカイヒロイン, 57,加藤祥, 1.9, 47,   0, -33,15,164.2,⑦⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 9,Ｐテイエムマテンロウ, 52,小坂忠, 3.0, 43,   0, -49,18,269.9,②④⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,
"単勝:1,230円 複勝:07=370円 01=260円 14=340円 枠連:470円",,,,,,,,,,,,"単勝:130円 複勝:15=110円 02=280円 10=240円 枠連:1,040円",,,,,,,,,,,,"単勝:610円 複勝:08=190円 10=830円 06=140円 枠連:2,150円",,,,,,,,,,,,"単勝:1,730円 複勝:11=380円 13=150円 01=400円 枠連:1,210円",,,,,,,,,,,
"馬連:6,300円 ワイド:01-07=1,890円 07-14=1,770円 01-14=1,640円",,,,,,,,,,,,"馬連:1,250円 ワイド:02-15=500円 10-15=430円 02-10=1,540円",,,,,,,,,,,,"馬連:13,690円 ワイド:08-10=3,160円 06-08=360円 06-10=1,910円",,,,,,,,,,,,"馬連:2,530円 ワイド:11-13=820円 01-11=2,620円 01-13=850円",,,,,,,,,,,
"馬単:14,590円 3連複:22,370円 3連単:151,930円",,,,,,,,,,,,"馬単:1,510円 3連複:2,930円 3連単:8,180円",,,,,,,,,,,,"馬単:16,570円 3連複:10,090円 3連単:81,290円",,,,,,,,,,,,"馬単:5,770円 3連複:10,200円 3連単:68,990円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,東大路ｽﾃｰｸｽ,,,,,,,,,,,,與杼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｎメモリｰデシジョン, 47,古川吉,, 61,* -5,  -7,15,147.2, ③③, 1,12,Ｄトウカイセンス, 70,藤岡佑,, 72,  -6,*  9, 8, 14.9, ⑫⑫, 1,12,Ｂメイショウソラｰレ, 86,藤岡佑,, 82,* 10,  10, 2,  4.9,④③③, 1, 3,Ｂグッドマイスタｰ, 84,北村友,, 83,  13,*  4, 3,  6.0,⑥③③
 2, 5,Ａピｰスオブジャパン, 63,藤岡康, 0.1, 64,  -8,* -1, 1,  2.3, ⑪⑩, 2, 9,Ｍバトルムｰングロウ, 60,岩崎翼, 0.0, 72,*  6,  -3,11, 24.8, ②②, 2,10,Ｄショウナンアポロン, 85,藤田伸, 0.0, 85,* 11,   9, 1,  3.1,②②①, 2, 1,Ａディアブルｰダｰ, 86,浜中俊, 0.3, 81,* 14,  -1, 1,  4.1,②②②
 3,12,Ｃアドマイヤロワ, 60,藤岡佑, 0.2, 58,* -5, -10, 4, 11.1, ②②, 3,14,Ｇサンシカゴ, 66,川島信, 0.1, 71,   1,   1, 5, 11.1, ⑦⑥, 3, 6,Ｃセイスコｰピオン, 86,藤岡康, 0.4, 83,   5,* 16, 3,  6.5,⑭⑭⑫, 3,12,Ｎメイショウブｰケ, 74,国分優, 0.3, 81,   9,*  9,11, 38.2,⑭⑮⑧
 4, 2,Ｏサダムエルドラド, 45,北村友, 0.3, 62, -11,*  1, 8, 23.6, ⑮⑭, 4,10,Ｅトシストロング, 70,浜中俊, 0.2, 69,*  5,  -5, 1,  3.9, ③③, 4, 7,Ａチェスナットバロン, 87,津村明, 0.4, 81,   6,* 15, 5,  7.0,⑬⑪⑧, 4, 9,Ｍアグネスユニコｰン, 75,藤岡康, 0.5, 80,  11,*  4, 8, 21.3,⑪⑩⑨
 5, 9,Ｉクロイツェル, 54,池添謙, 0.3, 58,  -7,  -7, 3,  6.4, ⑥⑥, 5, 7,Ａジンセイハオマツリ, 71,太宰啓, 0.2, 69,  -8,*  9, 3,  5.8, ⑬⑬, 5,15,Ｈコウユｰヒｰロｰ, 82,北村友, 0.9, 78,   8,   8,13, 95.6,⑨⑧⑤, 5,16,Ｆスズカウラノス, 82,幸英明, 1.3, 76,  11,  -2, 7, 14.0,⑫⑫⑭
 6,18,Ｋレッドペルル, 50,浜中俊, 0.3, 56,* -5, -11, 5, 14.1, ①①, 6, 3,Ｂサフランスカイ, 71,四位洋, 0.2, 70,  -2,   2, 2,  5.7, ⑧⑦, 6, 1,Ｆスズカヴィグラス, 83,大野拓, 1.3, 77,   8,   4, 7, 19.6,⑤⑦⑦, 6, 7,Ｐポイントブランク, 73,川須栄, 1.5, 74,  12,  -7, 5,  8.6,⑨⑧⑤
 7, 1,Ｒアクアブルｰハｰト, 43,国分優, 0.3, 60,  -8,* -3,13,111.5, ⑨⑨, 7, 6,Ｆケントヒｰロｰ, 67,加藤祥, 0.3, 68, -10,*  9, 6, 12.3, ⑮⑭, 7,14,Ｌドラゴンフォルテ, 80,四位洋, 1.3, 79,  10,   1,12, 65.9,⑥④④, 7, 4,Ｈセルリアンサｰロス, 78,国分恭, 1.6, 74,  10,  -4,14,122.0,⑮⑭⑪
 8,15,Ｂルｰトヴィヒコｰド, 61,藤田伸, 0.5, 56,* -5, -12, 2,  4.6, ④④, 8,15,Ｎタガノレベッカ, 59,松田大, 0.3, 69,*  9, -10,13, 65.5, ①①, 8,13,Ｎエｰシンマックス, 78,太宰啓, 1.5, 76,   7,   4,10, 52.0,⑪⑩⑩, 8, 2,Ｄスズカルパン, 82,岩崎翼, 1.9, 71,  13, -12, 2,  5.0,④⑤④
 9, 3,Ｑアズリｰニ, 43,松田大, 0.6, 56,  -7, -11,16,175.9, ⑦⑦, 9, 8,Ｌデンコウウノ, 61,鮫島良, 0.4, 67,  -2,   0,14,133.4, ⑩⑧, 9, 9,Ｇルファルシオン, 82,松山弘, 1.7, 75,   6,   4, 6, 12.2,⑩⑫⑭, 9,11,Ｋコスモマイギフト, 76,柴田未, 2.3, 69,   9,  -7,16,174.5,⑯⑯⑯
10,11,Ｆサンチェロキｰ, 59,田中博, 0.7, 57, -11,  -5, 7, 19.5, ⑰⑯,10, 1,Ｏライザン, 59,藤岡康, 0.6, 65,  -4,   0,10, 21.9, ⑪⑪,10, 2,Ｋブルｰタンザナイト, 80,高倉稜, 1.8, 76,   3,   9,14,136.1,⑯⑯⑮,10,14,Ｉサンレｰン, 78,松山弘, 2.4, 67,* 15, -20, 6,  9.4,①①①
11, 6,Ｄライゼリｰト, 59,大野拓, 0.8, 56,  -7, -10,11, 52.7, ⑫⑫,11,13,Ｃオベｰション, 71,松山弘, 0.6, 65,*  5, -10, 7, 13.0, ⑤④,11, 8,Ｉタイガｰシｰド, 82,国分恭, 2.1, 73,   4,   4,15,191.0,⑫⑮⑬,11, 5,Ｃアスタｰフレンチ, 83,津村明, 2.4, 66,  12, -14,12, 44.2,⑦⑨⑫
12, 4,Ｅキングダッシュ, 59,幸英明, 1.0, 54, -11, -10, 6, 17.3, ⑬⑬,12, 4,Ｈセルリアンシュロス, 65,国分恭, 0.7, 64,   2,  -9, 4,  7.1, ④⑤,12, 3,Ｊマイネルハルカゼ, 81,柴田未, 2.5, 68,   8,  -7, 9, 38.1,⑮⑥⑨,12,15,Ｏエｰペックス, 74,小坂忠, 3.5, 60,  10, -21,15,136.4,⑧⑬⑮
13,10,Ｌアジル, 48,太宰啓, 1.0, 51,  -9, -12,14,132.8, ⑭⑮,13,11,Ｋマリナｰズコンパス, 63,岡田祥, 0.9, 61,  -2,  -7,15,169.3, ⑥⑨,13,16,Ｍフェリｰチェレガロ, 79,川須栄, 2.6, 68,* 11, -14, 8, 20.2,①①②,13,13,Ｌハッピｰエム, 75,高倉稜, 3.5, 63,  12, -24,13, 69.7,⑤⑥⑥
14,14,Ｈスタｰペスカンタ, 55,岡田祥, 1.0, 50,  -8, -16, 9, 25.2, ⑧⑪,14, 5,Ｉアグネスキズナ, 64,城戸義, 0.9, 60, -11,   2,12, 43.9, ⑭⑮,14,11,Ｐヒミノオオタカ, 62,小坂忠, 3.0, 64,   9, -13,16,285.7,③⑤⑥,14, 8,Ｅエンキンドル, 82,藤岡佑, 4.1, 53,  12, -29, 4,  7.1,⑩⑦⑦
15,17,Ｇリプカ, 57,加藤祥, 1.0, 52,  -6, -16,10, 38.3, ⑩⑧,15, 2,Ｊサチノリｰダｰス, 63,国分優, 1.0, 59,  -3,  -7, 9, 16.4, ⑨⑩,15, 5,Ｅセブンフォｰス, 85,浜中俊, 3.1, 64,   7, -10, 4,  6.5,⑧⑨⑪,15,10,Ｇグレンガイル, 81,四位洋, 4.4, 58,  11, -30,10, 25.1,⑬⑪⑬
