15年11月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2750m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
"馬単:9,460円 3連複:4,050円 3連単:38,780円",,,,,,,,,,,,"馬単:1,180円 3連複:750円 3連単:3,290円",,,,,,,,,,,,"馬単:1,280円 3連複:11,780円 3連単:34,940円",,,,,,,,,,,,"馬単:7,900円 3連複:2,620円 3連単:31,000円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  ダ1700m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,福島民友ｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｐラズｰルリッキｰ, 33,黛弘人,, 66,*  4,  -3, 7, 22.5, ①①, 1, 2, ダンツエイコウ,---,鮫島克,, 43,*-29,*  6, 3,  5.5,①①①, 1,11,Ｊタツゴウゲキ, 64,嶋田純,, 75,* -2,  13, 8, 23.4,④③③, 1, 8,Ａランウェイワルツ, 91,津村明,, 81,  10,  15, 1,  3.0,⑨⑨⑧
 2, 9,Ｉレアドロップ, 40,丸田恭, 0.3, 61,   0,  -3, 8, 23.2, ④④, 2, 6, シャインブライト,---,吉田隼, 0.2, 44, -31,* 10, 1,  4.4,⑪⑨⑩, 2,14,Ｃレッドクラｰケン, 71,加藤祥, 0.2, 72,* -1,   9, 4,  9.4,②②②, 2,12,Ｇキクノソル, 85,丸山元, 0.1, 82,  11,  13, 4,  8.9,⑥⑥⑥
 3, 7,Ａリバティｰクイｰン, 60,吉田隼, 0.5, 58,  -3,  -3, 1,  2.4, ⑥⑥, 3,15, シンキングダンサｰ,---,大野拓, 0.2, 44, -31,*  9,11, 40.6,⑦⑧⑥, 3,16,Ｆレイヨンヴェｰル, 69,木幡初, 0.3, 69,*  0,   3, 7, 21.2,①①①, 3, 5,Ｌノボバカラ, 81,横山和, 0.2, 82,* 14,   8, 7, 12.0,②②①
 4,11,Ｃロｰザルｰジュ, 53,松若風, 0.5, 58, -14,*  7, 2,  5.0, ⑮⑬, 4,11, フォｰラウェイ,---,松田大, 0.8, 40, -33,*  6,13, 47.8,⑬⑬⑪, 4,12,Ｈマンディスキュア, 66,長岡禎, 0.4, 72,  -4,  10,11, 50.6,⑨⑤⑤, 4, 6,Ｄツクバコガネオｰ, 86,勝浦正, 0.3, 81,   7,* 19, 6, 11.1,⑭⑬⑪
 5, 1,Ｄコウセイカルメン, 51,松田大, 0.8, 57,  -9,*  1, 3,  7.3, ⑬⑫, 5, 3, トモジャハリｰフ,---,伴啓太, 0.8, 33,*-28,  -4, 9, 31.8,②②②, 5, 7,Ｂラウレアブルｰム, 72,松若風, 0.5, 75,  -8,* 20, 1,  3.0,⑮⑭⑬, 5, 2,Ｈフィｰルザスマｰト, 84,田中勝, 0.3, 82,   9,  15, 8, 14.0,⑩⑩⑨
 6,15,Ｇレパｰズタウン, 42,横山和, 0.8, 55,  -3,  -7,14,103.6, ⑦⑦, 6,12, トウケイダンディ,---,勝浦正, 0.8, 34,*-30,  -1, 2,  5.0,⑧⑥⑦, 6, 5,Ａマイネルスパｰブ, 73,小野寺, 0.6, 69,* -2,   6, 5,  9.8,⑥⑥⑥, 6, 9,Ｃヒラボクマジック, 87,丸田恭, 0.4, 79,   7,* 17, 9, 23.4,⑬⑭⑫
 7, 4,Ｅマｰチン, 48,加藤祥, 1.0, 52,  -8,  -4, 9, 29.1, ⑩⑨, 7, 1, ウイントリオンフ,---,黛弘人, 0.9, 34,*-30,  -2,10, 38.7,③④③, 7, 6,Ｇレジメンタル, 69,鮫島克, 0.7, 73,  -8,* 17, 2,  3.6,⑬⑬⑫, 7, 7,Ｅダブルスタｰ, 85,大野拓, 0.8, 78,  10,   9, 2,  6.1,⑧⑧⑩
 8, 5,Ｎサトノアイリ, 35,田中勝, 1.3, 50,  -5, -10, 4,  7.8, ⑨⑩, 8,13, マイネルビクトリｰ,---,丹内祐, 1.0, 33, -33,   0, 6,  9.1,⑥⑩⑧, 8, 8,Ｍスズカビスタ, 59,城戸義, 0.7, 75,  -9,* 20,14, 98.0,⑭⑮⑭, 8, 4,Ｊメイショウソラｰレ, 82,松田大, 0.8, 78,  11,   8,11, 31.4,⑤⑤⑤
 9, 6,Ｍメロメロパンチ, 35,大野拓, 1.6, 45,  -7, -13,12, 41.6, ⑧⑧, 9,10, アラディｰノ,---,丸山元, 1.0, 30,*-30,  -5, 4,  6.3,⑤③⑤, 9, 4,Ｅクリｰルハヤテ, 69,横山和, 0.7, 67,  -4,   6, 6, 11.9,⑩⑦⑨, 9,11,Ｆベルサリエｰレ, 85,長岡禎, 0.9, 76,* 13,   3,12, 33.4,①①②
10,14,Ｈミキシングスカイ, 40,木幡初, 1.9, 42,  -8, -15,16,338.8, ⑪⑪,10, 5, チョンマゲ,---,嘉藤貴, 1.1, 32,*-30,  -5, 5,  8.1,④⑤④,10, 1,Ｄネルトスグアサ, 70,原田和, 0.7, 71,  -5,  12,12, 59.3,⑪⑫⑪,10,13,Ｂアメリカンウィナｰ, 88,鮫島克, 1.0, 75,   9,   9,14, 40.4,⑪⑫⑭
11, 2,Ｏマジックポケット, 33,丹内祐, 2.0, 39, -12, -13,13, 99.2, ⑭⑮,11, 4, キングオブビｰスト,---,井上敏, 1.2, 30, -31,  -4, 8, 22.6,⑩⑦⑨,11,10,Ｉラムレイ, 65,杉原誠, 0.8, 68,  -5,   9, 3,  7.7,⑫⑩⑧,11, 1,Ｋトミケンユｰクアイ, 82,吉田隼, 1.0, 76,* 13,   3, 5, 10.6,③③③
12,16,Ｂスウィｰティｰ, 55,井上敏, 2.1, 38,*  3, -29, 5, 10.5, ③③,12, 9, イネディットタイド,---,田中博, 1.2, 35, -32,   1,12, 44.7,⑨⑪⑫,12, 9,Ｋニシノマジック, 62,西村太, 1.2, 61,  -4,  -1, 9, 31.9,③④④,12, 3,Ｍスタｰバリオン, 79,石橋脩, 1.1, 76,   9,   8,10, 27.7,⑫⑪⑬
13,13,Ｊタヒテンシス, 40,伴啓太, 2.2, 38, -22,  -5,15,226.9, ⑯⑯,13,14, デルマタクミノカミ,---,嶋田純, 1.4, 34, -33,   1,15, 83.2,⑮⑮⑭,13, 2,Ｌエイシンスペｰシア, 61,平野優, 1.4, 61,  -5,   1,15,142.9,⑧⑨⑦,13,14,Ｉピンポン, 82,松若風, 1.3, 76,* 13,   1,13, 38.4,④④④
14, 3,Ｌノｰブルオｰロラ, 36,丸山元, 2.2, 37,  -9, -19,11, 34.8, ⑫⑭,14, 8, ダンデライオンマル,---,木幡初, 2.4, 18, -34, -14,14, 70.2,⑭⑭⑮,14, 3,Ｐアグネスイヴァン, 50,藤懸貴, 1.4, 64,  -4,  -1,16,148.1,⑤⑧⑩,14,10,Ｎトゥザレジェンド, 79,川須栄, 1.6, 73,  11,   1, 3,  8.1,⑦⑦⑦
15,10,Ｋサンマリエッタ, 37,城戸義, 2.2, 37,*  2, -30, 6, 15.4, ②②,15, 7, ヤマニンワイバｰン,---,丸田恭, 2.5, 14, -33, -18, 7, 16.3,⑫⑫⑬,15,13,Ｏエジｰサンドレ, 57,井上敏, 2.3, 49,  -5, -12,10, 35.2,⑦⑪⑮,,,,,,,,,,,,
16,12,Ｆマウシムトウショウ, 46,津村明, 2.3, 34,   0, -29,10, 33.5, ⑤⑤,,,,,,,,,,,,,16,15,Ｎテイエムレンジャｰ, 58,伴啓太, 2.6, 54, -12,   2,13, 77.9,⑯⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:2,250円 複勝:08=500円 09=570円 07=140円 枠連:1,050円",,,,,,,,,,,,単勝:550円 複勝:02=190円 06=190円 15=940円 枠連:950円,,,,,,,,,,,,"単勝:2,340円 複勝:11=890円 14=340円 16=590円 枠連:5,990円",,,,,,,,,,,,単勝:300円 複勝:08=140円 12=210円 05=330円 枠連:840円,,,,,,,,,,,
"馬連:19,180円 ワイド:08-09=5,210円 07-08=960円 07-09=1,390円",,,,,,,,,,,,"馬連:1,240円 ワイド:02-06=380円 02-15=3,050円 06-15=3,400円",,,,,,,,,,,,"馬連:16,350円 ワイド:11-14=3,910円 11-16=5,600円 14-16=3,220円",,,,,,,,,,,,"馬連:1,460円 ワイド:08-12=620円 05-08=750円 05-12=2,080円",,,,,,,,,,,
"馬単:35,790円 3連複:17,410円 3連単:138,530円",,,,,,,,,,,,"馬単:2,420円 3連複:18,060円 3連単:78,950円",,,,,,,,,,,,"馬単:33,480円 3連複:61,740円 3連単:401,880円",,,,,,,,,,,,"馬単:2,120円 3連複:5,530円 3連単:18,950円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂプレジｰルシチｰ, 77,勝浦正,, 74,*  7,* 10, 1,  3.1,③①①, 1, 2,Ａクｰゲル, 75,鮫島克,, 67,   1,*  5, 1,  1.7, ⑤④, 1, 6,Ｄアヴァｰル, 68,加藤祥,, 66,   3,*  5, 6, 12.4, ⑦⑦, 1, 3,Ａマズイマズイウマイ, 71,松若風,, 69,*  8,  -3, 1,  2.6, ①①
 2, 5,Ｄカズノテナンゴ, 70,津村明, 0.9, 67,*  7,   3, 5, 13.4,④③②, 2, 6,Ｇシゲルハダカマツリ, 67,吉田隼, 0.4, 65,*  5,  -3, 3,  7.6, ②②, 2,12,Ａレディｰ, 69,鮫島克, 0.3, 61,   1,*  4,11, 33.9, ⑫⑪, 2, 8,Ｂベルモントラハイナ, 71,吉田隼, 0.2, 67,   5,  -3, 2,  4.7, ③④
 3, 3,Ａツクバロｰレル, 77,横山和, 1.0, 70,   2,* 10, 2,  3.2,⑨⑩⑧, 3, 5,Ｄリバｰコンサｰト, 68,井上敏, 0.4, 64,*  6,  -2, 5, 18.2, ①①, 3,15,Ｌディアドナテロ, 59,川須栄, 0.4, 64,   6,  -2, 9, 27.5, ⑤⑥, 3, 7,Ｋグレイスフルワｰド, 61,黛弘人, 0.3, 67,  -4,   5, 8, 31.9, ⑨⑨
 4, 6,Ｃアンジェラスベル, 70,伴啓太, 1.4, 66,*  7,  -1,11, 48.0,⑦④④, 4, 7,Ｈモポｰク, 66,丸田恭, 0.7, 60,  -7,*  5, 2,  5.9, ⑩⑨, 4, 3,Ｆダブルフェイス, 67,丹内祐, 0.6, 63,*  9,  -6, 5, 12.1, ①①, 4, 2,Ｄマルクナッテ, 67,鮫島克, 0.3, 67,  -9,* 11, 7, 21.3, ⑪⑩
 5, 8,Ｅシャドウシティｰ, 69,松若風, 1.5, 67,   3,   4, 8, 16.8,⑩⑧⑩, 5, 3,Ｃフィンデルムンド, 68,伴啓太, 0.8, 62,  -3,   2, 4, 13.0, ⑦⑥, 5, 2,Ｂメジャｰフォルム, 69,大野拓, 0.6, 62,   6,  -3, 1,  2.5, ③②, 5, 4,Ｃキンシノキセキ, 68,加藤祥, 0.3, 66,   4,  -3, 6, 11.9, ⑥⑤
 6, 9,Ｇイェドプリオル, 67,丸山元, 1.6, 63,*  6,  -3, 3,  7.0,②②③, 6,13,Ｍジャイアントアイ, 60,松若風, 0.9, 61,   3,  -4, 8, 32.9, ③③, 6,14,Ｋカシノトラダマシイ, 62,二本柳, 0.7, 58,  -1,*  2,15,122.0, ⑮⑮, 6, 1,Ｆスズカブレｰン, 66,大野拓, 0.3, 66,   4,  -3, 3,  5.7, ⑤③
 7,11,Ｊテイケイネクサス, 63,川須栄, 1.7, 66,   4,   1, 9, 28.5,⑧⑦⑤, 7, 9,Ｆアブニｰル, 67,石橋脩, 1.1, 59,  -9,*  5, 6, 20.2, ⑫⑫, 7,13,Ｉタカミル, 65,伴啓太, 0.7, 60,   3,  -2,10, 32.1, ⑩⑧, 7,10,Ｅグレンデｰル, 66,丸山元, 0.3, 65,   1,   0, 5,  8.8, ⑧⑦
 8, 2,Ｈラブトゥｰマッチ, 64,木幡初, 1.7, 64,   2,   3, 6, 14.6,⑥⑨⑪, 8, 1,Ｌナンヨｰルｰク, 62,木幡初, 1.2, 57,  -7,   1,13, 89.6, ⑨⑪, 8, 5,Ｇバｰニｰズ, 67,津村明, 0.8, 57,   1,  -1, 4, 10.0, ⑪⑨, 8, 6,Ｈオｰルパｰパス, 63,田中勝, 0.4, 65,*  7,  -7, 4,  7.4, ②②
 9, 7,Ｉトｰセンカナロア, 64,井上敏, 2.0, 59,   4,  -2, 4,  7.5,⑤⑥⑦, 9,12,Ｅデルマダイコク, 67,勝浦正, 1.3, 56,  -3,  -3,10, 37.8, ⑧⑧, 9,10,Ｎレガリアシチｰ, 53,丸山元, 0.8, 56,  -1,   1,14,114.1, ⑬⑫, 9, 9,Ｊクラウンテイラｰ, 61,勝浦正, 0.5, 63,  -8,   6,10, 46.3, ⑩⑪
10, 1,Ｆアビエイタｰ, 69,丸田恭, 2.1, 58,   2,   0, 7, 16.1,⑪⑪⑨,10, 4,Ｋウップスアデイジイ, 64,丸山元, 1.6, 53, -12,   2,12, 79.0, ⑬⑬,10, 4,Ｃサウスリュウセイ, 68,城戸義, 0.9, 57,  -1,   0, 7, 12.4, ⑭⑬,10, 5,Ｉファイナルブロｰ, 61,宮崎北, 0.6, 63, -11,*  9,12, 99.1, ⑫⑫
11,10,Ｋオトコギイッポン, 55,丹内祐, 4.4, 45,   5, -24,10, 35.3,①⑤⑥,11, 8,Ｂエンジェルミディ, 69,津村明, 1.7, 51,  -7,  -3, 7, 21.3, ⑪⑩,11, 9,Ｊモントルルシュマン, 62,荻野琢, 1.2, 56,   4,  -7, 8, 27.1, ⑧⑩,11,11,Ｇレｰヴドプランス, 65,川須栄, 0.9, 58,   2, -10,11, 49.7, ⑦⑧
,,,,,,,,,,,,12,10,Ｉスイｰトガｰデン, 64,嘉藤貴, 2.5, 45,   0, -16,11, 39.6, ⑥⑦,12, 1,Ｈセルメｰル, 65,吉田隼, 1.2, 55,   4,  -7, 2,  5.2, ⑥④,12,12,Ｌココロノママニ, 58,長岡禎, 1.0, 57,   5, -13, 9, 37.8, ④⑥
,,,,,,,,,,,,13,14,Ｊブラックショコラ, 64,加藤祥, 2.8, 43,   3, -21, 9, 37.8, ④⑤,13,11,Ｅサンアルパイン, 68,岩部純, 1.2, 55,   5,  -9, 3,  6.8, ④⑤,,,,,,,,,,,,
,,,,,,,,,,,,14,11,Ｎクラウンジュｰン, 49,村田一, 5.2, 20, -46,   0,14,184.1, ⑭⑭,14, 8,Ｍウｰルｰシュヴァル, 57,村田一, 1.6, 52,   3,  -9,12, 45.8, ⑨⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｏサカダッシュ, 50,黛弘人, 1.9, 50,*  6, -16,13, 72.6, ②③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,
"単勝:310円 複勝:04=130円 05=280円 03=140円 枠連:3,320円",,,,,,,,,,,,単勝:170円 複勝:02=110円 06=210円 05=340円 枠連:470円,,,,,,,,,,,,"単勝:1,240円 複勝:06=440円 12=700円 15=760円 枠連:8,590円",,,,,,,,,,,,単勝:260円 複勝:03=140円 08=150円 07=610円 枠連:620円,,,,,,,,,,,
"馬連:2,870円 ワイド:04-05=760円 03-04=200円 03-05=860円",,,,,,,,,,,,"馬連:630円 ワイド:02-06=320円 02-05=780円 05-06=1,800円",,,,,,,,,,,,"馬連:15,210円 ワイド:06-12=2,980円 06-15=4,830円 12-15=7,990円",,,,,,,,,,,,"馬連:830円 ワイド:03-08=350円 03-07=1,950円 07-08=2,280円",,,,,,,,,,,
