15年 2月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月 1日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 4,Ｅダンガンコゾウ, 60,嘉藤貴, 1.5, 54,  -3,  -6, 7, 18.3, ⑨⑨, 9, 4, メテオｰロ,,金子光,213.4,,,,10, 57.0,⑬⑫⑬, 9,15,Ｎダノンビｰナス, 64,石川裕, 1.7, 62,   6,   0,12, 48.8, ⑫⑪, 9,12,Ｈベリｰフィｰルズ, 79,吉田隼, 0.9, 73,   3,   6,14,162.3, ⑯⑯
10, 6,Ｋタケルワｰルド, 50,デムｰ, 1.5, 56,*  2, -10,11, 73.6, ②②,10,12, ジャマスルナ,,石神深,213.6,,,,11, 58.9,⑤⑥⑨,10, 3,Ｉサトノスティング, 69,内田博, 1.7, 61,* 10,  -7,11, 32.3, ①①,10, 9,Ｏアラフネ, 74,吉田豊, 1.1, 73,   7,  -6,15,164.0, ⑨⑨
11,12,Ｏディナｰル, 39,武士沢, 1.6, 52,  -7,  -1,13,244.2, ⑮⑯,11, 1, ホワイトクリスマス,,高野和,213.8,,,,13, 60.6,③②⑤,11, 7,Ｍパリｰアｰク, 64,ベリｰ, 2.4, 53,   6,  -8, 3,  6.8, ⑦⑦,11,16,Ｊダノンフェニックス, 78,デムｰ, 1.1, 72,   7,  -6, 5, 12.5, ⑩⑩
12, 5,Ｐスｰパｰテノｰル, 33,柴山雄, 1.8, 50,  -2,  -9,14,325.5, ⑥⑦,12,13, テイエムオドロキ,,植野貴,214.3,,,, 8, 26.9,⑩⑬⑪,12, 6,Ｈアルマベルヴァ, 69,吉田隼, 2.5, 53,   5,  -8,14,146.0, ⑪⑧,12,10,Ｎセセリ, 76,三浦皇, 1.1, 71,* 15, -19,10, 23.8, ①①
13, 8,Ｍマイネルブラスト, 44,丹内祐, 1.9, 50,  -3,  -9,15,355.9, ⑪⑩,13,14, アスタｰコリント,,林満明,215.3,,,, 5, 10.3,⑫⑪⑫,13,10,Ｇドリｰムジェダイ, 70,柴山雄, 2.5, 54,   5,  -7,13, 54.7, ⑩⑫,13,13,Ｆコレクタｰアイテム, 79,内田博, 1.6, 66,   9, -16, 9, 23.3, ⑥⑧
14,13,Ｌスカイルピナス, 47,原田和, 2.0, 49,  -7,  -5,16,544.9, ⑯⑮,,,,,,,,,,,,,14,12,Ｐヒカリヴェロニカ, 52,原田和, 3.0, 52,   6, -13,15,283.5, ⑤⑨,14, 4,Ｐサニｰヘイロｰ, 74,井上敏, 1.7, 64,  11, -21,16,255.2, ④⑤
15, 3,Ｎデルマヨタロウ, 42,津村明, 2.1, 50,*  3, -16, 9, 37.8, ①①,,,,,,,,,,,,,15, 2,Ａキｰンソｰド, 80,松岡正, 3.2, 50,   8, -18, 2,  5.0, ③②,15, 5,Ｃダンツキャンサｰ, 81,田中博, 1.7, 64,* 13, -24,11, 31.5, ②②
16,10,Ｉダイゴマサムネ, 54,吉田隼, 2.4, 45,  -5, -11,12,217.3, ⑫⑬,,,,,,,,,,,,,16, 1,Ｋステップアヘッド, 67,井上敏, 6.8, 28,  -8, -23,16,348.2, ⑯⑯,16,15,Ｇラロメリア, 79,吉原寛, 2.7, 55,   8, -28,13, 69.1, ⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,
"単勝:580円 複勝:16=220円 11=380円 14=210円 枠連:3,230円",,,,,,,,,,,,"単勝:390円 複勝:08=160円 11=420円 07=230円 枠連:1,730円",,,,,,,,,,,,"単勝:780円 複勝:09=300円 11=680円 04=170円 枠連:9,840円",,,,,,,,,,,,"単勝:1,500円 複勝:11=280円 08=130円 07=360円 枠連:1,040円",,,,,,,,,,,
"馬連:3,310円 ワイド:11-16=960円 14-16=670円 11-14=1,520円",,,,,,,,,,,,"馬連:3,480円 ワイド:08-11=1,130円 07-08=550円 07-11=1,790円",,,,,,,,,,,,"馬連:9,090円 ワイド:09-11=2,490円 04-09=720円 04-11=1,480円",,,,,,,,,,,,"馬連:1,380円 ワイド:08-11=590円 07-11=1,830円 07-08=650円",,,,,,,,,,,
"馬単:6,180円 3連複:6,750円 3連単:40,160円",,,,,,,,,,,,"馬単:6,120円 3連複:7,710円 3連単:39,950円",,,,,,,,,,,,"馬単:14,340円 3連複:12,690円 3連単:87,250円",,,,,,,,,,,,"馬単:4,160円 3連複:4,140円 3連単:26,920円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳新馬 馬齢,,,,,,,,,,,,■ 5R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,根岸ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15, ナンゴクロマンス,---,吉原寛,, 63, -15,* 15,11, 42.8, ⑬⑫, 1, 2,Ｇフレンチヴォｰグ, 50,ブノワ,, 59,  -4,* -6, 3,  6.9,⑤③⑥, 1, 6,Ａトｰキングドラム, 76,ベリｰ,, 72,  -5,* 10, 4,  5.7, ⑮⑮, 1, 6,Ａエアハリファ, 94,三浦皇,, 90,   4,* 22, 1,  3.4, ⑩⑩
 2,14, ソサエティクイｰン,---,木幡初, 0.3, 59,*-10,   5,12, 48.9, ④③, 2,10,Ｅフロレットアレｰ, 54,デムｰ, 0.1, 59,  -4,* -5, 1,  2.0,⑧⑦⑧, 2,16,Ｍトｰセンタｰキｰ, 61,デムｰ, 0.0, 70,   0,   0, 2,  5.3, ⑧⑧, 2,13,Ｃワイドバッハ, 93,武豊  , 0.2, 88,   1,* 24, 2,  4.5, ⑮⑮
 3, 4, コウヨウクロノス,---,井上敏, 0.7, 55,* -9,   0,13, 50.7, ①①, 3, 4,Ｆウインマハロ, 53,丸田恭, 0.1, 58,* -1, -11,13, 74.1,②②②, 3,15,Ｅダブルコｰク, 71,蛯名正, 0.2, 70,  -1,   1, 7, 12.6, ⑩⑩, 3,14,Ｊアドマイヤロイヤル, 89,内田博, 0.3, 86,   5,  18,15,102.7, ⑨⑨
 4, 7, ロｰジｰチｰクス,---,デムｰ, 0.8, 55, -10,   2, 1,  2.5, ⑫⑥, 4, 8,Ｃレディｰムｰン, 57,武士沢, 0.2, 61,  -3,  -8, 7, 25.8,③④⑦, 4, 9,Ｆサトノフェアリｰ, 69,田中勝, 0.3, 69,  -4,*  3, 5, 11.5, ⑬⑬, 4, 7,Ｅゴｰルスキｰ, 93,ベリｰ, 0.3, 86,   3,* 21, 8, 22.7, ⑪⑬
 5, 5, オブストラクション,---,松岡正, 0.8, 54, -12,   3, 4, 10.7, ③⑦, 5, 3,Ｂエスティエッキｰ, 58,松岡正, 0.2, 58,  -5,* -6, 4,  9.8,⑨⑥⑩, 5,14,Ｃシングンジョｰカｰ, 72,武士沢, 0.3, 70,*  3,  -7, 3,  5.3, ⑥④, 5, 9,Ｂキョウワダッフィｰ, 93,福永祐, 0.4, 86,   6,  16, 4,  7.3, ⑦⑧
 6, 6, トｰセンハイアｰ,---,菅原隆, 0.9, 54, -12,   2,16,164.7, ⑤⑧, 6, 7,Ｊサトノハンナ, 48,田辺裕, 0.4, 56,  -7,* -5,12, 54.1,⑩⑫⑬, 6,13,Ｇマイネプレセア, 69,柴田大, 0.3, 68,   0,  -4,10, 31.2, ⑦⑦, 6,12,Ｄレｰザｰバレット, 93,横山典, 0.4, 84,   7,  15, 7, 17.0, ⑥⑥
 7, 3, アポロビショップ,---,吉田豊, 0.9, 54, -13,   5, 2,  5.2, ⑦⑪, 7,14,Ｏカンデラ, 39,北村宏, 0.4, 55,* -3, -13, 8, 36.2,⑦⑧④, 7, 7,Ｌリュクサンブｰル, 62,北村宏, 0.3, 67,*  3,  -9,14,114.1, ③②, 7, 8,Ｌマルカフリｰト, 87,田中勝, 0.4, 87,   3,  20,14, 97.8, ⑭⑭
 8, 2, レッドサクラ,---,ブノワ, 1.0, 54, -12,   2, 9, 34.3, ⑩⑨, 8,16,Ｎアルマニンファ, 41,内田博, 0.6, 53,  -4, -13, 6, 25.0,⑫⑪⑨, 8,11,Ｄウインスラッガｰ, 71,吉原寛, 0.4, 66,  -3,   0,12, 38.5, ⑫⑫, 8, 1,Ｐロゴタイプ, 82,デムｰ, 0.5, 84,   7,  14, 3,  5.7, ⑤⑤
 9,16, デルフト,---,北村宏, 1.1, 55,  -9,   0, 6, 15.9, ⑪⑤, 9,11,Ａレッドオランジュ, 63,三浦皇, 0.6, 52,  -7,  -9, 2,  4.2,⑪⑩⑫, 9, 3,Ｎルミラｰクル, 59,柴山雄, 0.5, 65,  -1,  -3,16,203.3, ⑨⑨, 9,11,Ｍキョウエイアシュラ, 86,石橋脩, 0.6, 85,   4,  17,16,202.7, ⑫⑪
10,11, クイックアクティｰ,---,田中勝, 2.0, 46,* -9, -10, 7, 16.3, ②②,10, 1,Ｉエグランティエ, 49,石橋脩, 0.6, 53,* -1, -19,10, 42.3,①①①,10,12,Ｈロジプリンセス, 68,内田博, 0.7, 63,*  3, -13, 8, 13.8, ⑤③,10,10,Ｇグレｰプブランデｰ, 91,北村宏, 0.6, 83,* 10,   8,10, 33.8, ①①
11,10, パルパルムツミ,---,吉田隼, 2.1, 43,* -9, -11, 5, 10.8, ⑥④,11, 6,Ｈパピｰラヴ, 50,柴山雄, 0.7, 52,  -7, -10, 5, 17.1,⑥⑨⑪,11, 4,Ｏユニフィケｰション, 58,伴啓太, 0.8, 62,  -4,  -4,13, 79.3, ⑪⑪,11, 3,Ｏジョｰメテオ, 84,吉原寛, 0.8, 82,   6,  13,13, 88.9, ⑧⑦
12,13, ブルｰミングランド,---,三浦皇, 2.2, 43, -13,  -8, 3,  5.9, ⑧⑩,12,13,Ｄジェンツィアｰナ, 55,柴田大, 0.7, 52,* -3, -19,11, 43.6,④⑤③,12, 1,Ｉアサクサゴｰルド, 67,福永祐, 0.8, 60,   0, -12,11, 37.8, ④⑥,12, 5,Ｋポアゾンブラック, 88,太宰啓, 0.9, 82,   2,  16, 9, 26.9, ⑬⑫
13,12, ニホンピロラブリｰ,---,内田博, 2.7, 41, -17,  -5,15,107.5, ⑮⑭,13, 5,Ｌタカラオウヒ, 47,横山和, 0.9, 50,  -9,* -6,14,110.9,⑬⑭⑮,13, 5,Ｂレッドソレイユ, 74,ブノワ, 0.8, 62,  -5,  -2, 1,  4.5, ⑭⑭,13, 4,Ｉサトノタイガｰ, 89,御神本, 1.6, 75,*  8,   1, 6, 12.9, ④③
14, 1, キョウエイヒｰロｰ,---,武士沢, 3.5, 32, -16, -15,10, 34.3, ⑨⑬,14,12,Ｍアポロティンクル, 43,吉田隼, 1.1, 46,  -8, -12,15,298.7,⑮⑬⑭,14, 2,Ｋミュゼミランダ, 65,木幡初, 1.1, 57,   2, -18, 9, 23.0, ②⑤,14,16,Ｆサトノプリンシパル, 92,川須栄, 1.8, 74,*  8,  -1, 5,  8.9, ②②
15, 8, ゴｰルドストｰリｰ,---,後藤浩, 4.2, 26, -18, -19, 8, 24.1, ⑭⑮,15,15,Ｐナノハナ, 30,津村明, 1.8, 39, -11, -16,16,329.8,⑯⑯⑯,15,10,Ｊスペルオンミｰ, 66,横山典, 1.5, 51,*  4, -28, 6, 11.8, ①①,15, 2,Ｎキクノストｰム, 85,国分恭, 2.2, 70,   7,  -1,11, 46.7, ③④
,,,,,,,,,,,,16, 9,Ｋクｰトネイ, 47,丹内祐, 1.8, 41,* -3, -34, 9, 37.3,⑭⑮⑤,16, 8,Ｐダイワフェｰム, 57,大野拓, 2.2, 46,  -8, -16,15,118.7, ⑯⑯,16,15,Ｈシルクフォｰチュン, 90,ブノワ, 2.5, 69,   0,   4,12, 87.6, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-2),,,,,,,,,,,
"単勝:4,280円 複勝:15=1,300円 14=1,210円 04=1,580円 枠連:3,060円",,,,,,,,,,,,"単勝:690円 複勝:02=200円 10=140円 04=1,260円 枠連:600円",,,,,,,,,,,,単勝:570円 複勝:06=230円 16=220円 15=350円 枠連:600円,,,,,,,,,,,,"単勝:340円 複勝:06=140円 13=170円 14=1,200円 枠連:690円",,,,,,,,,,,
"馬連:75,740円 ワイド:14-15=15,100円 04-15=17,960円 04-14=18,650円",,,,,,,,,,,,"馬連:850円 ワイド:02-10=410円 02-04=5,750円 04-10=3,450円",,,,,,,,,,,,"馬連:2,230円 ワイド:06-16=810円 06-15=1,440円 15-16=1,830円",,,,,,,,,,,,"馬連:710円 ワイド:06-13=300円 06-14=3,270円 13-14=3,940円",,,,,,,,,,,
"馬単:210,740円 3連複:859,060円 3連単:7,253,450円",,,,,,,,,,,,"馬単:2,090円 3連複:17,090円 3連単:79,210円",,,,,,,,,,,,"馬単:4,600円 3連複:10,170円 3連単:52,140円",,,,,,,,,,,,"馬単:1,450円 3連複:13,290円 3連単:48,330円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ2100m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｾﾝﾄﾎﾟｰﾘｱ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｆワイルドダンサｰ, 57,福永祐,, 69,  11,* -9, 1,  3.5, ⑥⑦, 1, 6,Ｆミュゼダルタニアン, 57,柴山雄,, 68,*  7,*-10, 3,  6.4,②②②, 1, 4,Ｈドゥラメンテ, 64,石橋脩,, 83,  11,*  9, 1,  1.7,⑥⑥⑥, 1,12,Ｌロワジャルダン, 74,デムｰ,, 83,*  3,* 21, 1,  3.6,④④③
 2,16,Ｎミュゼフロｰレンス, 46,柴山雄, 0.3, 64,  11, -13, 5, 11.0, ⑤③, 2, 1,Ｃウインスペクトル, 60,ベリｰ, 0.4, 65,   5,* -9, 5,  9.0,⑦⑦⑥, 2,13,Ｊウェルブレッド, 58,武豊  , 0.9, 74,   6,*  6, 7, 18.5,⑭⑬⑫, 2, 5,Ｅエルズミｰア, 78,三浦皇, 0.2, 81,*  4,  18, 3,  4.4,②②②
 3, 8,Ｌステイリッチ, 49,デムｰ, 0.6, 64,* 13, -18, 6, 14.1, ①①, 3, 2,Ｉクラシックエｰス, 47,後藤浩, 0.4, 63,*  6, -12, 4,  8.1,⑤④③, 3, 1,Ｄグラブザフラッグ, 65,三浦皇, 0.9, 71,  12,  -9,12,141.9,④④④, 3,11,Ｍグランドサッシュ, 74,津村明, 0.3, 83,   3,* 22, 9, 49.1,⑩⑩⑧
 4, 5,Ｅプレｰケストｰレン, 58,吉原寛, 0.7, 63,   9,*-12, 3,  5.4, ⑩⑨, 4,10,Ｅメイアルｰア, 60,北村宏, 0.4, 66,*  6,*-11, 1,  1.9,⑥⑤⑦, 4,14,Ｃノｰスストｰム, 68,蛯名正, 1.0, 73,   8,   0, 6, 16.2,⑫⑪⑩, 4,13,Ｆエンキンドル, 78,武豊  , 0.7, 77,*  4,  13, 5,  9.5,①①①
 5,11,Ａハイヴォルテｰジ, 61,木幡初, 0.9, 64,   8,*-11, 9, 21.0, ⑬⑫, 5, 3,Ｄマイネルフレッチャ, 60,柴田大, 0.9, 63,   4,* -9, 7, 25.2,⑬⑫⑫, 5, 9,Ｇジェネラルゴジップ, 64,デムｰ, 1.0, 71,  10,  -3, 2,  7.2,⑩⑧⑧, 5, 2,Ｂホワイトフリｰト, 83,横山典, 0.8, 77,   3,  15, 4,  6.8,⑤⑤⑤
 6,10,Ｂアフェットゥオｰソ, 61,横山典, 1.0, 58,* 13, -22, 2,  3.6, ②②, 6,13,Ｋコスモレプリカ, 39,黛弘人, 1.0, 60,   5, -15,16,403.7,⑨⑩⑨, 6,10,Ａラブユアマン, 71,ベリｰ, 1.0, 70,  11,  -7, 3,  7.9,⑦⑦⑦, 6, 9,Ａトウカイエントリｰ, 84,北村宏, 0.9, 77,*  3,  13, 2,  3.9,⑥⑥④
 7,13,Ｇオルグ, 55,田辺裕, 1.0, 62,  11, -17, 8, 20.1, ⑧⑧, 7,14,Ａトｰホウスペンサｰ, 63,蛯名正, 2.5, 50,   5, -37, 2,  6.1,⑫⑪⑩, 7, 6,Ｅダイワエキスパｰト, 65,後藤浩, 1.3, 67,   7,  -1,10, 87.5,⑧⑩⑪, 7, 7,Ｈマキノクィｰン, 76,後藤浩, 1.2, 74,   2,  13,10, 76.1,⑦⑦⑦
 8,15,Ｈツェッペリン, 55,北村宏, 1.2, 61,  12, -20,11, 56.9, ⑦④, 8,16,Ｇアルトサックス, 53,武士沢, 2.6, 52,   4, -40,10, 88.7,⑩⑨⑧, 8, 2,Ｉボルゲｰゼ, 64,北村宏, 1.5, 65,  14, -21, 4,  8.0,②③③, 8,10,Ｊナムラショウリ, 75,ベリｰ, 1.5, 73,   2,  12,12,107.5,⑪⑪⑪
 9,12,Ｃデュアルフレイム, 58,内田博, 1.3, 60,   9, -17,10, 31.4, ⑫⑪, 9, 9,Ｌジャンピンウィナｰ, 38,吉田豊, 2.7, 49,   2, -32,15,364.9,⑮⑮⑭, 9,11,Ｋトゥルッリ, 56,横山典, 1.5, 64,   8,  -9, 8, 35.2,⑨⑨⑨, 9, 6,Ｎワンダフルニュｰス, 73,田辺裕, 1.7, 73,   1,  11,13,136.7,⑬⑬⑬
10, 7,Ｊタイセイプレシャス, 54,大野拓, 1.8, 57,   6, -16,14,218.1, ⑮⑬,10,12,Ｍマイネルマｰゴ, 37,丹内祐, 3.0, 48,   3, -41,12,137.2,⑧⑧⑪,10,12,Ｂエニグマバリエｰト, 70,福永祐, 1.7, 63,   5,  -6, 5, 13.2,⑪⑫⑬,10, 3,Ｄサトノバセロン, 78,蛯名正, 2.1, 69,   1,   6, 6, 13.3,⑨⑨⑩
11, 6,Ｉヴァｰサス, 54,杉原誠, 2.3, 48,  10, -27,12, 83.1, ⑪⑩,11, 8,Ｈウインミラｰジュ, 51,石橋脩, 3.2, 49,*  6, -54,14,228.2,④③④,11, 7,Ｌシャインアロｰ, 55,田中勝, 2.1, 60,  13, -26,13,200.8,⑤⑤⑤,11,14,Ｇヤマカツティラノ, 77,田中勝, 2.2, 69,   2,   4,14,210.4,⑧⑧⑨
12, 4,Ｍミヤビリヴェｰル, 46,村田一, 3.2, 47,  11, -36,16,325.1, ③⑤,12,15,Ｂハイオンザリスト, 61,田中勝, 3.4, 48,*  6, -57, 8, 25.5,③⑥⑤,12, 5,Ｍマラケシュ, 54,江田照, 4.0, 43,* 20, -71,11,139.7,①①①,12, 1,Ｉモンサンアルビレオ, 76,的場勇, 2.2, 71,   0,  11, 8, 23.8,⑭⑭⑭
13, 2,Ｋバゴガエシ, 53,黛弘人, 3.7, 45,   2, -26,13, 84.9, ⑭⑯,13,11,Ｏモｰメンツ, 32,大野拓, 3.9, 43,   2, -50, 9, 56.4,⑯⑭⑬,13, 3, ラブブレイブ,---,田辺裕, 4.6, 38,  -4, -28,14,266.4,⑬⑭⑭,13, 8,Ｃオペラハット, 80,吉原寛, 2.5, 67,   1,   5, 7, 16.1,⑫⑫⑫
14, 3,Ｏワル, 42,後藤浩, 4.0, 39,   5, -34, 7, 20.0, ⑨⑭,14, 4,Ｊアポロユウシャ, 42,吉田隼, 4.6, 39,  -1, -51,13,187.7,⑭⑯⑯,14, 8,Ｆマルタｰズシャトル, 65,吉田隼, 4.8, 37,* 16, -75, 9, 51.9,③②②,14, 4,Ｋデルマハンニャ, 75,柴田大, 3.9, 58,   3, -10,11,107.4,③③⑥
15, 9,Ｐフレンドガｰル, 26,二本柳, 4.2, 40,   3, -32,15,288.7, ⑯⑮,15, 5,Ｐサンマルバロン,  1,小島太, 5.3, 11,*  7, -87,11,129.6,①①①,,,,,,,,,,,,,,,,,,,,,,,,
