15年 4月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伏竜ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂオトメチャン, 62,三浦皇,, 69,   2,*  4, 2,  6.9,⑪⑦③, 1,10, シゲルヒダカ,,植野貴,,,,, 2,  4.0,④①①, 1, 9,Ａロンギングエｰス, 78,吉田豊,, 74,   6,*  7, 3,  5.0,⑫⑨⑥, 1, 3,Ｆクロスクリｰガｰ, 75,岩田康,, 75,*  8,  14, 1,  2.7,②②②
 2,14,Ａユアザイオン, 64,戸崎圭, 1.2, 60,   2,  -6, 1,  1.7,⑧⑧⑦, 2, 4, タニノタキシｰド,,小坂忠,191.1,,,, 1,  3.2,⑤④②, 2, 7,Ｅエルドリッジ, 71,大野拓, 0.4, 73,*  8,* -1, 4, 10.8,④③③, 2,11,Ｉリアファル, 72,北村友, 0.0, 75,   7,* 15, 6, 14.2,④④⑤
 3,16,Ｃパルパルパピヨン, 62,石川裕, 1.2, 62,*  4, -11, 3,  8.4,②②②, 3, 6, キングブラｰボ,,森一馬,191.9,,,, 5,  8.3,③⑥③, 3,12,Ｇゲンパチケンザン, 68,松岡正, 0.9, 68,*  9,  -5, 7, 27.5,⑨④④, 3, 5,Ｂタンジブル, 79,柴山雄, 0.6, 70,   5,  14, 4,  7.3,⑩⑧⑥
 4,10,Ｍショｰラファｰル, 47,田辺裕, 1.6, 57,   0,  -7,12, 66.1,⑫⑪⑩, 4, 1, ゴｰルデンヒｰロｰ,,平沢健,192.0,,,, 6, 15.0,⑦⑤⑥, 4, 3,Ｂメガオパｰルカフェ, 76,田中勝, 1.1, 69,   8,  -6, 1,  1.8,⑤⑥⑤, 3, 1,Ｄアンヴァリッド, 76,戸崎圭, 0.6, 73,   4,* 16, 3,  6.0,⑭⑪⑩
 5, 1,Ｌニシノプレシャス, 48,吉田豊, 2.0, 53,   3, -15, 5, 12.7,⑤④⑤, 5, 2, アドマイヤバｰトン,,西谷誠,192.9,,,, 7, 17.3,⑩⑨⑤, 5,10,Ｄリムショット, 72,横山和, 1.2, 70,   7,  -5, 8, 41.6,⑬⑦⑦, 5,14,Ａノンコノユメ, 80,横山典, 0.6, 73,   5,* 17, 5, 10.9,⑬⑩⑧
 6, 6,Ｉカナラズカナラズ, 55,木幡初, 2.1, 53,*  7, -23,14,248.2,①①①, 6, 3, サンマルヴィエント,,高野和,193.8,,,,10, 68.2,⑨⑦⑧, 6,13,Ｃトゥｰルモンド, 72,井上敏, 1.3, 69,* 10, -10, 9, 47.3,①①①, 6, 6,Ｃブチコ, 78,藤岡康, 0.7, 70,   7,  10, 2,  4.7,⑤⑤④
 7,11,Ｄイヌイジェニｰ, 60,村田一, 2.2, 54,  -2,  -8,10, 39.4,⑮⑮⑬, 7, 8, タイヨウロマン,,金子光,194.1,,,, 3,  5.1,⑥⑩⑩, 7, 6,Ｆヴァンクウィッシュ, 70,石橋脩, 1.9, 62,*  9, -14, 5, 14.8,②②②, 7, 8,Ｅホワイトフｰガ, 75,大野拓, 0.9, 69,*  8,   5, 8, 22.7,①①①
 8, 4,Ｆレスペｰト, 57,嘉藤貴, 2.3, 53,  -1, -10,11, 61.3,⑭⑭⑭, 8,11, フリメｰル,,小野寺,194.4,,,,13, 92.9,②②④, 8, 2,Ｉヒシワイルド, 65,石川裕, 2.0, 66,   5,  -7, 6, 22.4,⑩⑪⑩, 8, 4,Ｍカラパナビｰチ, 65,吉田豊, 1.0, 67,   5,  10,11, 48.6,⑦⑦⑦
