15年 6月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月27日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  ダ2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,京橋特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂマイネルサグラ, 50,川田将,, 47,  -3,*-15, 1,  3.0, ③③, 1,16,Ｂエンゲルフライト, 66,中谷雄,, 66,   4,*  1, 4,  9.8,⑪⑪⑤, 1,10,Ｄパフュｰムボム, 75,川田将,, 74,   6,*  8, 3,  9.3,⑤⑥⑦, 1, 4,Ｂエアアンセム, 81,ルメｰ,, 75,  14,* -8, 2,  4.0,⑥⑥⑥
 2, 9,Ｃダンツプリウス, 46,和田竜, 0.2, 44,  -4,*-18, 3,  5.2, ④④, 2, 6,Ｄクロｰザｰ, 61,松若風, 0.0, 68,*  9,  -7, 3,  6.7,②②②, 2, 4,Ｉビｰトゴｰズオン, 69,浜中俊, 0.0, 73,*  8,   3, 8, 24.1,①①①, 2, 5,Ａキングストｰン, 86,デムｰ, 0.0, 75,  16, -12, 1,  2.7,③③③
 3, 8,Ｆノｰブルマｰズ, 26,高倉稜, 0.3, 43,  -4, -21, 4,  6.0, ②②, 3,15,Ａオイルタウン, 68,幸英明, 0.2, 65,   6,* -4, 2,  3.7,⑦⑥③, 3, 5,Ｂアドマイヤシャイ, 79,福永祐, 0.1, 72,   7,*  5, 1,  1.6,④③③, 3, 9,Ｆラディウス, 75,松山弘, 0.1, 77,  12,* -3, 6, 15.8,⑩⑩⑩
 4, 6,Ａクリノカルカソンヌ, 53,デムｰ, 1.1, 33,  -5, -28, 2,  3.8, ⑨⑥, 4,12,Ｌトミｰスマイル, 53,岩崎翼, 1.2, 59,   3,  -7,10, 55.0,⑩⑨⑨, 4, 3,Ｅタガノベルｰガ, 73,義英真, 0.6, 68,   5,   1, 9, 28.2,⑪⑦⑤, 4, 1,Ｃフェイマスエンド, 80,福永祐, 0.2, 72,  14, -13, 4,  5.0,⑤⑤④
 5, 3,Ｄヴェゼｰル, 36,岩崎翼, 1.4, 29,  -5, -33, 5,  7.9, ⑤⑤, 5, 3,Ｆシゲルヒノクニ, 57,太宰啓, 1.7, 57,   1,  -7,14,125.2,⑮⑮⑮, 5,11,Ａメイショウブｰケ, 79,幸英明, 0.7, 69,   5,   3, 2,  4.3,⑩⑪⑨, 5, 6,Ｅポセイドンバロｰズ, 76,秋山真, 0.5, 69,  14, -18, 9, 58.6,④④⑤
 6, 5,Ｅスズカウルトラ, 32,酒井学, 1.7, 27,* -1, -44, 6, 14.9, ①①, 6, 9,Ｈシビックハｰト, 55,高倉稜, 1.9, 57,   5, -15, 7, 33.8,⑧⑦⑧, 6, 7,Ｇハギノセゾン, 70,和田竜, 0.8, 68,   5,   1,11,100.9,⑦⑩⑪, 6, 8,Ｇカレンバッドボｰイ, 75,浜中俊, 0.7, 67,* 17, -25, 8, 35.7,②②②
 7, 7,Ｉシゲルサワラ, 10,義英真, 2.3, 22,  -8, -41, 9,122.7, ⑦⑧, 7, 7,Ｃワｰルドカップ, 64,義英真, 1.9, 55,   2, -11, 5, 17.0,⑭⑬⑫, 7, 8,Ｈアンスタンフィｰル, 70,鮫島克, 0.8, 67,*  7,  -3, 7, 23.8,②②②, 7, 2,Ｉレｰヴデトワｰル, 70,川田将, 0.7, 70,  13, -16, 3,  4.8,⑧⑦⑦
 8, 1,Ｈヒロブレイブ, 18,鮫島克, 3.1, 16,  -8, -53, 7, 33.6, ⑧⑨, 8,10,Ｅハッピｰシェフ, 59,福永祐, 1.9, 53,   4, -16, 1,  2.1,⑨⑩⑦, 8, 6,Ｋガｰリッシュハｰト, 64,ルメｰ, 0.9, 68,   5,   1, 4, 14.1,⑧⑨⑧, 8,10,Ｊダンディｰズムｰン, 68,幸英明, 1.1, 66,* 18, -33, 7, 18.2,①①①
