15年 5月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月16日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彦根ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａテイエムジョウネツ, 61,田中健,, 66,*  5,* -4, 2,  4.1,①①①, 1, 4,Ｂウインベントゥｰラ, 61,和田竜,, 65,  -3,*  5, 2,  6.2, ⑨⑦, 1, 2,Ｂベステンダンク, 68,川田将,, 69,   1,*  5, 2,  2.3, ③③, 1,10,Ｄティｰハｰフ, 77,国分優,, 82,  -3,  12, 1,  2.4, ⑦⑧
 2, 8,Ｊマケナイデ, 50,北村友, 0.8, 60,   1,* -5, 8, 40.9,④③②, 2, 2,Ｄビットレｰト, 61,川田将, 0.1, 63,*  3,  -6, 1,  2.0, ②②, 2, 7,Ｇタガノレグルス, 61,菱田裕, 0.0, 68,*  3,   2, 5, 15.2, ②②, 2, 7,Ｉプレイズエタｰナル, 74,北村友, 0.1, 81,  -8,* 16, 6, 14.0, ⑪⑨
 3,10,Ｃディアデム, 59,岩田康, 1.2, 57,   0,  -6, 1,  3.0,⑧⑦③, 3,13,Ｋハコダテロｰズ, 48,菱田裕, 0.2, 62,  -2,   0, 9, 43.3, ⑥⑥, 3, 5,Ｃヴェネト, 67,岩田康, 0.1, 69,   2,*  5, 1,  2.0, ⑤⑤, 3, 1,Ｅフォｰチュンスタｰ, 77,岩田康, 0.2, 77,  -1,   6, 4,  8.6, ⑤④
 4, 4,Ｈシゲルギオンマツリ, 54,太宰啓, 1.4, 58,  -2,* -5,10, 48.5,⑩⑩⑥, 4,16,Ａデビュタント, 62,武豊  , 0.3, 62,  -8,*  7, 3,  6.7, ⑫⑩, 4, 8,Ａマイネルネｰベル, 72,柴田未, 0.3, 66,   0,   4, 4, 15.1, ⑥⑥, 4, 8,Ａマイネルエテルネル, 80,川田将, 0.2, 78,   0,   6, 3,  6.1, ④⑤
 5,13,Ｅサントノｰレ, 56,加藤祥, 1.5, 55,   0,  -9, 3,  5.5,⑥⑥⑤, 5, 7,Ｅシェアザジョイフル, 57,城戸義, 0.4, 59,   1,  -6, 8, 29.7, ⑤⑤, 5, 9,Ｅヴェルステルキング, 63,和田竜, 0.4, 64,   2,  -1, 6, 17.4, ④④, 5, 5,Ｇアットウィル, 75,藤岡康, 0.2, 78,*  1,   5, 2,  4.3, ②②
 6, 1,Ｉバイオレットフィズ, 52,城戸義, 1.6, 58,  -1,  -8,11, 78.2,⑦⑨⑧, 6,10,Ｆバルビｰナ, 57,武幸四, 0.6, 56,*  4, -14, 5, 10.3, ①①, 6, 4,Ｄエイシンバッケン, 64,太宰啓, 0.6, 62,  -1,   2, 3, 12.0, ⑧⑧, 6, 6,Ｆシンデレラボｰイ, 76,佐藤友, 0.3, 77,  -2,   6, 5, 12.5, ⑥⑥
 7,12,Ｆモズアリュｰル, 56,川田将, 2.1, 53,   0, -15, 4,  6.1,⑤⑤⑦, 7,11, ヴェネツィア,---,加藤祥, 0.7, 56,  -3,  -5,11, 82.0, ⑦⑧, 7, 6,Ｆアイファｰサンディ, 62,小牧太, 0.6, 63,  -1,   2, 7, 33.3, ⑨⑨, 7, 4,Ｈトキノゲンジ, 74,武豊  , 0.3, 79, -11,* 15, 9, 29.1, ⑬⑫
 8, 3,Ｋチェイスザチャンス, 49,柴田未, 2.2, 51,  -3, -11, 9, 45.5,⑬⑫⑪, 8,15,Ｃトウカイクロｰネ, 61,幸英明, 0.8, 58, -15,* 10, 6, 14.2, ⑯⑯, 8, 1,Ｊフォｰスタｰ, 50,水口優, 1.2, 55,  -1,  -8,10,219.8, ⑦⑦, 8, 2,Ｂヤマノレオ, 79,小牧太, 0.4, 76,  -4,   8, 7, 16.8, ⑧⑦
 9, 6,Ｂハネムｰンイｰサ, 61,幸英明, 3.2, 45,  -3, -19, 5, 11.0,⑭⑬⑭, 9,17,Ｉノｰスファンタジｰ, 55,岩田康, 1.0, 52,  -3,  -9, 4,  9.6, ⑧⑨, 9,10,Ｈネイチャｰクルｰズ, 55,佐藤友, 1.3, 55,  -7,   0,11,289.7, ⑪⑩, 9, 3,Ｋワｰルンガ, 70,松山弘, 0.4, 75,*  4,   0,10, 31.6, ①①
10,14,Ｍニホンピロアモｰレ, 47,酒井学, 3.2, 46,  -1, -22,14,242.5,⑪⑧⑩,10, 3,Ｍデルマグｰリンダイ, 42,岩崎翼, 1.0, 51,   0, -15,18,278.6, ④④,10, 3,Ｋウｰマン, 39,加藤祥, 1.7, 47,*  4, -24, 9,137.7, ①①,10,11,Ｃビリオネア, 78,太宰啓, 0.5, 75,  -7,   9,11, 79.7, ⑩⑪
