15年 3月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月21日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
 9, 4,Ｈオヤマタイザン, 52,城戸義, 2.9, 51,  -6,  -8,10, 56.6,⑦⑨⑦, 9, 9, キスザミュｰジック,---,浜中俊, 1.5, 53,  -3, -14, 3,  7.8, ⑦⑨, 9,11,Ｄボｰルドジャパン, 69,川田将, 1.4, 59, -11,   6, 4, 11.2, ⑧⑨, 9, 8,Ｎメイショウゾンビ, 73,武幸四, 0.7, 75,   2,  11,14,202.8, ⑦⑨
10, 7,Ｉキングサムソン, 51,小牧太, 3.6, 48, -10,  -6, 7, 21.7,⑯⑮⑫,10, 6,Ｎジョｰキｰパｰソン, 41,加藤祥, 1.7, 52,  -3, -16,16,387.5, ⑧⑧,10, 8,Ｌオシャレバンチョウ, 48,国分優, 1.5, 58,  -6,   0, 9,152.3, ④⑥,10, 5,Ｊキクノフレヴァン, 79,鮫島良, 0.8, 74,  -1,  12,16,299.6, ⑩⑪
11,14,Ｍダンツフクキタル, 20,酒井学, 3.9, 45,  -9, -13,15,248.3,⑨⑪⑪,11,16,Ｅインスパイアｰ, 60,福永祐, 1.9, 49,  -7, -12, 2,  5.9, ⑫⑬,11, 5,Ｋディアプリンセス, 57,小牧太, 1.6, 58, -15,   8,12,230.0, ⑩⑪,11, 2,Ｆビナスイｰト, 80,酒井学, 0.9, 73,* 10,   1, 9, 29.1, ①①
12,15,Ｅライフトップスタｰ, 57,加藤祥, 4.2, 43, -11, -10,14,236.5,⑪⑭⑬,12, 8,Ｍグランマｰロン, 42,菱田裕, 2.2, 46,*  3, -34,15,361.9, ③②,12, 1,Ｊヴェンセｰル, 57,鮫島良, 3.2, 43,*  3, -23, 8, 75.5, ①②,12,12,Ｋフォルテリコルド, 78,池添謙, 1.1, 71,   0,   9,12, 73.7, ⑪⑩
13, 6,Ｋメイショウハシダテ, 48,小林徹, 4.3, 42, -11, -11,16,292.9,⑭⑬⑭,13,12,Ｋエタｰナルスカイ, 48,武幸四, 2.2, 48, -11, -11,10, 61.6, ⑭⑭,,,,,,,,,,,,,13,15,Ｉケンエンブレム, 79,小牧太, 1.3, 70,  -9,  16,11, 71.2, ⑯⑯
14,13,Ｌコウエイイプシロン, 35,和田竜, 4.5, 41,  -9, -18, 8, 24.3,⑮⑩⑩,14,13,Ｃハクサンワｰルド, 63,シュタ, 2.3, 45,   0, -29, 8, 28.6, ⑤⑦,,,,,,,,,,,,,14, 1,Ｌゲンパチメジャｰ, 77,岡田祥, 1.3, 71,  -9,  16,13, 90.4, ⑮⑮
15,16,Ｄサンフェニックス, 58,花田大, 4.5, 41, -12, -11,11, 68.7,⑫⑯⑯,15, 1,Ｇサンライズビジュｰ, 59,藤岡佑, 2.7, 42, -13, -11, 9, 43.2, ⑯⑮,,,,,,,,,,,,,15,10,Ｐレムミラス, 67,竹之下, 1.6, 67,  -4,   9,15,238.0, ⑬⑭
16,10,Ｎメイショウデコイ, 20,武幸四, 5.0, 39, -10, -17,13,109.3,⑬⑫⑮,16, 3,Ｏロｰガンカズマ, 39,小牧太, 5.0, 20, -18, -38,13,139.6, ⑮⑯,,,,,,,,,,,,,16,11,Ｍルベｰゼドランジェ, 76,シュタ, 1.7, 65,   5,  -2, 4,  7.3, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-4),,,,,,,,,,,
"単勝:490円 複勝:08=190円 05=190円 03=210円 枠連:1,140円",,,,,,,,,,,,"単勝:2,180円 複勝:02=890円 05=730円 11=3,570円 枠連:7,760円",,,,,,,,,,,,単勝:190円 複勝:03=110円 09=110円 02=380円 枠連:240円,,,,,,,,,,,,"単勝:1,450円 複勝:07=390円 03=160円 14=150円 枠連:2,880円",,,,,,,,,,,
"馬連:1,540円 ワイド:05-08=660円 03-08=560円 03-05=820円",,,,,,,,,,,,"馬連:13,410円 ワイド:02-05=3,230円 02-11=13,220円 05-11=10,070円",,,,,,,,,,,,"馬連:230円 ワイド:03-09=150円 02-03=780円 02-09=1,040円",,,,,,,,,,,,"馬連:4,490円 ワイド:03-07=1,250円 07-14=1,110円 03-14=330円",,,,,,,,,,,
"馬単:3,550円 3連複:3,210円 3連単:14,670円",,,,,,,,,,,,"馬単:34,900円 3連複:166,700円 3連単:1,753,800円",,,,,,,,,,,,"馬単:370円 3連複:1,980円 3連単:4,700円",,,,,,,,,,,,"馬単:10,320円 3連複:4,500円 3連単:48,940円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,若葉ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａタガノフェアリｰ, 64,和田竜,, 66,*  4,* -2, 1,  2.1, ①①, 1, 4,Ｃゼットスマイル, 57,四位洋,, 65,*  6, -18, 5, 18.2,④③②, 1,11,Ｂヴェルメンティｰノ, 71,和田竜,, 75,   5,*  5, 5,  9.1,③③③, 1, 4,Ｇレッドソロモン, 62,シュタ,, 75,   6,  -1, 8, 36.8,③③③
 2,12,Ｂシゲルハナガサ, 63,武豊  , 0.2, 62,  -1,*  4, 3,  5.6, ⑨⑧, 2,12,Ｂレッドサバス, 63,福永祐, 0.2, 63,   3,*-10, 2,  2.9,⑩⑩⑧, 2,10,Ｆヤマガｰル, 67,岡田祥, 0.6, 71,   3,   2, 7, 34.5,⑨⑧④, 2, 3,Ｅワンダｰアツレッタ, 66,川田将, 0.3, 71,*  8,  -9, 7, 36.6,②②②
 3,16,Ｄメイショウタラチネ, 59,秋山真, 0.5, 60,   2,  -5, 7, 13.9, ③②, 3,14,Ｄスプランドゥｰル, 56,シュタ, 0.3, 63,*  7, -21, 4, 13.8,⑧⑤③, 3, 7,Ａサンレイフロｰラ, 73,武豊  , 1.0, 66,   0,*  5, 2,  3.1,⑪⑩⑪, 3, 5,Ａアダムスブリッジ, 75,和田竜, 0.3, 73,   4,*  2, 2,  2.5,⑦⑥⑤
 4, 1,Ｃテイエムジョウネツ, 60,田中健, 0.8, 59,   0,  -3, 5, 12.1, ⑦⑦, 4,13,Ｆゴｰルドグロｰリｰ, 54,和田竜, 0.4, 62,   5, -21, 3,  5.5,⑥⑦⑤, 4, 9,Ｅウインクルミラクル, 69,福永祐, 1.3, 65,   1,   1, 1,  2.5,⑩⑪⑧, 4, 1,Ｂポルトドｰトウィユ, 75,武豊  , 0.3, 72,   5,  -2, 1,  1.9,⑤④④
 5,15,Ｅハギノレイラニ, 57,浜中俊, 1.1, 58,   2,  -7, 6, 13.1, ⑥⑥, 5, 7,Ｅユキヒョウ, 55,岡田祥, 0.4, 63,   4,*-17, 7, 30.1,⑤⑥⑥, 5, 4,Ｃウォｰタｰフレアｰ, 69,城戸義, 1.6, 63,   3,  -7, 4,  7.6,⑤⑥⑥, 5, 7,Ｈレガッタ, 59,四位洋, 0.4, 70,*  9, -12, 3,  9.3,①①①
 6, 6,Ｎトゥｰランドット, 33,池添謙, 1.5, 52,  -4,  -5, 8, 31.4, ⑫⑩, 6,11,Ａアドマイヤホｰク, 67,岩田康, 1.1, 57,*  7, -34, 1,  2.1,②②①, 6, 5,Ｇウイングパラダイス, 63,小林徹, 1.9, 60,   3,  -8, 8, 37.9,⑥⑤⑦, 6, 6,Ｆアンバｰグリスキｰ, 66,福永祐, 1.2, 64,   2,  -8, 5, 24.2,⑧⑧⑦
 7, 4,Ｇサトノマジカル, 52,岩田康, 1.6, 51,  -6,  -2,10, 64.9, ⑯⑫, 7, 2,Ｈオメガレイノワｰル, 50,秋山真, 1.2, 56,   6, -32, 6, 18.5,③④④, 7, 3,Ｉカシノソラｰレ, 62,加藤祥, 2.0, 57,*  8, -21, 9, 62.5,①①①, 7, 2,Ｄエイシンライダｰ, 70,浜中俊, 3.2, 45,   3, -39, 4, 10.4,⑥⑦⑥
 8, 8,Ｋサマｰサラファン, 42,国分優, 1.6, 51,  -2,  -8,15,247.4, ⑧⑨, 8,10,Ｉバトルボンネビル, 49,城戸義, 1.2, 57,   0,*-15,15,338.4,⑪⑪⑪, 8, 8,Ｄビジュｰトウショウ, 69,荻野琢, 2.1, 58,*  8, -20, 3,  5.3,②②②,,,,,,,,,,,,
 9, 5,Ｍイサミサンキュウ, 35,酒井学, 1.7, 53,   2, -14,16,358.4, ⑤⑤, 9, 9,Ｊフレンドリｰアロｰ, 48,小牧太, 1.4, 56,   2, -22,12,180.5,⑨⑨⑨, 9, 1,Ｈサチヒメ, 63,国分優, 2.4, 57,   2, -10,10,145.9,⑧⑨⑨,,,,,,,,,,,,
10, 2, エイジアンドリｰム,---,福永祐, 1.7, 51,   2, -15, 2,  5.6, ④④,10,15,Ｇディｰバスタｰ, 51,藤岡佑, 2.2, 51,   5, -41,11,124.5,⑦⑧⑦,10, 2,Ｊスヴァラッシｰ, 57,菱田裕, 2.9, 54,   4, -18, 6, 26.7,④④⑤,,,,,,,,,,,,
11,11,Ｈルフナ, 47,菱田裕, 2.2, 47,  -3, -11, 9, 38.6, ⑩⑪,11, 6,Ｍウインベｰネ, 39,池添謙, 2.8, 47,   1, -42, 9,121.1,⑬⑫⑩,11, 6,Ｋシュバインハｰベン, 49,酒井学, 4.2, 48,   3, -25,11,259.6,⑦⑦⑩,,,,,,,,,,,,
12,10,Ｉミンナノプリンセス, 47,小牧太, 2.4, 45,  -6, -11, 4, 11.0, ⑭⑬,12, 5,Ｋクリノトイトイ, 46,荻野琢, 3.2, 47,   0, -42,14,268.7,⑮⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Ｊイッツアトウショウ, 44,岡田祥, 2.9, 42,  -7, -13,11,100.2, ⑮⑮,13, 3,Ｏブランニュｰデイ, 25,菱田裕, 3.5, 46,   0, -46, 8,105.3,⑫⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
14,13,Ｆエルフベレｰザ, 52,鮫島良, 3.2, 40,*  3, -29,14,246.2, ②③,14, 8,Ｎハクユウファイアｰ, 33,国分優, 5.5, 11,  -3, -65,13,208.5,⑭⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
15, 9, メイショウトパｰズ,---,城戸義, 3.2, 38,  -8, -15,13,204.3, ⑬⑯,15, 1,Ｌオウケンクイｰン, 40,浜中俊, 9.1,-29,   0, ---,10,123.9,①①⑫,,,,,,,,,,,,,,,,,,,,,,,,
16, 3,Ｌセイリングオｰダｰ, 36,藤岡佑, 3.7, 33,  -6, -22,12,104.1, ⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:3),,,,,,,,,,,
単勝:210円 複勝:07=120円 12=140円 16=190円 枠連:450円,,,,,,,,,,,,"単勝:1,820円 複勝:04=360円 12=140円 14=300円 枠連:1,440円",,,,,,,,,,,,"単勝:910円 複勝:11=290円 10=380円 07=140円 枠連:8,450円",,,,,,,,,,,,"単勝:3,680円 複勝:04=1,190円 03=1,180円 05=210円 枠連:0円",,,,,,,,,,,
馬連:580円 ワイド:07-12=250円 07-16=490円 12-16=780円,,,,,,,,,,,,"馬連:1,770円 ワイド:04-12=540円 04-14=1,740円 12-14=670円",,,,,,,,,,,,"馬連:10,600円 ワイド:10-11=2,960円 07-11=570円 07-10=1,320円",,,,,,,,,,,,"馬連:20,150円 ワイド:03-04=3,830円 04-05=1,300円 03-05=1,290円",,,,,,,,,,,
"馬単:900円 3連複:1,490円 3連単:4,980円",,,,,,,,,,,,"馬単:4,990円 3連複:6,310円 3連単:46,060円",,,,,,,,,,,,"馬単:18,630円 3連複:11,230円 3連単:91,420円",,,,,,,,,,,,"馬単:46,450円 3連複:16,620円 3連単:235,890円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,須磨特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12, エルメネジルド,---,岩田康,, 69,*-10,* 19, 3,  6.1,④④③, 1,16,Ｄシンゼンガンプ, 73,秋山真,, 79,* 11,*  3, 6, 16.6,③②②, 1, 1,Ａフェイマスエンド, 89,福永祐,, 77,*  9,* -3, 1,  2.0, ②②, 1, 9,Ｃタマモユウトウセイ, 73,池添謙,, 67,  -1,   9, 1,  2.8, ③③
 2,10, エイシンハリケｰン,---,福永祐, 0.0, 68,*-10,* 18, 1,  2.5,②②②, 2, 3,Ｂバスタｰタイプ, 76,和田竜, 0.1, 80,   9,*  5, 2,  4.1,⑤⑤③, 2, 2,Ｊブレイヴリｰ, 66,国分優, 0.2, 76,* 11,  -9, 8, 69.0, ①①, 2, 6,Ｅゴｰルデンアタック, 72,岩田康, 0.0, 67,  -8,* 17, 3,  6.6, ⑫⑩
 3,15, ダノンプレジデント,---,和田竜, 0.2, 70, -11,* 20, 8, 19.8,⑨⑨⑦, 3, 1,Ａトップディｰヴォ, 77,四位洋, 0.3, 82,   8,*  7, 1,  3.5,⑬⑫⑧, 3, 3,Ｈフォルシャｰ, 75,シュタ, 0.5, 73,   8,  -8, 7, 22.6, ③④, 3, 3,Ｇアバンサル, 70,小牧太, 0.0, 67,  -5,  14, 4, 10.9, ⑧⑨
 4, 6, ガｰルズルｰル,---,田中健, 0.4, 65,* -9,  13, 4, 10.6,①①①, 4, 9,Ｈマルカウォｰレン, 70,福永祐, 0.5, 76,   9,   1, 3,  5.0,④④④, 4, 8,Ｄラテラルアｰク, 78,四位洋, 0.6, 72,   5,* -5, 2,  5.3, ⑩⑩, 4, 1,Ｄチュウワワンダｰ, 73,国分優, 0.1, 67,  -9,* 18, 9, 19.7, ⑬⑬
 5, 2, キヨマサ,---,国分優, 0.4, 66,*-10,  15,14,131.9,③③⑤, 5,14,Ｇヒルノデンハｰグ, 70,鮫島良, 1.0, 72,* 11,  -6, 7, 22.2,②①①, 5, 7,Ｂノｰブルコロネット, 80,池添謙, 0.8, 68,   8, -12, 5, 13.7, ⑥⑤, 5,10,Ａカノヤプレジデント, 74,加藤祥, 0.5, 62,  -5,   9, 6, 17.5, ⑪⑦
 6,16, テイエムジンソク,---,竹之下, 1.0, 61, -11,  11,10, 24.3,⑥⑤④, 6,11,Ｊドラゴンバロｰズ, 68,菱田裕, 1.0, 73,   9,   0,14, 66.3,⑨⑧⑥, 6, 5,Ｃオウケンブラック, 79,川田将, 1.1, 67,* 10, -19, 4,  5.7, ④③, 6, 4,Ｂモズワトウナイ, 74,藤岡佑, 0.8, 59,  -3,   5,13, 87.8, ⑦⑧
 7, 1, ラフィングクラブ,---,荻野琢, 1.2, 63, -15,* 18, 5, 10.7,⑯⑮⑭, 7,13,Ｉモルトベｰネ, 68,酒井学, 1.1, 74,   8,   0, 9, 33.6,⑦⑩⑩, 7, 9,Ｇハッピｰモｰメント, 76,浜中俊, 1.2, 64,   7, -15, 3,  5.5, ⑨⑨, 7,12,Ｌマッセナ, 52,菱田裕, 0.8, 60,  -1,   3, 5, 15.2, ⑤⑤
 8,14, リュクスカフェ,---,秋山真, 1.2, 61, -12,  13, 7, 17.8,⑧⑩⑩, 8, 8,Ｅラブミｰクン, 73,加藤祥, 1.3, 71,   8,  -2,13, 53.4,⑩⑨⑨, 8, 4,Ｉバリス, 71,菱田裕, 1.2, 65,   8, -19, 6, 14.9, ⑤⑥, 8,11,Ｆジョｰウォルタｰ, 72,浜中俊, 1.1, 58,  -2,   1, 2,  3.3, ⑥⑥
 9, 4, ギャラクシｰツアｰ,---,藤岡佑, 1.5, 56, -10,   8,12, 58.1,⑦⑧⑥, 9, 7,Ｃサｰジェントバッジ, 75,シュタ, 1.3, 71,   7,   0, 4,  7.7,⑪⑪⑪, 9, 6,Ｆファルスタｰ, 77,和田竜, 1.3, 64,   7, -16, 9,114.6, ⑦⑧, 9, 8,Ｈドンマネｰ, 68,和田竜, 1.1, 58,*  1,  -4, 8, 19.4, ①①
10, 5, ハイエストシルバｰ,---,菱田裕, 1.5, 59, -12,  11, 9, 21.7,⑪⑪⑪,10,10,Ｍアイファｰラブオｰ, 64,川田将, 1.4, 71,   8,  -5, 5,  9.1,⑥⑥⑦,10,10,Ｅゴｰスルｰ, 78,小牧太, 1.8, 59,   8, -27,10,142.3, ⑧⑦,10, 7,Ｋグロシュラライト, 62,岡田祥, 1.3, 58,*  1,  -4,11, 59.7, ②②
11, 3, ノｰクライ,---,池添謙, 1.5, 59, -10,   8,11, 56.6,⑩⑦⑧,11, 4,Ｐマウントハレアカラ, 55,浜中俊, 2.5, 66,   4,  -3, 8, 27.6,⑮⑯⑯,,,,,,,,,,,,,11,13,Ｉエヴリシｰズン, 67,城戸義, 1.5, 55,  -6,   2,12, 79.8, ⑨⑪
12,11, アグネスマクシム,---,川田将, 1.7, 60, -13,  11, 6, 16.7,⑮⑬⑫,12,15,Ｋディグニファイド, 65,岩田康, 2.5, 62,   8, -14,10, 35.4,⑧⑦⑤,,,,,,,,,,,,,12, 2,Ｊパｰプルパルピナ, 65,シュタ, 1.6, 53,  -1,  -6,10, 26.2, ④④
13,13, スズカファイン,---,小牧太, 3.2, 47, -13,  -3, 2,  5.4,⑫⑫⑬,13, 2,Ｆシゲルエベッサン, 70,藤岡佑, 2.6, 60,   5,  -7,11, 41.0,⑯⑮⑭,,,,,,,,,,,,,13, 5,Ｍデビル, 49,四位洋, 1.6, 56,  -7,   2, 7, 18.1, ⑩⑫
14, 8, メイショウエリｰ,---,武幸四, 3.4, 47, -14,  -2,13, 91.4,⑬⑭⑮,14, 5,Ｌウイングアクティブ, 65,国分優, 2.7, 62,   6, -11,16,259.4,⑭⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,
15, 7, タマモミルフィｰユ,---,城戸義, 3.5, 44, -11, -10,16,245.3,⑤⑥⑨,15, 6,Ｎキングルアウ, 60,城戸義, 3.1, 59,   8, -20,15, 87.0,①③⑫,,,,,,,,,,,,,,,,,,,,,,,,
16, 9, ランドギャラクシｰ,---,加藤祥, 4.2, 41, -17,  -4,15,138.5,⑭⑯⑯,16,12,Ｏアイファｰサラオｰ, 55,小牧太, 3.4, 58,   6, -16,12, 52.5,⑫⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:-4),,,,,,,,,,,
