15年 1月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｃネイバルエンスン, 66,浜中俊,, 65,*  4,   2, 1,  2.5, ②②, 1, 4,Ａマイネルオフィｰル, 74,川田将,, 56,* -8,* 20, 2,  3.3,④③③, 1, 7,Ｇフェリｰチェレガロ, 71,川須栄,, 72,*  5,   6, 1,  2.7,③③③, 1,14,Ｆリヴェレンテ, 80,岩田康,, 81,  10,* 17, 5,  9.5, ⑬⑫
 2,15,Ｉコウエイトゥルｰス, 43,武豊  , 0.1, 63,*  5,  -2, 5, 13.4, ①①, 2, 7,Ｃショコラブラン, 73,福永祐, 0.2, 54,* -8,  17, 1,  3.1,②②②, 2, 8,Ｊスズカシャｰマン, 70,秋山真, 0.2, 71,   1,* 13, 7, 21.8,⑫⑫⑫, 2, 8,Ｊテイエムタイホｰ, 75,松田大, 0.0, 84,  17,   6,11, 41.2, ⑤④
 3,12,Ｈシュンイキ, 49,太宰啓, 0.4, 61,  -9,* 10,11,116.5, ⑪⑪, 3, 6,Ｇメイショウカシュウ, 57,藤田伸, 0.4, 52,* -7,  15, 8, 56.3,①①①, 3, 1,Ｆオｰシャンブルグ, 72,池添謙, 0.3, 70,   3,* 10, 3,  5.8,⑪⑩⑩, 3, 9,Ｅアットウィル, 81,川田将, 0.1, 82,  15,   8, 2,  6.0, ⑧⑧
 4, 4,Ｅイサチルホｰプ, 54,幸英明, 0.8, 57,   0,  -2, 4,  5.1, ⑥⑦, 4, 2,Ｆマウントハレアカラ, 59,デムｰ, 0.6, 51,  -9,  16, 4,  6.1,⑤⑤⑤, 4, 2,Ｃサンレイフロｰラ, 73,岩崎翼, 0.4, 70,   2,   8,11, 36.5,⑨⑨⑧, 4, 5,Ｂサンマルクイｰン, 83,幸英明, 0.1, 83,* 21,  -2, 4,  8.6, ①①
 5,11,Ｆブラヴィッシモ, 53,福永祐, 0.9, 56,   1,  -4, 3,  4.7, ⑤⑤, 5, 3,Ｈトウカイバレット, 52,浜中俊, 0.6, 52,  -9,  16, 6, 19.3,③④④, 5, 4,Ｈモンシュシュ, 71,松田大, 0.6, 67,*  6,   0, 9, 23.0,②②②, 5,15,Ｇオツウ, 79,福永祐, 0.1, 81,  13,  10, 6, 11.1, ⑩⑩
 6,16,Ｂマルカメテオ, 66,松山弘, 0.9, 57,*  3,  -6, 2,  4.6, ③③, 6, 5,Ｅリアファル, 61,松若風, 0.8, 51, -10,  16, 3,  4.5,⑦⑦⑧, 6, 5,Ｅエアマデレｰン, 72,松山弘, 0.7, 68,   4,   3, 2,  3.3,⑤④⑤, 6,11,Ｏウインスプラッシュ, 72,松山弘, 0.2, 83,* 20,  -1,13, 78.6, ②②
 7, 9,Ｇメイショウクオン, 51,岩崎翼, 1.1, 54,  -1,  -4, 9, 58.1, ⑦⑧, 7, 8,Ｄウインユニファイド, 66,バルジ, 1.2, 46,  -9,  11, 7, 29.7,⑥⑥⑥, 7, 6,Ｂタニノセレナｰデ, 73,小崎綾, 0.8, 68,   2,   7,10, 36.0,⑩⑪⑪, 6, 6,Ｃオメガヴェンデッタ, 82,浜中俊, 0.2, 80,  15,   6, 1,  3.0, ⑥⑥
 8, 5,Ｄカシノランド, 60,国分優, 1.4, 51,  -1,  -7, 6, 15.9, ⑧⑥, 8, 1,Ｂナムラカモン, 74,太宰啓, 1.8, 43,  -9,   7, 5,  6.6,⑧⑧⑦, 8, 9,Ｄスカイグラフィティ, 72,川田将, 0.9, 66,   3,   2, 4, 11.2,⑦⑥④, 8, 2,Ａマルタカシクレノン, 84,秋山真, 0.2, 79,  15,   6, 9, 17.7, ⑦⑦
