15年 3月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｍカンデラ, 43,岩田康,, 65,*  4,* -2, 5, 12.8,①①①, 1,14, シリｰシンフォニｰ,---,蛯名正,, 67,   1,*  3, 9, 48.7,⑩⑨⑧, 1,14,Ｃツクバホシノオｰ, 73,吉田豊,, 70,*  1,  15, 1,  3.5,②②②, 1, 4,Ｅペイシャモンシェリ, 80,福永祐,, 82,* 12,   9, 6, 12.8, ①①
 2, 2,Ｄモアアピｰル, 54,吉田豊, 1.0, 57,   2,* -8, 1,  2.4,⑦⑦⑤, 2, 3,Ｆトラストルシファｰ, 50,岩田康, 0.0, 66,   1,*  3, 6, 22.8,⑥⑧⑥, 2,10,Ｈテイエムコンドル, 68,嘉藤貴, 0.4, 70,*  0,  13,13,151.8,④④④, 2,13,Ａルミナスウイング, 83,津村明, 0.2, 79,   3,  15, 4,  5.8, ⑧⑧
 3, 3,Ｇファストクリス, 50,武士沢, 1.4, 58,  -1,* -4,15,290.2,⑪⑬⑪, 3, 1,Ａマイネルプロンプト, 59,柴田大, 0.1, 66,*  5,  -6, 2,  4.6,①①①, 3,11,Ｊジュガンティｰヤ, 66,石川裕, 0.4, 68,*  0,  11, 9, 17.1,①①①, 3,15,Ｊサウスビクトル, 78,田辺裕, 0.4, 78,   6,  11, 9, 21.7, ⑦⑦
 4,14,Ｂデイトリッパｰ, 54,横山典, 1.5, 55,*  3, -13, 4, 10.5,②②②, 4, 6,Ｂラッシュアタック, 57,戸崎圭, 0.5, 61,  -1,  -1, 1,  1.6,⑨⑩⑪, 4, 8,Ｂコスモカウピリ, 73,丹内祐, 0.6, 64,*  0,  12, 6, 14.0,③③③, 4, 2,Ｉサルバドｰルハクイ, 78,戸崎圭, 0.6, 76,   0,  15, 5,  9.1, ⑬⑬
 5, 1, モエルア,---,北村宏, 1.7, 55,   2, -14,11, 65.7,⑥⑥④, 5, 9,Ｄシャドウチェイサｰ, 54,田中勝, 0.5, 64,  -2,*  2, 5, 22.5,⑫⑫⑫, 5, 4,Ｄディｰエスコマンド, 72,江田照, 0.9, 65,  -1,  11, 8, 16.0,⑥⑥⑥, 5, 5,Ｄコウユｰサムライ, 82,デムｰ, 0.6, 76,   3,  11, 1,  4.7, ⑨⑨
 6, 5,Ｆヴィルフランシュ, 53,田辺裕, 1.9, 53,*  3, -17, 3,  7.6,⑧④⑥, 6, 2, カリオペイア,---,吉田豊, 0.7, 61,   0,  -3,12,115.3,⑬⑪⑨, 6, 9,Ｇマックスユｰキャン, 71,武士沢, 1.0, 67,  -5,* 18, 5, 13.2,⑫⑭⑫, 6, 8,Ｃクリノエリザベス, 82,石橋脩, 0.8, 74,* 10,   3, 3,  5.7, ②②
 7,10,Ｃダイメイエンパイア, 54,嘉藤貴, 2.2, 52,   1, -15,13,195.8,⑫⑨⑦, 7,11,Ｉマイネルクレイモア, 46,柴山雄, 0.8, 57,*  4, -13, 3,  8.9,④②②, 7, 7,Ｉアサクサベルｰガ, 68,岩田康, 1.0, 66,  -3,  14,10, 34.8,⑪⑨⑦, 7,14,Ｆコｰリンギデオン, 80,横山典, 1.1, 71, -14,* 23, 8, 16.4, ⑯⑯
 8,16, フォｰクスグロｰブ,---,柴田善, 2.6, 48,*  4, -24, 9, 34.7,③③③, 8, 8,Ｅキｰフォｰサクセス, 51,デムｰ, 0.8, 58,   3, -10, 4, 10.9,⑦⑥⑩, 8, 5,Ｍドラゴンカフェ, 58,松岡正, 1.1, 62,  -1,   8,11, 34.9,⑧⑤⑤, 8, 7,Ｌヤマノサファイア, 77,田中博, 1.1, 73,  -6,* 17,12, 63.4, ⑮⑮
