15年 2月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
 9, 5,Ｆラッキｰランナｰ, 56,松田大, 0.8, 51,   0, -14, 6, 15.2,④③③, 9,10,Ｍディｰバスタｰ, 43,松山弘, 1.6, 52,  -6,  -8,11, 90.7,⑮⑯⑮, 9, 4,Ｆヴァルティカル, 69,川島信, 1.9, 67,  11, -12, 8, 28.9,③⑤⑤, 9, 3,Ｋレッドルシファｰ, 52,川須栄, 1.0, 65,   2,  -6,10, 62.7,⑧⑧⑦
10,16,Ｊトｰセンスラッガｰ, 50,長岡禎, 1.2, 52, -10,*  0,11, 47.4,⑯⑮⑭,10,17,Ｄメイショウミソラ, 57,岩崎翼, 1.9, 44,  -3, -21, 6,  9.2,⑤⑥⑪,10,11,Ｋヤマニンパンテオン, 63,勝浦正, 2.5, 63,  11, -17,12,113.3,⑨⑧⑧,10,10,Ｉナイトジャスミン, 67,藤岡康, 1.5, 61,*  6, -19, 9, 28.8,①①①
11,11,Ｃカノｰヴァ, 60,バルジ, 1.9, 43,*  1, -25, 2,  4.6,⑤④⑤,11, 8,Ｉアプリケｰション, 47,長岡禎, 1.9, 44,*  1, -31,10, 68.6,①①①,11,14,Ｇカフジスタｰ, 68,岩崎翼, 2.7, 62,   7,  -8, 6, 14.3,⑬⑬⑬,11,11,Ｊマイネルナタリス, 66,黛弘人, 2.8, 48,*  4, -35,11,109.3,③⑤⑪
12, 2,Ｋロウアンドロウ, 49,松若風, 2.1, 43,  -1, -23, 7, 18.7,②⑤⑧,12,16,Ｎクリムゾンスカイ, 41,津村明, 2.0, 44,  -6, -14,14,147.2,⑯⑮⑫,12, 8,Ｎアイルビｰホｰム, 61,菱田裕, 3.1, 60,   7, -13,13,119.3,⑩⑫⑫,,,,,,,,,,,,
13,12,Ｏニホンピロヒｰロｰ, 37,川須栄, 2.2, 44,  -3, -18,15,198.7,⑫⑫⑩,13, 9,Ｊウインニルヴァｰナ, 47,原田和, 2.0, 43,* -2, -26,13,106.6,③④⑤,13,13,Ｈクラウンデピュティ, 66,丹内祐, 3.4, 57,  10, -25,11, 97.9,②⑥⑨,,,,,,,,,,,,
14, 9,Ｌテス, 47,杉原誠, 2.3, 37,  -6, -15,16,273.6,⑮⑭⑮,14,15,Ｇアグネスエンジェル, 56,勝浦正, 2.2, 43,  -4, -21, 7, 20.8,⑫⑬⑭,14, 9,Ｍオンワｰドナルシス, 62,吉田隼, 7.6, 44,   6, -49,10, 60.8,⑪⑭⑭,,,,,,,,,,,,
15, 3,Ｐテイエムキュアオウ, 26,荻野琢, 2.7, 38,  -3, -26,12, 69.2,⑦⑨⑫,15,11,Ｐアｰリｰズベル, 37,西田雄, 2.3, 44,  -7, -15,17,491.6,⑰⑱⑰,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Ｎサンディアタッチ, 39,伴啓太, 5.4, 22, -10, -36,14,160.1,⑪⑯⑯,16, 4,Ｑメイケイエンジェル, 25,川島信, 2.4, 41,  -8, -19,15,149.9,⑱⑰⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,18,Ｈハｰブガｰデン, 55,黛弘人, 2.9, 38,  -2, -33, 9, 51.5,⑧⑧⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,12,Ｏユメハステズニ, 38,伴啓太, 9.8,-45,  -4, ---,18,502.0,⑭⑪⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,
単勝:500円 複勝:01=170円 04=140円 06=850円 枠連:810円,,,,,,,,,,,,単勝:770円 複勝:05=210円 13=180円 06=200円 枠連:700円,,,,,,,,,,,,"単勝:330円 複勝:12=150円 07=250円 03=430円 枠連:1,450円",,,,,,,,,,,,"単勝:240円 複勝:09=150円 04=460円 01=210円 枠連:2,660円",,,,,,,,,,,
"馬連:930円 ワイド:01-04=450円 01-06=3,830円 04-06=2,570円",,,,,,,,,,,,"馬連:1,850円 ワイド:05-13=730円 05-06=920円 06-13=680円",,,,,,,,,,,,"馬連:1,500円 ワイド:07-12=490円 03-12=1,070円 03-07=1,860円",,,,,,,,,,,,"馬連:2,860円 ワイド:04-09=930円 01-09=430円 01-04=1,840円",,,,,,,,,,,
"馬単:2,010円 3連複:16,450円 3連単:70,550円",,,,,,,,,,,,"馬単:4,000円 3連複:4,120円 3連単:28,180円",,,,,,,,,,,,"馬単:2,420円 3連複:7,790円 3連単:29,560円",,,,,,,,,,,,"馬単:4,330円 3連複:4,970円 3連単:22,880円",,,,,,,,,,,
■ 2R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  ダ1700m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,和布刈特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａテイクファイア, 74,松若風,, 70,*  3,*  4, 1,  3.1, ③②, 1, 2,Ｂヒロフォｰシｰズン, 55,松若風,, 56,   2, -10, 5, 10.8,④⑤⑤, 1,16,Ｏフェイトカラｰ, 56,菱田裕,, 67,*  2,  -3,12, 51.8,②②②, 1,16,Ｂサンライズホｰム, 81,岡田祥,, 79,* 11,   4, 3,  7.1,③②②
 2, 2,Ｃバｰニｰズ, 71,津村明, 0.0, 69,   1,*  5, 2,  3.7, ②④, 2, 3,Ｃタガノヴェリテ, 54,古川吉, 0.1, 55,  -1,* -7, 7, 15.2,⑩⑧⑦, 2, 1,Ｂレインボｰラヴラヴ, 72,津村明, 0.2, 64,*  1,  -2, 4,  7.1,④③③, 2,12,Ａサクセスグロｰリｰ, 82,吉田隼, 0.3, 72,* 13,  -3, 1,  2.5,①①①
 3, 8,Ｈホワイトポピｰ, 66,岩崎翼, 0.2, 68,*  4,   1, 9, 23.0, ①①, 3, 1,Ｉワイドグロｰリｰ, 48,松山弘, 0.2, 55,   2, -14, 4,  7.6,⑦⑥④, 3, 6,Ａコスモメリｰ, 72,丹内祐, 0.3, 64,  -1,  -2, 3,  6.9,⑥⑤⑤, 3, 1,Ｅナンヨｰカノン, 78,菱田裕, 0.3, 76,  10,   3, 5, 11.9,④③③
 4, 6,Ｋソアリングホｰク, 61,勝浦正, 0.2, 66,  -3,*  6, 6, 16.8, ⑦⑤, 4,13,Ａサウンドアプロｰズ, 58,松田大, 0.4, 53,  -2,* -8, 1,  4.1,⑫⑪⑩, 4, 2,Ｄミラクルラヴィ, 70,勝浦正, 0.3, 65,  -4,*  3, 5, 10.1,⑩⑪⑪, 4, 8,Ｏスタｰライラック, 70,丸田恭, 0.5, 73,   6,   9,13, 57.6,⑩⑫⑨
 5, 9,Ｉヒカルランナｰ, 65,長岡禎, 0.5, 64,  -3,   3, 7, 19.9, ⑨⑧, 5, 7,Ｅサンチェロキｰ, 52,吉田隼, 0.4, 52,  -2,* -7, 8, 15.9,⑬⑬⑧, 5, 3,Ｃマラムデｰル, 71,吉田隼, 0.5, 61,  -2,  -2, 6, 11.8,⑦⑧⑧, 5, 9,Ｉマイネルボルソｰ, 77,丹内祐, 0.6, 72,   6,   9,11, 38.5,⑬⑬⑩
 6,14,Ｂショウナンランパダ, 72,藤岡康, 1.0, 59,   1,  -4, 4,  7.6, ④③, 6, 9,Ｋフィリオドベント, 46,バルジ, 0.6, 49,   2, -20, 6, 12.8,⑥⑦⑥, 6,14,Ｋベッラレジｰナ, 61,藤岡康, 0.5, 63,  -1,  -4, 1,  3.4,⑧⑦⑦, 6, 3,Ｊエｰペックス, 76,丸山元, 1.0, 70,   8,   0,10, 36.4,⑦⑦⑤
 7, 5,Ｄミラクルピッチ, 71,丸山元, 1.1, 57,  -5,  -1, 5, 12.1, ⑧⑩, 7, 4,Ｄサンライズフルｰル, 53,藤懸貴, 0.7, 49,*  3, -22, 3,  5.1,②④②, 7,12,Ｉオベｰション, 65,松田大, 0.6, 61,  -1,  -7, 8, 26.1,⑤⑥⑥, 7, 7,Ｃエクセルフラッグ, 79,竹之下, 1.1, 72,  -1,* 16,16,176.7,⑮⑮⑮
 8, 4,Ｅカルブンクルス, 70,丸田恭, 1.1, 56,  -2,  -3, 3,  7.3, ⑥⑦, 8, 5,Ｇトｰセンルミナス, 52,嶋田純, 0.7, 50,   0, -15,11, 35.3,⑧⑨⑪, 8,15,Ｅヴィオラｰネ, 70,丸山元, 0.7, 59,  -2,  -5, 9, 30.7,⑪⑨⑨, 8,10,Ｐカレンマタドｰル, 65,松若風, 1.2, 69,  10,  -5, 9, 22.3,②④④
 9, 3,Ｎタマモライト, 51,松山弘, 1.3, 55, -10,   1,11, 30.8, ⑫⑫, 9, 6,Ｈトウケイリニア, 50,武幸四, 0.8, 50,  -5,* -8, 9, 16.8,⑯⑮⑭, 9, 9,Ｇセンセｰション, 69,バルジ, 0.8, 59,  -2,  -7, 2,  3.5,⑨⑩⑩, 9, 5,Ｆメイショウソラｰレ, 78,松田大, 1.5, 68,   8,  -4, 2,  4.3,⑧⑧⑧
10, 1,Ｊロｰレルシャイニｰ, 62,バルジ, 1.3, 55,  -6,  -2,10, 23.8, ⑪⑪,10,15,Ｐマッシヴランナｰ, 38,藤岡康, 0.9, 46,*  3, -27,10, 20.0,⑤③③,10,10,Ｈニシノチャステティ, 66,高倉稜, 1.0, 58,  -4,  -7,10, 30.8,⑮⑭⑫,10,11,Ｋニチドウリュンヌ, 75,勝浦正, 1.6, 66,   7,  -2,12, 51.0,⑪⑩⑫
11,12,Ｌカシノボルト, 61,国分恭, 1.4, 52, -14,   1,13,107.5, ⑬⑬,11,12,Ｌショウナンランボ, 42,川須栄, 1.0, 45,  -2, -17,14,185.2,⑪⑩⑫,11, 4,Ｊキボウダクリチャン, 63,原田和, 1.0, 57,  -4,  -7,14,185.8,⑫⑫⑬,11, 2,Ｍストレｰトラブ, 73,松山弘, 1.6, 71,  -4,* 18,14, 59.8,⑯⑯⑯
12,11,Ｆモリトブイコｰル, 69,原田和, 1.5, 53,  -3,  -6,12, 34.4, ⑩⑨,12, 8,Ｆディファｰスト, 52,菱田裕, 1.0, 44,*  4, -31, 2,  4.6,①①①,12,11,Ｆビレッジソング, 69,伴啓太, 1.0, 58,  -5,  -2, 7, 23.6,⑭⑮⑮,12, 4,Ｎセトノプロミス, 71,バルジ, 1.7, 66,   9,  -7, 7, 19.3,⑤⑥⑥
13,13,Ｍグランデクロコ, 59,伴啓太, 1.6, 50, -18,   2,14,195.5, ⑭⑭,13,14,Ｏカラマンシｰ, 40,丸田恭, 1.1, 45,  -5, -12,13,134.3,⑭⑭⑬,13, 5,Ｐユアメモリｰ, 54,松山弘, 1.1, 56,*  1, -15,11, 38.8,③④④,13, 6,Ｇゼンノコリオリ, 78,武幸四, 1.9, 66,   6,  -2, 6, 19.1,⑫⑭⑭
14, 7,Ｇタマモエスカルゴ, 67,黛弘人, 1.7, 52,   0, -10, 8, 22.7, ⑤⑥,14,16,Ｎロングロザリオ, 40,勝浦正, 1.5, 44,  -5, -14,16,317.5,⑮⑯⑯,14,13,Ｍイｰグルアモン, 60,松若風, 1.3, 54,  -4, -11,15,217.1,⑬⑬⑭,14,15,Ｌキクタロウ, 74,川須栄, 2.9, 59,   8, -15,15,122.8,⑨⑨⑪
,,,,,,,,,,,,15,11,Ｊシャオシンジュ, 47,伴啓太, 2.4, 32,*  3, -49,12, 92.5,③②⑨,15, 8,Ｌウメ, 60,藤懸貴, 1.8, 50,  -9,  -7,13,137.2,⑯⑯⑯,15,13,Ｈレイアロハ, 77,西田雄, 3.0, 58,   7, -14, 8, 20.5,⑭⑪⑬
,,,,,,,,,,,,16,10,Ｍキョウワエルフ, 42,竹之下, 2.9, 29,  -2, -44,15,191.8,⑨⑫⑮,16, 7,Ｎミスネバｰ, 57,岩崎翼, 2.0, 44,*  2, -33,16,262.5,①①①,16,14,Ｄコスモラヴモア, 79,津村明, 3.6, 52,  10, -26, 4, 11.8,⑥⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-6),,,,,,,,,,,
単勝:310円 複勝:10=140円 02=130円 08=550円 枠連:590円,,,,,,,,,,,,"単勝:1,080円 複勝:02=300円 03=500円 01=260円 枠連:960円",,,,,,,,,,,,"単勝:5,180円 複勝:16=1,300円 01=290円 06=240円 枠連:3,650円",,,,,,,,,,,,単勝:710円 複勝:16=210円 12=150円 01=310円 枠連:950円,,,,,,,,,,,
"馬連:690円 ワイド:02-10=300円 08-10=1,630円 02-08=1,820円",,,,,,,,,,,,"馬連:6,600円 ワイド:02-03=1,850円 01-02=1,190円 01-03=2,120円",,,,,,,,,,,,"馬連:20,120円 ワイド:01-16=6,920円 06-16=4,660円 01-06=850円",,,,,,,,,,,,"馬連:1,050円 ワイド:12-16=490円 01-16=1,250円 01-12=860円",,,,,,,,,,,
"馬単:1,200円 3連複:5,220円 3連単:19,780円",,,,,,,,,,,,"馬単:12,280円 3連複:15,920円 3連単:97,210円",,,,,,,,,,,,"馬単:31,080円 3連複:38,920円 3連単:320,700円",,,,,,,,,,,,"馬単:2,770円 3連複:4,290円 3連単:22,420円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,合馬特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｅイキオイ, 56,長岡禎,, 55, -14,*  5, 1,  3.7, ⑱⑰, 1, 4,Ｍジャストヴィｰクル, 54,松田大,, 73,*  3,* 12, 6, 20.8,②②②, 1, 5,Ｇアラカメジョウ, 63,古川吉,, 68,* -1,   3, 6, 12.6, ④③, 1, 1,Ｄグレイングロｰス, 67,バルジ,, 74,*  0,  11, 4,  6.1, ①①
 2,11,Ｄピックアンドポップ, 56,丹内祐, 0.0, 59,   3, -11, 3,  4.9, ⑥④, 2, 2,Ｂマジカルツアｰ, 73,松山弘, 0.2, 72,*  3,* 10, 2,  3.9,①①①, 2,13,Ｆケントヒｰロｰ, 64,西田雄, 0.1, 66,  -4,   4, 3,  7.7, ⑦⑥, 2, 6,Ｃブラウンカイ, 68,津村明, 0.4, 69,  -5,  12, 2,  4.0, ④④
 3, 1,Ａシゲルオキヨマツリ, 59,川須栄, 0.2, 56,   1, -12, 5, 12.6, ⑦③, 3, 9,Ａデンコウリキ, 75,松若風, 0.5, 71,   0,* 12, 1,  1.9,⑦⑤④, 3,12,Ｅニナフェアリｰ, 64,松若風, 0.2, 66,*  1,  -3, 9, 18.2, ①①, 3, 3,Ｆハイマウンテン, 63,国分恭, 0.4, 70,  -5,  12, 6,  9.5, ③③
 4, 5,Ｂデルマチョウスケ, 59,吉田隼, 0.3, 57,*  6, -17, 4,  8.5, ②②, 4,15,Ｃコスモカウピリ, 72,丹内祐, 0.6, 66,*  2,   8, 3,  6.6,④③③, 4,15,Ｄキングナポレオン, 65,藤岡康, 0.3, 66, -15,* 12, 1,  2.5, ⑰⑮, 4, 5,Ｂアイファｰマシェリ, 75,吉田隼, 0.4, 69,* -2,   9, 3,  5.2, ②②
 5,17,Ｆシングンパワｰ, 52,原田和, 0.3, 53,  -1, -11,10, 28.7, ⑨⑤, 5, 6,Ｇトウカイチャｰム, 63,長岡禎, 1.2, 67,  -1,   7, 9, 45.8,⑧⑦⑦, 5, 6,Ｃショウナンバグｰス, 65,津村明, 0.3, 64,  -5,   3, 5, 12.3, ⑧⑦, 5, 8,Ｌフィボナッチ, 56,古川吉, 0.6, 68,  -9,* 13, 9, 59.5, ⑥⑤
 6,15,Ｃハネムｰンソング, 57,伴啓太, 0.6, 51,   2, -17, 9, 28.6, ⑧⑥, 6, 5,Ｊルミラｰクル, 59,バルジ, 1.4, 63,  -1,   6, 4, 13.2,⑨⑨⑧, 6, 4,Ｂコスモマイルｰル, 65,丹内祐, 0.4, 64, -13,*  9, 8, 17.1, ⑯⑯, 6, 9,Ｋダンツキャノン, 58,松若風, 0.6, 69, -14,* 17, 8, 24.6, ⑩⑨
 7, 4,Ｐネコレｰヌ, 38,高倉稜, 0.7, 48,  -9,* -8,17,185.8, ⑫⑫, 7, 1,Ｋノｰブルプラネット, 58,丸山元, 1.5, 62,   1,   2, 5, 15.2,③④⑤, 7,14,Ｍファインスマッシュ, 60,荻野琢, 0.5, 62,*  0,  -5,14, 85.0, ②②, 7,11,Ａコリｰヌ, 75,藤岡康, 0.8, 65,  -8,   9, 5,  7.5, ⑦⑥
 8, 2,Ｏナムラジョフレ, 44,藤岡康, 0.7, 49,  -3, -13,14, 73.5, ⑩⑨, 8,10,Ｆディアジｰスタｰ, 64,丸田恭, 1.8, 60,  -2,   6, 7, 22.5,⑫⑬⑩, 8, 9,Ａデカントラップ, 66,伴啓太, 0.5, 61, -11,   5, 4, 10.7, ⑬⑩, 8,12,Ｅワイレアワヒネ, 63,松山弘, 1.0, 62,  -7,   5, 1,  3.6, ⑤⑦
 9,14,Ｊノｰブルマｰキュリ, 48,勝浦正, 0.8, 47,  -4, -14,12, 63.0, ⑪⑪, 9,14,Ｄエアｰウェｰブ, 67,荻野琢, 1.8, 61,  -3,   6,12,100.1,⑪⑩⑨, 9, 8,Ｊエｰデルシュタイン, 62,松田大, 0.5, 62, -11,   5,12, 58.9, ⑫⑫, 9, 2,Ｇマカゼコイカゼ, 62,竹之下, 1.2, 60, -13,   9,11, 89.7, ⑨⑧
10, 8,Ｒタカラフェニックス, 29,松山弘, 1.1, 43, -12, -10,15, 79.9, ⑯⑱,10,11,Ｅスリｰキングス, 65,岩崎翼, 2.3, 59,  -4,   4,13,161.8,⑭⑭⑬,10, 7,Ｉザゲｰムイズオン, 63,丸田恭, 0.5, 61, -10,   4, 7, 15.3, ⑩⑪,10,10,Ｈベイビｰイッツユｰ, 59,原田和, 1.3, 59, -16,  10,12,125.7, ⑫⑫
11, 7,Ｑエスティサヴィ, 38,嶋田純, 1.1, 43, -13,  -9,18,487.0, ⑰⑭,11, 3,Ｌクリノジュロウジン, 57,高倉稜, 2.8, 56,  -1,  -6,15,316.3,⑥⑥⑥,11,16,Ｑアグネスキズナ, 54,勝浦正, 0.6, 60,*  0,  -7,15, 87.5, ③④,11, 7,Ｉリネンヴィヴィッド, 59,西田雄, 1.5, 56, -16,   8,10, 73.0, ⑪⑪
12,16,Ｍボニファチオ, 44,武幸四, 1.3, 40,  -8, -17,16, 84.1, ⑬⑬,12,12,Ｈユキノマルガリｰタ, 63,吉田隼, 3.2, 49,  -3,  -7,10, 60.6,⑬⑪⑫,12,10,Ｏキョウエイダルク, 56,原田和, 0.7, 59,  -3,  -5,16, 96.2, ⑥⑤,12, 4,Ｊマイネパシオｰネ, 59,丹内祐, 1.7, 53, -12,   1, 7, 20.7, ⑧⑩
13,10,Ｎシｰユｰアゲン, 44,黛弘人, 1.4, 40, -12, -14,13, 68.0, ⑮⑮,13, 8,Ｉアウレオｰラ, 62,原田和, 3.5, 49,  -5,  -5,11, 66.1,⑮⑮⑮,13, 2,Ｐアタッキングゾｰン, 55,菱田裕, 0.8, 58, -15,   5,10, 22.8, ⑮⑭,,,,,,,,,,,,
