15年 3月29日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月29日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■10R  芝2200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,17,11,Ｌフォｰサイト, 46,池添謙, 3.0, 38, -18, -10,15,133.7,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 7,Ｏワンダｰドクトレス, 29,国分優, 3.9, 29, -16, -24,17,261.0,⑰⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:1,100円 複勝:12=360円 11=850円 13=280円 枠連:18,640円",,,,,,,,,,,,"単勝:680円 複勝:16=220円 12=850円 13=360円 枠連:7,430円",,,,,,,,,,,,"単勝:480円 複勝:14=180円 13=370円 04=180円 枠連:2,450円",,,,,,,,,,,,"単勝:800円 複勝:08=330円 07=390円 09=730円 枠連:2,730円",,,,,,,,,,,
"馬連:16,140円 ワイド:11-12=4,190円 12-13=1,560円 11-13=3,520円",,,,,,,,,,,,"馬連:17,500円 ワイド:12-16=3,540円 13-16=1,670円 12-13=6,620円",,,,,,,,,,,,"馬連:2,550円 ワイド:13-14=850円 04-14=440円 04-13=1,320円",,,,,,,,,,,,"馬連:5,470円 ワイド:07-08=1,690円 08-09=3,510円 07-09=4,460円",,,,,,,,,,,
"馬単:29,530円 3連複:31,570円 3連単:232,840円",,,,,,,,,,,,"馬単:32,910円 3連複:53,310円 3連単:353,700円",,,,,,,,,,,,"馬単:4,340円 3連複:4,780円 3連単:24,180円",,,,,,,,,,,,"馬単:9,820円 3連複:35,570円 3連単:187,820円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 5R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高松宮記念 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇビクトリｰミノル, 57,藤岡康,, 64,   1,*  3, 8, 22.8,⑫⑨⑨, 1, 5,Ａオリハルコン, 78,パｰト,, 69,  -1,* 12, 2,  3.7,⑦⑦⑥, 1, 4,Ｅナムライチバンボシ, 71,国分優,, 72,*  1,  11, 7, 13.5, ②②, 1, 4, エアロヴェロシティ,---,パｰト,, 88,*  8,  11, 4,  6.5, ②③
 2, 3,Ｄコパノチャｰリｰ, 64,武豊  , 0.0, 63,*  5,  -5, 1,  3.2,①①①, 2, 1,Ｃシｰリｰヴェｰル, 74,福永祐, 0.1, 68,*  2,   8, 1,  3.1,①①①, 2, 2,Ｍスズカアｰサｰ, 65,伴啓太, 0.3, 72, -10,* 23,15,153.7, ⑯⑯, 2,15,Ｇハクサンムｰン, 87,酒井学, 0.1, 87,*  9,   8, 6, 16.8, ③②
 3, 2,Ｂシルバｰソｰド, 65,戸崎圭, 0.0, 65,   4,  -2, 2,  3.8,④③③, 3, 4,Ｅパラティｰノ, 72,デムｰ, 0.4, 65,*  1,   7, 5,  8.1,⑤⑤⑤, 3, 8,Ｄブルｰフラッシュ, 72,福永祐, 0.5, 70,*  1,   7, 4,  7.0, ④④, 3,16,Ｂミッキｰアイル, 89,浜中俊, 0.1, 87,   5,* 12, 3,  5.2, ⑤⑤
 4, 1,Ｃワｰルドリｰスタｰ, 64,岩田康, 0.1, 66,   0,*  7, 4,  7.5,⑭⑫⑪, 4, 7,Ｂタガノハヤテ, 75,岩田康, 0.5, 64,*  1,   5, 3,  3.8,③③③, 4,15,Ａラヴァズアゲイン, 74,岩田康, 0.6, 68,  -3,  11, 1,  3.3, ⑬⑨, 4, 6,Ｉサドンストｰム, 85,国分優, 0.7, 80,   2,   8,10, 21.3, ⑨⑦
 5, 6,Ｉクラウドサｰファｰ, 56,加藤祥, 0.1, 65,   3,   0,10, 57.8,⑦⑥⑥, 5, 2,Ｆオｰルデフィｰト, 71,酒井学, 0.6, 64,*  1,   4, 8, 27.7,②②②, 5, 5,Ｃマｰシレス, 72,加藤祥, 0.6, 67,*  2,   4, 3,  6.4, ①①, 5,17,Ｈコパノリチャｰド, 85,武豊  , 0.8, 78,   3,   6, 5,  7.7, ⑦⑥
 6, 8,Ｈロｰレルベルカント, 56,デムｰ, 0.9, 61,   1,  -2, 7, 17.7,⑤⑪⑩, 6, 3,Ｄハッピｰメモリｰズ, 72,国分優, 0.7, 63,   0,   5, 4,  6.7,④④④, 6,10,Ｈフィンデルムンド, 71,戸崎圭, 0.8, 67,  -4,  12, 2,  5.3, ⑭⑭, 6,13,Ｅダイワマッジョｰレ, 87,デムｰ, 0.9, 81, -10,* 18, 2,  5.1, ⑱⑱
 7, 9,Ｆノｰブルクリスタル, 59,松岡正, 1.0, 57,   4,  -9, 9, 26.3,⑥⑤④, 7, 6,Ｊフェンガリ, 50,藤岡康, 0.7, 62,  -1,   7, 6, 22.1,⑥⑥⑦, 7,16,Ｂジョｰウォルタｰ, 73,武豊  , 1.0, 64,   0,   5, 6, 11.0, ⑧⑥, 7,10,Ｌアフォｰド, 82,村田一, 1.0, 78,  -6,* 12,15,131.9, ⑰⑰
 8, 5,Ａカフジエンパイア, 65,国分優, 1.0, 59,   2,  -6, 6, 13.8,⑧⑧⑦, 8,10,Ｇシゲルヒュウガ, 67,丸田恭, 0.8, 63,  -2,   9, 7, 27.3,⑩⑧⑧, 8, 9,Ｆザショットアロｰ, 71,丸田恭, 1.1, 63,  -4,   7,11, 60.1, ⑪⑪, 8,12,Ｄサクラゴスペル, 87,藤岡康, 1.1, 74,   0,   4,12, 23.4, ⑩⑩
 9,13,Ｊラヴィダフェリｰス, 55,パｰト, 1.1, 57,   3, -11, 3,  4.5,③④⑤, 9, 9,Ｈロｰドガンブラック, 57,菱田裕, 2.1, 55,  -2,  -1, 9,114.2,⑨⑨⑨, 9, 3,Ｎタイセイパラゴン, 65,吉田隼, 1.2, 62,*  1,   1,12, 92.1, ③③, 9,14,Ｏトｰホウアマポｰラ, 81,福永祐, 1.1, 73,   0,   4,13, 67.9, ⑪⑪
10,15,Ｅゼンノウラヌス, 61,浜中俊, 1.4, 57,*  5, -15, 5, 13.7,②②②,10, 8,Ｉカンタベリｰラウス, 57,井上敏, 3.9, 45,  -4, -13,10,174.1,⑧⑩⑩,10,14,Ｇナリタマクリス, 71,藤岡康, 1.3, 63,  -1,   3, 9, 18.1, ⑦⑧,10,11,Ｐショウナンアチｰヴ, 81,吉田隼, 1.1, 75,  -6,  11,14,108.6, ⑯⑯
11,12,Ｎセイウンアサヒ, 50,丸田恭, 1.5, 56,  -4,*  1,11, 69.2,⑯⑯⑯,,,,,,,,,,,,,11, 6,Ｌシュシュブリｰズ, 66,浜中俊, 1.3, 63,  -2,   3, 8, 16.1, ⑥⑦,11, 5,Ｍワキノブレイブ, 82,松岡正, 1.1, 75,   1,   3,17,186.3, ⑥⑧
12, 4, シゲルトンテントン,---,菱田裕, 1.6, 56,  -1,  -6,13,210.3,⑬⑭⑬,,,,,,,,,,,,,12, 7,Ｋヴェルフェン, 66,村田一, 1.5, 61,  -3,   4,13, 98.8, ⑩⑩,12, 2,Ｎオリｰビン, 82,菱田裕, 1.1, 76,  -5,  10,16,154.4, ⑮⑮
13, 7,Ｋトウショウノワｰル, 54,村田一, 1.7, 55,   2, -13,12,132.6,⑨⑦⑧,,,,,,,,,,,,,13,13,Ｐウマクイクトオモウ, 56,井上敏, 2.4, 55,  -2,  -6,14,114.8, ⑨⑫,13,18,Ｊストレイトガｰル, 84,岩田康, 1.2, 73,  -2,   6, 1,  5.1, ⑬⑬
14,14,Ｏスティｰルブルグ, 42,西田雄, 2.2, 54,  -4,  -5,15,339.2,⑮⑮⑭,,,,,,,,,,,,,14, 1,Ｊスズトラッド, 71,菱田裕, 2.4, 54,  -7,   1,10, 33.2, ⑮⑮,14, 9,Ｑレッドオｰヴァル, 80,戸崎圭, 1.4, 71,  -2,   3, 8, 20.4, ⑫⑫
15,10,Ｌグランデソング, 53,井上敏, 2.6, 50,  -1, -16,14,279.4,⑪⑬⑫,,,,,,,,,,,,,15,12,Ｏランズデｰル, 56,酒井学, 2.7, 51,   0, -11,16,231.3, ⑤⑤,15, 8,Ａアンバルブライベン, 93,田中健, 1.7, 67,* 11, -14,11, 21.8, ①①
16,16,Ｍデルマオコマ, 53,嶋田純, 6.2, 30,   1, -49,16,365.3,⑩⑩⑮,,,,,,,,,,,,,16,11,Ｉデンコウライド, 71,北村友, 2.7, 51,  -3,  -6, 5, 10.1, ⑫⑬,16, 1,Ｆリトルゲルダ, 87,丸田恭, 1.9, 63,   5, -11, 7, 19.8, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｃロｰブティサｰジュ, 88,池添謙, 1.9, 63,   0,  -6, 9, 20.7, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 7,Ｋマジンプロスパｰ, 82,北村友, 2.2, 60,  -7,  -4,18,186.7, ⑭⑭
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:2,280円 複勝:11=380円 03=150円 02=150円 枠連:3,060円",,,,,,,,,,,,単勝:370円 複勝:05=140円 01=140円 04=170円 枠連:710円,,,,,,,,,,,,"単勝:1,350円 複勝:04=400円 02=3,470円 08=300円 枠連:9,400円",,,,,,,,,,,,"単勝:650円 複勝:04=260円 15=490円 16=230円 枠連:1,010円",,,,,,,,,,,
"馬連:3,760円 ワイド:03-11=1,270円 02-11=1,110円 02-03=280円",,,,,,,,,,,,馬連:700円 ワイド:01-05=290円 04-05=420円 01-04=310円,,,,,,,,,,,,"馬連:91,540円 ワイド:02-04=19,010円 04-08=1,610円 02-08=17,480円",,,,,,,,,,,,"馬連:7,480円 ワイド:04-15=2,930円 04-16=1,040円 15-16=1,980円",,,,,,,,,,,
"馬単:10,260円 3連複:4,060円 3連単:40,950円",,,,,,,,,,,,"馬単:1,550円 3連複:1,370円 3連単:7,330円",,,,,,,,,,,,"馬単:146,270円 3連複:235,140円 3連単:1,419,670円",,,,,,,,,,,,"馬単:10,770円 3連複:14,000円 3連単:81,560円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 6R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,岡崎特別,,,,,,,,,,,,鈴鹿特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,17,Ａアドマイヤスカイ, 65,福永祐,, 57,  -7,* 14, 1,  1.8, ⑨⑨, 1,16,Ｅキｰプレイヤｰ, 68,嶋田純,, 68,*  0,   7, 6, 14.1, ③③, 1,14,Ｇビッグアｰサｰ, 77,藤岡康,, 85,   1,* 16, 1,  2.1, ⑥⑩, 1, 7,Ｊチャｰリｰブレイヴ, 74,戸崎圭,, 78,*  9,  10, 3,  7.8, ②②
 2, 9,Ｂサウンドドゥイット, 57,北村友, 0.1, 56,  -3,   9, 4, 10.7, ⑥⑥, 2, 1,Ａベストリｰダｰ, 73,デムｰ, 0.2, 67,*  3,   4, 3,  5.9, ①①, 2, 5,Ｅティｰハｰフ, 77,国分優, 0.3, 82,   2,* 12, 3,  7.5, ⑪⑨, 2, 1,Ｃメイショウオオカゼ, 79,武豊  , 0.1, 76,   7,  11, 4,  8.3, ④③
 3, 1,Ｄベツァオバｰン, 56,伴啓太, 0.3, 55,  -5,   9, 6, 20.1, ⑦⑦, 3, 6,Ｃヒデノヒロイン, 70,戸崎圭, 0.2, 67,  -2,*  8, 2,  3.6, ⑧⑦, 3,11,Ｊブルジュオン, 74,長岡禎, 0.9, 73,  -4,*  9, 7, 21.4, ⑫⑭, 3, 3,Ｇサノイチ, 76,菱田裕, 0.3, 75,   7,  11, 2,  5.7, ⑥④
 4,10,Ｃクリｰミｰボイス, 56,デムｰ, 0.5, 51,* -2,   1, 2,  5.1, ③③, 4,10,Ｆシゲルミマサカ, 68,国分優, 0.3, 67,*  2,   4, 5, 11.0, ②②, 4,10,Ｑアグネスマチュア, 66,松岡正, 0.9, 77,* 14,  -9,17,136.6, ②②, 4, 9,Ｄオメガスパｰキング, 79,パｰト, 0.4, 75,   2,* 16,11, 33.4, ⑬⑫
 5,18, アスクジョｰダン,---,岩田康, 0.5, 51,  -9,* 10, 3,  7.3, ⑪⑪, 5, 8,Ｋリヴァロ, 63,岩田康, 0.4, 65,  -5,*  9, 9, 36.8, ⑬⑨, 5,15,Ａタガノザイオン, 84,武豊  , 1.1, 70,  -5,   8, 4,  8.6, ⑱⑯, 5, 2,Ｋダノンクリエｰタｰ, 73,岩田康, 0.5, 73,*  9,   5, 7, 14.8, ①①
 6, 3,Ｅゼイロングトゥビｰ, 54,西田雄, 0.7, 50,  -5,   4, 7, 23.5, ⑧⑧, 6, 5,Ｂアブニｰル, 71,加藤祥, 0.5, 64,   0,   4, 4,  8.0, ⑤⑤, 6, 8,Ｎケイアイユニコｰン, 71,田中健, 1.2, 69,   0,   2,13, 58.4, ⑧⑪, 6, 6,Ｉゴｰルドブラザｰ, 74,藤岡康, 0.6, 72,   4,  11, 6, 12.9, ⑪⑨
 7,13, ビｰラヴド,---,藤岡康, 0.8, 49, -14,* 13,10, 63.2, ⑭⑯, 7, 2,Ｉキャメロンロｰド, 66,伴啓太, 0.8, 61, -11,* 12,14,172.4, ⑯⑯, 7,17,Ｍカイシュウタビビト, 71,水口優, 1.2, 70,   4,  -2,15,108.7, ⑤⑤, 7, 8,Ｅトウカイビジョン, 78,浜中俊, 0.7, 73,   6,   9, 1,  2.7, ⑧⑦
 8, 6, イマカイマカト,---,井上敏, 0.8, 49, -11,* 10,16,212.6, ⑫⑫, 8,14,Ｄテイエムリヴィエラ, 69,池添謙, 0.9, 61,  -3,   3, 1,  3.1, ⑫⑬, 8, 3,Ｂサンライズポパイ, 81,池添謙, 1.3, 66,  -7,   7, 9, 24.7, ⑯⑱, 8, 5,Ｍクロスカップリング, 72,北村友, 1.1, 70,   0,* 13,16,136.1, ⑯⑯
 9, 7,Ｇマイティディｰバ, 50,松岡正, 0.8, 49,  -3,  -1, 8, 50.7, ⑤⑤, 9, 9,Ｊラパｰジュ, 64,松岡正, 1.5, 54,  -6,   0, 8, 18.4, ⑭⑮, 9, 7,Ｃコウエイタケル, 81,岩田康, 1.3, 67,  -4,   4, 2,  6.2, ⑬⑮, 9, 4,Ｐダイチトゥルｰス, 65,福永祐, 1.3, 68,   6,   4, 9, 25.5, ⑨⑩
10, 5,Ｉエイシンアグライア, 37,酒井学, 1.2, 43,*  1, -11,11, 67.9, ①①,10,13,Ｈユキノマルガリｰタ, 66,吉田隼, 1.5, 54,  -4,  -2,13,171.3, ⑪⑫,10, 9,Ｆクラウンカイザｰ, 77,菱田裕, 1.4, 69,*  9, -10, 8, 24.1, ③③,10,15,Ｏハッピｰチャｰト, 71,池添謙, 1.5, 66,   3,   5,12, 45.8, ⑮⑮
11, 4,Ｆハッピｰコラソン, 50,武豊  , 1.3, 43, -13,   7, 5, 12.6, ⑮⑭,11, 7,Ｎボンセジュｰル, 56,菱田裕, 1.6, 57,  -6,   2,11, 72.5, ⑮⑭,11, 1,Ｐダイヤモンドハイ, 70,嶋田純, 1.6, 65,   3,  -6,12, 48.9, ⑨⑥,11,16,Ｎタガノハピネス, 72,酒井学, 1.5, 66,*  8,  -2,13, 47.0, ⑤⑥
12, 8, ワンサイドストｰリ,---,国分優, 1.4, 43, -13,   5,14,141.1, ⑯⑮,12,12,Ｍアプリカｰレ, 59,酒井学, 1.6, 54,  -2,  -4,12, 78.1, ⑩⑪,12,12,Ｄアリュｰジョン, 77,丸田恭, 1.6, 67,* 17, -21, 6, 20.7, ①①,12,13,Ａミヤジマッキｰ, 81,国分優, 1.5, 66,   6,   2, 5,  9.9, ⑩⑪
13,16,Ｋハッピｰウルフ,  5,村田一, 1.8, 36,*  1, -18,18,272.6, ②②,13, 3,Ｌタイセイゼニス, 61,藤岡康, 1.8, 52,   0,  -8,10, 48.4, ④④,13, 4,Ｏラインアンジュ, 71,村田一, 1.7, 63,   1,  -6,16,109.6, ⑩⑧,13,10,Ｂワイルドドラゴン, 79,吉田隼, 1.7, 63,   4,   2, 8, 22.9, ⑫⑭
14,14,Ｊギミック, 35,丸田恭, 1.9, 36, -12,  -3,12,126.8, ⑬⑬,14,15,Ｇロｰゼズガｰランド, 66,福永祐, 2.3, 48,   0, -12, 7, 16.0, ⑥⑧,14,13,Ｉネロディアマンテ, 74,吉田隼, 1.7, 62,   0,  -5,14, 62.6, ⑭⑫,14,14,Ｌエドノプリンセス, 72,長岡禎, 1.7, 64,   2,   5,15, 98.0, ⑭⑬
