15年 1月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1600m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,若潮賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａパイナワレア, 65,蛯名正,, 63,   2,*  1, 2,  4.9, ⑦⑥, 1,15, ニットウスバル,---,柴田善,, 57, -19,* 16, 7, 19.5, ⑫⑪, 1, 6,Ａフジマサクラウン, 79,北村宏,, 78,* -1,* 18, 1,  2.2,⑤③③, 1, 7,Ａモｰリス, 79,ベリｰ,, 78,   6,* 10, 1,  1.9,⑦⑦⑦
 2, 1,Ｅスズダリア, 60,後藤浩, 0.1, 63,*  6,  -3, 4, 11.2, ①①, 2,10, キリョウヨシ,---,江田照, 0.7, 55,*  1,  -9, 8, 26.2, ③③, 2, 2,Ｂドラゴンズタイム, 75,吉田豊, 0.3, 77,  -1,* 19, 4,  6.1,⑥⑤④, 2, 3,Ｂサクラダムｰル, 77,松岡正, 0.5, 74,   5,   6, 3, 10.0,⑩⑨⑧
 3, 5,Ｆツウロｰゼズ, 56,木幡初, 0.3, 63,*  4,  -3,10, 23.2, ③③, 3,14, プルミエプリ,---,後藤浩, 0.9, 54,  -1,  -8, 9, 32.2, ⑥④, 3, 7,Ｃバスティｰド, 72,三浦皇, 1.5, 67,* -1,   5, 5,  9.3,②②②, 3,16,Ｈエネアド, 73,三浦皇, 0.7, 72,   2,*  9, 9, 33.4,⑫⑬⑬
 4,15,Ｐペイシャンスパイ, 33,柴山雄, 0.8, 52, -10,*  5,11, 46.2, ⑯⑯, 4,13, ハクサンゲイン,---,伊藤工, 1.0, 53,  -5,  -6,14, 97.3, ⑧⑦, 4, 5,Ｅセプテントリオ, 67,デムｰ, 2.3, 65,  -3,   6, 2,  4.2,⑧⑦⑦, 4, 6,Ｄエデンロック, 74,田中勝, 0.7, 71,   6,   0, 4, 10.6,⑥⑥⑤
 5, 3,Ｃトリアンドルス, 62,内田博, 1.2, 54,*  5, -12, 1,  2.2, ②②, 5,12, エイコオアルバ,---,柴山雄, 1.1, 51,  -1, -11, 4,  9.9, ⑤⑥, 5, 4,Ｆクラウンデピュティ, 66,蛯名正, 2.3, 62,  -1,   0, 6, 24.5,③④⑤, 5,14,Ｊディｰプサウンド, 72,柴田善, 0.7, 71,   2,*  9,12, 79.3,⑬⑫⑭
 6,13,Ｍノｰブルマｰキュリ, 34,吉田豊, 1.5, 49,   0, -10,12, 49.9, ⑩⑩, 6, 8, カオス,---,岩田康, 1.1, 49, -21,*  8, 3,  8.9, ⑭⑬, 6, 1,Ｇジャックポット, 65,石川裕, 3.0, 60,  -3,   0, 8, 32.7,④⑥⑥, 6, 4,Ｅゴｰルドカルラ, 74,横山典, 0.7, 71,   0,* 12, 7, 18.8,⑭⑮⑯
 7, 6,Ｄショｰピｰス, 61,柴田善, 1.5, 52,   4, -12, 5, 15.5, ⑤⑤, 7, 5, フクノアングレｰム,---,松岡正, 1.4, 47, -12,  -3, 6, 13.5, ⑩⑩, 7, 8,Ｄシャドウカラｰズ, 69,戸崎圭, 3.0, 57,* -1,  -8, 3,  4.9,①①①, 7,10,Ｆシｰギリヤガｰル, 74,石川裕, 1.0, 66,   6,  -3,14,108.1,⑧⑧⑨
 8,11,Ｉラブテンダｰ, 46,丸田恭, 1.7, 46,   0, -12, 6, 15.6, ⑨⑨, 8, 6, パラダイスガｰデン,---,蛯名正, 1.4, 50,  -1, -13, 1,  2.0, ④⑤, 8, 3,Ｈレッドオラシオン, 60,柴山雄, 4.4, 51,  -4,  -9, 7, 28.7,⑦⑧⑧, 8,12,Ｉプロスペラスマム, 73,江田照, 1.0, 68,   0,   7,13, 82.9,⑯⑭⑪
 9,16,Ｏベリサマ, 34,柴田大, 1.8, 47,  -2, -11, 8, 21.2, ⑫⑬, 9, 3, シャルウィダンス,---,田辺裕, 2.0, 44,  -7, -12,12, 65.7, ⑨⑨,,,,,,,,,,,,, 9,11,Ｇプレミアステイタス, 73,嘉藤貴, 1.1, 65,   3,   0,10, 49.0,⑪⑪⑫
10, 2,Ｂニシノアンジュ, 65,石川裕, 2.0, 46,   3, -17, 3,  8.0, ④④,10, 1, トウショウバンディ,---,丸田恭, 2.4, 37, -20,  -4,13, 75.5, ⑬⑭,,,,,,,,,,,,,10, 2,Ｃゴットフリｰト, 76,田辺裕, 1.1, 66,   5,  -1, 2,  5.2,⑨⑩⑩
11,14,Ｊキンカチャ, 45,嘉藤貴, 2.0, 44,  -3, -12,15,299.3, ⑬⑮,11, 9, サンライズシｰズン,---,丸山元, 2.4, 42,*  2, -24, 2,  6.0, ②②,,,,,,,,,,,,,11,15,Ｎマイネルシェルト, 68,戸崎圭, 1.2, 63,*  9, -11, 8, 23.9,④④④
12, 9,Ｈプリンセスケイ, 47,北村宏, 2.0, 46,   0, -15, 9, 22.1, ⑧⑧,12, 4, ノバラ,---,北村宏, 2.4, 42,*  2, -24, 5, 10.6, ①①,,,,,,,,,,,,,12, 8,Ｐカウニスクッカ, 67,伊藤工, 1.2, 63,   8,  -8, 6, 17.7,②⑤⑥
13, 4,Ｇハルダヨリ, 54,岩田康, 2.1, 42,  -6, -10, 7, 19.1, ⑭⑪,13, 7, リナシｰタ,---,的場勇, 4.2, 24, -14, -25,15,217.7, ⑪⑫,,,,,,,,,,,,,13,13,Ｌマグメル, 69,吉田豊, 1.4, 65,  -2,   5,15,135.1,⑮⑯⑮
14,12,Ｌビレッジキャロル, 38,丸山元, 2.4, 41,  -1, -17,16,331.7, ⑪⑫,14, 2, サンマルグロウ,---,柴田大, 4.4, 25,  -4, -35,10, 33.0, ⑦⑧,,,,,,,,,,,,,14, 9,Ｍコスモミレネｰル, 69,柴田大, 1.5, 61,* 11, -17, 5, 11.5,③②③
15, 7,Ｋポインテッドラン, 40,松岡正, 2.7, 39,   2, -23,13, 70.3, ⑥⑦,15,16, カフェラテ,---,石川裕, 4.5, 22, -28, -14,11, 39.8, ⑮⑮,,,,,,,,,,,,,15, 1,Ｋエメラルスピｰド, 70,北村宏, 1.8, 57,* 12, -24,11, 67.8,①①①
16, 8,Ｎオレンジガｰネット, 34,三浦皇, 2.9, 37,  -7, -15,14,188.7, ⑮⑭,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｏイントゥザストｰム, 68,丸田恭, 2.3, 50,*  9, -27,16,177.7,⑤③②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
