15年 8月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1500m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羊ヶ丘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａマカｰオｰン, 55,勝浦正,, 61,   4,*-10, 4,  7.3,④⑤④, 1, 2,Ｉクレオｰル, 50,三浦皇,, 65,   6,* -2, 5, 16.4,⑦⑧④, 1,11,Ａボｰンレジェンド, 79,柴山雄,, 66,   5,*  4, 1,  3.4, ⑦⑥, 1,10,Ａウインフェニックス, 79,松岡正,, 74,*  8,*  4, 1,  2.4,⑬④③
 2,10,Ｆショウザイシンホｰ, 40,三浦皇, 0.0, 61,*  6, -14, 5,  8.2,①①①, 2, 9,Ａデュアルフレイム, 67,勝浦正, 0.1, 63,*  9,  -7, 2,  3.4,⑧③②, 2, 6,Ｅラスパジャサｰダス, 65,松岡正, 0.0, 75,* 19,  -5, 6, 10.0, ②②, 2,11,Ｂアルテ, 71,藤岡康, 0.0, 74,* 10,  -1, 6, 10.3,⑫①①
 3, 7,Ｄインジャスティス, 46,ルメｰ, 0.7, 53,*  6, -24, 3,  4.5,③②②, 3, 6,Ｅディｰエスレイザｰ, 58,横山和, 0.5, 64,   7,  -9, 4,  6.6,⑩⑦③, 3, 5, プレシャスヴィガｰ,---,横山和, 0.3, 75,* 19,  -8, 9, 29.1, ①①, 3,12,Ｅボｰルドジャパン, 67,丸山元, 0.6, 64,   3,*  4,12, 71.0,⑭⑭⑪
 4, 6,Ｇルミナスエレメント, 35,福永祐, 0.8, 51,   0, -16, 1,  2.8,⑩⑨⑦, 4, 4,Ｂダンスオｰレ, 61,井上敏, 0.8, 59,   5,  -8, 6, 23.2,⑨⑨⑥, 4, 8,Ｂサンレイクウッド, 74,井上敏, 0.5, 61,   5,  -1, 4,  6.2, ⑥⑧, 4, 7,Ｆビｰウィッチド, 66,古川吉, 0.7, 63,   4,   0, 4,  7.6,⑪⑩⑧
 5, 9,Ｂジュアンマリエ, 52,加藤祥, 1.3, 47,*  7, -31, 2,  3.8,⑦③③, 5, 5,Ｈヴェルデプラｰト, 54,柴山雄, 1.2, 55,   8, -15, 8, 29.1,⑥⑤⑤, 5, 2,Ｆクリノショウスｰシ, 63,長岡禎, 0.5, 65,  13,  -6,10, 63.7, ④③, 5, 6,Ｉウォｰタｰラボ, 65,横山典, 0.7, 64,   7,  -4, 3,  6.7,②⑥④
 6, 1,Ｃコスモベガス, 51,黛弘人, 1.4, 46,   0, -22, 6, 14.7,⑧⑧⑨, 6, 3,Ｃラヴィダフェリｰス, 60,ルメｰ, 1.7, 53,*  8, -22, 3,  4.9,②②①, 6, 4,Ｊトラストレイカ, 60,黛弘人, 0.6, 60,   3,*  0, 7, 18.0, ⑧⑦, 6, 5,Ｈアドマイヤゴッド, 65,ルメｰ, 0.9, 62,   5,  -4, 5, 10.3,⑧⑨⑤
 7, 8,Ｅネクストヒロイン, 40,嶋田純, 2.2, 38,   3, -37, 8, 94.4,⑥⑥⑤, 7,10,Ｊデュラブルシャｰム,  4,古川吉, 4.4, 34,   7, -43, 9, 33.7,④⑥⑨, 7, 3,Ｇキｰスカｰフ, 63,三浦皇, 0.7, 63,  10,  -6, 2,  4.2, ⑤⑤, 7, 1,Ｃダイワプロパｰ, 70,三浦皇, 0.9, 62,   5,  -4, 2,  5.0,④⑧⑩
 8, 4,Ｊマイネルアクティヴ, 23,丹内祐, 2.5, 35,   2, -39, 9,142.9,⑤⑦⑧, 8, 8,Ｆパッショナｰト, 58,加藤祥, 4.4, 35,   7, -43, 7, 25.1,③④⑧, 8, 9,Ｃマチルダ, 72,加藤祥, 0.9, 56,   3,  -3, 5,  8.6, ⑨⑨, 8,13,Ｄブライトボイス, 67,福永祐, 1.1, 60,*  8, -11, 7, 24.1,⑥③⑥
