15年 7月19日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月19日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂコスモフレンチ, 51,丹内祐,, 37,*-17,  -6, 2,  3.8, ②②, 1, 6,Ａミッキｰポｰチ, 66,デムｰ,, 65,*  3,  -7, 1,  2.6,⑯①①, 1, 9,Ｃウチデノコヅチ, 72,岩田康,, 66,   5,   6, 2,  4.1, ③②, 1,11,Ｃルファルシオン, 82,デムｰ,, 81,  11,* 13, 3,  6.5,⑥⑥⑤
 2, 3,Ｅダノンキャップ, 40,柴山雄, 0.0, 39, -21,* -2, 1,  2.6, ⑥⑥, 2, 2,Ｂダブルフラワｰ, 65,黛弘人, 0.0, 68,   1,*  1, 3,  7.4,⑦⑨⑧, 2,12,Ａクリノリｰソクツモ, 74,城戸義, 0.5, 62,   5,   1, 1,  3.5, ④④, 2, 7,Ｄマイネルオフィｰル, 79,丹内祐, 0.3, 80,  12,   9, 5, 10.6,④④④
 3, 2, ホワイトパンドラ,---,小林徹, 0.1, 38, -19,* -4, 4,  5.5, ④③, 3,11,Ｇエアルナ, 59,松田大, 0.2, 69,   0,*  2, 8, 18.2,⑫⑭⑬, 3, 7,Ｈキｰスカｰフ, 63,菱田裕, 0.5, 60,  -1,   5, 3,  4.3, ⑤⑤, 3, 1,Ａカンデラ, 83,岩田康, 0.5, 78,* 13,   4, 1,  2.2,①①①
 4,10,Ａヤマカツサファイヤ, 55,池添謙, 0.4, 32, -18, -10, 3,  4.2, ③④, 4,16,Ｉグリｰンゼファｰ, 58,吉田隼, 0.3, 63,*  2,  -7, 4,  8.2,⑨⑥⑥, 4, 1,Ｆボストンビリｰヴ, 65,松田大, 0.5, 60,  -4,*  8, 5, 10.9, ⑧⑦, 4,10,Ｊリバｰソウル, 76,田中健, 0.9, 77,  11,   5,11, 53.8,⑤⑤⑥
 5, 1,Ｉグリｰンバシリスク, 15,井上敏, 0.5, 31,*-15, -13, 8, 60.1, ①①, 5, 3,Ｃラナチュｰル, 64,丹内祐, 0.3, 65,   0,*  1, 6, 12.6,⑬⑬⑪, 5, 3,Ｋアヴァｰル, 61,藤田伸, 0.6, 59,  -6,*  8, 6, 21.0, ⑩⑨, 5, 6,Ｂセトノプロミス, 82,柴山雄, 0.9, 74,  12,   3, 4,  8.8,③③②
 6, 7,Ｈキサナドゥｰ, 18,村田一, 0.6, 33, -24,  -5, 9,173.2, ⑨⑨, 6, 5,Ｎサルガッソ, 53,丸山元, 0.4, 64,  -2,*  1,14, 69.0,⑮⑯⑮, 6,10,Ｄマダムアグライア, 68,三浦皇, 1.2, 55,*  9,  -8, 7, 21.0, ①①, 6, 9,Ｍメイショウホウトウ, 72,藤岡康, 1.0, 76,  10,   6,10, 42.4,⑧⑦⑧
 7, 8,Ｃササメユキ, 49,菱田裕, 1.0, 25, -22, -13, 6, 54.8, ⑧⑧, 7, 7,Ｆメイショウデコイ, 59,加藤祥, 0.6, 60,   1, -10,15, 71.4,⑤⑤④, 7, 5,Ｉブロンズテｰラｰ, 61,丹内祐, 1.2, 53,  -2,   0,12, 68.3, ⑦⑧, 7,13,Ｇメイショウスミトモ, 78,武豊  , 1.0, 76,* 13,   2, 2,  5.3,②②③
 8, 6,Ｄビバラビダ, 45,吉田隼, 1.0, 25, -19, -16, 5, 12.7, ⑤⑤, 8,15,Ｈビセックスタイル, 58,武豊  , 0.9, 58,   1, -11, 5, 10.4,⑩⑩⑩, 8, 6,Ｇオｰガンディｰ, 64,井上敏, 1.2, 53,  -7,   2,10, 53.5, ⑨⑩, 8, 3,Ｅミキノハルモニｰ, 79,城戸義, 1.1, 78,   8,  10,12, 64.0,⑪⑪⑪
 9, 9,Ｆアイシｰザライト, 30,水口優, 1.1, 26, -21, -14,10,212.1, ⑦⑦, 9, 4,Ｋスマｰトシャイン, 55,田中健, 1.0, 58,   1, -13,11, 49.6,③⑦⑦, 9, 2,Ｅノイ, 66,竹之下, 1.3, 51,  -9,   3, 9, 37.9, ⑪⑪, 9, 2,Ｋマヤノカデンツァ, 75,菱田裕, 1.1, 77,   6,* 12, 9, 36.3,⑫⑬⑫
10, 5,Ｇコスモライフワｰク, 23,黛弘人, 1.8, 16, -27, -18, 7, 57.9, ⑩⑩,10, 9,Ｏヒャッカノサキガケ, 50,井上敏, 1.2, 57,  -1,  -9,16,102.2,⑪⑮⑭,10, 8,Ｌゴッドマザｰ, 57,柴山雄, 1.3, 52,  -1,  -2,11, 60.5, ⑥⑥,10, 8,Ｆハイパｰチャｰジ, 79,吉田隼, 1.3, 73,   8,   6, 6, 18.1,⑨⑨⑨
,,,,,,,,,,,,11,10,Ｌアマラントカット, 55,岩田康, 1.2, 56,   0, -13, 9, 27.4,⑧⑪⑫,11,11,Ｂエゴイスト, 72,加藤祥, 1.4, 52,*  6,  -8, 4,  5.2, ②③,11,12,Ｉライオンズバイツ, 76,四位洋, 1.3, 77,   8,   6, 8, 19.7,⑩⑩⑩
,,,,,,,,,,,,12, 8,Ｐミュトスレディ, 47,池添謙, 1.3, 52,*  3, -24,12, 53.4,②③②,12, 4,Ｊワイエムテイラｰ, 61,藤岡康, 1.6, 47, -12,   2, 8, 24.2, ⑫⑫,12, 5,Ｌツクバホシノオｰ, 73,勝浦正, 1.3, 74,   9,   4, 7, 19.3,⑦⑧⑦
,,,,,,,,,,,,13, 1,Ｍクレオｰル, 53,三浦皇, 1.4, 53,*  2, -24, 7, 15.9,①②③,,,,,,,,,,,,,13, 4,Ｈウエスタンオウジ, 77,田辺裕, 4.2, 53,   7, -16,13, 85.6,⑬⑫⑬
,,,,,,,,,,,,14,12,Ｅハッピｰパウダｰ, 61,柴山雄, 1.4, 53,*  2, -23,13, 55.1,⑥④⑤,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,14,Ｄハマギク, 64,藤田伸, 1.9, 48,   1, -27, 2,  5.7,④⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｊトドロキキシボジン, 57,勝浦正, 3.8, 34,  -1, -50,10, 40.8,⑭⑫⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,
単勝:380円 複勝:04=110円 03=110円 02=130円 枠連:560円,,,,,,,,,,,,単勝:260円 複勝:06=150円 02=200円 11=360円 枠連:820円,,,,,,,,,,,,単勝:410円 複勝:09=160円 12=140円 07=170円 枠連:380円,,,,,,,,,,,,"単勝:650円 複勝:11=210円 07=300円 01=130円 枠連:1,490円",,,,,,,,,,,
馬連:530円 ワイド:03-04=220円 02-04=280円 02-03=320円,,,,,,,,,,,,"馬連:1,380円 ワイド:02-06=490円 06-11=900円 02-11=1,390円",,,,,,,,,,,,馬連:780円 ワイド:09-12=370円 07-09=380円 07-12=340円,,,,,,,,,,,,"馬連:3,600円 ワイド:07-11=1,180円 01-11=450円 01-07=720円",,,,,,,,,,,
"馬単:1,100円 3連複:900円 3連単:4,130円",,,,,,,,,,,,"馬単:2,230円 3連複:6,180円 3連単:24,150円",,,,,,,,,,,,"馬単:1,500円 3連複:1,400円 3連単:6,830円",,,,,,,,,,,,"馬単:6,150円 3連複:4,040円 3連単:41,560円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,農林水産省賞典函館記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃゼクト, 64,菱田裕,, 60,  -2,* -1, 1,  2.5, ⑤⑤, 1, 3, アドマイヤエイカン,---,岩田康,, 45,*-39,* 15, 1,  3.6,①①①, 1, 5,Ｃコパノチャｰリｰ, 74,岩田康,, 72,*  6,*  8, 1,  2.5,①①①, 1, 5,Ｈダｰビｰフィズ, 84,岩田康,, 99,  20,* 14, 3,  6.4,⑧⑤④
 2, 7,Ｄカワキタキャッスル, 63,加藤祥, 0.4, 56,   1,  -7, 2,  6.0, ④④, 2,11, ジョルジュサンク,---,吉田隼, 0.4, 40, -40,  11, 5, 10.3,④③③, 2, 9,Ａペアン, 78,井上敏, 0.7, 69,*  5,   3, 2,  4.2,②②②, 2, 3,Ｃハギノハイブリッド, 88,藤岡康, 0.0, 99,  21,* 11,10, 27.5,⑤③③
 3, 5,Ｇモンサンナシｰラ, 58,三浦皇, 0.4, 54,  -7,* -2, 3,  6.2, ⑧⑦, 3, 8, ショウザイシンホｰ,---,三浦皇, 0.4, 40,*-39,   9, 6, 12.4,②②②, 3, 2,Ｋタマノベレッツァ, 65,デムｰ, 0.7, 67,   5,   4, 7, 21.1,③③③, 3, 1,Ｍヤマカツエｰス, 80,池添謙, 0.6, 90,* 22,  -2, 7, 16.5,②②②
 4,12,Ａビップヘラクレス, 68,松田大, 0.5, 59,*  7, -11, 5, 10.5, ②①, 4, 4, ピンクアゲｰト,---,武豊  , 0.5, 40, -40,  11, 3,  4.6,⑧⑥⑥, 4, 6,Ｂエイユｰビリオネア, 75,池添謙, 0.8, 70,   5,   4, 4,  8.6,⑫④④, 4,11,Ｆエアソミュｰル, 86,デムｰ, 0.7, 91,  17,*  8, 1,  3.9,⑫⑩⑥
 5, 3,Ｅワンダｰグロワｰル, 61,田中博, 0.7, 54,   1, -10, 6, 11.3, ③③, 5, 5, カラクプア,---,デムｰ, 1.2, 32, -41,   4, 4,  7.0,⑥⑦⑧, 5, 1,Ｄシップウ, 74,吉田隼, 0.9, 68,   0,* 10, 6, 20.4,⑪⑫⑪, 5,13,Ｅレッドレイヴン, 87,柴山雄, 1.2, 86,  17,   1, 5,  6.8,⑪⑪⑦
 6, 1,Ｆデルマヨタロウ, 60,丹内祐, 0.7, 51,  -4,  -7, 9, 34.1, ⑥⑥, 6, 7, レディｰカガ,---,柴山雄, 1.3, 31, -43,   4, 7, 24.3,⑪⑧⑦, 6, 8,Ｉヤマイチキセキ, 68,加藤祥, 1.1, 66,   4,   2, 5, 18.4,④⑤⑤, 6,15,Ｋツクバコガネオｰ, 83,勝浦正, 1.2, 86,  15,   5,15,173.9,⑬⑭⑫
 7, 6,Ｉサンマｰシャル, 54,井上敏, 1.0, 47, -15,* -2,10, 51.1, ⑪⑪, 7,10, ハンキｰドｰリ,---,丸山元, 1.4, 33, -44,   7,11,100.1,⑨⑪⑪, 7,10,Ｌダノンドリｰム, 62,城戸義, 1.2, 67,   4,   2,12,160.2,⑩⑥⑥, 7, 8,Ｊアｰデント, 84,武豊  , 1.4, 86,  16,   4, 8, 16.7,⑭⑬⑪
