15年11月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,観月橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｊライラムｰン, 39,鮫島克,, 63,*  2,* -5, 4,  6.8, ①①, 1, 5,Ｃエルビッシュ, 56,ルメｰ,, 67,  -1,*  6, 2,  3.3, ⑥⑥, 1, 8,Ａヒラボクレジェンド, 79,岩田康,, 75,* 11,  -2, 1,  2.8,⑧③③, 1, 7,Ｄフォロｰハｰト, 85,デムｰ,, 82,* 18,  -2, 1,  2.8,②②③
 2,12,Ｃミスキララ, 57,池添謙, 0.2, 61,*  0,* -5, 2,  5.5, ③③, 2, 6,Ｅディｰプエクシｰド, 55,岩田康, 0.0, 66,* -1,*  2, 1,  2.6, ⑦①, 2, 5,Ｄエイシンナセル, 74,戸崎圭, 0.1, 76,   9,*  2, 2,  4.2,⑩⑦⑤, 2, 9,Ｂミヤジタイガ, 86,和田竜, 0.3, 82,  17,  -3, 2,  5.7,④④②
 3,11,Ｎリンネ, 31,北村友, 0.4, 59,*  1,  -7, 7, 11.4, ②②, 3, 4,Ｆナムラムサシ, 54,和田竜, 0.1, 68,  -3,*  6, 6, 17.2, ⑩⑦, 3,13,Ｅサダムダイジョウブ, 73,川田将, 0.3, 74,* 11,  -5,11, 58.1,②②②, 3,16,Ｊスノｰモンキｰ, 80,柴山雄, 0.5, 82,  15,   0,11, 50.1,⑤⑤⑤
 4,14,Ａエイシンシエル, 62,武豊  , 0.8, 53,  -7,* -3, 3,  5.6, ⑬⑫, 4, 1,Ａケンホファヴァルト, 62,ムｰア, 0.6, 59,*  0,  -6, 3,  5.4, ⑤⑤, 4, 2,Ｃタガノハヤテ, 75,武豊  , 0.7, 71,   6,*  1, 5,  9.1,⑫⑪⑩, 4,10,Ｅマルケサス, 85,アッゼ, 0.6, 82,  11,*  7, 6, 13.2,⑪⑩⑧
 5, 7,Ｋシルヴィｰボｰテ, 37,森一馬, 0.9, 54,  -1, -10, 9, 33.7, ⑤⑤, 5,11,Ｌティルヴィング, 35,戸崎圭, 0.9, 56,  -6,  -1, 4,  6.4, ⑪⑫, 5, 1,Ｂタイマツリ, 79,和田竜, 0.7, 72,   7,  -1, 3,  6.6,⑬⑨⑧, 5,15,Ｆタガノゴｰルド, 84,中井裕, 0.8, 81,  11,   6, 8, 27.6,⑩⑪⑪
 6,13,Ｂペイザｰジュ, 57,岩田康, 1.0, 52,  -3,  -9, 1,  3.1, ⑦⑦, 6,12,Ｂドゥドゥドゥ, 61,荻野琢, 1.2, 52,  -6,  -6, 8, 61.7, ⑫⑩, 6, 6,Ｇフィｰルドリアン, 72,秋山真, 0.8, 69,   5,*  2, 9, 38.4,⑮⑫⑪, 6,11,Ｇセイスコｰピオン, 83,川田将, 0.9, 80,  10,   6, 4,  7.5,⑬⑬⑫
 7, 1,Ｄナナパンチ, 57,太宰啓, 1.0, 55,  -1, -10, 5,  9.0, ④④, 7,10,Ｋロイヤルクルｰズ, 38,鮫島克, 1.3, 51,* -1, -17,11,130.8, ④④, 7,12,Ｉメイショウクオン, 69,幸英明, 0.8, 70,* 11, -11,12, 65.3,①①①, 7, 5,Ｃスリｰタイタン, 85,ボウマ, 0.9, 79,  14,  -2, 5,  8.6,⑥⑥⑥
 8, 3,Ｅダンツロビン, 55,松山弘, 1.2, 51,  -5,  -9, 6, 10.6, ⑩⑨, 8, 8,Ｇダンツペレット, 49,松山弘, 1.4, 50,  -2, -17, 7, 20.9, ③⑧, 8,14,Ｈオｰロラポラリス, 71,太宰啓, 0.9, 71,   9,  -5, 6, 11.7,⑦⑥⑥, 8,12,Ａマヤノオントロジｰ, 86,北村友, 1.0, 79,   9,*  8, 7, 13.9,⑯⑮⑭
