15年 5月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 7,Ｃプロセルピナ, 61,江田照, 2.0, 50,  -3, -11, 8, 19.4, ⑫⑫, 9, 6,Ｏハクサンゲイン, 47,丸田恭, 1.8, 52,   3, -13,13,109.4, ⑤⑤, 9, 2,Ｈネルトスグアサ, 68,原田和, 0.5, 69,* 16, -23,14, 65.3, ④③, 9, 4,Ｂマヤノオントロジｰ, 83,デムｰ, 0.3, 75,   3,* 13, 4, 10.4, ⑭⑮
10,15,Ａセレスティｰヌ, 64,大野拓, 2.1, 51,*  1, -17, 4,  6.3, ③③,10, 2,Ｊラブアストン, 54,木幡初, 1.9, 53,  -1,  -8,14,135.9, ⑩⑫,10, 7,Ｅラインカグラ, 70,木幡初, 0.8, 66,  10, -19,17, 89.9, ⑦⑦,10,13,Ｅランドマｰキュリｰ, 81,三浦皇, 0.3, 76,   7,   8, 8, 15.5, ⑨⑩
11,11,Ｍチャｰミングウイン, 47,丸田恭, 2.3, 47,  -6, -10,12, 94.9, ⑭⑬,11,14,Ｃバイカ, 62,松岡正, 2.3, 48,  -3, -10, 5, 10.0, ⑮⑭,11, 3,Ｉサグレス, 68,柴山雄, 0.9, 64,* 20, -37, 4,  8.7, ①①,11,10,Ｍオビｰディエント, 80,江田照, 0.3, 75,   7,   8,10, 17.2, ⑩⑨
12,13,Ｂボンヌヴェル, 63,デムｰ, 2.5, 46,  -6, -10, 1,  3.7, ⑮⑮,12, 8,Ｈブロッサムヒル, 56,吉田隼, 2.4, 48,  -3,  -9, 6, 10.4, ⑫⑮,12, 5,Ｍハプスブルク, 67,二本柳, 1.0, 65,  -1,  -1,16, 83.3, ⑯⑯,12, 9,Ｋモエレジュンキン, 80,嘉藤貴, 0.5, 74,  12,   0,16,196.9, ⑤⑥
13, 8,Ｋファニｰガｰル, 48,井上敏, 2.6, 48,  -6, -11,16,292.6, ⑬⑭,13,13,Ｍアイケｰビュｰティ, 49,嘉藤貴, 2.6, 47,   2, -20,15,237.4, ⑥⑥,13,10,Ｊマイネシｰア, 68,柴田大, 1.2, 62,* 18, -35, 5, 12.3, ③④,13,12,Ａシグナルプロシｰド, 85,松岡正, 0.5, 73,   3,  11, 3,  9.7, ⑮⑭
14,10,Ｎブルｰライトクロス, 47,内田博, 3.3, 40,  -3, -24,13,134.8, ⑩⑧,14, 7,Ｋラブレジェンド, 50,黛弘人, 4.0, 38,   0, -28,11, 78.6, ⑧⑩,14, 9,Ｋサトノオｰ, 68,北村宏, 1.3, 62,  -2,  -4,10, 31.9, ⑰⑰,14, 1,Ｃワンダｰロｰド, 83,吉田豊, 0.7, 71,  10,   2, 1,  3.7, ⑧⑦
15, 1,Ｐジュンアカネ, 38,オｰル, 3.6, 40,  -3, -24,10, 54.5, ⑧⑩,15, 1,Ｌダイワガｰランド, 50,大野拓, 4.5, 34,   0, -33,12, 82.5, ⑪⑪,15, 1,Ｎラドゥガ, 66,井上敏, 1.5, 58,   9, -25,15, 73.5, ⑧⑨,15, 3,Ｊダンシングミッシｰ, 80,勝浦正, 0.8, 71,* 14,  -6, 7, 14.2, ①①
16, 6,Ｌティアップセッタｰ, 48,木幡初, 3.6, 39,  -2, -28,15,287.2, ④⑥,16,15, ワイルディング,---,田辺裕, 5.3, 29, -10, -22, 7, 10.5, ⑯⑯,16,16,Ｇヒラボクレジｰナ, 69,石川裕, 1.8, 56,  -8,  -2, 8, 27.1, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｏスイｰトガｰデン, 66,松岡正, 2.3, 51,* 19, -55,11, 35.9, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｑシャトｰルｰジュ, 58,丸田恭, 2.5, 46,   0, -27,18,196.5, ⑭⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,390円 複勝:09=460円 14=670円 03=460円 枠連:2,430円",,,,,,,,,,,,"単勝:2,120円 複勝:09=510円 10=270円 12=500円 枠連:9,710円",,,,,,,,,,,,"単勝:1,630円 複勝:18=360円 06=130円 17=1,530円 枠連:1,060円",,,,,,,,,,,,"単勝:2,310円 複勝:16=720円 14=1,070円 06=870円 枠連:3,880円",,,,,,,,,,,
"馬連:13,570円 ワイド:09-14=3,290円 03-09=2,620円 03-14=5,470円",,,,,,,,,,,,"馬連:9,120円 ワイド:09-10=2,090円 09-12=4,100円 10-12=1,330円",,,,,,,,,,,,"馬連:1,750円 ワイド:06-18=640円 17-18=9,660円 06-17=2,990円",,,,,,,,,,,,"馬連:47,430円 ワイド:14-16=10,330円 06-16=10,970円 06-14=10,210円",,,,,,,,,,,
"馬単:19,050円 3連複:62,920円 3連単:373,430円",,,,,,,,,,,,"馬単:18,030円 3連複:24,230円 3連単:133,600円",,,,,,,,,,,,"馬単:4,850円 3連複:30,260円 3連単:212,040円",,,,,,,,,,,,"馬単:83,480円 3連複:377,780円 3連単:2,075,800円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  ダ2100m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,欅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｇバルブランシュ, 46,北村宏,, 53,*  0,  -1, 6,  9.1, ④③, 1, 1,Ｈアルタｰ, 62,柴山雄,, 77,   8,* -1, 8, 47.8,③⑥⑥, 1, 5,Ｂドラゴンズタイム, 76,吉田豊,, 77,   7,*  8, 1,  3.8,⑭⑬⑨, 1,11,Ａレッドアルヴィス, 91,戸崎圭,, 89,  17,   9, 1,  2.2, ③③
 2, 8,Ｂシンボリセザンヌ, 61,三浦皇, 0.0, 53,*  1,  -3, 1,  3.7, ①①, 2, 5,Ａデバイスドライバｰ, 80,田中勝, 0.4, 74,   6,* -4, 2,  6.2,⑦⑧⑧, 2, 1,Ｄキネオフライト, 75,勝浦正, 0.7, 72,   6,*  2, 3,  5.5,⑯⑯⑪, 2,16,Ｋアンズチャン, 83,三浦皇, 0.3, 86,   9,* 18, 5,  9.5, ⑮⑬
 3,11,Ｆニシノフクオトコ, 46,内田博, 0.3, 50,*  1,  -4, 7, 12.0, ②②, 3, 6,Ｂソｰルインパクト, 74,戸崎圭, 0.5, 72,*  9, -11, 1,  1.5,⑤④④, 3,10,Ｍペイシャゴンジセ, 66,井上敏, 0.8, 71,* 10,  -9,11, 44.3,①①①, 3, 2,Ｏキョウエイアシュラ, 81,内田博, 0.3, 86,  13,* 13,11, 71.9, ⑩⑨
 4, 2, クリｰルランペイジ,---,津村明, 0.3, 50,  -7,*  5,11, 63.2, ⑭⑫, 4, 4,Ｇボルドネス, 63,デムｰ, 0.8, 68,*  9, -17, 3,  7.5,④③②, 4, 4,Ｅエルドリッジ, 74,大野拓, 1.1, 69,   8,  -5, 6,  8.9,⑤⑦⑦, 4, 5,Ｅタｰルタン, 88,吉田豊, 0.4, 86,  18,   7, 4,  7.5, ⑤⑤
 5, 3,Ｃハｰモニｰノヴェル, 61,柴田大, 0.5, 49,  -1,  -3, 3,  5.5, ③④, 5, 3,Ｉシグナルアロｰ, 62,嶋田純, 1.2, 67,   5, -11,10, 67.9,⑧⑩⑩, 5, 9,Ｊレッドグルック, 69,津村明, 1.2, 68,   8,  -6, 4,  7.0,⑨⑨⑥, 5,13,Ｃエアウルフ, 89,デムｰ, 0.7, 82,  12,  11, 2,  6.0, ⑬⑫
 6, 4,Ｅシュピｰゲル, 56,田辺裕, 0.5, 49,  -6,*  3, 4,  6.8, ⑨⑧, 6, 7,Ｄパワｰウｰマン, 67,横山典, 1.2, 65,*  9, -24, 4,  9.3,①①①, 6, 8,Ｃガヤルド, 75,内田博, 1.6, 67,* 10, -14, 5,  8.5,④②②, 6,12,Ｄワンダｰコロアｰル, 88,大野拓, 0.8, 82,  12,  10, 6, 15.9, ⑪⑪
 7, 9,Ａナモンブライアン, 64,吉田豊, 0.5, 47,  -4,   0, 2,  5.2, ⑫⑦, 7, 8,Ｊニシノカブケ, 60,江田照, 1.2, 64,   8, -18, 6, 19.1,⑨⑦⑦, 7,12,Ａステｰジジャンプ, 79,デムｰ, 2.1, 62,   6, -11, 2,  4.7,⑦⑧⑩, 7, 7,Ｍマキャヴィティ, 82,北村宏, 1.4, 78,  15,   1,10, 43.7, ⑦⑧
 8,14, キｰタイプ,---,木幡初, 0.6, 49,  -6,*  3, 9, 28.8, ⑩⑪, 8, 9,Ｅコｰトオブアｰムズ, 65,蛯名正, 1.3, 67,   8, -21, 5, 13.2,⑥⑤⑤, 8,15,Ｇデルマカマイタチ, 71,武士沢, 2.1, 63,*  9, -16, 8, 30.1,⑩⑤④, 8, 4,Ｉネオザウイナｰ, 84,田中勝, 1.5, 77,  15,   0,12, 78.2, ⑧⑦
 9, 1,Ｌシゲルユカタマツリ, 33,オｰル, 1.4, 42,  -3,  -9,12,108.7, ⑧⑤, 9, 2,Ｆフォルサ, 64,吉田隼, 1.4, 63,*  9, -24, 7, 25.8,②②③, 9, 6,Ｉリムショット, 70,黛弘人, 2.3, 63,   5,  -8,12, 45.9,⑪⑪⑯, 9,10,Ｊシセイオウジ, 84,丸田恭, 1.7, 73,   5,  11,14, 93.6, ⑯⑯
10, 5,Ｍサンタイラｰ, 31,井上敏, 1.9, 39,  -7,  -7,13,158.2, ⑬⑬,10,10,Ｃマスタｰプラマｰ, 67,井上敏, 1.4, 65,   7, -17, 9, 50.3,⑩⑨⑨,10,14,Ｆバンクシｰ, 72,柴山雄, 2.9, 58,   5, -14,10, 33.3,⑮⑮⑮,10, 6,Ｐロングロウ, 77,蛯名正, 1.8, 73,   9,   4,15,144.9, ⑫⑭
11, 6, スティｰヴカフェ,---,蛯名正, 2.0, 38, -10,  -5, 8, 21.7, ⑮⑮,,,,,,,,,,,,,11,16,Ｋランドントウォｰク, 69,オｰル, 3.3, 56,*  9, -28,13, 65.5,⑥④③,11,14,Ｎデザｰトオアシス, 81,勝浦正, 1.9, 76,* 20, -10,13, 80.2, ①①
12, 7,Ｋカシノエキスプレス, 40,大庭和, 2.3, 35,  -7, -11,15,310.8, ⑪⑭,,,,,,,,,,,,,12, 7,Ｎアカデミックドレス, 66,吉田隼, 3.5, 56,   6, -20,15,115.0,⑫⑫⑬,12,15,Ｌラヴィアンクレｰル, 83,田辺裕, 2.0, 74,  17,  -6, 8, 25.9, ⑥⑥
13,15,Ｄワイルドテイスト, 60,柴山雄, 2.6, 31,  -6, -16, 5,  7.8, ⑥⑨,,,,,,,,,,,,,13, 2,Ｈジャックポット, 70,江田照, 3.9, 53,   8, -30, 9, 31.2,②③⑤,13, 3,Ｈメイショウツチヤマ, 85,松岡正, 2.2, 69,   9,   1,16,293.4, ⑭⑮
14,16,Ｉデピュｰトアゲン, 44,嘉藤貴, 2.8, 30,  -4, -21,10, 37.9, ⑦⑥,,,,,,,,,,,,,14,13,Ｏリｰスリング, 65,北村宏, 4.0, 54,   6, -24, 7, 22.2,⑬⑭⑭,14, 8,Ｇアメｰジングタクト, 86,石橋脩, 2.4, 70,  14,  -6, 7, 25.1, ⑨⑩
15,10,Ｈパルパルムツミ, 45,吉田隼, 3.7, 24,  -6, -24,14,190.8, ⑤⑩,,,,,,,,,,,,,15,11,Ｌタｰフデザイナｰ, 67,柴田大, 4.3, 51,   6, -27,16,191.1,⑧⑩⑫,15, 1,Ｂガンジス, 89,柴山雄, 2.7, 68,* 19, -16, 9, 37.1, ②②
,,,,,,,,,,,,,,,,,,,,,,,,16, 3,Ｐミルノワｰル, 65,田中勝, 4.9, 49,   7, -35,14, 69.6,③⑥⑧,16, 9,Ｆヒメサクラ, 87,柴田大, 3.8, 60,  18, -23, 3,  6.2, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,
単勝:910円 複勝:12=320円 08=160円 11=340円 枠連:900円,,,,,,,,,,,,"単勝:4,780円 複勝:01=570円 05=170円 06=110円 枠連:9,640円",,,,,,,,,,,,"単勝:380円 複勝:05=140円 01=200円 10=1,700円 枠連:830円",,,,,,,,,,,,"単勝:220円 複勝:11=130円 16=290円 02=1,070円 枠連:760円",,,,,,,,,,,
"馬連:1,680円 ワイド:08-12=650円 11-12=1,530円 08-11=1,000円",,,,,,,,,,,,"馬連:11,380円 ワイド:01-05=2,290円 01-06=1,090円 05-06=250円",,,,,,,,,,,,"馬連:1,020円 ワイド:01-05=400円 05-10=4,700円 01-10=8,380円",,,,,,,,,,,,"馬連:1,590円 ワイド:11-16=640円 02-11=2,430円 02-16=9,880円",,,,,,,,,,,
"馬単:3,620円 3連複:6,480円 3連単:37,780円",,,,,,,,,,,,"馬単:25,520円 3連複:4,280円 3連単:62,930円",,,,,,,,,,,,"馬単:1,560円 3連複:28,520円 3連単:116,180円",,,,,,,,,,,,"馬単:2,120円 3連複:35,820円 3連単:96,990円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1600m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,葉山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａシャドウスペル, 67,デムｰ,, 63,   3,* -5, 3,  8.1, ⑧⑦, 1, 1,Ａキングカラカウア, 80,デムｰ,, 69,*  5,   0, 1,  1.7,②③②, 1,12,Ｃヘイジｰムｰン, 78,三浦皇,, 75,   2,*  4, 1,  1.8, ⑨⑨, 1,11,Ｂクラシックメタル, 84,オｰル,, 77,*  3,  13, 4,  6.2, ④④
 2,11,Ｃサウザンリｰブス, 60,吉田隼, 0.0, 64,   2,* -2,10, 29.9, ⑪⑬, 2, 8,Ｂエニグマバリエｰト, 72,戸崎圭, 0.2, 69,   3,   3, 2,  5.0,⑦⑦⑥, 2, 6,Ｂノｰブルコロネット, 78,デムｰ, 0.1, 73,   5,   0, 2,  6.2, ⑤⑤, 2, 8,Ｃスマｰトラファエル, 82,デムｰ, 0.1, 76,   0,  16, 3,  6.0, ⑭⑪
 3,16,Ｎゴｰルドサｰベラス, 42,井上敏, 0.1, 65,*  9, -14,15,164.6, ③③, 3,15,Ｃアルパｰシャン, 71,横山典, 0.3, 69,  -1,* 11, 3,  5.8,⑭⑬⑫, 3, 3,Ｆラテラルアｰク, 74,横山典, 0.1, 73,   0,*  6, 5, 11.6, ⑫⑩, 3,15,Ｇムｰドティアラ, 78,田辺裕, 0.2, 77,  -1,* 17, 2,  4.6, ⑫⑫
 4, 5,Ｆボンボンキャスト, 55,北村宏, 0.3, 61,   4, -11, 1,  1.9, ⑦⑧, 4, 2,Ｄラブユアマン, 70,田中勝, 0.3, 71,   0,*  8, 5, 18.0,⑨⑩⑪, 4,11,Ｌパワｰスラッガｰ, 64,田中勝, 0.1, 75,   6,  -3,12, 94.8, ③④, 4, 5,Ｋオニノシタブル, 76,江田照, 0.2, 77,  -1,* 18, 6, 16.8, ⑬⑭
 5,17,Ｄティムシェル, 59,戸崎圭, 0.3, 59,  -2,* -1, 9, 22.2, ⑮⑮, 5, 9,Ｏレッドルモンド, 53,北村宏, 0.3, 67,   4,  -3, 4, 11.7,④④④, 5, 7,Ｋコスモミレネｰル, 69,津村明, 0.2, 71,* 11, -12,10, 64.1, ①①, 5, 9,Ｎヴィルトグラｰフ, 74,内田博, 0.4, 73,*  4,   8, 8, 31.6, ②②
 6,12,Ｈノワｰルギャルソン, 54,勝浦正, 0.4, 60,   3,  -9, 7, 18.7, ⑫⑪, 6, 4,Ｅシンキングロｰジス, 69,三浦皇, 0.6, 65,   3,  -4, 6, 23.9,⑥⑤⑤, 6,10,Ｄタガノエンブレム, 78,戸崎圭, 0.3, 71,   3,  -1, 4,  9.1, ⑧⑧, 6,13,Ａメイショウドゥｰマ, 85,横山典, 0.4, 73,  -1,  14, 5, 12.4, ⑩⑧
 7, 8,Ｋディｰプフォレスト, 53,吉田豊, 0.5, 59,   3, -10, 6, 18.4, ⑨⑩, 7,12,Ｎパイナワレア, 54,大野拓, 0.7, 61,*  7, -15,10, 99.6,①①①, 7, 5,Ｊアドマイヤコリン, 71,北村宏, 0.4, 73,   1,   2, 7, 18.5, ⑩⑪, 7,10,Ｄタガノプリンス, 80,田中勝, 0.5, 77,  -3,* 18,11, 37.4, ⑮⑮
 8, 1,Ｍスズヨサムソン, 47,田中勝, 0.5, 58,  -1,* -6,14, 79.2, ⑭⑭, 8,11,Ｍヘブンズゲｰト, 57,内田博, 0.8, 61,*  5, -12,13,163.0,③②③, 8, 1,Ｇマイネルコランダム, 74,柴田大, 0.6, 68,   3,  -6, 8, 18.6, ⑦⑦, 8, 4,Ｉベック, 77,蛯名正, 0.6, 73,*  3,   7, 1,  2.9, ③③
 9,15,Ｌスティンライクビｰ, 48,横山典, 0.7, 60,* 14, -29, 5, 17.1, ①①, 9, 5,Ｊジェイケイライアン, 59,田辺裕, 1.0, 60,   0,  -4, 7, 26.2,⑧⑧⑧, 9, 9,Ｅロジプリンセス, 75,内田博, 0.6, 68,   5,  -7, 6, 13.2, ⑥⑥, 9,14,Ｈシュガｰヒル, 78,北村宏, 0.7, 74,  -2,  13,10, 35.5, ⑪⑬
10, 4,Ｅミタイナ, 55,柴田大, 1.0, 54,   6, -23,13, 75.5, ⑤④,10, 6,Ｋカボスチャン, 58,吉田隼, 1.2, 57,   0,  -7,12,122.8,⑩⑨⑨,10, 8,Ｈナムラショウリ, 72,田辺裕, 0.7, 68,   1,  -1,11, 76.0, ⑪⑫,10,16,Ｅネヴァｰハｰツ, 79,柴山雄, 0.8, 70,   0,  10, 9, 32.7, ⑨⑩
11, 7,Ｏラインチャｰミｰ, 39,的場勇, 1.1, 53,*  9, -28,17,250.2, ②②,11,13,Ｉスクワｰル, 59,柴山雄, 1.2, 58,   1,  -9, 8, 55.2,⑪⑪⑩,11, 4,Ｉショウナンラムジ, 72,大野拓, 0.7, 66,*  7, -15, 9, 40.3, ②②,11, 7,Ｌヤマチョウフェア, 76,石川裕, 1.2, 71,*  4,  -1, 7, 24.3, ①①
12,13,Ｊハネムｰンソング, 53,オｰル, 1.2, 52,   7, -26,12, 71.0, ④⑤,12, 3,Ｌアイファｰサンディ, 58,松岡正, 1.4, 59,  -1,  -6,11,103.8,⑫⑭⑭,,,,,,,,,,,,,12, 1,Ｆトリニティチャｰチ, 79,村田一, 1.3, 67,   1,   4,15, 93.1, ⑦⑤
13, 6, カｰニバルダクス,---,柴山雄, 1.3, 49,  -5, -12, 8, 20.5, ⑰⑯,13,10,Ｆカスクストレングス, 64,蛯名正, 1.6, 55,  -2,  -9, 9, 65.9,⑬⑫⑬,,,,,,,,,,,,,13, 6,Ｍアｰトフェスタ, 74,井上敏, 1.3, 68,   1,   4,16,188.7, ⑤⑥
14,14,Ｂマダムヤッコ, 62,大野拓, 2.0, 43,   7, -37, 2,  5.5, ⑥⑥,14, 7,Ｈポッドライジング, 62,石川裕, 3.2, 38,   1, -40,14,314.1,⑤⑥⑦,,,,,,,,,,,,,14, 3,Ｐナスノアオバ, 65,丸田恭, 1.4, 67,  -5,  11,14, 67.8, ⑯⑯
