15年 5月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月30日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-23,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白百合ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｂライムチェイサｰ, 64,川田将,, 70,   7,*  0, 1,  2.8, ⑤⑤, 1,13,Ｄビットレｰト, 62,川田将,, 71,* -7,*  8, 1,  2.3, ④④, 1, 9,Ｆタイガｰクラウン, 72,酒井学,, 75,   0,   9, 9, 22.4, ④④, 1, 8,Ｂアルバｰトドック, 81,藤岡康,, 89,  -2,  22, 1,  3.7, ⑦⑦
 2, 9,Ｅハｰツジュニア, 63,和田竜, 0.0, 71,* 11,  -6, 8, 19.2, ②②, 2,10,Ａサウンドドゥイット, 68,福永祐, 0.3, 66,  -8,   5, 2,  3.6, ⑤⑤, 2,13,Ｅウォｰタｰショパン, 73,福永祐, 0.1, 74,  -4,* 15, 2,  3.6, ⑩⑨, 2,11,Ｄナムラアン, 77,ルメｰ, 0.0, 86,   1,  18, 3,  4.7, ⑤⑤
 3, 1,Ａウエスタンラムｰル, 65,義英真, 0.2, 69,* 12,  -9, 2,  3.4, ①①, 3,18,Ｃオメガハｰトソング, 65,武豊  , 0.3, 69, -12,* 11, 4,  8.6, ⑪⑪, 3, 5,Ｂエミネントレコｰド, 76,幸英明, 0.1, 74,  -2,  13, 5, 11.8, ⑦⑦, 3, 9,Ｈミュゼゴｰスト, 73,柴田善, 0.1, 86,   0,  18, 6, 14.9, ⑥⑥
 4,11,Ｋミカエルシチｰ, 45,ルメｰ, 0.5, 64,   6,  -3, 3,  6.9, ⑦⑥, 4,16,Ｅレッドディザｰブ, 62,ルメｰ, 0.3, 67,  -9,*  8, 5, 17.6, ⑨⑨, 4, 3,Ｄゼンノロンゴ, 74,鮫島克, 0.4, 70,   0,   6, 8, 22.3, ⑥⑥, 4,14,Ｅティルナノｰグ, 76,武豊  , 0.2, 89,  -3,* 24, 5,  9.1, ⑪⑪
 5,10,Ｆルナマジック, 60,菱田裕, 0.8, 61,  -1,*  2,11, 72.3, ⑪⑪, 5, 4,Ｂバイザウェイ, 65,岩田康, 0.5, 65,  -9,   5, 3,  6.4, ⑦⑦, 5,14,Ｇアドマイヤレイ, 72,藤岡康, 0.5, 71,  -8,* 15,10, 31.9, ⑮⑭, 5, 1,Ｆケツァルテナンゴ, 75,池添謙, 0.2, 86,  -2,  21, 7, 17.9, ⑧⑧
 6,14,Ｈヴェスペルティリオ, 57,加藤祥, 1.2, 58,   2,  -5,10, 28.5, ⑩⑧, 6, 3,Ｈイイネｰ, 59,田中健, 0.6, 60,* -3,  -5, 9, 30.7, ①①, 6, 1,Ｌホッコｰジョイフル, 67,松田大, 0.5, 71,  -2,   9,14,116.1, ⑨⑧, 6,13,Ｇブラヴィッシモ, 74,川田将, 0.2, 82,   2,  10, 8, 24.1, ④④
 7, 2,Ｇクリノリｰソクツモ, 58,城戸義, 1.2, 61,* 10, -15, 9, 22.6, ④③, 7,12, エイシンバランサｰ,---,松山弘, 0.7, 62,  -8,   0, 8, 27.0, ⑥⑥, 7,15,Ａシュネｰル, 77,岩田康, 0.6, 70,  -6,  13, 1,  3.5, ⑬⑬, 7, 3,Ｃトｰセンバジル, 80,岩田康, 0.3, 90,  -6,* 28, 2,  4.5, ⑬⑬
 8,13,Ｄリリｰヴィクトリｰ, 64,北村友, 1.4, 58,* 10, -17, 6, 15.0, ③④, 8, 5,Ｆシェアザジョイフル, 59,城戸義, 0.8, 59,* -7,  -3, 7, 24.4, ③③, 8, 7,Ｈアリエスムｰン, 72,加藤祥, 0.7, 68,   1,   2, 4,  8.2, ③③, 8, 5,Ａダノンリバティ, 82,浜中俊, 0.3, 85,  -3,  22, 4,  5.4, ⑩⑩
 9,12,Ｃメイショウクウボ, 64,松山弘, 1.8, 54,   3, -12, 4,  9.0, ⑨⑨, 9, 2,Ｇテイエムマンキチ, 59,和田竜, 0.8, 62, -12,   4, 6, 20.1, ⑩⑩, 9, 8,Ｊサンレイクウッド, 71,浜中俊, 0.7, 68,*  3,   0, 7, 14.1, ②②, 9,12,Ｌダイトウキョウ, 69,福永祐, 0.4, 77,*  5,   3, 9, 29.9, ②②
10, 3, アグネスイヴァン,---,藤田伸, 2.2, 50,  -3,  -6,12,193.2, ⑭⑭,10, 9,Ｊタマモキャラット, 49,幸英明, 1.0, 60, -10,   0,17,267.9, ⑧⑧,10,12,Ｋスリｰエスペラント, 71,和田竜, 0.8, 68,  -5,   9,12, 89.6, ⑫⑪,10, 7,Ｊマサハヤドリｰム, 71,和田竜, 0.6, 82,  -1,  15,10, 38.9, ⑨⑨
11, 8,Ｉマイグリュック, 54,福永祐, 2.5, 48,   6, -21, 7, 18.6, ⑥⑦,11, 6,Ｌシャルドン, 40,義英真, 1.0, 61, -17,*  8,10, 91.1, ⑭⑭,11,10,Ｍアラｰトミノル, 66,松山弘, 1.0, 67,  -5,   8,13, 90.8, ⑪⑩,11,10,Ｉマイネルシュバリエ, 72,丹内祐, 0.8, 73,*  4,   0,11, 49.3, ③③
12, 5,Ｌボブ, 45,岩崎翼, 2.7, 46,  -5,  -9,13,232.8, ⑯⑯,12, 7,Ｍザッフィｰロ, 33,太宰啓, 1.1, 58, -15,   4,12,132.2, ⑫⑫,12, 4,Ｐブラックブッシュ, 43,太宰啓, 1.1, 67, -10,* 14,16,207.4, ⑯⑯,12, 6,Ｋヤマニンマンドｰル, 70,鮫島克, 0.8, 83,  -6,  21,12,117.4, ⑭⑭
13, 7,Ｊハイイノベｰション, 52,国分優, 2.9, 44,  -4, -11,14,340.7, ⑮⑮,13,14, タマノバベル,---,松田大, 1.2, 58, -17,   5,11,120.1, ⑮⑮,13, 2,Ｃルヴァンカｰ, 75,武豊  , 1.3, 64,   0,  -1, 3,  6.1, ⑤⑤,13, 2,Ｍリアンドジュエリｰ, 69,四位洋, 1.0, 79,  -4,  15,13,143.2, ⑫⑫
14, 4,Ｎパティ, 38,森一馬, 4.3, 36,  -2, -25,15,439.8, ⑬⑬,14,11,Ｉサイレンスラヴ, 52,菱田裕, 1.6, 48,* -4, -18,14,210.6, ②②,14,11,Ｏグランソレイユ, 61,四位洋, 2.4, 58,  -3,  -6,15,195.5, ⑧⑫,14, 4,Ｎマイネルサクセサｰ, 62,高倉稜, 1.9, 59,*  5, -19,14,262.9, ①①
15, 6, アノシュカ,---,岩田康, 4.5, 33,   3, -35, 5, 14.1, ⑧⑩,15,15, ピエノフィオレ,---,藤岡佑, 1.8, 49, -14,  -6,13,179.2, ⑬⑬,15, 6,Ｎチャｰマｰ, 66,岩崎翼, 2.4, 54,*  7, -20,11, 81.4, ①①,,,,,,,,,,,,
16,15,Ｍイソノプレシャス, 43,畑端省, 6.2, 23,  -3, -43,16,450.5, ⑫⑫,16,17,Ｋグロウミングティア, 48,水口優, 2.2, 46, -21,  -3,16,231.6, ⑱⑱,16,16,Ｉアバンサル, 72,藤田伸, 5.5, 31,  -8, -28, 6, 12.4, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,17, 1, ジョイジョイ,---,高倉稜, 2.3, 46, -19,  -5,15,215.4, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 8,Ｎラブステイシｰ,-169,鮫島克, 2.9, 37, -19, -13,18,404.0, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,
