15年 5月23日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月23日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1400m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾄﾞﾆｰﾄﾛﾌｨｰ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａパヴェダイヤモンド, 65,デムｰ,, 61,  -6,*  6, 2,  3.6,⑬⑪⑨, 1, 5,Ｆサウンドアプロｰズ, 55,幸英明,, 67, -17,* 13, 4,  8.8, ⑤④, 1, 2,Ｈオｰシャンブルグ, 68,池添謙,, 69,*  4,   3, 5, 11.6, ②②, 1, 9,Ｊルベｰゼドランジェ, 76,岩田康,, 79,*  7,   9, 3,  6.3, ①①
 2, 8,Ｄポリアフ, 59,北村友, 0.2, 59,* -3,  -2, 7, 21.7,③③③, 2, 1,Ｂノミネｰション, 66,岩田康, 0.4, 60,*-15,*  5, 1,  2.7, ③③, 2, 1,Ｐマナオラナ, 58,松山弘, 0.0, 70,*  5,   3, 8, 22.7, ①①, 2,12,Ｏスマｰトアレンジ, 72,酒井学, 0.0, 80,*  6,  10,13,107.2, ②②
 3, 1,Ｃサンマルアリュｰル, 59,岩田康, 0.2, 57,* -2,  -4, 3,  4.6,②②②, 3, 8,Ｄティｰエスバラ, 58,松山弘, 0.4, 60,*-14,   2, 5, 16.7, ②②, 3,12,Ｆアリエスムｰン, 70,加藤祥, 0.1, 69,   1,   6, 4,  6.7, ⑧⑦, 3, 7,Ｃキングズウェザｰ, 81,幸英明, 0.2, 77,   4,  10, 5,  9.8, ④④
 4, 4,Ｉデュｰイハミテｰジ, 45,柴田未, 0.2, 60,  -4,*  1,12, 77.4,⑫⑨⑧, 4,15,Ａイレイション, 66,デムｰ, 0.6, 59, -20,* 10, 2,  3.3, ⑩⑩, 4, 3,Ｃヒデノヒロイン, 71,幸英明, 0.2, 68,   3,   3, 1,  3.0, ⑤⑤, 4,15,Ｉスペシャルギフト, 76,浜中俊, 0.3, 77,   0,  13, 4,  6.9, ⑧⑧
 5,11,Ｆケンブリッジデイズ, 56,藤岡康, 0.5, 57,  -3,  -4, 4,  9.4,④④⑤, 5, 4,Ｉアワｰドジャック, 48,四位洋, 0.6, 56,*-12,  -2, 6, 21.9, ①①, 5,13,Ａモズマッテタワ, 74,岩田康, 0.2, 67,  -2,*  8, 2,  4.2, ⑫⑫, 5, 1,Ｈトキノゲンジ, 76,藤岡康, 0.3, 77,  -8,* 20, 8, 32.0, ⑮⑬
 6,13,Ｈシｰムリｰ, 50,酒井学, 0.6, 58,  -3,  -5,11, 65.5,⑤⑤⑥, 6,14,Ｊスマｰトシャイン, 44,藤岡康, 0.9, 55, -16,   0,10, 62.3, ⑧⑦, 6, 9,Ｎハッピｰロングラン, 61,大野拓, 0.2, 69,   2,   5,12, 67.6, ⑨⑧, 6, 4,Ｄマックスガイ, 80,大野拓, 0.4, 76,  -4,* 16,10, 44.0, ⑫⑪
 7,14,Ｅフィエルテ, 56,和田竜, 0.7, 56,  -4,  -4,13, 95.7,⑧⑧⑦, 7, 2,Ｐクィｰンアルビレオ, 33,和田竜, 1.0, 54, -16,   0,15,343.7, ⑥⑥, 7, 4,Ｉレディカリビアン, 67,浜中俊, 0.3, 67,   3,   1, 6, 16.1, ④③, 7,10,Ｅドリｰムコンサｰト, 79,岩崎翼, 0.5, 74,   2,   9, 6, 15.5, ⑤⑦
 8, 2,Ｂメイショウセセラギ, 63,太宰啓, 0.9, 56,  -6,  -2, 6, 14.9,⑨⑫⑫, 8,10,Ｃクロｰディオ, 65,内田博, 1.1, 55, -21,*  5, 3,  4.3, ⑬⑬, 8,10,Ｋエアマデレｰン, 66,四位洋, 0.5, 67,   0,   4, 7, 21.9, ⑩⑩, 8, 3,Ｌメイショウゾンビ, 75,武幸四, 0.6, 76,  -2,  12, 7, 17.7, ⑨⑨
