15年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年10月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1900m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
10,14,Ｇミヤジスウィング, 41,和田竜, 2.5, 37,  -7, -15,13,197.9,⑧⑥⑨,,,,,,,,,,,,,10, 4,Ｈベアトリッツ, 69,松山弘, 0.7, 72,  -6,  15, 7, 26.5, ⑩⑩,10, 9,Ｋアポロケンタッキｰ, 71,和田竜, 2.2, 63,   6, -15, 8, 25.1,⑩⑩⑩
11, 8,Ｃトキノディライト, 56,鮫島良, 2.5, 39,  -9, -11, 8, 11.1,⑪⑬⑭,,,,,,,,,,,,,11, 3,Ｋスズカキングダム, 67,武幸四, 1.3, 60,  -1,  -5,11,108.4, ⑥⑦,11, 8,Ｇジュｰヴルエｰル, 75,岩田康, 2.3, 61,   8, -24, 6, 15.3,④④⑤
12, 6,Ｋディト, 35,武豊  , 2.8, 34,  -6, -20, 6,  9.6,③③⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13, 5,Ｎモノトｰンボｰイ, 27,幸英明, 3.0, 35,  -8, -15,12,121.4,⑬⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14, 9,Ｈガリゲット, 40,内田博, 3.4, 30,  -8, -22, 7, 10.0,⑫⑨⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-6),,,,,,,,,,,
"単勝:720円 複勝:13=250円 11=140円 01=220円 枠連:1,110円",,,,,,,,,,,,"単勝:820円 複勝:04=200円 06=110円 08=160円 枠連:1,260円",,,,,,,,,,,,単勝:250円 複勝:02=110円 05=140円 08=140円 枠連:720円,,,,,,,,,,,,単勝:370円 複勝:10=160円 01=210円 02=280円 枠連:790円,,,,,,,,,,,
"馬連:1,690円 ワイド:11-13=640円 01-13=1,190円 01-11=560円",,,,,,,,,,,,馬連:950円 ワイド:04-06=400円 04-08=650円 06-08=320円,,,,,,,,,,,,馬連:640円 ワイド:02-05=240円 02-08=250円 05-08=330円,,,,,,,,,,,,"馬連:1,260円 ワイド:01-10=540円 02-10=920円 01-02=990円",,,,,,,,,,,
"馬単:3,430円 3連複:3,650円 3連単:21,170円",,,,,,,,,,,,"馬単:2,430円 3連複:1,440円 3連単:10,180円",,,,,,,,,,,,"馬単:970円 3連複:790円 3連単:3,010円",,,,,,,,,,,,"馬単:2,300円 3連複:4,560円 3連単:13,910円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,秋華賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａクラリティｰアイズ, 61,ルメｰ,, 62, -13,*  6, 1,  3.0, ⑧⑦, 1, 5, マカヒキ,---,デムｰ,, 65, -14,* 11, 1,  1.6, ⑤⑤, 1, 5,Ｂサｰジェントバッジ, 78,デムｰ,, 79,  10,* 10, 3,  5.6,⑩⑩⑩, 1,18,Ｂミッキｰクイｰン, 88,浜中俊,, 86,  17,  -5, 1,  3.0,⑨⑨⑦
 2, 4,Ｄドゥｰカ, 53,幸英明, 0.2, 62, -15,   4, 2,  3.4, ⑨⑧, 2, 7, エンヴァｰル,---,ルメｰ, 0.4, 64, -17,* 11, 2,  3.3, ⑧⑧, 2, 9,Ｉトラキチシャチョウ, 74,和田竜, 0.0, 80,  11,   6, 9, 52.2,⑧⑧⑦, 2, 9,Ｇクイｰンズリング, 80,デムｰ, 0.0, 85,  14,*  3, 5, 14.9,⑬⑭⑭
 3, 3,Ｇレッドディヴェル, 48,四位洋, 0.2, 59, -11,   0, 3,  4.2, ⑤④, 3, 6, インディｰズルアｰ,---,岩田康, 0.6, 56,*-13,  -3, 4, 14.3, ②②, 3, 4,Ｄロゼッタストｰン, 77,国分恭, 0.4, 79,   9,*  8,11,107.8,⑪⑪⑪, 3, 6,Ｆマキシマムドパリ, 80,幸英明, 0.2, 85,  19, -11, 8, 30.7,⑥⑤④
 4, 8,Ｈファンタサイズ, 46,デムｰ, 0.3, 59, -17,*  7, 4,  6.1, ⑩⑩, 4, 1, ウェｰブヒｰロｰ,---,川田将, 0.6, 57, -14,   0, 3,  9.3, ③③, 4, 7,Ａシュテルングランツ, 82,福永祐, 0.6, 74,  15,  -6, 4,  7.1,④③②, 4,12,Ｋアンドリエッテ, 76,川田将, 0.3, 83,  16,  -6, 7, 28.7,⑰⑬⑩
 5, 6,Ｃマディディ, 54,川須栄, 0.5, 54, -12,  -5, 5, 13.9, ⑥⑤, 5,11, ピットボス,---,浜中俊, 1.5, 46, -16,  -9, 6, 23.4, ⑦⑥, 5, 3,Ｆココ, 77,横山典, 1.0, 69,  13,  -7, 2,  3.4,③⑥⑥, 5,17,Ｎアｰスライズ, 72,川須栄, 0.3, 84,  15,* -2,16,164.6,⑭⑮⑮
 6, 1,Ｅマイネルラック, 52,内田博, 0.7, 50,* -9, -13, 8, 34.9, ①①, 6,10, ドンボラｰレ,---,福永祐, 1.6, 43,*-12, -15, 5, 22.1, ④④, 6, 6,Ｊウエスタンレベッカ, 73,幸英明, 1.0, 72,* 19, -18, 8, 23.5,①①①, 6,11,Ｃタッチングスピｰチ, 86,ルメｰ, 0.3, 83,  14,* -2, 2,  3.8,⑱⑱⑰
 7, 5,Ｂショｰストｰム, 59,川田将, 0.8, 49, -10, -10, 6, 16.0, ③③, 7, 3, シャイニｰサンダｰ,---,国分恭, 1.7, 47, -17,  -8, 9, 69.9, ⑥⑦, 7, 1,Ｋプロスパｰ, 73,小牧太, 1.4, 71,  14, -11, 5,  8.1,⑦⑤⑤, 7,13,Ａアスカビレン, 89,池添謙, 0.3, 82,  16,  -5,12, 52.4,⑫⑫⑬
 8,10,Ｆグッドプリン, 49,岩田康, 1.0, 46,* -9, -16, 7, 19.3, ②②, 8, 8, ヤマニンブラズｰカ,---,四位洋, 1.9, 43, -18, -10, 7, 31.4, ⑨⑨, 8, 8,Ｅイｰデンホｰル, 77,ルメｰ, 1.5, 70,  14, -12, 1,  3.4,⑤④④, 8, 7,Ｄトｰセンビクトリｰ, 84,武豊  , 0.5, 80,  16,  -9, 4,  7.5,⑪⑪⑫
 9, 2,Ｉアッフェルリズム, 41,松山弘, 1.3, 44, -11, -16, 9, 64.3, ④⑥, 9, 9, ナディｰル,---,和田竜, 2.2, 42, -19, -11,10, 89.7, ⑩⑩, 9,10,Ｇフミノインパルス, 76,三津谷, 1.6, 68,  12,  -9,10,107.7,⑥⑦⑧, 9, 2,Ｊクインズミラｰグロ, 76,吉田豊, 0.7, 81,  15,  -6, 9, 31.5,⑯⑯⑯
10, 9,Ｊクリノメルクリウス, 36,柴山雄, 2.0, 35, -14, -22,10,152.9, ⑦⑨,10, 2, ブラックジョｰ,---,国分優, 2.7, 28,*-11, -35, 8, 53.6, ①①,10,11,Ｃゴダｰル, 77,岩田康, 2.0, 66,  11, -10, 7, 18.9,⑨⑨⑨,10, 5,Ｑシングウィズジョイ, 64,内田博, 0.8, 78,  17, -17,15,103.9,⑤⑦⑧
,,,,,,,,,,,,11, 4, エリモグレイス,---,黛弘人, 3.0, 31, -20, -22,11,159.8, ⑪⑪,11, 2,Ｈヒルノデンハｰグ, 75,鮫島良, 2.3, 65,  15, -21, 6,  9.9,②②③,11, 8,Ｈホワイトエレガンス, 76,丸田恭, 0.9, 75,* 20, -24,10, 33.5,②③②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12, 3,Ｌディｰプジュエリｰ, 75,柴山雄, 0.9, 77,  16, -14,11, 34.3,⑩⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｍディアマイダｰリン, 74,福永祐, 1.0, 75,  18, -21,13, 72.1,⑦⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 1,Ｉココロノアイ, 76,横山典, 1.1, 75,  17, -20, 6, 27.8,⑧⑧⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｒノットフォｰマル, 64,黛弘人, 1.3, 73,* 21, -34,17,195.5,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｏキャットコイン, 71,柴田善, 1.5, 72,  13, -15,14, 73.3,⑮⑰⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｅレッツゴｰドンキ, 82,岩田康, 2.9, 61,* 20, -55, 3,  5.1,④②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｐテンダリｰヴォイス, 68,松山弘, 4.0, 56,  19, -65,18,202.1,③④⑨
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-6),,,,,,,,,,,
単勝:300円 複勝:07=120円 04=130円 03=140円 枠連:470円,,,,,,,,,,,,単勝:160円 複勝:05=110円 07=110円 06=180円 枠連:180円,,,,,,,,,,,,"単勝:560円 複勝:05=220円 09=810円 04=1,930円 枠連:780円",,,,,,,,,,,,単勝:300円 複勝:18=150円 09=400円 06=560円 枠連:670円,,,,,,,,,,,
馬連:760円 ワイド:04-07=260円 03-07=270円 03-04=310円,,,,,,,,,,,,馬連:200円 ワイド:05-07=140円 05-06=340円 06-07=400円,,,,,,,,,,,,"馬連:11,610円 ワイド:05-09=3,120円 04-05=4,930円 04-09=20,350円",,,,,,,,,,,,"馬連:2,790円 ワイド:09-18=1,170円 06-18=1,560円 06-09=4,550円",,,,,,,,,,,
"馬単:1,410円 3連複:830円 3連単:4,260円",,,,,,,,,,,,"馬単:290円 3連複:540円 3連単:1,330円",,,,,,,,,,,,"馬単:18,930円 3連複:148,660円 3連単:603,730円",,,,,,,,,,,,"馬単:4,100円 3連複:22,790円 3連単:85,610円",,,,,,,,,,,
■ 3R  ダ1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 6R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1400m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,もみじｽﾃｰｸｽ,,,,,,,,,,,,藤森ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, シンゼンスタチュｰ,---,太宰啓,, 60,   0,  -5, 2,  3.9, ④④, 1, 8,Ａハラペｰニョペパｰ, 74,デムｰ,, 65,*  9,  -3, 2,  2.9, ①①, 1, 2,Ｃメイショウスイヅキ, 60,浜中俊,, 73, -12,* 12, 3,  6.1, ⑦⑥, 1, 8,Ｐデルマヌラリヒョン, 76,太宰啓,, 78,  -2,* 13,13, 71.4, ⑪⑪
 2, 2, グランパルファン,---,ルメｰ, 0.0, 63,*  5,  -9, 1,  3.9, ①①, 2,11,Ｃスズカシャｰマン, 72,秋山真, 0.0, 63,   4,*  4, 4,  8.1, ⑪⑩, 2, 5,Ｂレッドカｰペット, 64,デムｰ, 0.3, 66, -11,   5, 2,  3.0, ⑥⑦, 2, 4,Ｎビリオネア, 76,岡田祥, 0.1, 78,  -5,* 15, 8, 31.1, ⑬⑫
 3, 6, アンペラｰル,---,松山弘, 0.5, 58,   3, -10, 8, 32.2, ③③, 3, 2,Ｇウインクルミラクル, 67,柴田善, 0.1, 62,   1,*  6,10, 52.8, ⑫⑪, 3, 8,Ｄアンシエルワｰプ, 59,武豊  , 0.3, 63,* -2,  -7, 4,  6.8, ②②, 3,14,Ｄパｰティｰドレス, 83,浜中俊, 0.2, 76,  -8,* 17, 5,  7.9, ⑮⑮
 4,11, エｰティｰチャンプ,---,四位洋, 0.7, 51,  -9,* -2, 6, 18.2, ⑨⑨, 4, 7,Ｄサンマルアリュｰル, 69,岩田康, 0.1, 63,   6,  -2, 3,  5.4, ④④, 4, 3,Ａバシレウスライオン, 65,ルメｰ, 0.5, 58,*  5, -19, 1,  2.4, ①①, 4, 7,Ｃエイシンロｰリン, 85,幸英明, 0.2, 76,   6,   4, 3,  5.2, ④④
 5, 5, メイショウコッコ,---,国分優, 0.8, 52,  -2,  -9, 9, 51.4, ⑥⑥, 5, 6,Ｆテイエムリヴィエラ, 67,国分恭, 0.2, 63,   4,   2, 8, 37.0, ⑩⑨, 5, 6,Ｆカネノイロ, 56,柴田善, 0.8, 59,  -7,  -7, 7, 27.1, ④④, 5,12,Ｇワディ, 81,川田将, 0.4, 74,*  8,   0, 1,  4.4, ②②
 6, 3, チュウワメジャｰ,---,岩田康, 1.0, 49,  -4,  -9, 4,  5.4, ⑦⑦, 6, 5,Ｈピアレスピンク, 66,松山弘, 0.2, 63,   5,  -1, 9, 37.8, ⑧⑧, 6, 4,Ｇウインムｰト, 55,岩田康, 1.0, 56,  -7,  -9, 6, 19.3, ③③, 6, 1,Ｊアンナミルト, 80,ルメｰ, 0.4, 76,   3,   6, 4,  5.8, ⑦⑥
 7, 1, セイエスパｰニャ,---,内田博, 1.0, 49,  -7,  -6, 3,  5.2, ⑧⑧, 7, 9,Ｅレディカリビアン, 68,和田竜, 0.3, 63,   7,  -2, 7, 33.4, ⑥⑤, 7, 9,Ｉタイセイパルサｰ, 44,幸英明, 1.1, 60, -15,   1, 8, 47.9, ⑧⑧, 7, 3,Ｋジェネシスロック, 80,吉田豊, 0.4, 73,  -5,  12, 9, 38.5, ⑭⑬
 8,12, ティｰパフォｰマｰ,---,川須栄, 1.4, 49,   0, -16,12,191.9, ⑤⑤, 8,10,Ｌジュリエッタ, 54,福永祐, 0.6, 60,   7,  -5, 6, 27.9, ⑤⑥, 8, 1,Ｅウインハｰトビｰト, 57,松山弘, 1.3, 54,  -9,  -9, 5, 13.2, ⑤⑤, 8, 9,Ｏオビｰディエント, 76,和田竜, 0.6, 73,   1,   6,14,106.3, ⑩⑧
 9, 7, サンマルドライヴ,---,岡田祥, 1.4, 46, -20,*  4, 7, 19.5, ⑩⑩, 9, 1,Ｂナムラケイト, 72,武豊  , 1.5, 53,*  8, -16, 1,  2.8, ②②, 9, 7,Ｈオウケンダイヤ, 49,内田博, 2.2, 48, -17,  -8, 9,104.8, ⑨⑨, 9,11,Ｍシベリアンスオｰド, 76,内田博, 0.8, 70,   5,  -1,12, 64.8, ⑥⑤
10, 4, ロングブリオ,---,幸英明, 2.0, 44,*  4, -26, 5,  5.5, ②②,10, 4,Ｉグランシュクレ, 66,浜中俊, 2.0, 49,*  8, -19, 5, 10.5, ③③,,,,,,,,,,,,,10, 5,Ｉドリｰムコンサｰト, 80,黛弘人, 0.9, 69,  -1,   3,15,197.8, ⑨⑩
11, 8, ミッキｰハスラｰ,---,吉田豊, 2.9, 34, -24,  -6,10, 90.2, ⑫⑪,11,12,Ｊサカジロビュｰティ, 56,幸英明, 2.1, 48,   5, -16,12,108.4, ⑨⑦,,,,,,,,,,,,,11,16,Ｂフクノドリｰム, 85,横山典, 0.9, 68,  -6,   9, 6, 10.1, ⑫⑭
12, 9, キモンクラブ,---,和田竜, 4.1, 12, -23, -18,11,108.8, ⑪⑫,12, 3,Ｋメイショウロッソ, 55,鮫島良, 4.0, 34,   6, -34,11, 60.4, ⑦⑫,,,,,,,,,,,,,12, 6,Ｌモエレジュンキン, 80,丸田恭, 1.2, 66,   2,  -1,16,204.2, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｈコリンブレッセ, 81,武豊  , 1.2, 67,*  7,  -6, 7, 14.9, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ａメイショウロフウ, 86,秋山真, 1.9, 59,   4, -10,11, 54.0, ⑤⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｆアｰスゼウス, 82,デムｰ, 2.0, 59,* 10, -16, 2,  4.5, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｅジョリｰアップ, 83,柴山雄, 3.2, 48, -13,  -6,10, 43.2, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:65 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:390円 複勝:10=170円 02=150円 06=540円 枠連:1,000円",,,,,,,,,,,,"単勝:290円 複勝:08=160円 11=210円 02=1,110円 枠連:690円",,,,,,,,,,,,"単勝:610円 複勝:02=180円 05=130円 08=190円 枠連:1,040円",,,,,,,,,,,,"単勝:7,140円 複勝:08=1,560円 04=730円 14=330円 枠連:5,070円",,,,,,,,,,,
"馬連:1,080円 ワイド:02-10=460円 06-10=2,040円 02-06=1,730円",,,,,,,,,,,,"馬連:1,330円 ワイド:08-11=510円 02-08=3,730円 02-11=5,240円",,,,,,,,,,,,"馬連:1,090円 ワイド:02-05=390円 02-08=670円 05-08=330円",,,,,,,,,,,,"馬連:67,320円 ワイド:04-08=14,260円 08-14=8,080円 04-14=2,630円",,,,,,,,,,,
"馬単:2,180円 3連複:9,410円 3連単:38,900円",,,,,,,,,,,,"馬単:2,120円 3連複:17,040円 3連単:51,550円",,,,,,,,,,,,"馬単:2,430円 3連複:1,600円 3連単:10,710円",,,,,,,,,,,,"馬単:148,680円 3連複:140,190円 3連単:1,164,930円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
