15年12月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年12月13日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美浦ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｄカキツバタチグサ, 54,大野拓,, 66,*  3,* -3, 2,  3.2, ①①, 1, 6,Ｃプｰルアンレｰヴ, 53,大野拓,, 60,*  2, -12, 6, 17.7,②②①, 1,15,Ａコンドルヒデオ, 73,石川裕,, 69,   2,*  5, 1,  3.1, ⑧⑩, 1, 9,Ｃレイヌドネｰジュ, 83,石川裕,, 80,  10,*  8, 8, 26.4,⑬⑫⑬
 2,11,Ｃシェアｰド, 56,木幡初, 0.0, 66,*  3,* -2, 1,  3.0, ②②, 2, 3,Ａピックミｰタッチ, 62,柴田善, 0.2, 57,  -2,* -8, 1,  1.6,⑤⑥⑥, 2, 8,Ｈナムラヒラリｰ, 66,嘉藤貴, 0.3, 66,   4,   2,11, 48.1, ⑥④, 2, 1,Ｇロジメジャｰ, 78,江田照, 0.0, 79,* 18,  -9, 9, 27.2,①①①
 3, 9,Ａアシャカラウマ, 58,柴田善, 0.6, 58,  -2,* -4, 3,  3.4, ⑥⑥, 3,15,Ｎアルスフェルト, 31,内田博, 0.3, 58,  -2,* -9, 4,  8.2,⑦⑦⑦, 3, 5,Ｅシルバｰジェニｰ, 67,石橋脩, 0.3, 66,*  7,  -2, 3,  6.2, ②②, 3, 6,Ｉシャドウウィザｰド, 77,石橋脩, 0.0, 82,  13,*  2,10, 28.9,⑪⑩⑩
 4, 4,Ｂブライトピスケス, 57,田中勝, 1.0, 55,   0,  -8, 4,  6.3, ⑤⑤, 4, 2,Ｂコスモセンス, 55,石橋脩, 0.5, 56,   0, -15, 8, 30.3,④④③, 4, 2,Ｆディプロムソング, 67,内田博, 0.3, 66,*  7,  -2, 2,  3.9, ①①, 4,12,Ｂマイネルイルミナル, 84,丹内祐, 0.1, 78,* 17,  -9, 5, 13.2,⑨③③
 5,15,Ｉカワキタピリカ, 39,左海誠, 1.2, 54,   0, -11, 5, 25.5, ④④, 5, 1,Ｄストロングファルコ, 53,田中勝, 0.6, 56,  -4,* -7, 2,  7.4,⑫⑭⑬, 4, 3,Ｂダイメイリシャｰル, 72,井上敏, 0.3, 64,   1,   3, 5,  8.1, ⑨⑥, 5, 7,Ｍダイヤモンドダンス, 71,柴山雄, 0.3, 78,  13,  -2,13, 97.7,⑥⑨⑨
 6, 3,Ｇスプリットセコンド, 43,石川裕, 1.5, 52,   1, -13, 6, 34.8, ③③, 6,16,Ｆディクタム, 46,柴山雄, 1.1, 49,  -3, -18, 5, 13.5,⑭⑪⑩, 6, 7,Ｃブルｰミｰフラワｰ, 70,吉田豊, 0.3, 64,  -1,*  6, 4,  6.7, ⑪⑫, 6, 3,Ｄブリリアントアスク, 81,吉田豊, 0.4, 77,  14,  -6, 7, 17.5,⑧⑧⑦
 7,12,Ｆブラックウィンダム, 46,内田博, 1.7, 48,  -8,  -7, 7, 42.1, ⑩⑨, 7, 4,Ｅラインセイラ, 50,吉田豊, 1.4, 47,  -5, -19, 3,  7.7,⑪⑫⑪, 7, 4,Ｇサウスリュウセイ, 67,伊藤工, 0.5, 63,   4,  -1, 6, 19.5, ④③, 7,13,Ｊタブレットピｰシｰ, 75,田中勝, 0.4, 76,  16, -11, 4, 10.5,⑦⑤⑤
 8, 6,Ｎニシノディアマン, 30,嶋田純, 2.2, 42, -12,  -8,14,320.9, ⑫⑫, 8,13,Ｍブラソンアスｰル, 32,津村明, 1.5, 44,  -5, -21,14,336.5,⑬⑬⑮, 8, 1,Ｌデルマオソマツ, 62,武士沢, 0.5, 64,  -2,*  5, 8, 24.9, ⑫⑪, 8, 5,Ａレッドライジェル, 87,柴田善, 0.4, 77,   9,*  4, 2,  3.4,⑫⑬⑫
