15年 1月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月31日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾛｯｶｽｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｏリベルタンゴ, 26,横山典,, 63,*  2,  -3, 4,  7.5, ②②, 1, 4,Ｄスマイルミｰティア, 55,北村宏,, 73,   0,*  9, 1,  2.9, ⑩⑩, 1, 7,Ａゴｰルデンバロｰズ, 77,石橋脩,, 78,  10,*  8, 1,  1.3, ⑤⑤, 1, 1,Ａニシノラッシュ, 73,田辺裕,, 74,   6,* -1, 1,  2.2, ⑦⑧
 2, 6,Ａスｰルキｰトス, 66,木幡初, 0.2, 61,  -3,*  2, 2,  4.9, ⑧⑪, 2,16,Ａマンゴジェリｰ, 65,松岡正, 0.0, 72,*  7,  -2, 2,  5.0, ①①, 2,10,Ｃノボバカラ, 71,後藤浩, 0.6, 71,* 11,   2, 4, 14.1, ④④, 2, 7,Ｅブリクスト, 67,北村友, 0.1, 71,   5,* -1, 2,  5.4, ⑨⑨
 3, 1,Ｂリンガスヴィグラス, 63,内田博, 0.4, 60,   1,  -4, 3,  5.1, ⑤③, 3, 7,Ｂクインズミラｰグロ, 56,武豊  , 0.5, 64,   3,  -4, 5, 12.5, ④④, 3, 3,Ｈジェルブドｰル, 60,四位洋, 0.7, 78,  10,   2, 2,  6.6, ③③, 3, 8,Ｂアポロノシンザン, 70,蛯名正, 0.1, 73,   7,  -5, 3,  7.2, ⑥⑥
 4,13,Ｇシルフ, 50,蛯名正, 0.4, 58,  -7,*  6, 6, 10.3, ⑬⑬, 4, 3,Ｋロジダｰリング, 44,大野拓, 0.7, 62,*  5,  -9,10, 28.6, ②②, 4, 2,Ｂフクノグリュック, 73,横山典, 1.1, 67,   9,   1, 3,  6.7, ⑧⑦, 4, 2,Ｆスズカブレｰン, 65,村田一, 0.3, 70,   7,  -7, 9, 29.5, ⑤⑤
 5,14,Ｄラミアカｰサ, 56,長岡禎, 0.6, 58,  -2,  -3, 7, 14.4, ⑩⑨, 5, 6,Ｍフジハイドランジア, 43,石川裕, 1.1, 58,  -2,  -4,14,125.5, ⑬⑬, 5, 6,Ｅコスモボアソルテ, 69,内田博, 1.4, 68,  10,  -3, 9, 82.1, ⑨⑥, 5, 9,Ｋジャストドゥイング, 58,北村宏, 0.7, 66,   7, -12, 4,  7.6, ⑧⑦
 6, 3,Ｅボンボンキャスト, 55,北村宏, 0.9, 57,*  3, -13, 1,  3.5, ①①, 6, 5,Ｃリガｰドリング, 56,蛯名正, 1.3, 57,  -6,*  0, 6, 13.4, ⑮⑯, 6, 5,Ｄリアルプロジェクト, 70,武豊  , 1.6, 64,* 11,  -7, 5, 26.7, ②②, 6, 3,Ｌコスモヨハネ, 56,柴田大, 0.9, 62,   0,  -4, 5, 11.4, ⑫⑫
 7,12,Ｆドリｰムメモリｰ, 54,田辺裕, 0.9, 56,  -1,  -6, 8, 18.2, ⑨⑧, 7, 2,Ｌガニメｰド, 44,後藤浩, 1.3, 52,   2, -14, 3,  7.4, ⑥⑤, 7,12,Ｊナンヨｰテンプル, 54,吉原寛, 2.3, 61,   9,  -9, 8, 65.0, ⑦⑨, 7,11,Ｍパｰティメｰカｰ, 52,御神本, 1.2, 59,   4, -13,12,137.4, ⑪⑪
 8, 4,Ｃパｰルヴァティｰ, 60,後藤浩, 1.2, 53,   0, -10, 5,  8.5, ⑥⑥, 8,11,Ｇハイアｰヴォルト, 53,吉田豊, 1.4, 56,  -2,  -8,11, 30.5, ⑫⑫, 8, 9,Ｋカラダロマン, 53,吉田豊, 2.3, 60,   5,  -2,10, 84.3, ⑪⑪, 8,10,Ｉアルノルフィｰニ, 60,西田雄, 1.4, 57,   4, -16,13,138.5, ⑩⑩
