15年 9月 5日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 9月 5日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,札幌ｽﾎﾟﾆﾁ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄベルゼブブ, 48,菱田裕,, 66,*  9,* -8, 3,  5.3,①①①, 1, 3,Ｃショウナンハルカス, 64,福永祐,, 66,*  7,* -5, 1,  1.7,⑥②②, 1, 1,Ｍショウナンカサロ, 69,勝浦正,, 71,* 12,  -5, 4,  8.9,③③③, 1,11,Ｋレッドシャンクス, 72,ルメｰ,, 77,   9,*  7, 7, 10.5, ⑫⑩
 2,10,Ｆリアルクリス, 45,福永祐, 0.7, 61,   7,*-10, 1,  3.7,④④②, 2, 4,Ｂバルタンセｰジ, 68,藤岡康, 0.2, 65,*  7,  -6, 4, 13.3,①①①, 2, 7,Ｅトラストフェアリｰ, 71,城戸義, 0.0, 73,* 13,  -7, 9, 20.1,②②②, 2, 3,Ｃサザンライツ, 76,福永祐, 0.0, 78,  11,   4, 1,  6.0, ⑧⑨
 3,12,Ｍマジメ, 31,丸山元, 1.7, 56,   4, -14, 7, 17.7,⑫⑩⑧, 3,11,Ａディｰエスレイザｰ, 68,勝浦正, 0.4, 63,*  7,  -8, 2,  4.7,⑪③④, 3,11,Ｂルノンキュｰル, 74,四位洋, 0.1, 73,   9,* -2, 3,  6.7,⑧⑦⑦, 3, 8,Ｂホッコｰサラスタｰ, 78,池添謙, 0.1, 74,   6,*  8, 2,  6.7, ⑭⑬
 4, 6,Ｇアイファｰヴリル, 42,藤田伸, 1.9, 54,   6, -18,10, 65.5,⑧⑦⑥, 4, 6,Ｆメイショウキシドウ, 62,岩田康, 0.5, 63,   5,* -5, 6, 18.9,⑤⑥⑥, 4, 8,Ｌアイスブレイク, 70,横山典, 0.1, 69,  10,  -3, 5, 14.8,⑥⑥⑤, 4, 4,Ａサンシカゴ, 78,菱田裕, 0.2, 75,   9,   4, 8, 15.5, ⑪⑫
 5, 4,Ｈキタノイチジョｰ, 40,柴山雄, 2.2, 50,   5, -20,11, 70.7,⑦⑥⑤, 5, 7,Ｅライゼリｰト, 63,城戸義, 0.5, 67,   6,* -4,11, 41.1,⑧⑦⑤, 5,13,Ｃココ, 73,加藤祥, 0.1, 70,* 13,  -9, 1,  2.5,①①①, 5,14,Ｊシンフォニア, 73,四位洋, 0.3, 74,  11,   0, 6,  9.2, ⑨⑦
 6, 5,Ｉサンドルトン, 35,丹内祐, 2.3, 51,   7, -23,12, 77.0,⑤⑤⑦, 6,12,Ｄゼトス, 64,柴山雄, 1.0, 58,   6, -12, 7, 21.1,③④③, 6, 6,Ｊビスカリア, 70,菱田裕, 0.5, 69,   9,  -3,10, 36.4,⑪⑨⑨, 6, 1,Ｇプラチナテｰラｰ, 74,岩橋勇, 0.4, 72,   8,   1,15, 46.7, ⑩⑪
 7, 1,Ａジョリガｰニャント, 58,三浦皇, 3.0, 46,   7, -30, 4,  5.8,③③③, 7, 5,Ｊブライアンキング, 59,菱田裕, 1.0, 61,   2,* -5,12,104.0,⑫⑩⑧, 7, 3,Ｋガロファノ, 70,福永祐, 0.6, 67,* 12, -10, 6, 15.0,④④④, 7,16,Ｌスマｰトプラネット, 71,丸田恭, 0.4, 76,* 16,  -6, 5,  8.4, ③③
 8, 2,Ｂブレイキングザロウ, 56,岩田康, 3.5, 41,*  7, -36, 2,  4.0,②②④, 8, 1,Ｇラヴィｰゲラン, 62,池添謙, 1.4, 59,   1,  -6, 9, 33.9,⑦⑪⑨, 8, 5,Ｇエドノプリンセス, 71,丸山元, 0.7, 69,   6,* -1, 7, 16.9,⑫⑫⑪, 8, 7,Ｍラピダメンテ, 70,丸山元, 0.5, 71,   7,   2,11, 20.5, ⑬⑯
