15年 8月22日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月22日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 9,Ｉコパデグレｰス, 34,古川吉, 1.5, 37, -10, -19, 9, 53.6, ⑪⑪, 9, 6,Ｈライムスカッシュ, 60,福永祐, 2.8, 44,   0, -23, 4,  7.9,④④④, 9,14,Ｉクラレンスハウス, 57,嶋田純, 1.3, 49,  -4, -19,12,134.4,⑪⑩⑨, 9,14,Ｄタカミツスズラン, 69,勝浦正, 0.7, 63,   8,  -5, 4,  9.6, ⑩⑧
10,10,Ｋモモハイ, 21,嶋田純, 1.6, 36,  -2, -28,10,123.8, ⑨⑧,10, 5,Ｉシャトｰブリアン, 53,黛弘人, 2.9, 44,  -3, -19,11, 86.3,⑨⑩⑪,10,12,Ｐヤマニンクラケット, 31,井上敏, 1.3, 51, -10,* -3,16,217.5,⑯⑯⑯,10,13,Ｏディアポジション, 55,菱田裕, 0.7, 60,  -4,*  7,14,176.6, ⑯⑯
11, 8,Ｊハナヨリダンゴ, 32,横山和, 2.3, 28,   2, -39,11,174.9, ⑧⑨,11, 7,Ｅメガミチャン, 62,ルメｰ, 3.7, 40,  -1, -29, 2,  4.7,⑧⑦⑧,11,16,Ｇエアシｰラン, 58,松田大, 1.4, 49,  -6, -16, 6, 16.2,⑭⑭⑭,11, 7,Ｎノボリクリｰン, 57,岩橋勇, 0.7, 61,   4,  -1,13,103.4, ⑫⑫
,,,,,,,,,,,,12, 1,Ｌナミカゼ, 47,服部茂, 3.9, 40,  -2, -25,13,300.3,⑩⑪⑬,12, 5,Ｌトモノサンドラ, 52,菱田裕, 1.5, 46,* -2, -27,15,181.9,②②③,12, 6,Ｆユヅルノオンガエシ, 68,服部茂, 0.8, 59,   2,  -1, 8, 20.1, ⑬⑬
,,,,,,,,,,,,13,11,Ｆウインドマックス, 61,田中健, 4.3, 35,*  1, -37,10, 65.1,③③⑩,13, 9,Ｊダイゴサクラ, 57,城戸義, 1.6, 45,  -4, -23, 8, 44.1,⑧⑨⑪,13, 4,Ｃベルモントラハイナ, 71,横山典, 1.2, 57,  10, -14, 1,  2.7, ⑤④
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｅウォｰタｰエライ, 60,加藤祥, 1.6, 46,* -1, -28,11,112.6,③③⑧,14,10,Ｇスペチアｰレ, 66,藤岡康, 1.5, 55,* 13, -20,10, 22.9, ③⑤
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｎエンパイアライン, 50,丸田恭, 1.8, 42,*  0, -36,10, 71.7,①①②,15,12,Ｉクリノツネチャン, 65,城戸義, 1.7, 49,   6, -16,15,180.6, ⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏカレイジルベルト, 48,柴山雄, 1.8, 45,  -7, -17,13,150.0,⑮⑮⑮,16,11,Ｊスイｰトガｰデン, 64,丹内祐, 2.4, 38,   1, -20,11, 35.8, ⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
"単勝:510円 複勝:03=230円 01=780円 04=670円 枠連:6,910円",,,,,,,,,,,,"単勝:1,020円 複勝:10=330円 13=280円 08=410円 枠連:890円",,,,,,,,,,,,単勝:430円 複勝:04=150円 01=140円 13=260円 枠連:500円,,,,,,,,,,,,"単勝:1,530円 複勝:03=460円 16=240円 15=4,000円 枠連:770円",,,,,,,,,,,
"馬連:6,550円 ワイド:01-03=1,310円 03-04=1,450円 01-04=5,420円",,,,,,,,,,,,"馬連:3,580円 ワイド:10-13=1,010円 08-10=1,570円 08-13=1,680円",,,,,,,,,,,,馬連:560円 ワイド:01-04=270円 04-13=690円 01-13=570円,,,,,,,,,,,,"馬連:6,690円 ワイド:03-16=2,190円 03-15=48,940円 15-16=14,330円",,,,,,,,,,,
"馬単:10,430円 3連複:21,400円 3連単:121,750円",,,,,,,,,,,,"馬単:7,370円 3連複:10,150円 3連単:56,810円",,,,,,,,,,,,"馬単:1,180円 3連複:1,550円 3連単:7,400円",,,,,,,,,,,,"馬単:16,340円 3連複:429,670円 3連単:2,659,580円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1500m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,札幌日刊ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａペイシャフェリシタ, 52,勝浦正,, 42,*-22,  -3, 1,  3.1,②②②, 1, 2, ウインムｰト,---,三浦皇,, 55,*-10,  -3, 2,  3.0,①①①, 1, 6,Ａラスパジャサｰダス, 79,福永祐,, 73,* 18,  -1, 1,  1.7, ①①, 1, 8,Ｃトゥインクル, 78,菱田裕,, 87,  10,* 15, 6, 14.0,⑪⑪⑩
 2, 6,Ｂザスタｰイズミｰ, 41,井上敏, 0.5, 36,*-22,  -9, 2,  3.2,④④③, 2, 9, ドラゴンシュバリエ,---,福永祐, 0.2, 54, -13,*  0, 1,  1.9,④⑥④, 2, 4,Ｃオｰルオブユｰ, 70,三浦皇, 0.6, 65,  10,  -1, 2,  6.2, ③④, 2, 3,Ａヴェラヴァルスタｰ, 82,柴山雄, 0.2, 82,  11,*  4, 4,  7.2,⑧⑦⑤
 3, 2,Ｆヒットマン, 35,松田大, 0.6, 35, -23,  -9, 5, 13.2,③③④, 3, 7, グランプリアクセル,---,柴山雄, 0.3, 52, -13,  -3, 4, 15.4,⑥⑤③, 3,12,Ｅクラシックマｰク, 65,加藤祥, 0.7, 64,   4,   2, 7, 34.7, ⑤⑤, 3, 5,Ｄクロニクルスカイ, 78,松田大, 0.5, 79,* 15, -13, 9, 30.6,②②②
 4,12,Ｃマコトクラダリング, 39,藤岡康, 0.7, 39, -27,*  0, 4,  5.7,⑩⑨⑧, 4, 1, クラウンラｰク,---,田中博, 1.0, 46, -16,  -5, 6, 59.2,⑦⑦⑦, 4,11,Ｊアヴァｰル, 60,四位洋, 0.7, 66,   9,   0, 5,  9.1, ④③, 4,12,Ｎクルｰガｰ, 68,池添謙, 0.8, 77,  12,  -6, 1,  3.1,⑨⑤③
 5, 9,Ｉマジメ, 24,丸山元, 0.8, 33, -25,  -9, 6, 20.2,⑦⑦⑥, 5, 3, ドリｰミｰモトヒメ,---,井上敏, 1.2, 44, -16,  -8, 8,115.4,⑧⑧⑧, 5,10,Ｄボストンビリｰヴ, 65,松田大, 0.9, 61,  -2,*  5, 6, 18.5, ⑧⑨, 5, 9,Ｆシンボリジャズ, 75,四位洋, 1.1, 75,* 14, -14, 8, 21.6,③③④
 6,11,Ｇシャルメｰヌ, 30,福永祐, 0.9, 38, -30,*  3, 3,  5.7,⑪⑪⑩, 6, 6, マオウ,---,横山典, 1.6, 35, -13, -20, 3,  5.1,⑤④⑤, 6, 3,Ｉトキワ, 62,藤岡康, 0.9, 60,  -4,*  6, 4,  7.6, ⑨⑧, 6, 1,Ｈパリソワｰル, 75,丸田恭, 1.4, 74,  10,  -7,13,111.5,⑥⑩⑨
 7, 1,Ｈトｰアディラン, 27,黛弘人, 0.9, 34, -26,  -7, 8, 51.8,⑧⑧⑨, 7, 4, チェイスダウン,---,勝浦正, 1.7, 34,*-10, -23, 5, 29.4,②②②, 7, 7,Ｆプレシャスベガ, 64,勝浦正, 0.9, 60,  -1,   4,11,119.8, ⑦⑦, 7,10,Ｉラルプデュエズ, 74,三浦皇, 1.8, 70,  11, -19, 5, 12.5,⑩⑧⑦
 8, 8,Ｊスリｰハｰツクライ, 23,古川吉, 1.0, 31, -25, -10, 9, 59.2,⑥⑤⑤, 8, 5, フレンドロイヤル,---,丹内祐, 1.9, 36, -19, -13, 7, 96.9,⑨⑨⑨, 8, 9,Ｈスリｰチアサウス, 62,城戸義, 1.2, 59,   1,  -1, 9, 75.5, ⑥⑥, 8, 4,Ｂサトノメサイア, 81,福永祐, 1.8, 69,  11, -16, 2,  3.3,⑦⑨⑥
 9, 5,Ｄヘッドストロング, 37,横山典, 1.2, 24,*-21, -22, 7, 24.3,①①①, 9, 8, イチザプラチナ,---,城戸義, 2.3, 29, -11, -29, 9,130.3,③③⑥, 9, 1,Ｇシゲルハナガサ, 64,藤田伸, 1.5, 53, -10,   4, 8, 35.4, ⑪⑪, 9, 7,Ｇレッドルモンド, 75,藤田伸, 1.9, 69,* 16, -37, 7, 18.5,①①①
10, 4,Ｋコスモライフワｰク, 21,柴山雄, 1.6, 23, -24, -20,10, 95.3,⑤⑥⑦,,,,,,,,,,,,,10, 5,Ｋゴッドマザｰ, 57,丸田恭, 1.5, 54,  -5,   2,10, 82.7, ⑩⑩,10,11,Ｋヤマニンプｰドレ, 74,丹内祐, 2.1, 67,  12, -24,10, 38.4,⑬⑥⑪
11,10,Ｌネオレグルス, 19,水口優, 3.1,  8, -27, -34,12,351.7,⑨⑩⑪,,,,,,,,,,,,,11, 8,Ｂプレシャスヴィガｰ, 77,横山和, 1.9, 55,* 18, -18, 3,  7.5, ②②,11,14,Ｅシップウ, 76,勝浦正, 2.2, 68,   7, -10,12, 80.5,⑫⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,12, 2,Ｌケｰジｰサクランボ, 56,丸山元, 2.2, 46, -19,   4,12,121.3, ⑫⑫,12, 6,Ｌシャンパｰニュ, 74,ルメｰ, 2.5, 65,  12, -31, 3,  6.6,④④⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｊアドマイヤネアルコ, 74,丸山元, 4.6, 55,   3, -30,14,196.3,⑭⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,
単勝:310円 複勝:07=150円 06=130円 02=220円 枠連:550円,,,,,,,,,,,,単勝:300円 複勝:02=110円 09=110円 07=170円 枠連:240円,,,,,,,,,,,,単勝:170円 複勝:06=110円 04=210円 12=620円 枠連:650円,,,,,,,,,,,,"単勝:1,400円 複勝:08=400円 03=260円 05=740円 枠連:910円",,,,,,,,,,,
馬連:580円 ワイド:06-07=290円 02-07=690円 02-06=550円,,,,,,,,,,,,馬連:260円 ワイド:02-09=150円 02-07=390円 07-09=300円,,,,,,,,,,,,"馬連:570円 ワイド:04-06=290円 06-12=930円 04-12=1,970円",,,,,,,,,,,,"馬連:5,050円 ワイド:03-08=1,670円 05-08=3,550円 03-05=2,780円",,,,,,,,,,,
"馬単:1,290円 3連複:2,070円 3連単:8,860円",,,,,,,,,,,,"馬単:680円 3連複:640円 3連単:2,930円",,,,,,,,,,,,"馬単:910円 3連複:3,740円 3連単:10,600円",,,,,,,,,,,,"馬単:11,940円 3連複:32,210円 3連単:200,520円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 9R  ダ2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桑園特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅサトノハｰデス, 60,城戸義,, 52,  -4,*  3, 5,  7.0, ⑧⑦, 1, 9,Ａステイリッチ, 72,ルメｰ,, 70,*  3,   7, 1,  2.4,②③②, 1, 3,Ｅヘルツフロイント, 72,ルメｰ,, 73,*  7,*  3, 2,  4.5,⑧⑤②, 1,11,Ａミツバ, 75,ルメｰ,, 75,   8,*  9, 2,  3.0,⑤⑤③
 2, 2,Ｇワンダｰグロワｰル, 58,田中博, 0.1, 55,*  6,  -4, 7, 19.2, ②②, 2,12,Ｃデュアルフレイム, 67,勝浦正, 0.6, 66,   1,   7, 3,  5.0,⑩⑦⑤, 2,10,Ｌカラマ, 61,柴山雄, 0.1, 71,   6,*  4, 5, 15.0,⑨⑧④, 2,10,Ｋファインドヌｰヴ, 62,勝浦正, 0.3, 71,* 11,   1, 5, 16.1,①①①
 3, 9,Ｆパイロスタｰ, 59,柴山雄, 0.1, 51,  -1,*  0, 2,  4.5, ⑦⑧, 3, 5,Ｋバルタンセｰジ, 50,藤岡康, 0.8, 64,   0,   7,12,157.1,⑤⑧⑥, 3, 5,Ｃサトノセレリティ, 73,福永祐, 0.5, 70,*  7,  -3, 1,  2.2,④②③, 3, 7,Ｉジュガンティｰヤ, 66,横山和, 0.5, 71,   9,   2, 6, 19.5,④③④
 4, 1,Ｂヌンチェルラ, 63,勝浦正, 0.2, 54,*  6,  -5, 1,  3.5, ①①, 4, 7,Ｆダンスオｰレ, 62,井上敏, 1.0, 65,  -4,* 14, 5, 16.3,⑨⑫⑨, 4,12,Ｇスリｰヴェロｰチェ, 72,水口優, 0.7, 69,*  7,  -2, 7, 20.0,⑪⑦⑦, 4, 9,Ｃエイユｰビリオネア, 73,池添謙, 0.8, 70,   7,*  4, 4, 11.0,⑨⑨⑧
 5,12,Ｄサンライズシｰズン, 60,藤田伸, 0.3, 53,*  4,  -5, 3,  5.0, ③③, 5, 6,Ｅガンクラブチェック, 63,三浦皇, 1.2, 60,*  5,  -5, 8, 37.0,⑫①①, 5, 9,Ｉアクアマリンブレス, 66,三浦皇, 1.1, 66,*  7, -10, 8, 21.9,①①①, 5, 5,Ｇショウナンガッチャ, 68,丸山元, 1.1, 67,   8,   0, 9, 55.5,⑥⑦⑤
 6, 4,Ｈニシノアウリイ, 54,丸山元, 0.3, 52,   2,  -3, 8, 73.1, ④④, 6,10,Ｈワｰクオブゴッド, 60,田中健, 1.4, 60,   2,  -1, 7, 24.9,④⑤⑦, 6, 1,Ｂアドマイヤスタｰ, 74,藤岡康, 1.6, 64,   5,  -5, 6, 17.0,⑦⑩⑨, 6, 8,Ｅオアフライダｰ, 72,松田大, 1.1, 66,   9,  -2, 7, 40.8,⑬⑥⑦
 7,10,Ｊスパツィオ, 48,丸田恭, 0.3, 47,  -8,*  3, 9, 84.9, ⑪⑩, 7, 2,Ｄオフビｰトジャズ, 65,加藤祥, 1.6, 57,   2,  -4, 2,  3.6,③④④, 7, 7,Ａオペラハット, 79,藤田伸, 1.7, 64,   5,  -6, 3,  6.6,⑫⑫⑧, 7,13,Ｌカフジスタｰ, 61,藤岡康, 1.2, 66,   7,   1,11,147.2,⑧⑧⑨
 8, 8,Ａショウナンラｰジャ, 67,加藤祥, 0.4, 50,   1,  -3, 6,  7.3, ⑥⑥, 8, 4,Ｂダイワパフォｰム, 68,丸山元, 2.4, 53,*  4, -14, 4,  7.4,①②③, 8,11,Ｄセイカアヴァンサ, 73,丸田恭, 2.4, 58,*  7, -18, 4,  6.9,⑩④⑥, 8,12,Ｂモンドアルジェンテ, 75,三浦皇, 1.2, 65,   6,   2, 1,  2.0,⑪⑫⑩
 9, 6,Ｋサンダルエチケット, 42,嶋田純, 0.7, 46,   1,  -7,11,171.5, ⑤⑤, 9, 1,Ｇロｰレルロケッツ, 60,柴山雄, 2.7, 50,  -4,  -3, 6, 17.7,⑬⑪⑩, 9, 6,Ｆフィｰユブルｰ, 72,服部茂, 3.0, 56,*  7, -23,11, 99.9,⑥③⑤, 9, 1,Ｄツクバイｰメｰカｰ, 72,古川吉, 1.4, 62,* 10,  -6, 3,  6.7,②②②
10, 7,Ｃデピュｰトアゲン, 62,丹内祐, 0.9, 42,  -4,  -5, 4,  5.7, ⑨⑨,10,13,Ｊフランシスカ, 53,横山和, 3.0, 51,  -2,  -8,13,190.9,⑪⑩⑧,10, 4,Ｋメイショウクロｰバ, 64,城戸義, 3.2, 55,   6, -23, 9, 34.9,②⑥⑩,10, 3,Ｊロワサｰブル, 63,柴山雄, 1.5, 62,   5,   1,10,147.0,⑩⑪⑪
11, 3,Ｉデルフト, 51,西村太, 1.7, 36,  -6,  -8,12,488.0, ⑩⑪,11,11,Ｉマイグレｰトレルム, 54,菱田裕, 4.7, 37,   1, -28,11,118.2,⑥⑥⑪,11, 2,Ｊバイタルフォルム, 66,西村太, 3.9, 52,   6, -27,10, 39.1,③⑨⑪,11, 4,Ｈレオネプチュｰン, 66,嶋田純, 1.6, 62,   9,  -6,13,253.8,③④⑥
12,11,Ｌユキンコ, 34,長岡禎, 1.9, 31, -12,  -8,10,155.9, ⑫⑫,12, 3,Ｌヤマイチサクラ, 47,藤田伸, 4.8, 37,  -6, -17,10,109.1,⑦⑬⑬,12, 8,Ｈタｰフデザイナｰ, 66,井上敏, 4.0, 51,   5, -26,12,135.8,⑤⑪⑫,12, 2,Ｆフクノドｰビル, 71,丹内祐, 1.6, 63,   3,   3, 8, 46.3,⑫⑬⑫
,,,,,,,,,,,,13, 8,Ｍカレイカルロッタ, 43,丸田恭, 5.5, 31,  -2, -29, 9, 57.9,⑧⑨⑫,,,,,,,,,,,,,13, 6,Ｍキュｰルエアリス, 54,菱田裕, 3.1, 53,   5, -13,12,155.7,⑦⑩⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:700円 複勝:05=190円 02=460円 09=200円 枠連:4,220円",,,,,,,,,,,,"単勝:240円 複勝:09=120円 12=180円 05=1,950円 枠連:500円",,,,,,,,,,,,"単勝:450円 複勝:03=160円 10=310円 05=120円 枠連:2,050円",,,,,,,,,,,,"単勝:300円 複勝:11=160円 10=560円 07=520円 枠連:3,050円",,,,,,,,,,,
"馬連:4,400円 ワイド:02-05=1,510円 05-09=600円 02-09=1,260円",,,,,,,,,,,,"馬連:620円 ワイド:09-12=250円 05-09=4,910円 05-12=8,870円",,,,,,,,,,,,"馬連:3,480円 ワイド:03-10=940円 03-05=230円 05-10=700円",,,,,,,,,,,,"馬連:2,800円 ワイド:10-11=1,000円 07-11=830円 07-10=3,170円",,,,,,,,,,,
"馬単:7,640円 3連複:7,340円 3連単:43,820円",,,,,,,,,,,,"馬単:980円 3連複:21,900円 3連単:50,010円",,,,,,,,,,,,"馬単:6,120円 3連複:2,240円 3連単:18,530円",,,,,,,,,,,,"馬単:4,690円 3連複:15,170円 3連単:55,620円",,,,,,,,,,,
