15年11月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 7,Ｉスｰパｰラビット, 38,柴山雄, 1.7, 42,  -4, -15,13,261.5, ⑥⑦, 9, 7,Ｉマイネルシュロス, 23,柴田大, 1.4, 45, -18,  -1, 9,161.7,⑧⑨⑦, 9, 3,Ｊダイチヴュルデ, 68,北村宏, 0.6, 68,  -2,   7, 7, 15.0, ⑨⑦, 9, 3,Ｆダイヤモンドダンス, 77,北村宏, 1.5, 69,*  8,  -9, 7, 29.7,③③③
10, 6,Ｌスｰパｰプレイ, 26,長岡禎, 2.0, 39,  -2, -22,14,367.6, ④④,,,,,,,,,,,,,10, 2,Ｆレッドダニエル, 70,柴山雄, 0.8, 64,*  3,  -1,14, 78.6, ①①,10, 8,Ｈジャｰエスペランサ, 77,石川裕, 2.3, 61,   7, -18, 9, 39.5,⑥④⑥
11, 2,Ｊグラスドルチェ, 35,木幡初, 2.8, 33, -10, -17,11,219.5, ⑬⑬,,,,,,,,,,,,,11, 9,Ｈザショットアロｰ, 69,木幡初, 1.1, 62,  -3,   1, 9, 19.0, ⑥⑤,,,,,,,,,,,,
12, 9,Ｍスガノラッシュ, 23,大野拓, 2.9, 32, -10, -18, 8, 69.4, ⑨⑭,,,,,,,,,,,,,12,13,Ｃアイリｰグレイ, 72,三浦皇, 1.3, 60,  -1,  -2, 8, 16.6, ④④,,,,,,,,,,,,
13,14,Ｈゴｰルドジャイアン, 40,吉田豊, 3.7, 26,*  2, -42, 9, 98.6, ①①,,,,,,,,,,,,,13, 6,Ｅリアルモｰド, 71,野中悠, 1.4, 60,  -5,   2,11, 34.0, ⑫⑪,,,,,,,,,,,,
14,10,Ｎイｰサンスプリント, 18,丸田恭, 4.3, 21,  -9, -33,10,151.4, ⑭⑫,,,,,,,,,,,,,14,11,Ｉエストゥペンド, 68,松岡正, 1.7, 57,  -3,  -3,12, 34.8, ⑦⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 8,Ｏジャングルタｰザン, 58,武士沢, 1.7, 59, -11,   7,16,276.8, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｐファストアズソング, 57,松若風, 1.8, 60,  -9,   5,15, 92.0, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,
"単勝:500円 複勝:01=110円 05=130円 03=110円 枠連:1,470円",,,,,,,,,,,,単勝:670円 複勝:02=110円 09=110円 04=120円 枠連:290円,,,,,,,,,,,,"単勝:1,110円 複勝:15=430円 04=140円 05=1,240円 枠連:610円",,,,,,,,,,,,単勝:380円 複勝:10=150円 07=200円 09=170円 枠連:660円,,,,,,,,,,,
"馬連:1,400円 ワイド:01-05=320円 01-03=190円 03-05=210円",,,,,,,,,,,,馬連:310円 ワイド:02-09=150円 02-04=270円 04-09=140円,,,,,,,,,,,,"馬連:1,780円 ワイド:04-15=820円 05-15=10,250円 04-05=3,670円",,,,,,,,,,,,"馬連:1,440円 ワイド:07-10=490円 09-10=350円 07-09=560円",,,,,,,,,,,
"馬単:2,630円 3連複:700円 3連単:5,850円",,,,,,,,,,,,"馬単:1,210円 3連複:310円 3連単:4,040円",,,,,,,,,,,,"馬単:4,370円 3連複:40,870円 3連単:204,090円",,,,,,,,,,,,"馬単:2,570円 3連複:1,930円 3連単:10,010円",,,,,,,,,,,
■ 2R  ダ1300m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1400m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1400m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,京王杯2歳ｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｅスリラｰインマニラ, 51,石川裕,, 57,*  4,   0, 3,  6.4, ①①, 1,16, レッドエトワｰル,---,田辺裕,, 63, -24,* 13, 2,  4.2, ⑪⑪, 1, 7,Ｂアナザｰバｰジョン, 78,デムｰ,, 75,   4,* 11, 1,  2.8, ⑤⑤, 1,18,Ｒボｰルライトニング, 41,蛯名正,, 78,* -9,  13, 2,  5.7, ④③
 2, 7,Ｃシゲルヒラマサ, 60,江田照, 0.4, 53,   1,   0, 4, 11.5, ④④, 2, 8, シャララ,---,デムｰ, 0.1, 55,*-14,  -3, 8, 32.0, ①①, 2, 8,Ｇブラゾンドゥリス, 71,内田博, 0.0, 77,*  4,*  9, 3,  5.4, ③③, 2,15,Ｋアドマイヤモラｰル, 56,田辺裕, 0.2, 74,*-10,  11, 6, 12.7, ⑦⑤
 3,12,Ａタイガｰヴォｰグ, 64,横山典, 0.4, 51,*  3,  -2, 1,  1.7, ③②, 3, 4, ショコラｰチ,---,石川裕, 0.1, 62, -27,* 14, 3,  8.1, ⑬⑬, 3, 1,Ｆルヴァンカｰ, 72,シュタ, 0.6, 73,*  6,   1, 5, 16.0, ①①, 3, 4,Ｅシャドウアプロｰチ, 64,デムｰ, 0.2, 74, -12,  13, 1,  4.3, ③④
 4, 2,Ｄタイトルリｰフ, 53,三浦皇, 0.5, 52,  -2,*  3, 5, 12.1, ⑨⑦, 4, 5, パテティｰク,---,柴田大, 0.3, 57, -20,   4, 4, 10.5, ⑥⑥, 4,15,Ｄダイチトゥルｰス, 73,武士沢, 0.8, 73,   0,* 10, 7, 20.9, ⑫⑫, 4, 8,Ｃレッドラウダ, 66,松若風, 0.2, 73,* -8,   9, 7, 13.6, ①①
 5,14,Ｉニケトップラン, 39,田中勝, 0.7, 51,*  3,  -4,10,103.9, ②③, 5, 6, エレナバレｰ,---,吉田豊, 0.7, 50,*-18,  -6, 9, 42.5, ③③, 5, 9,Ｋニシノプレシャス, 65,吉田豊, 0.9, 70,   2,   6,10, 49.0, ⑨⑧, 5,13,Ｇトウショウドラフタ, 63,吉田豊, 0.2, 77, -11,* 14, 5,  9.2, ⑥⑦
 6, 3,Ｎエドノマツオｰ, 10,的場勇, 0.7, 50,  -3,   1, 8, 66.4, ⑤⑥, 6, 9, ダイワウィズミｰ,---,戸崎圭, 0.8, 50, -23,   0, 1,  2.0, ⑧⑨, 6,16,Ａオニノシタブル, 78,江田照, 1.0, 71,   0,   8, 2,  3.6, ⑬⑬, 6, 3,Ｊオデュッセウス, 58,三浦皇, 0.3, 76, -15,* 17,13, 25.7, ⑧⑩
 7,13,Ｌテイエムクック, 33,戸崎圭, 1.3, 46, -11,*  6, 7, 34.3, ⑬⑬, 7, 3, サンダｰバトル,---,幸英明, 0.8, 54, -28,*  8, 5, 16.6, ⑭⑮, 7, 5,Ｃヘヴンズチョイス, 77,横山典, 1.1, 66,   4,   1, 4,  6.3, ④④, 7,14,Ｏトップライセンス, 49,戸崎圭, 0.5, 72, -14,  13,14, 26.3, ⑩⑨
 8, 9,Ｈスプリットセコンド, 41,内田博, 1.5, 44,  -6,  -2, 9, 73.0, ⑪⑪, 8, 7, チェルカｰビレ,---,内田博, 0.9, 50, -22,  -1, 6, 17.6, ⑨⑧, 8,12,Ｅモシモシ, 73,石川裕, 1.4, 70,  -1,   7, 8, 44.9, ⑮⑮, 8,16,Ｎサイモンゼｰレ, 54,幸英明, 0.7, 69,* -9,   4,12, 25.4, ②②
 9, 6,Ｆスｰリｰズ, 46,大野拓, 2.6, 35, -13,  -4, 6, 21.7, ⑭⑭, 9,18, クリアｰウェイ,---,柴山雄, 1.1, 45, -20,  -7,11, 60.3, ⑦⑦, 9,10,Ｈランドントウォｰク, 69,柴田善, 1.4, 67,   1,   3,14,113.4, ⑩⑩, 9,11,Ａフジマサアクトレス, 69,田中勝, 0.8, 68, -11,   6,10, 24.1, ⑪⑧
10,10,Ｇセイムヒアｰ, 41,松岡正, 2.6, 35,  -4, -13,12,220.7, ⑧⑨,10,17, クリスティアｰノ,---,大野拓, 1.2, 43, -19, -11,10, 56.1, ⑤⑤,10,11,Ｉトミケンキルカス, 69,三浦皇, 1.4, 67,   2,   1, 6, 17.1, ⑧⑨,10, 6,Ｈヒルダ, 59,柴山雄, 0.8, 69, -15,  10,11, 25.4, ⑨⑪
11,11,Ｍシｰズウォｰ, 32,野中悠, 2.6, 34, -10,  -8,13,226.1, ⑩⑫,11,15, スクラッタ,---,三浦皇, 1.5, 47, -30,   3,14, 94.7, ⑱⑯,11, 6,Ｏカウンタｰハッセキ, 59,大野拓, 1.6, 66,   3,  -2,12, 96.1, ⑥⑥,11, 2,Ｆボｰダレス, 63,横山典, 0.9, 68, -15,  10, 8, 18.0, ⑫⑬
12, 4,Ｋトウショウシェル, 37,大庭和, 2.7, 33,  -7, -12,14,281.4, ⑫⑩,12,12, オカミサン,---,北村宏, 1.6, 41, -24,  -8, 7, 31.2, ⑩⑩,12,14,Ｍスペチアｰレ, 62,田辺裕, 1.8, 62,*  5,  -9, 9, 48.0, ②②,12,12,Ｄモｰゼス, 64,柴田善, 0.9, 69, -18,  13, 4,  8.4, ⑰⑯
13, 8,Ｊルビｰアゲン, 38,武士沢, 3.2, 29,  -2, -21,11,204.9, ⑥⑧,13,10, メアリｰロｰズ,---,松岡正, 1.9, 33,*-15, -25,15,102.6, ②②,13,13,Ｊトｰセンメリッサ, 65,幸英明, 2.0, 65,  -3,   4,15,191.1, ⑯⑯,13, 7,Ｉキングライオン, 59,シュタ, 1.1, 63, -12,   2, 9, 24.0, ⑤⑥
14, 1,Ｂフォルス, 63,田辺裕, 3.2, 28,   0, -25, 2,  4.3, ⑦⑤,14, 2, ココロノキャンバス,---,シュタ, 2.1, 35, -26, -12,13, 81.8, ⑫⑫,14, 2,Ｐガンマｰフォンテン, 52,柴山雄, 2.1, 61,   3,  -6,16,212.2, ⑦⑦,14, 1,Ｂレッドカｰペット, 66,アッゼ, 1.3, 62, -15,   4, 3,  7.6, ⑯⑫
,,,,,,,,,,,,15,11, コドウ,---,江田照, 2.4, 30, -26, -16,18,255.9, ⑯⑭,15, 4,Ｌダイワコンプリｰト, 63,田中勝, 2.4, 60,  -2,  -3,13, 97.7, ⑭⑭,15, 9,Ｌフリｰムｰヴメント, 54,丸田恭, 1.4, 62, -16,   5,15, 47.5, ⑭⑮
,,,,,,,,,,,,16,14, グランクリュｰピサ,---,丸田恭, 2.6, 29, -30, -14,16,150.2, ⑮⑰,16, 3,Ｎミラクルアスク, 61,北村宏, 2.5, 61,   0,  -6,11, 83.7, ⑪⑪,16,10,Ｐマザックヤｰス, 48,松岡正, 1.7, 59, -16,   1,18,263.6, ⑬⑭
,,,,,,,,,,,,17,13, バｰスデイ,---,松若風, 3.0, 19,*-17, -36,12, 76.0, ④④,,,,,,,,,,,,,17, 5,Ｑコマノドリｰム, 47,江田照, 1.8, 57, -19,   3,17,226.6, ⑮⑱
,,,,,,,,,,,,18, 1, ハイクラスバイオ,---,田中勝, 3.3, 24, -34, -16,17,197.9, ⑰⑱,,,,,,,,,,,,,18,17,Ｍアンナトルテ, 54,北村宏, 3.0, 40, -17, -16,16, 73.2, ⑱⑰
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,
"単勝:640円 複勝:05=200円 07=200円 12=110円 枠連:2,830円",,,,,,,,,,,,"単勝:420円 複勝:16=180円 08=800円 04=220円 枠連:1,790円",,,,,,,,,,,,"単勝:280円 複勝:07=140円 08=220円 01=370円 枠連:1,030円",,,,,,,,,,,,"単勝:570円 複勝:18=240円 15=320円 04=170円 枠連:1,080円",,,,,,,,,,,
"馬連:4,030円 ワイド:05-07=910円 05-12=320円 07-12=330円",,,,,,,,,,,,"馬連:7,310円 ワイド:08-16=2,530円 04-16=590円 04-08=3,210円",,,,,,,,,,,,"馬連:1,010円 ワイド:07-08=430円 01-07=720円 01-08=1,720円",,,,,,,,,,,,"馬連:4,520円 ワイド:15-18=1,620円 04-18=760円 04-15=1,040円",,,,,,,,,,,
"馬単:7,180円 3連複:1,570円 3連単:18,430円",,,,,,,,,,,,"馬単:12,420円 3連複:14,490円 3連単:72,040円",,,,,,,,,,,,"馬単:1,710円 3連複:4,030円 3連単:14,010円",,,,,,,,,,,,"馬単:6,880円 3連複:6,690円 3連単:39,680円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ2100m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,立冬特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａシｰブリｰズラブ, 63,横山典,, 62,  -7,*  7, 1,  2.2, ⑤⑥, 1,14, アルｰアキャロル,---,大野拓,, 68,  -6,* 13, 1,  1.7, ⑥⑥, 1,13,Ｄレッドライジェル, 76,柴田善,, 92, -11,* 32, 1,  3.8, ⑭⑭, 1, 6,Ｌアポロケンタッキｰ, 72,戸崎圭,, 75,   9,*  7, 2,  4.3,⑦⑥⑤
 2,12,Ｇイチゴアミｰラ, 49,野中悠, 0.3, 59,  -7,*  4, 8, 23.7, ⑦⑦, 2, 1, モンスタｰキング,---,蛯名正, 1.1, 60,* -2,  -2, 6, 21.2, ①①, 2,10,Ｂゴットフリｰト, 79,デムｰ, 0.0, 85,  -6,  21, 2,  4.1, ⑨⑨, 2, 3,Ｉステｰジジャンプ, 76,内田博, 0.4, 74,* 11,   1, 7, 14.1,⑤④④
 3,11,Ｃカトルラポｰル, 59,田辺裕, 0.3, 57,  -6,  -1, 6, 11.2, ④④, 3,10, ナンヨｰアｰミｰ,---,デムｰ, 1.1, 57,  -8,*  6, 2,  6.1, ⑪⑩, 3, 9,Ｍストリｰトキャップ, 72,田辺裕, 0.0, 90, -10,* 29,12, 34.8, ⑫⑬, 3, 1,Ｇマトリョｰシカ, 78,デムｰ, 0.5, 71,* 10,   0, 8, 14.5,③②②
 4, 9,Ｋカマクラ, 36,アッゼ, 0.5, 57, -11,*  7, 9, 30.0, ⑩⑪, 4, 9, ホワイトルｰク,---,シュタ, 1.9, 53,* -3,  -9, 5, 13.0, ②②, 4,12,Ｃアウトオブシャドウ, 77,戸崎圭, 0.2, 83,  -4,  17, 5,  9.3, ⑧⑦, 4,11,Ｃヤマカツポセイドン, 79,石川裕, 0.6, 73,   8,*  6, 6, 12.2,⑩⑩⑪
 5, 7,Ｆレイアンドキス, 52,的場勇, 0.5, 55,* -3,  -8, 4,  9.3, ①①, 5, 5, ダイワネｰブル,---,北村宏, 2.2, 53,  -8,  -3, 9, 35.3, ⑨⑪, 5, 4,Ａロｰズマンブリッジ, 80,石川裕, 0.2, 84,  -6,  18, 6, 10.1, ⑦⑧, 5,10,Ｂタンジブル, 80,柴山雄, 0.6, 71,   9,   3, 5,  8.8,⑪⑦⑥
 6, 5,Ｂビレッジシャトル, 61,吉田豊, 0.5, 57,  -5,  -3, 2,  3.9, ③③, 6,12, ジョルジオ,---,アッゼ, 2.2, 51,  -6,  -6, 4, 10.1, ⑧⑦, 6,15,Ｊボｰジェスト, 74,シュタ, 0.3, 85,  -7,  21,11, 26.9, ⑩⑪, 6, 9,Ａクラｰロデルナ, 83,横山典, 0.7, 70,   8,   4, 3,  6.1,⑧⑨⑨
 7, 4,Ｄゴｰルドエフォｰト, 54,戸崎圭, 0.8, 52, -10,  -1, 3,  8.5, ⑧⑧, 7, 4, タイセイパｰトナｰ,---,内田博, 2.2, 52, -10,  -1,12, 57.4, ⑬⑫, 7, 6,Ｆマイネルアウラｰト, 75,柴田大, 0.5, 80,  -3,  10, 9, 19.6, ⑤⑤, 7, 7,Ｅエンキンドル, 78,アッゼ, 0.8, 70,* 11,  -5, 1,  3.8,①①①
 8, 8,Ｅハクシンヴィｰナス, 52,柴田大, 0.9, 51,* -4, -11,10, 38.5, ②②, 8, 7, オニノヘイゾウ,---,横山典, 2.9, 44,  -6, -12, 7, 27.9, ④⑤, 8, 8,Ｋショウナンマルシェ, 74,北村宏, 0.5, 77,*  0,   5,10, 24.5, ①①, 8,12,Ｈディアグリスタｰ, 76,幸英明, 1.3, 67,   7,   1, 9, 21.7,⑫⑫⑩
 9, 3,Ｉスズオｰフェン, 44,松岡正, 1.2, 49,  -7, -11, 5, 11.2, ⑥⑤, 9, 3, ライクアストン,---,松若風, 3.7, 42,  -7, -18,11, 51.7, ⑦⑧, 9,14,Ｌマンゴジェリｰ, 73,松岡正, 0.6, 78,* -1,   7, 3,  7.6, ④③, 9, 4,Ｊレッドエンブレム, 75,吉田豊, 1.4, 66,   8,  -2,12, 73.1,⑥⑧⑧
10, 2,Ｊジャズソング, 42,石川裕, 1.2, 49, -11,  -3,11,144.4, ⑪⑩,10,11, レディカリｰナ,---,石川裕, 4.0, 39,  -5, -24, 3,  8.3, ⑤④,10, 2,Ｅダイワエキスパｰト, 76,三浦皇, 0.7, 80,  -7,  16, 8, 18.4, ⑪⑩,10, 5,Ｄリｰゼントブルｰス, 79,松岡正, 2.9, 58,   8, -15,11, 41.8,②⑤⑦
11, 1,Ｈブリリアントタイム, 48,蛯名正, 1.2, 50, -11,  -2, 7, 22.0, ⑫⑫,11, 2, トｰアアサヒ,---,江田照, 5.0, 30,  -4, -33,13,136.0, ③③,11, 1,Ｈベストドリｰム, 74,内田博, 0.8, 79, -10,  17, 4,  9.3, ⑬⑫,11, 8,Ｆランブリングマン, 78,大野拓, 3.5, 55,   7, -17,10, 32.6,⑨⑪⑫
12,10,Ｌスｰパｰエメラルド, 17,大野拓, 1.9, 41,  -9, -15,12,318.9, ⑨⑨,12, 8, ソロショット,---,田辺裕, 5.1, 30,  -8, -29,10, 37.0, ⑩⑨,12, 5,Ｉハドソンヤｰド, 74,蛯名正, 0.9, 74,  -3,   4, 7, 12.1, ③④,12, 2,Ｋアグスタ, 73,蛯名正, 4.1, 52,* 10, -31, 4,  6.6,④③③
,,,,,,,,,,,,13,13, ナスノフラッシュ,---,戸崎圭, 6.6, 21, -17, -27, 8, 32.4, ⑫⑬,13, 3,Ｎロングシャドウ, 69,柴山雄, 1.3, 68,  -4,   1,13,100.3, ⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｏキングクリチャン, 64,長岡禎, 1.6, 62,* -1, -10,14,291.7, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,
