15年 3月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 3月 8日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 2, 6,Ｃヴァッハウ, 61,三浦皇, 0.4, 63,   5,  -3, 1,  1.9, ⑤④, 2,16,Ｂラッシュアタック, 59,三浦皇, 0.2, 55,   3,  -4, 2,  4.5,⑧⑥⑤, 2, 3,Ｄパｰプルセイル, 69,柴山雄, 0.0, 73,   5,*  2, 6, 13.8,⑦⑥⑤, 2, 5,Ｊブライトエンブレム, 67,田辺裕, 0.2, 85,   8,* 14, 4,  9.1,⑩⑩⑩
 3, 3,Ｌハｰランズロマン, 42,岩田康, 0.4, 61,   4,  -3, 4, 10.1, ④⑤, 3, 9,Ｌクｰルエイジア, 45,柴田善, 0.3, 55,   0,*  0, 7, 28.5,⑭⑩⑨, 3, 7,Ｅオンタケハｰト, 69,田中勝, 0.0, 75,   1,*  9, 7, 16.4,⑬⑭⑬, 3, 2,Ｆタガノエスプレッソ, 72,菱田裕, 0.6, 80,  11,   2,10, 51.8,⑦⑦⑧
 4,11,Ｍミエノサンキュｰ, 41,石川裕, 0.7, 61,*  9, -11,10, 60.7, ②②, 4, 4,Ｆレッドマジュｰル, 50,戸崎圭, 0.5, 54,   1,* -1, 6,  9.8,⑪⑫⑫, 4,12,Ｋダイワベスパｰ, 62,三浦皇, 0.3, 69,*  8,  -7,11, 75.3,③④③, 4, 6,Ｂグァンチャｰレ, 73,武豊  , 0.6, 80,  10,   6, 7, 21.7,⑨⑨⑨
 5, 8,Ｂポントス, 62,大庭和, 1.1, 53,  -3,  -2, 5, 15.1, ⑨⑨, 5,15,Ｅダイワスキャンプ, 52,蛯名正, 0.5, 55,   2,  -3, 5,  7.3,⑩⑧⑧, 5,11,Ｆミラクルラヴィ, 66,勝浦正, 0.4, 69,   2,*  2, 5, 13.5,⑪⑫⑪, 5, 8,Ｇトｰセンバジル, 71,岩田康, 0.7, 77,  11,   0, 3,  7.4,⑧⑧⑦
 6,14,Ｇサトノピスケス, 51,戸崎圭, 1.2, 51,  -5,  -2, 7, 21.3, ⑫⑫, 6,14,Ｃストレｰトプレイ, 56,田中勝, 0.6, 53,   5, -12,12, 79.7,⑤③③, 6, 4,Ａホルボッシュ, 75,柴田善, 0.5, 66,*  8, -10, 1,  1.9,④③⑥, 6, 9,Ｅクラリティスカイ, 72,横山典, 0.8, 74,  14,  -8, 5,  9.6,⑤④④
 7,10,Ｊリッキｰファイト, 47,横山和, 1.4, 52,  -5,  -3,11,136.3, ⑪⑪, 7, 8,Ｇアンドトゥモロｰ, 50,福永祐, 0.7, 51,  -1,* -1, 9, 42.9,⑬⑬⑭, 7, 8,Ｃモンテエベレスト, 71,戸崎圭, 0.7, 64,   4,  -5, 2,  5.8,⑭⑩⑧, 7, 3,Ｃシャイニングレイ, 72,川田将, 1.1, 73,* 15, -14, 1,  1.9,②②②
 8,12,Ｅハｰドアスリｰト, 56,西田雄, 1.4, 52,   0,  -8, 3,  7.3, ⑥⑥, 8,11,Ｎキョウワクラウド, 41,吉田豊, 0.9, 50,  -1,  -5,11, 58.5,⑮⑮⑬, 8, 6,Ｍチェｰザレ, 61,田辺裕, 0.7, 65,   2,  -4, 8, 26.1,⑧⑪⑫, 8,11,Ｈコメｰト, 68,嘉藤貴, 1.2, 71,* 15, -15, 8, 33.0,③③③
 9, 1,Ｋシャイニｰメドｰ, 47,江田照, 1.6, 53,*  9, -18,15,268.6, ①①, 9,13,Ｈルｰルザユニバｰス, 49,岩田康, 0.9, 47,*  6, -18, 1,  3.4,②②②, 9, 2,Ｏヴィスビｰ, 56,江田照, 0.8, 62,* 11, -18,10, 71.1,①①①, 9, 1,Ａベルラップ, 76,浜中俊, 1.5, 68,  12, -15, 6, 10.6,④⑤⑤
10, 7,Ｄディｰエスレイザｰ, 57,横山典, 1.7, 46,  -2,  -9, 6, 16.2, ⑦⑦,10, 2,Ｉユッコ, 48,江田照, 1.0, 47,   0,  -8,10, 56.7,⑨⑪⑩,10,15,Ｌルミラｰクル, 62,柴田大, 0.8, 65,   2,  -4,12, 76.8,⑫⑬⑭,10,10,Ｉタケルラムセス, 68,蛯名正, 2.3, 66,   3,  -3, 9, 48.3,⑪⑪⑪
11,16,Ｆマイネルアペックス, 54,丹内祐, 1.8, 45,  -3,  -9, 9, 48.8, ⑩⑩,11, 3,Ｐカガヤクアイロ, 28,柴山雄, 1.5, 44,  -4,  -7,16,381.0,⑯⑯⑯,11,13,Ｇリライブナカヤマ, 65,石川裕, 0.9, 62,   5,  -9,15,206.8,⑨⑧⑩,11, 7,Ｋジャストフォｰユｰ, 63,戸崎圭, 2.4, 60,* 16, -36,11, 62.4,①①①
12, 9,Ｉラパンルｰジュ, 47,木幡初, 1.8, 48,  -1, -11, 8, 40.4, ⑧⑧,12,10,Ｄウインエスパシオ, 54,松岡正, 1.6, 42,   4, -25, 4,  6.4,④⑤④,12, 5,Ｉサクラパリュｰル, 64,岩田康, 1.0, 60,*  9, -19, 3,  7.0,②②②,,,,,,,,,,,,
13,13, ダイメイゴン,---,井上敏, 2.7, 42, -31,*  9,12,137.6, ⑯⑯,13, 1,Ｍクｰトネイ, 43,柴田大, 1.7, 41,*  7, -32, 8, 40.4,①①①,13,14,Ｂラインカグラ, 71,的場勇, 1.0, 62,   5, -11, 9, 30.9,⑩⑨⑦,,,,,,,,,,,,
14, 4,Ｈネイチャｰシュシュ, 51,野中悠, 2.7, 38, -14,  -6,13,209.2, ⑮⑮,14, 7,Ｊタカラドリｰム, 47,木幡初, 1.9, 38,   4, -30,15,294.9,③④⑥,14,16,Ｊタカラジャンヌ, 63,木幡初, 1.0, 62,  -2,  -1,13, 77.8,⑯⑯⑯,,,,,,,,,,,,
15, 5,Ｏパシナ, 30,武士沢, 3.1, 34, -10, -14,14,264.0, ⑭⑬,15,12,Ｋキャンドルスピン, 47,吉田隼, 1.9, 37,   0, -22,13,115.4,⑦⑨⑪,15, 9,Ｎカシノレント, 56,二本柳, 1.2, 59,  -2,  -4,16,258.2,⑮⑮⑮,,,,,,,,,,,,
16, 2,Ｎヨシミツクン, 37,伴啓太, 4.3, 25, -11, -24,16,357.7, ⑬⑭,16, 5,Ｏスパｰクルゴｰルド, 36,丸田恭, 2.2, 36,  -1, -22,14,151.8,⑫⑭⑮,16, 1,Ｐチャンピオンガイ, 45,菱田裕, 1.3, 59,   5, -15,14, 99.4,⑥⑦⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:6),,,,,,,,,,,,ｸﾗｽ上位平均:82 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:6),,,,,,,,,,,
単勝:390円 複勝:15=160円 06=110円 03=240円 枠連:540円,,,,,,,,,,,,単勝:510円 複勝:06=210円 16=160円 09=480円 枠連:860円,,,,,,,,,,,,"単勝:1,160円 複勝:10=430円 03=420円 07=500円 枠連:1,100円",,,,,,,,,,,,"単勝:630円 複勝:04=220円 05=320円 02=840円 枠連:3,510円",,,,,,,,,,,
馬連:580円 ワイド:06-15=290円 03-15=970円 03-06=390円,,,,,,,,,,,,"馬連:1,400円 ワイド:06-16=550円 06-09=2,120円 09-16=1,780円",,,,,,,,,,,,"馬連:7,790円 ワイド:03-10=2,010円 07-10=2,990円 03-07=1,840円",,,,,,,,,,,,"馬連:3,380円 ワイド:04-05=1,330円 02-04=4,330円 02-05=4,180円",,,,,,,,,,,
"馬単:1,330円 3連複:1,930円 3連単:10,120円",,,,,,,,,,,,"馬単:2,790円 3連複:9,540円 3連単:43,700円",,,,,,,,,,,,"馬単:14,370円 3連複:24,770円 3連単:147,400円",,,,,,,,,,,,"馬単:6,200円 3連複:41,050円 3連単:187,960円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝2500m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,潮来特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13, アオイオンリｰワン,---,戸崎圭,, 64,  -3,*  7, 1,  2.2,⑨⑩⑥, 1,10,Ａモルジアナ, 78,柴山雄,, 74,*  6,*  6, 1,  1.6, ④③, 1, 9,Ｃマリアライト, 78,蛯名正,, 81,  -5,* 15, 2,  3.7,⑦⑦⑥, 1,12,Ｃサトノネプチュｰン, 75,福永祐,, 77,   2,* 14, 5,  7.9,⑪⑨⑨
 2,11, デルマサンダユウ,---,嘉藤貴, 0.3, 63,  -1,*  2,15,113.5,⑥⑤③, 2, 8,Ｈウォリアｰズソウル, 67,岩田康, 0.1, 74,*  6,   4, 4, 12.2, ②②, 2, 4,Ａディスキｰダンス, 82,戸崎圭, 0.5, 74,  -5,   9, 1,  2.7,⑨⑨⑨, 2,10,Ｄマリｰズケイ, 75,石川裕, 0.0, 78,   5,  12, 3,  6.3,⑧⑧⑦
 3,15, モズライジン,---,松岡正, 0.5, 60,  -2,*  2,11, 35.8,⑭⑧⑦, 3,16,Ｊオルフィｰク, 66,井上敏, 0.3, 73,*  8,   1,12, 72.3, ①①, 3, 8,Ｄエイダイポイント, 78,岩部純, 0.6, 69,  -2,  -1, 7, 26.4,⑤④④, 3, 7,Ｋトｰキングドラム, 70,戸崎圭, 0.2, 74,*  9,   2, 1,  3.3,②②②
 4,10, マサノエリザベス,---,柴山雄, 0.6, 57,*  0,  -3, 3,  9.4,③③②, 4, 5,Ｇサンクタリリアス, 67,石川裕, 0.6, 70,   2,   4,10, 65.2, ⑦⑧, 4, 5,Ｂナンヨｰケンゴｰ, 79,岩田康, 0.6, 71,  -4,   3, 3,  4.9,④⑤⑤, 4, 5,Ａカピオラニパレス, 78,岩田康, 0.4, 74,   1,* 13, 2,  4.4,⑨⑩⑪
 5, 9, カウンタｰポイズ,---,蛯名正, 0.9, 58,*  1,  -7, 5, 10.3,②②①, 5,12,Ｃオｰロラッシュ, 69,田辺裕, 0.7, 70,  -2,*  7, 5, 17.3, ⑫⑫, 5, 3,Ｉトｰセンワｰプ, 72,菅原隆, 0.7, 68,  -2,  -2, 6, 11.0,①③③, 5,13,Ｂキネオピュｰマ, 78,浜中俊, 0.7, 71,  -3,* 15, 6, 10.6,⑬⑬⑬
 6, 4, ララクｰドゥリオン,---,井上敏, 1.8, 55,  -6,  -3,12, 44.2,⑦⑬⑬, 6, 4,Ｆサウスリュウセイ, 68,江田照, 0.7, 69,   4,   2, 9, 40.2, ⑤⑤, 6,11,Ｇショウナンバッハ, 73,田辺裕, 0.7, 78,  -7,* 15, 5,  9.9,⑪⑩⑩, 6, 3,Ｆオオタニジムチョウ, 74,長岡禎, 0.7, 70,   5,   2, 8, 27.9,⑦⑦⑥
 7, 7, ボラボラ,---,横山和, 1.9, 55,  -7,  -1,16,124.5,⑫⑯⑭, 7, 7,Ｋリタｰンストロｰク, 64,吉田豊, 0.9, 66,   1,   2,16,241.8, ⑪⑩, 7, 7,Ｅキンショｰタイム, 75,勝浦正, 0.7, 66,* -1,  -6, 8, 65.3,③②②, 7,11,Ｍジｰニマジック, 66,田辺裕, 0.7, 71,   0,  10,10, 45.9,⑫⑫⑩
 8, 6, ルスナイパンドラ,---,吉田豊, 2.0, 49,  -3, -10, 6, 14.5,⑧⑨⑪, 8,15,Ｉノｰモアベット, 67,勝浦正, 0.9, 67,   3,   1, 6, 27.9, ⑧⑨, 8, 1,Ｆキネオワｰルド, 74,吉田豊, 0.9, 71,  -6,   5, 4,  6.9,⑥⑧⑧, 8, 6,Ｇアンレｰル, 73,杉原誠, 0.8, 68,   6,  -4, 4,  7.1,⑤⑤⑤
 9,14, グランデソング,---,柴田大, 2.4, 50,  -4, -12, 9, 22.3,⑯⑫⑫, 9,11,Ｅマコトカンパネッロ, 68,丹内祐, 1.0, 66,   2,   1,13, 74.4, ⑨⑦, 9, 2,Ｈアナンジュパス, 73,柴山雄, 1.0, 67,  -5,   0, 9, 69.0,⑧⑥⑦, 9, 8,Ｌコスモミレネｰル, 67,柴田大, 0.8, 69,*  9,  -7, 7, 12.4,③③③
10, 2, ニットウソレイユ,---,木幡初, 2.5, 50,  -8,  -6,13, 79.9,⑬⑭⑮,10, 9,Ｄスマｰトカルロス, 69,武豊  , 1.1, 64,  -6,*  7, 3,  6.6, ⑮⑮,10, 6,Ｋコスモユウチャン, 69,丹内祐, 1.4, 59,* -1, -16,10, 76.2,②①①,10, 4,Ｉピクシｰホロウ, 71,西田雄, 0.9, 65,* 11, -11, 9, 31.2,①①①
11, 3, バルタンセｰジ,---,勝浦正, 2.7, 45,  -2, -18, 4,  9.7,④⑦⑧,11, 6,Ｌスナッチアキス, 64,大野拓, 1.2, 66,  -4,   5, 8, 38.3, ⑭⑭,11,10,Ｊアルティスト, 70,柴田善, 2.4, 58,  -9,  -5,11,145.4,⑩⑪⑪,11, 9,Ｊディｰプサウンド, 71,柴田善, 1.1, 65,   1,   2,11, 54.6,⑩⑪⑫
12,12, ビヘｰヴ,---,田中勝, 2.8, 47,  -1, -19, 7, 18.0,⑩⑥⑤,12, 1,Ｂクワドルｰプル, 76,蛯名正, 1.3, 64,  -8,*  7, 2,  5.7, ⑯⑯,,,,,,,,,,,,,12, 1,Ｈスワンボｰト, 71,大野拓, 1.7, 57,   8, -18,12, 61.6,④④④
13, 8, スｰパｰコロンブス,---,津村明, 3.1, 43,  -4, -17,14, 80.3,⑮⑪⑩,13,14,Ｍノｰフェイト, 59,田中勝, 1.9, 60,  -2,  -3, 7, 32.1, ⑬⑬,,,,,,,,,,,,,13, 2,Ｅタニセンジャッキｰ, 74,伴啓太, 1.9, 55,   5, -15,13,174.5,⑥⑥⑧
14, 1, レイオｰロ,---,浜中俊, 4.8, 35,  -1, -36, 2,  6.1,⑤④④,14,13,Ｐガルノｰヴァ, 49,的場勇, 2.0, 58,   4, -10,15,189.2, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
15,16, サクセスカロリｰナ,---,的場勇, 6.8, 25,*  1, -56, 8, 20.8,①①⑨,15, 3,Ｏコスモサビク, 53,柴田大, 2.6, 54,   0, -11,14, 97.8, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
16, 5, アサクサキンボシ,---,三浦皇,11.6,-13,  -7, -81,10, 25.8,⑪⑮⑯,16, 2,Ｎレッドムｰン, 55,嘉藤貴, 2.8, 51,*  6, -18,11, 69.8, ③④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
