15年11月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
14, 6,Ｋトラストルｰク, 46,川田将, 5.0, 32,   4, -52, 3,  5.3,④⑥⑪,14,13,Ｍジスイズザゼネラル, 34,和田竜, 2.4, 39,  -9, -22,15,504.3, ⑬⑪,14, 1,Ｍピンクマン, 63,熊沢重, 1.6, 60,   8, -21,12, 99.1, ⑧⑧,14,10,Ｋシベリアンスオｰド, 76,古川吉, 2.5, 61,   3,  -6,10, 42.4, ⑧⑨
15,11,Ｊアドマイヤデライト, 47,国分恭, 5.1, 32,  -1, -45,10, 77.3,⑦⑫⑮,15, 4,Ｏパｰプルハリケｰン, 20,国分恭, 4.5,  7, -14, -42,14,390.8, ⑮⑮,15, 2,Ｋトリニティプレイス, 65,藤岡康, 1.6, 65,  -4,   3,11, 90.3, ⑮⑮,15, 5,Ｎメイショウロフウ, 71,酒井学, 2.6, 61,   8, -11,14,102.7, ②⑥
,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｃアｰブル, 75,池添謙, 1.8, 58,* 12, -31, 5,  9.8, ③⑤,16, 1,Ｐオレニホレルナヨ, 69,和田竜, 3.1, 56,  -4,  -4,13, 96.6, ⑫⑭
,,,,,,,,,,,,,,,,,,,,,,,,17,12,Ｅアンバｰグリスキｰ, 70,武豊  , 1.9, 60,  -8,   4, 6, 14.8, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｑメイショウサタｰン, 57,鮫島良, 2.7, 54,  -6, -11,18,424.5, ⑰⑰,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-2),,,,,,,,,,,
"単勝:2,420円 複勝:15=710円 02=480円 03=300円 枠連:2,000円",,,,,,,,,,,,単勝:430円 複勝:06=140円 07=110円 10=130円 枠連:650円,,,,,,,,,,,,単勝:390円 複勝:08=160円 13=150円 06=540円 枠連:730円,,,,,,,,,,,,"単勝:710円 複勝:11=250円 03=490円 04=320円 枠連:2,090円",,,,,,,,,,,
"馬連:20,590円 ワイド:02-15=4,890円 03-15=3,320円 02-03=1,610円",,,,,,,,,,,,馬連:580円 ワイド:06-07=260円 06-10=340円 07-10=290円,,,,,,,,,,,,"馬連:700円 ワイド:08-13=340円 06-08=1,420円 06-13=1,640円",,,,,,,,,,,,"馬連:6,710円 ワイド:03-11=2,010円 04-11=1,210円 03-04=2,420円",,,,,,,,,,,
"馬単:43,670円 3連複:44,220円 3連単:311,380円",,,,,,,,,,,,"馬単:1,440円 3連複:960円 3連単:4,860円",,,,,,,,,,,,"馬単:1,410円 3連複:5,920円 3連単:20,470円",,,,,,,,,,,,"馬単:13,060円 3連複:23,500円 3連単:126,900円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2000m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵNIKKEI杯京都2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａユアマイラブ, 67,岩田康,, 60,  -2,*  5, 3,  4.3, ⑨⑧, 1,11, サンライズビｰム,---,川須栄,, 53,*-22,   6, 9, 26.4, ②②, 1,10,Ｃラディカル, 75,岩田康,, 72,  -7,* 15, 1,  2.2, ⑮⑮, 1, 4,Ｃドレッドノｰタス, 66,武豊  ,, 76,* -3,  13, 3,  6.0,②②②
 2, 3,Ｃナムラミラクル, 62,藤岡康, 0.1, 60,   1,*  1, 6, 21.0, ⑥⑦, 2, 1, エイシンイクサボシ,---,小牧太, 0.1, 51,*-22,   3, 8, 25.3, ①①, 2, 6,Ｄタマモユウトウセイ, 75,池添謙, 0.3, 69,*  2,   2, 2,  3.9, ②②, 2, 1,Ｊリスペクトアｰス, 58,戸崎圭, 0.0, 74,* -2,   9, 5,  7.7,①①①
 3, 6,Ｄアメリカントップ, 58,川田将, 0.2, 60,*  4,  -4, 4,  6.2, ③③, 3, 3, ディｰプオｰパス,---,藤岡康, 0.4, 48, -26,   4, 3,  8.1, ④③, 3, 7,Ｇライブリヘイロｰ, 70,加藤祥, 0.5, 67,  -1,   4,12,114.8, ⑨⑨, 3, 3,Ｈアドマイヤエイカン, 61,岩田康, 0.2, 76,  -5,  14, 1,  2.9,⑧⑨⑥
 4, 1,Ｉボｰサンシｰ, 38,池添謙, 0.2, 61,*  6,  -5, 1,  2.5, ①①, 4, 5, ジェルミナｰレ,---,ルメｰ, 0.4, 49, -27,*  7, 1,  1.9, ⑥⑦, 4,15,Ｍパセンジャｰシップ, 63,ルメｰ, 0.6, 67,*  1,   0, 4, 11.2, ③③, 4,10,Ｄジョルジュサンク, 65,幸英明, 0.2, 79,  -6,* 17, 7, 20.4,⑨⑫⑨
 5, 2,Ｅアンペラｰル, 57,松山弘, 0.8, 57,*  6,  -9, 7, 26.3, ②②, 5,12, ベルロック,---,川田将, 1.1, 36, -26,  -8, 4,  8.1, ③④, 5,16,Ｅジャコカッテ, 74,鮫島克, 0.8, 64,   0,   0, 6, 11.6, ⑦⑤, 5, 2,Ｂケルフロイデ, 70,デムｰ, 0.3, 72,  -4,  11, 4,  6.8,③④③
 6, 8,Ｂグランパルファン, 62,ルメｰ, 0.9, 55,   4,  -9, 2,  3.4, ④④, 6, 2, ハイリマイリ,---,岩田康, 1.1, 43, -33,   6, 7, 24.0, ⑩⑨, 6,12,Ｆミキノグランプリ, 71,城戸義, 0.8, 65,   0,   0, 9, 47.7, ⑥⑦, 6,11,Ａロライマ, 76,ルメｰ, 0.4, 76,  -7,* 17, 2,  4.0,⑪⑪⑫
 7, 5,Ｆジｰクイｰン, 55,加藤祥, 1.0, 51,   1,  -7, 5, 17.0, ⑦⑤, 7,10, アズマタックン,---,和田竜, 1.2, 45, -35,*  9,10, 67.3, ⑫⑩, 7,13,Ｐモントルルシュマン, 58,和田竜, 0.9, 65,  -5,*  5,15,265.6, ⑭⑭, 7, 5,Ｅウインクルサルｰテ, 64,秋山真, 0.4, 76,  -5,  15,10, 65.1,⑩⑧⑩
 8, 4,Ｈシゲルシロアマダイ, 46,国分優, 1.6, 46,  -2,  -9,12,333.7, ⑧⑨, 8, 8, ライペンミノル,---,松若風, 1.5, 31, -27, -11, 5, 11.2, ⑤⑥, 7, 5,Ａアチｰヴ, 76,北村友, 0.9, 64,  -2,   2, 7, 12.7, ⑪⑪, 8, 6,Ｇキャノンストｰム, 61,川田将, 0.5, 72,  -5,  10, 6,  9.4,⑤⑤⑤
 9,10,Ｇメイショウサイジン, 47,太宰啓, 2.2, 42,   1, -18, 8, 40.8, ⑤⑥, 9, 6, ヒデノホｰプ,---,鮫島良, 1.5, 39, -29,  -4,12,234.8, ⑧⑧, 9, 8,Ｈエンドレスシャイン, 70,戸崎圭, 1.1, 64,  -2,   1, 8, 27.5, ⑫⑫, 9, 7,Ｆダンツプリウス, 62,和田竜, 0.7, 69,  -5,   4, 9, 41.7,④③④
10,11,Ｋシゲルスズキ, 35,幸英明, 2.2, 39,  -6, -10,10,285.0, ⑪⑩,10, 4, ショウナンサｰフ,---,池添謙, 2.0, 25, -28, -15,11,170.0, ⑦⑤,10, 2,Ｌカレンコティヤｰル, 64,松山弘, 1.1, 62,*  3,  -7,10, 56.2, ①①,10, 9,Ｌオンザロックス, 51,アッゼ, 0.8, 69,  -6,   7, 8, 39.8,⑥⑦⑦
11, 7,Ｊミッキｰハスラｰ, 36,鮫島克, 2.8, 33, -10, -12,13,465.1, ⑬⑬,11, 7, ストライクイｰグル,---,戸崎圭, 6.2,-29, -34, -67, 6, 13.1, ⑨⑫,11, 4,Ｉサｰティグランド, 66,義英真, 1.2, 61,   0,  -5,11, 70.0, ⑤④,11, 8,Ｋウインテンダネス, 54,加藤祥, 1.5, 59,  -4,  -5,11,192.5,⑦⑥⑧
12,12,Ｌサンラポルテ, 30,高倉稜, 3.4, 31,  -8, -19, 9,189.4, ⑫⑫,12, 9, サダムノンノ,---,デムｰ, 6.2,-29, -34, -66, 2,  5.7, ⑪⑪,12, 9,Ｋケイアイヴァｰゲ, 64,国分恭, 1.4, 62,  -3,   0,13,136.3, ⑬⑬,12,12,Ｉコパノミライ, 58,北村友, 2.1, 54,  -7,  -8,12,322.6,⑫⑩⑪
13, 9,Ｍシゲルメバル,  1,義英真, 4.4, 21,  -5, -31,11,324.3, ⑩⑪,,,,,,,,,,,,,13,14,Ｎコリャコリャ, 61,藤岡康, 1.8, 57,  -7,  -1,14,148.3, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｏレッドリｰガル, 59,シュタ, 1.9, 56,  -2,  -7, 3, 11.1, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｂブルｰフラッシュ, 76,アッゼ, 2.0, 56,  -1,  -9, 5, 11.3, ⑧⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｊイチザラブ, 65,岩崎翼, 2.8, 50,*  2, -19,16,370.6, ④⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:0),,,,,,,,,,,
"単勝:430円 複勝:13=170円 03=420円 06=210円 枠連:3,970円",,,,,,,,,,,,"単勝:2,640円 複勝:11=750円 01=800円 03=260円 枠連:5,300円",,,,,,,,,,,,"単勝:220円 複勝:10=120円 06=140円 07=1,310円 枠連:330円",,,,,,,,,,,,"単勝:600円 複勝:04=210円 01=240円 03=140円 枠連:2,660円",,,,,,,,,,,
"馬連:2,820円 ワイド:03-13=810円 06-13=630円 03-06=1,410円",,,,,,,,,,,,"馬連:18,440円 ワイド:01-11=3,980円 03-11=2,080円 01-03=2,100円",,,,,,,,,,,,"馬連:430円 ワイド:06-10=230円 07-10=2,540円 06-07=3,950円",,,,,,,,,,,,"馬連:2,330円 ワイド:01-04=860円 03-04=400円 01-03=470円",,,,,,,,,,,
"馬単:4,420円 3連複:4,890円 3連単:26,170円",,,,,,,,,,,,"馬単:47,900円 3連複:34,230円 3連単:344,170円",,,,,,,,,,,,"馬単:750円 3連複:11,030円 3連単:31,760円",,,,,,,,,,,,"馬単:4,220円 3連複:2,000円 3連単:14,300円",,,,,,,,,,,
■ 3R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,高雄特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃピットボス, 52,小牧太,, 54,   2,  -5, 4,  7.9,⑤④④, 1, 3, ヨウチエンコｰス,---,小牧太,, 50,* -7,*-10, 5, 13.9, ①①, 1, 6,Ａモンドインテロ, 85,ルメｰ,, 88,   7,* 16, 1,  2.1,⑥⑥④, 1, 2,Ｄケントオｰ, 77,和田竜,, 83,  -3,  13, 5, 10.5, ③③
 2, 3,Ｂカフジキング, 58,武豊  , 0.1, 53,  -2,*  2, 1,  2.0,⑧⑩⑧, 2,13, スｰセントマリｰ,---,デムｰ, 0.2, 46,  -9,* -8, 3,  6.8, ④④, 2, 7,Ｆグランディフロｰラ, 78,松若風, 0.2, 83,   8,   9, 4,  7.3,④③③, 2, 7,Ｃメイクアップ, 78,ルメｰ, 0.2, 81,  -6,  16, 2,  4.5, ⑥⑥
 3, 4,Ａトウシンタイガｰ, 62,戸崎圭, 0.1, 52,   2,  -7, 2,  3.5,③③③, 3,16, メイショウミラコロ,---,武豊  , 0.4, 45, -10,* -9, 2,  5.9, ⑥⑥, 3, 2,Ｉシャンパｰニュ, 72,松山弘, 0.4, 80,* 11,  -4, 7, 14.3,①①①, 3,14,Ｍティｰエスネオ, 69,松若風, 0.2, 74,*  1,   2,11, 34.8, ①①
 4, 6,Ｉタガノジｰニアス, 44,岩田康, 0.4, 49,*  3, -11, 3,  4.4,②②②, 4, 5, チチェルキア,---,ルメｰ, 0.9, 42,* -9, -15, 4, 10.4, ③③, 4, 4,Ｄセセリ, 79,岩田康, 0.8, 78,* 10,  -3, 3,  5.6,③②②, 4, 3,Ａシルヴァｰグレイス, 80,デムｰ, 0.3, 77,  -6,  13, 7, 14.1, ⑤④
 5,11,Ｌサウンドスプレッド, 40,幸英明, 0.6, 50,   1,  -8, 9, 95.4,⑦⑤⑤, 5, 7, オリエンタルロｰズ,---,幸英明, 0.9, 42,* -7, -17, 1,  1.8, ②②, 5, 5,Ｂアドマイヤカｰリン, 83,川田将, 0.8, 80,   6,   7, 6, 13.6,⑤⑤⑥, 5, 1,Ｇアルテ, 75,藤岡康, 0.4, 79,  -7,  14, 4,  7.8, ⑦⑦
 6,14,Ｅマジメ, 51,岩崎翼, 0.9, 49,  -1,  -7, 6, 32.2,⑨⑧⑥, 6, 4, タイムシャワｰ,---,藤懸貴, 1.1, 38, -15,* -8,15,296.3, ⑭⑭, 6, 9,Ｅレイトライザｰ, 79,戸崎圭, 0.9, 82,   4,* 13, 5,  8.9,⑨⑨⑨, 6,11,Ｂサウンドデュｰク, 79,戸崎圭, 0.6, 77,  -8,  14, 3,  6.0, ⑨⑧
 7, 7,Ｊミラクルメｰカｰ, 42,アッゼ, 1.6, 43,  -2, -11, 8, 60.4,⑬⑪⑨, 7, 2, トウカイフェイト,---,藤岡康, 1.4, 37,  -9, -18, 8, 30.3, ⑦⑦, 7, 8,Ｃファルスタｰ, 80,シュタ, 0.9, 79,   5,   7, 8, 41.7,⑦⑦⑦, 7, 8,Ｈナガラフラワｰ, 75,四位洋, 0.6, 77, -10,  16, 1,  3.5, ⑧⑩
 8,12,Ｋシゲルカンパチ, 41,加藤祥, 1.7, 41,*  4, -23,13,485.6,①①①, 8,14, テイエムスタンリｰ,---,加藤祥, 1.5, 36,  -9, -19,12, 77.6, ⑤⑤, 8, 1,Ｇメイショウミツボシ, 75,武豊  , 1.0, 79,   4,   9, 2,  5.1,⑧⑧⑧, 8, 5,Ｌカピオラニパレス, 72,北村友, 0.8, 75, -12,  16, 6, 12.2, ⑪⑫
 9,10,Ｍスリｰバゴ, 40,柴田未, 2.2, 39,  -3, -15,11,193.3,⑪⑫⑫, 9, 9, サンライズウィズ,---,川田将, 1.9, 33, -10, -21, 7, 24.1, ⑩⑨, 9, 3,Ｈマイネルマルシェ, 73,高倉稜, 2.1, 68,   7, -14, 9,140.5,②④⑤, 9,13,Ｊトップアｰト, 72,幸英明, 0.8, 83, -18,* 28, 8, 15.2, ⑭⑭
10, 5,Ｇサカジロウィｰク, 48,和田竜, 2.3, 38,  -1, -20, 7, 56.1,⑥⑦⑦,10, 1, ヨドノロｰズ,---,難波剛, 2.0, 32, -14, -17,16,340.5, ⑫⑬,,,,,,,,,,,,,10,10,Ｆサンセットスカイ, 75,武豊  , 1.0, 70,  -9,   7,10, 23.8, ⑩⑨
11, 1,Ｈバックパッカｰ, 44,水口優, 2.4, 37,  -1, -19,12,297.4,⑩⑨⑩,11,10, エスニックジュエル,---,鮫島克, 2.0, 32, -11, -21, 6, 21.6, ⑪⑪,,,,,,,,,,,,,11,12,Ｉアドマイヤコリン, 73,岩田康, 1.0, 74, -12,  15, 9, 22.4, ⑫⑪
12, 8,Ｄエイシンチムニｰ, 52,シュタ, 3.5, 31,  -1, -31, 5, 23.7,④⑥⑪,12, 6, シンゼンヤマト,---,秋山真, 2.1, 29, -18, -14, 9, 34.5, ⑯⑮,,,,,,,,,,,,,12, 6,Ｋジュヒョウ, 72,川須栄, 1.1, 68,  -4,   0,12, 70.2, ④⑤
13,13,Ｎジョウショウバトル, 30,国分優, 3.8, 30,  -3, -28,10,124.7,⑫⑬⑬,13,11, カンガルｰブラクマ,---,太宰啓, 2.5, 29, -14, -22,14,104.6, ⑬⑫,,,,,,,,,,,,,13, 4,Ｎキッズライトオン, 69,菱田裕, 1.3, 73, -13,  15,13, 95.0, ⑬⑬
,,,,,,,,,,,,14, 8, タイバｰカット,---,和田竜, 3.7, 20,  -9, -38,10, 45.5, ⑧⑧,,,,,,,,,,,,,14, 9,Ｅアグネスダリム, 77,岩崎翼, 1.5, 59,* -2, -12,14,226.3, ②②
,,,,,,,,,,,,15,15, ニシカゼ,---,松若風, 4.0, 19, -18, -31,13, 79.3, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,12, ヤマイチマロン,---,国分恭, 4.0, 18, -11, -40,11, 75.9, ⑨⑩,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
