15年 6月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江の島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄオｰゴンマリア, 62,大野拓,, 63,*  5,  -7, 5,  9.8, ②②, 1, 6, アラビアンドラゴン,,平沢健,,,,, 4,  7.9,②①①, 1,13,Ｈシャドウチェイサｰ, 73,ルメｰ,, 73,*  6,  12, 5,  9.8, ①①, 1, 5,Ｊサングラス, 66,北村宏,, 74,*  3,  -3, 5, 11.1, ①①
 2, 6,Ｆラブミラｰボｰド, 59,柴山雄, 0.0, 60,  -1,*  1, 6, 12.1, ⑪⑪, 2, 3, ウルトラサウンド,,浜野谷,204.6,,,, 2,  4.6,④②②, 2, 5,Ｆレレマｰマ, 74,蛯名正, 0.2, 73,   2,* 17, 3,  6.0, ⑧⑨, 2, 3,Ａレッドオリヴィア, 86,戸崎圭, 0.0, 81,  -7,  17, 1,  2.7, ④④
 3,10,Ｊエクストラペトル, 56,ルメｰ, 0.1, 61,  -1,*  0, 2,  4.8, ⑫⑫, 3,11, ビッグプレゼンタｰ,,小野寺,204.7,,,,13,238.1,⑪⑩⑧, 3,12,Ｄマッチレスヒｰロｰ, 76,横山典, 0.3, 69,*  5,  12, 2,  3.9, ③③, 3, 7,Ｂトｰセンタｰキｰ, 80,ルメｰ, 0.2, 79,  -9,  17, 3,  4.3, ⑤⑥
 4, 3,Ａイクシア, 66,丸山元, 0.2, 59,   3,  -6, 1,  2.9, ⑤⑤, 4,12, ディｰプスノｰ,,江田勇,204.9,,,, 5,  8.5,③④④, 4,14,Ａエルズミｰア, 79,三浦皇, 0.6, 69,*  5,   7, 1,  2.4, ②②, 4,11,Ｄヘイジｰムｰン, 75,三浦皇, 0.4, 78, -12,* 18, 2,  2.8, ⑧⑧
 5,13,Ｇイヌイジェニｰ, 58,村田一, 0.2, 58,  -3,*  1, 8, 21.4, ⑭⑬, 5,13, オベレック,,高野和,205.0,,,, 6, 17.2,⑥⑥⑥, 5, 9,Ｇダイチヴュルデ, 73,柴山雄, 1.0, 66,   1,  12, 8, 31.1, ⑫⑫, 5,10,Ｆコスモミレネｰル, 71,津村明, 0.4, 70,*  1,  -2, 7, 48.3, ②②
 6,16,Ｉイロジカケ, 56,嘉藤貴, 0.3, 58,   1,  -4,13, 77.4, ⑩⑨, 6, 2, ウインイルソｰレ,,石神深,205.1,,,, 3,  4.8,⑤⑤⑤, 6,16,Ｅマイネルボルソｰ, 75,柴田大, 1.0, 66,*  5,   5, 6, 23.7, ⑤④, 6, 2,Ｋクラウンレガｰロ, 65,蛯名正, 0.5, 76,  -9,  12, 6, 19.5, ⑥⑤
 7,11,Ｈモアニレフア, 58,三浦皇, 0.9, 55,   1,  -9, 9, 46.1, ⑨⑦, 7, 8, ボストンエンペラｰ,,林満明,206.0,,,, 7, 24.7,①③③, 7, 6,Ｂメイプルレインボｰ, 77,江田照, 1.3, 63,   1,   8, 7, 25.0, ⑬⑬, 7, 4,Ｃベストドリｰム, 78,柴田善, 0.6, 75, -12,  15, 4,  9.0, ⑦⑦
 8, 7,Ｃソサエティクイｰン, 63,戸崎圭, 0.9, 53,   1,  -9, 3,  5.6, ⑧⑥, 8,10, シゲルキシュウ,,草野太,207.1,,,,11,105.3,⑦⑨⑩, 8, 4,Ｊワンボｰイ, 68,田中勝, 1.3, 64,   3,   5,11,178.0, ⑦⑥, 8, 6,Ｅマイネルコランダム, 72,柴田大, 0.9, 73, -15,  15, 8, 73.6, ⑩⑨
