15年 1月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,祇園特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄブチコ, 58,岩田康,, 74,* -3,* 19, 2,  3.0,④③③, 1, 3, グランジゲレイロ,---,藤田伸,, 67,*  5,  -4, 2,  3.4, ①①, 1, 8,Ｅメイショウクロｰバ, 68,岩崎翼,, 70,*  5,   1, 2,  3.7,①①①, 1, 4,Ｅシンジュボシ, 75,川田将,, 75,   5,   6, 3,  5.3, ⑤⑤
 2,14,Ｋティンバレス, 52,福永祐, 1.3, 65,* -3,   7, 4, 13.8,②②②, 2,14, フロイデシュｰネル,---,松山弘, 0.0, 66,*  3,  -3, 1,  2.4, ③③, 2, 7,Ｇビジュｰトウショウ, 65,荻野琢, 0.4, 68,   5,   0, 7, 50.0,③③③, 2,10,Ｆステイウェル, 73,デムｰ, 0.0, 75,   8,   3, 6, 14.8, ③③
 3, 3,Ｈピアレスピンク, 53,和田竜, 1.5, 65,  -4,   7, 3, 12.9,③⑤④, 3, 6, デザｰトファイア,---,池添謙, 0.0, 63,  -3,*  3, 3,  7.4, ⑥⑤, 3, 1,Ｂアルマミｰア, 71,小崎綾, 0.5, 66,*  5,  -3, 3,  6.3,②②②, 3, 8,Ｇオトコギマサムネ, 72,浜中俊, 0.0, 74,  -1,* 12, 8, 26.8, ⑩⑨
 4,13,Ｊガラドリエル, 52,藤岡康, 2.1, 58,  -5,   3, 7, 30.0,⑥⑥⑤, 4,13, サンビショップ,---,川島信, 1.1, 53, -10,*  0, 5, 12.7, ⑩⑩, 4, 2,Ｃジュｰンヴィエナ, 70,義英真, 0.6, 67,   1,   6, 4,  6.3,⑥⑤⑤, 4, 3,Ｃハピネス, 76,武豊  , 0.0, 75,*  9,   2, 2,  4.3, ②②
 5, 6,Ａココ, 65,幸英明, 2.4, 55,* -3,  -3, 1,  1.8,①①①, 5, 7, ニホンピログレｰス,---,酒井学, 1.2, 55,*  4, -14, 9, 35.3, ②②, 5, 4,Ｈチャｰムドヴェｰル, 59,福永祐, 0.8, 69,  -1,*  9, 6, 29.3,⑦⑧⑧, 5, 7,Ａシンデレラボｰイ, 78,福永祐, 0.2, 72,   1,   7, 1,  2.5, ⑧⑧
 6,15,Ｂタイキアデリナ, 61,国分恭, 2.6, 57,  -7,   4, 6, 27.6,⑬⑪⑩, 6, 1, メイショウボランチ,---,幸英明, 1.2, 57,*  3, -12,10, 58.8, ④④, 6, 6,Ｄシナｰラ, 68,田中健, 0.8, 67,   2,   2, 8, 92.4,④④④, 6, 2,Ｉライブリシュネル, 70,義英真, 0.2, 72,   2,   7,10,186.6, ⑦⑦
 7, 7,Ｅメイショウセセラギ, 56,酒井学, 2.6, 57,  -6,   1,11, 46.6,⑨⑧⑦, 7, 5, ニシノアウリイ,---,岩田康, 1.4, 52,  -1, -11, 4,  9.6, ⑤⑥, 7, 5,Ａグッドタイムロｰル, 73,岩田康, 0.8, 67,  -1,   6, 1,  1.7,⑤⑥⑥, 7,12,Ｂサチノクイｰン, 77,岩田康, 0.4, 69,* 11,  -5, 5,  9.7, ①①
 8,16,Ｇサントノｰレ, 54,小崎綾, 2.9, 52,  -4,  -5, 9, 32.9,⑦④⑥, 8,15, ナリタノヘア,---,松若風, 1.7, 47, -11,  -3,13,109.6, ⑬⑫, 8, 3,Ｆサンエルピス, 68,松若風, 1.1, 66,  -1,   5, 5, 25.7,⑧⑦⑦, 8, 5,Ｋヒカリトリトン, 65,太宰啓, 0.5, 67,  -5,* 10,12,242.3, ⑫⑫
 9, 1,Ｏフィエルテ, 34,松山弘, 3.8, 50,  -9,  -3,12,137.0,⑫⑭⑬, 9,12, プリンセステンダリ,---,田中健, 2.7, 39, -11, -12,15,283.6, ⑫⑪,,,,,,,,,,,,, 9,11,Ｄフルｰルシチｰ, 75,酒井学, 0.7, 66,   8,  -7, 4,  6.0, ④④
10, 4,Ｉストｰムアラｰト, 53,川須栄, 3.9, 48,  -6, -10, 5, 27.1,⑤⑦⑨,10, 4, ニシノアンセム,---,岩崎翼, 2.7, 39,  -9, -15, 7, 20.6, ⑧⑨,,,,,,,,,,,,,10, 9,Ｊエランドｰル, 70,幸英明, 0.8, 65,   6,  -5, 9,106.5, ⑥⑥
11, 2,Ｌエマｰジングウルフ, 45,柴田未, 3.9, 49,  -7,  -6,15,429.8,⑧⑩⑫,11,10, タガノハｰデス,---,和田竜, 2.9, 39,  -3, -22, 6, 14.5, ⑦⑦,,,,,,,,,,,,,11, 1,Ｈストｰクアンドレイ, 72,藤田伸, 0.8, 64,  -5,   6, 7, 23.0, ⑪⑪
12,12,Ｃマロンベル, 59,松若風, 4.2, 45,  -8, -10,10, 45.2,⑩⑫⑪,12,11, ブルｰメｰア,---,小崎綾, 3.4, 33, -18, -12, 8, 28.7, ⑭⑭,,,,,,,,,,,,,12, 6,Ｌメイショウアキシノ, 60,松山弘, 1.0, 63,  -1,  -1,11,213.7, ⑨⑩
