15年11月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年11月 8日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,京洛ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｃクリノラホｰル, 55,小牧太,, 56,*  6,  -6, 4,  5.7, ①①, 1, 8,Ａタイセイサミット, 68,戸崎圭,, 65,*  6,  -1, 2,  4.1, ②②, 1, 2,Ｄメイショウミツボシ, 75,武豊  ,, 75,   5,*  4, 4,  5.8,⑩⑩⑩, 1,15,Ａネロ, 92,戸崎圭,, 91,* 17,   4, 2,  4.4, ④③
 2, 4,Ａエルビッシュ, 58,戸崎圭, 0.2, 53,   3,* -3, 3,  4.4, ④④, 2, 6,Ｄパｰシｰズベスト, 54,ルメｰ, 0.3, 64,  -1,*  7, 3,  4.2, ⑨⑨, 2, 8,Ｅアドマイヤキンカク, 73,ルメｰ, 0.1, 74,   8,  -3, 3,  5.7,⑥⑥⑥, 2,14,Ｅアｰスソニック, 82,小牧太, 0.6, 78,   2,* 12, 6, 11.6, ⑮⑮
 3, 2,Ｂレッドディヴェル, 58,四位洋, 0.4, 52,   2,* -3, 2,  4.0, ⑥⑥, 3, 4,Ｂゼンノタヂカラオ, 59,武豊  , 0.5, 61,   2,   0, 1,  2.1, ⑧⑧, 3,11,Ｂフロｰレスダンサｰ, 77,岩田康, 0.1, 74,   6,* -1, 2,  4.1,⑨⑨⑨, 3, 3,Ｄレッドオｰヴァル, 83,ルメｰ, 0.6, 80,  11,   3, 1,  4.0, ⑧⑧
 4,10,Ｅココファンタジア, 49,ルメｰ, 0.6, 47,*  4, -12, 5,  6.6, ②②, 4, 7,Ｆタニノアｰバンシｰ, 53,岩田康, 0.7, 58,*  6, -13, 4,  7.9, ①①, 4, 5,Ｊステイザコｰス, 68,幸英明, 0.3, 74,   8,  -6, 8, 20.2,⑤⑤⑤, 4,12,Ｋマイネルエテルネル, 79,シュタ, 0.6, 78,   5,   8,14, 69.6, ⑫⑪
 5, 3,Ｈオウケンビリｰヴ, 43,岩田康, 0.8, 46,*  4, -13, 1,  3.2, ③③, 5,10,Ｈピットボス, 46,小牧太, 1.1, 54,   3, -13, 6, 48.4, ⑥⑦, 5, 9,Ｆミッキｰタイガｰ, 72,小牧太, 0.4, 71,*  9, -11, 9, 36.6,④③③, 5, 7,Ｍサフィロス, 78,浜中俊, 0.8, 75,   4,   7, 7, 14.6, ⑪⑫
 6,11,Ｉヤマカツサファイヤ, 42,松山弘, 0.8, 47,   1,  -9, 9, 38.1, ⑦⑦, 6, 2,Ｃタガノアｰバニティ, 56,アッゼ, 1.2, 53,   5, -16, 7, 59.8, ③③, 6, 7,Ｇリノリオ, 72,酒井学, 0.4, 71,   7,  -5, 6, 10.8,⑧⑧⑧, 6, 9,Ｆセイコｰライコウ, 82,三浦皇, 0.9, 74,   2,   8,11, 38.4, ⑭⑭
 7, 5,Ｋオｰミパドドゥ, 33,畑端省, 0.9, 46,  -4,* -2,10,140.1, ⑪⑩, 7, 1,Ｇシャイニｰサンダｰ, 48,シュタ, 1.2, 53,   2, -11, 9,141.9, ⑦⑤, 7, 1,Ｉヤマカツボｰイ, 71,松山弘, 0.5, 71,*  9, -10, 7, 19.5,③④④, 7, 2,Ｌスギノエンデバｰ, 78,松山弘, 1.0, 78,  15,  -6, 8, 18.1, ⑤⑤
 8, 9,Ｆシャリマティｰ, 48,三津谷, 0.9, 46,  -3,* -3,11,286.6, ⑩⑪, 8, 9,Ｅドラゴンシュバリエ, 53,幸英明, 1.3, 53,   5, -19, 5,  8.9, ④④, 8,10,Ｈマイネルプレッジ, 72,シュタ, 0.6, 71,   6,  -3,10, 42.8,⑪⑪⑪, 8,16,Ｏレンイングランド, 76,国分優, 1.0, 75,  11,  -3, 9, 22.1, ⑨⑩
 9, 7,Ｄミッキｰチェリｰ, 51,浜中俊, 1.2, 41,  -2, -10, 6, 20.2, ⑧⑨, 9, 5,Ｉロビｰナ, 42,川島信, 1.4, 55,  -3,  -2, 8, 98.2, ⑩⑩, 9, 4,Ｋヴァｰサトル, 64,菱田裕, 0.6, 68,* 11, -18,11, 64.8,①①①, 9, 6,Ｃウイングザムｰン, 85,秋山真, 1.0, 76,  12,  -4, 4,  8.8, ⑦⑦
10, 6,Ｇフロｰレススカイ, 47,川島信, 1.2, 43,  -1, -10, 7, 31.6, ⑨⑧,10, 3,Ｊシゲルシロアマダイ, 38,岩崎翼, 3.0, 36,   4, -40,10,228.1, ⑤⑥,10, 6,Ａオデッタ, 77,浜中俊, 0.9, 66,   8, -13, 5,  8.4,⑦⑦⑦,10,10,Ｑペイシャオブロｰ, 67,川島信, 1.1, 72,   3,   4,16, 99.4, ⑬⑬
11, 8,Ｊプリンセスノワｰル, 36,アッゼ, 1.7, 36,*  4, -26, 8, 32.2, ⑤⑤,,,,,,,,,,,,,11, 3,Ｃカルナヴァレスコ, 75,戸崎圭, 0.9, 64,*  9, -19, 1,  3.5,②②②,11,13,Ｂバｰバラ, 86,武豊  , 1.1, 71,  -2,* 10, 5,  9.5, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,12,12,Ｌエメラルヒマワリ, 56,三津谷, 0.9, 68,   4,  -4,12,213.6,⑫⑫⑫,12, 1,Ｊメイショウイザヨイ, 79,太宰啓, 1.2, 77,* 20, -14,12, 39.8, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｈメイショウツガル, 81,幸英明, 1.2, 73,   9,  -4,13, 53.0, ⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｉシゲルカガ, 80,岩田康, 1.2, 76,* 17, -12, 3,  6.7, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,17,Ｐヘニｰハウンド, 75,菱田裕, 1.6, 65,  -2,   3,15, 83.7, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｇニザエモン, 81,岩崎翼, 1.9, 67,* 18, -22,17,116.8, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｎジャストドゥイング, 78,アッゼ, 2.7, 54,  13, -28,10, 23.7, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:7),,,,,,,,,,,
"単勝:570円 複勝:01=180円 04=160円 02=140円 枠連:1,480円",,,,,,,,,,,,単勝:410円 複勝:08=120円 06=120円 04=110円 枠連:720円,,,,,,,,,,,,"単勝:580円 複勝:02=180円 08=180円 11=150円 枠連:1,270円",,,,,,,,,,,,単勝:440円 複勝:15=170円 14=280円 03=170円 枠連:880円,,,,,,,,,,,
"馬連:1,330円 ワイド:01-04=430円 01-02=410円 02-04=340円",,,,,,,,,,,,"馬連:1,000円 ワイド:06-08=280円 04-08=170円 04-06=190円",,,,,,,,,,,,"馬連:1,960円 ワイド:02-08=580円 02-11=540円 08-11=500円",,,,,,,,,,,,"馬連:3,180円 ワイド:14-15=1,010円 03-15=430円 03-14=1,180円",,,,,,,,,,,
"馬単:2,780円 3連複:1,210円 3連単:9,410円",,,,,,,,,,,,"馬単:1,980円 3連複:450円 3連単:3,930円",,,,,,,,,,,,"馬単:3,670円 3連複:2,460円 3連単:16,630円",,,,,,,,,,,,"馬単:4,990円 3連複:4,310円 3連単:25,710円",,,,,,,,,,,
■ 2R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,みやこｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄサクレメジャｰ, 51,浜中俊,, 58,*  6,  -9, 4, 12.3, ①①, 1, 6, サトノダイヤモンド,---,ルメｰ,, 71,* -3,* 11, 1,  1.6,②②③, 1, 9,Ｇウエスタンレベッカ, 76,戸崎圭,, 86,* 19,   1, 4,  8.1,①①①, 1, 2,Ｈロワジャルダン, 88,浜中俊,, 90,  14,* 15, 7, 23.4,⑦⑨⑧
 2,13,Ｋペイザｰジュ, 40,岩田康, 0.4, 53,   2,  -8, 3,  7.2, ④④, 2, 1, ロイカバｰド,---,武豊  , 0.4, 68,  -4,*  8, 2,  4.3,③④④, 2, 6,Ｂヒデノインペリアル, 82,武豊  , 0.1, 86,  11,* 13, 1,  2.4,②②②, 2, 4,Ｄカゼノコ, 91,秋山真, 0.0, 88,  13,* 18, 6, 17.4,⑩⑩⑩
 3, 7,Ａグランパルファン, 66,ルメｰ, 0.5, 53,   1,  -7, 1,  1.5, ⑥⑥, 3, 4, ダノンアロｰダ,---,浜中俊, 0.8, 62,* -3,  -2, 4,  8.5,⑨⑨②, 3, 2,Ｅヨヨギマック, 79,菱田裕, 1.0, 82,  10,   8, 5, 12.3,③③③, 3, 1,Ａロｰマンレジェンド, 96,岩田康, 0.0, 89,  17,  10, 4,  6.1,④④③
 4, 9,Ｍブラックジョｰ, 30,国分優, 0.5, 49,  -5,* -2, 6, 27.6, ⑪⑪, 4, 2, ピスコサワｰ,---,アッゼ, 1.2, 60,  -6,  -1, 7, 40.3,⑤⑦⑧, 4, 5,Ａアドマイヤランディ, 87,岩田康, 1.5, 78,   7,  10, 2,  3.6,⑦⑥⑥, 4, 7,Ｊアスカノロマン, 84,太宰啓, 0.5, 87,  16,   7, 8, 29.0,⑤⑥⑥
 5,12,Ｂアンペラｰル, 60,松山弘, 0.7, 53,*  5, -12, 5, 17.9, ②②, 5, 3, ロｰドヴァンドｰル,---,四位洋, 1.7, 53,* -3, -15, 3,  6.1,①①①, 5,10,Ｈトゥヴァビエン, 74,高田潤, 1.7, 77,   7,   8, 8, 51.0,⑧⑦⑦, 5, 9,Ｂクリノスタｰオｰ, 95,幸英明, 0.6, 85,  17,   3, 3,  5.3,③③④
 6, 5,Ｎニホンピロボｰラｰ, 18,酒井学, 1.0, 47,   1, -13, 8, 45.0, ⑤⑤, 6, 5, クレストシチｰ,---,幸英明, 2.6, 47,  -4, -23, 5, 22.3,⑦⑥⑤, 6, 3,Ｄタガノプリンス, 80,岩崎翼, 1.7, 79,   5,* 12, 9, 54.1,⑨⑧⑧, 6,11,Ｃダノンリバティ, 93,戸崎圭, 0.6, 85,  16,   5, 1,  2.5,⑧⑤⑤
 7,10,Ｃウインフェルベｰル, 52,シュタ, 1.2, 47,   3, -17, 2,  5.2, ③③, 7,10, タガノジｰニアス,---,岩田康, 2.8, 43,  -4, -26, 6, 26.8,⑥⑤⑥, 7, 8,Ｆマルカウォｰレン, 78,浜中俊, 2.2, 72,  10,  -2, 3,  3.8,④④④, 7, 3,Ｆモンドクラッセ, 90,三浦皇, 0.8, 83,* 18,   0, 2,  4.0,②②②
 8, 8,Ｊロカビリｰ, 40,アッゼ, 1.3, 43,  -2, -12, 7, 28.2, ⑧⑧, 8, 9, サウンドスタジオ,---,松山弘, 3.2, 40,  -4, -33,10,278.6,⑧③⑦, 8, 7,Ｃスズカウラノス, 80,幸英明, 2.3, 73,   9,   0, 7, 32.0,⑥⑤⑤, 8, 8,Ｋスリｰタイタン, 81,松山弘, 0.9, 85,  12,  12,11,231.0,⑪⑪⑪
 9, 1,Ｉホｰザンポントス, 41,鮫島良, 1.6, 45,   0, -15,12,284.5, ⑦⑦, 9, 7, ジョウショウバトル,---,国分優, 4.8, 30,  -7, -51, 9,122.0,④⑧⑨, 9, 1,Ｉアルスマルカｰト, 70,国分優, 2.5, 73,   5,   6,10,238.6,⑤⑩⑩, 9, 6,Ｉマイネルクロップ, 87,アッゼ, 1.4, 80,  15,   2,10, 38.1,⑨⑧⑨
10, 4,Ｌタガノアクセント, 31,太宰啓, 1.7, 39,  -5, -13,14,334.3, ⑩⑩,10, 8, オｰパ,---,菱田裕,12.3,-50, -28, ---, 8, 78.2,⑩⑩⑩,10, 4, フジノサムライ,---,酒井学, 2.5, 72,   5,   5, 6, 26.7,⑩⑨⑨,10, 5,Ｇエｰシンモアオバｰ, 90,小牧太, 1.9, 77,* 18, -10, 9, 34.2,①①①
11, 3,Ｆアイアンアヴァロン, 48,幸英明, 1.8, 38,  -8, -11, 9, 62.5, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,11,10,Ｅソロル, 90,ルメｰ, 2.5, 74,  16,  -9, 5, 14.9,⑥⑦⑦
12, 2,Ｅメイショウヨイチ, 50,北村友, 1.9, 37,  -4, -16,11,171.4, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Ｇオｰミリシャｰル, 45,岩崎翼, 2.1, 36,  -7, -13,10,108.9, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｈシゲルスズキ, 41,菱田裕, 2.2, 34,  -9, -14,13,288.1, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:53 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,
"単勝:1,230円 複勝:06=190円 13=190円 07=110円 枠連:1,950円",,,,,,,,,,,,単勝:160円 複勝:06=110円 01=140円 04=150円 枠連:250円,,,,,,,,,,,,単勝:810円 複勝:09=210円 06=120円 02=200円 枠連:940円,,,,,,,,,,,,"単勝:2,340円 複勝:02=470円 04=400円 01=210円 枠連:11,730円",,,,,,,,,,,
"馬連:2,690円 ワイド:06-13=740円 06-07=360円 07-13=300円",,,,,,,,,,,,馬連:270円 ワイド:01-06=160円 04-06=240円 01-04=420円,,,,,,,,,,,,"馬連:1,200円 ワイド:06-09=470円 02-09=1,250円 02-06=400円",,,,,,,,,,,,"馬連:12,120円 ワイド:02-04=3,000円 01-02=1,500円 01-04=1,230円",,,,,,,,,,,
