15年 4月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 4月12日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
 9, 8,Ｈシゲルエイサｰ, 57,幸英明, 2.6, 54,  -4,   0, 9, 63.8,⑯⑮⑭, 9, 6,Ｆメナスコ, 70,浜中俊, 1.6, 66,   6,   0, 7, 20.6,⑩⑩⑩, 9,14,Ａサウンドデュｰク, 79,武豊  , 0.7, 80,  -7,  15, 3,  5.7, ⑩⑩, 9, 6,Ｇタガノグｰフォ, 82,菱田裕, 1.2, 82,   9,  14,12,103.9,⑫⑫⑪
10,16,Ｆルナマジック, 59,福永祐, 2.9, 49,   2, -13, 6, 20.0,⑨⑦⑤,10, 1,Ｋセルリアンコスモ, 53,太宰啓, 2.3, 63,   5,  -5,10,154.2,⑪⑪⑪,10, 5,Ｒダノンムｰン, 64,福永祐, 0.9, 73,* -4,   6, 2,  3.8, ③②,10,10,Ｊシゲルササグリ, 77,幸英明, 1.2, 77,* 15,  -5, 9, 45.9,②②②
11, 6,Ｏホｰリｰランド, 42,熊沢重, 3.3, 47,   1, -16,13,156.4,③⑤⑧,11, 9,Ｌサンレイルｰジュ, 52,城戸義, 2.4, 59,*  9, -15,11,205.5,②②②,11,16,Ｂベッラヴォｰチェ, 78,藤岡康, 0.9, 78,  -8,  15, 1,  3.4, ⑬⑬,11, 4,Ｋハナノシンノスケ, 74,岡田祥, 1.3, 77,* 14,  -2,11, 90.4,③③④
12, 1,Ｍメイショウエリｰ, 49,武幸四, 3.4, 48,  -1, -12,12,141.0,⑭⑪⑫,12, 7,Ｊモラルタ, 56,和田竜, 2.4, 60,   3,  -3,12,212.5,⑫⑫⑫,12, 9,Ｆアドマイヤコリン, 74,岩田康, 0.9, 78,  -9,  16,13, 49.7, ⑭⑭,12, 8,Ａヴァンヌｰヴォｰ, 90,池添謙, 2.4, 70,   9,  -1, 7, 36.7,⑪⑪⑫
13, 2,Ｐエスケイアタック, 37,岩崎翼, 3.5, 48,  -2, -11,16,365.5,⑪⑬⑬,,,,,,,,,,,,,13, 2,Ｊスランジバｰル, 73,浜中俊, 1.0, 73,  -6,   7,15,140.3, ④⑤,,,,,,,,,,,,
14,12,Ｎサンフェニックス, 47,酒井学, 3.6, 48,  -5,  -7,15,290.2,⑬⑯⑯,,,,,,,,,,,,,14,15,Ｑイデア, 68,岩崎翼, 1.1, 74,  -8,  11,18,407.6, ⑫⑫,,,,,,,,,,,,
15, 5,Ｇアニエｰル, 59,四位洋, 3.7, 49,  -3, -12,10,102.7,⑫⑫⑮,,,,,,,,,,,,,15,12,Ｅスズカシャｰマン, 75,横山典, 1.4, 67,  -5,   2, 9, 33.3, ⑧⑦,,,,,,,,,,,,
16, 4,Ｌパッションエレナ, 50,城戸義, 5.5, 34,*  2, -38, 8, 37.2,②②⑦,,,,,,,,,,,,,16,17,Ｃレッドジゼル, 76,四位洋, 1.4, 73, -10,  10, 4,  7.7, ⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｇメイショウソレイユ, 74,吉田豊, 1.5, 75, -14,  16,17,328.7, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｋレッドカイザｰ, 73,デムｰ, 2.0, 65, -12,   6, 8, 24.1, ⑰⑰,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:5),,,,,,,,,,,
"単勝:3,160円 複勝:11=360円 15=110円 10=110円 枠連:3,050円",,,,,,,,,,,,単勝:300円 複勝:08=140円 10=110円 11=210円 枠連:390円,,,,,,,,,,,,"単勝:1,200円 複勝:04=450円 13=1,590円 03=390円 枠連:1,750円",,,,,,,,,,,,"単勝:3,850円 複勝:09=670円 05=190円 01=200円 枠連:3,280円",,,,,,,,,,,
"馬連:3,590円 ワイド:11-15=890円 10-11=650円 10-15=140円",,,,,,,,,,,,馬連:430円 ワイド:08-10=190円 08-11=830円 10-11=440円,,,,,,,,,,,,"馬連:32,110円 ワイド:04-13=10,630円 03-04=2,400円 03-13=8,430円",,,,,,,,,,,,"馬連:7,820円 ワイド:05-09=2,310円 01-09=2,530円 01-05=450円",,,,,,,,,,,
"馬単:9,780円 3連複:1,370円 3連単:20,690円",,,,,,,,,,,,"馬単:820円 3連複:1,870円 3連単:6,680円",,,,,,,,,,,,"馬単:59,600円 3連複:131,650円 3連単:671,530円",,,,,,,,,,,,"馬単:21,570円 3連複:12,910円 3連単:138,510円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,天王寺特別,,,,,,,,,,,,桜花賞 ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｅサカダッシュ, 58,菱田裕,, 63,*  0,*  4, 3, 12.0, ①①, 1,11,Ｃヒドゥンブレイド, 72,福永祐,, 71,  -4,  12, 5, 10.0, ⑦⑤, 1,13,Ｉダノンクリエｰタｰ, 76,和田竜,, 78,*  7,   5,10, 46.6, ③②, 1, 6,Ｈレッツゴｰドンキ, 73,岩田康,, 88,* -7,* 25, 5, 10.2, ①①
 2, 3,Ｊスリｰキンシャサ, 43,岩崎翼, 0.3, 60,  -4,*  5, 7, 33.5, ④④, 2, 5,Ｐトウケイアロｰ, 40,和田竜, 0.2, 71,  -2,   9, 9, 18.1, ④④, 2, 9,Ｃフミノファルコン, 81,福永祐, 0.3, 75,   2,*  9, 1,  2.6, ⑪⑧, 2, 7,Ｉクルミナル, 73,池添謙, 0.7, 82, -14,* 26, 7, 23.2, ⑫⑬
 3,10,Ｃウエスタンラムｰル, 63,義英真, 0.9, 54,* -3,  -1, 5, 13.9, ③③, 3,10,Ｍフィオリｰト, 64,城戸義, 0.3, 69,*  0,   4,11, 27.3, ①①, 3, 1,Ｊヒラボクダッシュ, 76,北村友, 0.4, 75,   1,* 11,11, 72.1, ⑬⑪, 3, 1,Ｍコンテッサトゥｰレ, 69,ルメｰ, 0.8, 82, -12,  23, 8, 27.8, ⑤⑪
 4, 9,Ａコパノチャｰルズ, 70,武豊  , 0.9, 53,  -8,*  3, 2,  2.6, ⑨⑥, 4, 7,Ａシュネｰル, 78,浜中俊, 0.3, 70,  -7,* 14, 1,  3.8, ⑪⑪, 4,11,Ｇサトノアビリティ, 78,岩田康, 0.5, 73,   1,*  8, 7, 20.8, ⑨⑩, 4,13,Ｄクイｰンズリング, 76,デムｰ, 0.8, 81, -12,  22, 3,  9.0, ⑭⑨
 5, 2,Ｂジェントルヴァウ, 66,浜中俊, 1.0, 54,* -2,  -3, 1,  1.9, ②②, 5,12,Ｅケルンウィナｰ, 72,菱田裕, 0.4, 68,* -2,   5, 3,  6.8, ②②, 5, 3,Ｈアクションバイオ, 78,浜中俊, 0.5, 73,*  9,  -2, 2,  4.1, ①①, 5, 3,Ｐノットフォｰマル, 66,黛弘人, 0.9, 77,* -8,  13,16,255.6, ③②
 6,11,Ｄテイエムジョウネツ, 61,田中健, 1.0, 55,  -5,   1, 4, 12.2, ⑤⑤, 6,14,Ｉアサクサプライド, 69,デムｰ, 0.5, 68,  -4,   8, 8, 12.9, ⑥⑥, 6,15,Ａメイショウオオカゼ, 82,武豊  , 0.5, 72,   5,   4, 3,  6.3, ⑥⑦, 6, 9,Ｊアンドリエッテ, 72,川田将, 0.9, 85, -16,* 29, 4,  9.2, ⑯⑰
 7, 7,Ｌノラネコ, 40,水口優, 1.5, 50, -12,   3,10,179.2, ⑩⑫, 7, 4,Ｋキョウワランサｰ, 67,ルメｰ, 0.5, 68,  -8,* 13,10, 18.8, ⑫⑫, 7, 6,Ｅキタサンウンゲツ, 79,小牧太, 0.5, 73,   7,   1, 4,  7.1, ④④, 7,11,Ｇキャットコイン, 73,柴田善, 0.9, 83, -15,* 26, 6, 18.2, ⑰⑯
 8, 6,Ｐエナジｰタウン, 32,幸英明, 1.7, 48,  -7,  -4, 6, 19.8, ⑥⑦, 8, 9,Ｈティマイドリｰム, 70,武豊  , 0.5, 67,  -7,  11,12, 45.4, ⑩⑩, 8,14,Ｄガンジｰ, 80,幸英明, 0.8, 71,   4,   2, 6, 12.2, ⑧⑥, 8,10,Ｃアｰスライズ, 76,幸英明, 0.9, 79,* -8,  15,15,219.9, ④③
 9, 5,Ｆナンシｰ, 54,城戸義, 2.2, 44, -11,  -4, 8, 95.3, ⑧⑪, 9, 2,Ｂメテオライト, 77,岩田康, 0.6, 66,  -6,   9, 4,  8.7, ⑨⑨, 9, 8,Ｆツヨシノブルｰム, 79,小林徹, 1.0, 69,   6,  -1, 9, 40.8, ⑤⑤, 9, 8,Ａルｰジュバック, 80,戸崎圭, 1.0, 80, -14,  23, 1,  1.6, ⑬⑮
10,14,Ｉトゥルエノ, 43,岡田祥, 2.5, 43, -10,  -8,12,310.6, ⑫⑧,10, 6,Ｆゴｰルデンアタック, 71,幸英明, 0.6, 68, -10,* 15, 6, 11.9, ⑭⑭,10, 2,Ｋケイリンボス, 72,柴田善, 1.3, 67,   0,   3, 8, 27.8, ⑫⑫,10,15,Ｅココロノアイ, 75,横山典, 1.0, 79, -14,  22, 2,  7.6, ⑮⑭
11, 8,Ｇニホンピロアモｰレ, 47,酒井学, 2.8, 38, -10, -11,11,196.2, ⑪⑩,11,15,Ｄナリタロック, 72,高倉稜, 0.9, 65,  -5,   6, 2,  5.2, ⑧⑦,11,10,Ｂマズルファイヤｰ, 82,デムｰ, 1.4, 67,  -2,   5, 5, 10.1, ⑭⑭,11,17,Ｎレオパルディナ, 69,武豊  , 1.1, 76,  -9,  14,12,140.7, ⑥⑤
12, 4,Ｈアイアンラミング, 46,太宰啓, 2.9, 37, -15,  -8, 9,159.7, ⑭⑭,12, 3,Ｎデンコウウノ, 62,義英真, 1.3, 60,* -2,  -2,13, 77.1, ③③,12,12,Ｌブレイヴフィｰト, 69,藤岡康, 1.8, 63,   0,   0,15,406.1, ⑩⑬,12,14,Ｌテンダリｰヴォイス, 70,福永祐, 1.1, 76,  -9,  15, 9, 64.0, ⑩⑦
13, 1,Ｍグッドピアス, 40,和田竜, 3.1, 37, -12, -10,13,339.3, ⑬⑬,13,13,Ｊスズカチャンプ, 67,太宰啓, 1.3, 63, -10,   8,14, 79.6, ⑬⑮,13, 7,Ｎバコパ, 67,四位洋, 2.1, 64,  -3,   1,12,202.6, ⑮⑮,13, 5,Ｋペルフィカ, 71,菱田裕, 1.2, 77, -12,  18,11,111.2, ⑨⑫
14,13,Ｋパティ, 40,森一馬, 3.2, 35, -16,  -7,16,568.0, ⑯⑯,14, 8,Ｇチュウワワンダｰ, 71,戸崎圭, 1.4, 61, -10,   8, 7, 12.5, ⑯⑯,14, 5,Ｏブラボｰランサｰ, 61,菱田裕, 2.5, 57,   4, -12,14,322.1, ⑦⑨,14, 2,Ｆムｰンエクスプレス, 74,松山弘, 1.3, 75,  -9,  11,10, 84.5, ②④
15,12,Ｏクィｰンアルビレオ, 33,松山弘, 3.9, 29, -15, -15,14,352.5, ⑮⑮,15,16,Ｌエヴリシｰズン, 66,吉田豊, 2.2, 53,  -9,  -1,15,188.0, ⑮⑬,15, 4,Ｍワキノネクサス, 68,松山弘, 4.0, 46,*  8, -30,13,221.7, ②③,15,12,Ｂロｰデッド, 77,川島信, 1.4, 72, -10,  10,13,164.5, ⑧⑧
16,16,Ｎキｰマｰク, 39,藤岡康, 4.1, 25,  -8, -24,15,405.7, ⑦⑨,16, 1,Ｏシュバインハｰベン, 53,酒井学, 3.4, 46,  -4, -16,16,486.9, ⑤⑧,,,,,,,,,,,,,16,16,Ｏメイショウメイゲツ, 67,吉田豊, 1.4, 75, -12,  14,14,217.1, ⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 4,Ｑトｰセンラｰク, 65,吉田隼, 1.5, 69, -10,   9,18,316.8, ⑦⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,Ｒクｰルホタルビ, 64,小牧太, 1.5, 76, -18,  22,17,291.5, ⑱⑱
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:5),,,,,,,,,,,
"単勝:1,200円 複勝:15=390円 03=740円 10=440円 枠連:12,050円",,,,,,,,,,,,"単勝:1,000円 複勝:11=380円 05=800円 10=830円 枠連:1,480円",,,,,,,,,,,,"単勝:4,660円 複勝:13=820円 09=140円 01=1,100円 枠連:4,630円",,,,,,,,,,,,"単勝:1,020円 複勝:06=260円 07=610円 01=750円 枠連:740円",,,,,,,,,,,
"馬連:14,180円 ワイド:03-15=3,160円 10-15=1,260円 03-10=3,480円",,,,,,,,,,,,"馬連:10,610円 ワイド:05-11=3,930円 10-11=5,190円 05-10=8,250円",,,,,,,,,,,,"馬連:6,730円 ワイド:09-13=1,760円 01-13=13,330円 01-09=2,640円",,,,,,,,,,,,"馬連:7,860円 ワイド:06-07=2,030円 01-06=2,260円 01-07=3,910円",,,,,,,,,,,
"馬単:28,250円 3連複:39,340円 3連単:276,410円",,,,,,,,,,,,"馬単:21,490円 3連複:116,740円 3連単:631,190円",,,,,,,,,,,,"馬単:19,170円 3連複:62,660円 3連単:475,840円",,,,,,,,,,,,"馬単:17,370円 3連複:34,480円 3連単:233,390円",,,,,,,,,,,
■ 3R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 6R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝2000m 3 歳ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,忘れな草賞,,,,,,,,,,,,梅田ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃアレスバロｰズ, 61,浜中俊,, 68,  -1,*  4, 1,  3.4, ⑦⑦, 1,13,Ｃブロンクスシルバｰ, 71,デムｰ,, 71,*  8,   1, 1,  2.1,⑪①①, 1, 7,Ａミッキｰクイｰン, 75,浜中俊,, 86,  -6,* 30, 1,  2.1,⑨⑨⑨, 1, 3,Ｍトゥザレジェンド, 79,武豊  ,, 80,*  7,  15, 4,  6.8,②②②
 2,13,Ｄサンクボヌｰル, 61,ルメｰ, 0.0, 71,  -1,*  6, 2,  5.0, ⑨⑧, 2, 1,Ａロゼラニ, 73,戸崎圭, 0.8, 67,   2,*  6, 2,  6.2,⑫⑬⑬, 2,12,Ｅロカ, 69,デムｰ, 0.1, 87,  -6,* 31, 2,  2.9,⑩⑪⑩, 2,15,Ｂミッキｰスマホ, 86,デムｰ, 0.0, 82,   6,  17, 1,  3.4,⑥④⑤
 3,15,Ｇリアンシチｰ, 57,義英真, 0.2, 67,*  0,  -1, 9, 35.1, ⑤④, 3,11,Ｈクイｰンズシアタｰ, 68,岩田康, 0.8, 67,   3,*  4, 7, 17.1,⑩⑫⑩, 3, 8,Ｃシャルｰル, 72,横山典, 0.3, 86,  -9,* 32, 5, 21.9,⑫⑫⑫, 3, 6,Ｋスノｰモンキｰ, 80,戸崎圭, 0.3, 82,   6,  18, 3,  6.0,⑧⑧⑧
 4,14,Ｅノミネｰション, 61,岩田康, 0.3, 65,*  3,  -7, 7, 10.4, ①①, 4,16,Ｄメイショウルンバ, 71,武幸四, 0.9, 66,*  7,  -4, 4,  9.1,⑥②②, 4, 6,Ｂカゼルタ, 72,藤岡康, 0.4, 80,* -3,  20, 7, 36.3,⑧⑥⑥, 4, 9,Ｎハルカフジ, 78,藤岡佑, 0.4, 77,   6,  14,16,216.5,⑤⑥③
 5, 6,Ａサウンドギャツビｰ, 63,戸崎圭, 0.4, 64,  -4,*  3, 5,  9.2, ⑩⑩, 5, 4,Ｂサンレイフロｰラ, 71,武豊  , 1.0, 65,   3,*  4, 5, 10.2,⑭⑭⑫, 5,10,Ｄフロｰレスダンサｰ, 70,ルメｰ, 0.5, 76,* -2,  15, 3,  6.9,②②②, 5,12,Ｈミッキｰヘネシｰ, 82,小牧太, 0.4, 80,   5,  15,10, 30.6,⑨⑦⑦
 6,12, エイシンラケシス,---,吉田豊, 0.4, 66,  -1,  -1,15,189.4, ④⑥, 6,14,Ｇメイショウブｰケ, 69,幸英明, 1.0, 67,   2,*  6,10, 36.7,⑮⑮⑭, 6, 9,Ｈパワｰウｰマン, 62,四位洋, 0.9, 70,* -2,   7, 8, 37.1,①①①, 6,16,Ｆアテンファｰスト, 84,池添謙, 0.4, 78,*  8,   9, 7, 19.4,①①①
 7, 5,Ｈアドマイヤロワ, 57,福永祐, 0.5, 62,  -3,   0, 6,  9.9, ⑧⑨, 7,10,Ｋウォｰタｰフレアｰ, 67,岩崎翼, 1.3, 64,   4,  -3, 8, 33.4,⑨⑨⑧, 7, 5,Ｉウォｰタｰラボ, 61,北村友, 1.0, 73,  -6,  16, 6, 27.0,⑦⑧⑧, 7,10,Ｄグレイレジェンド, 85,熊沢重, 0.5, 81,   4,  17,12, 61.4,⑪⑪⑪
 8, 2,Ｉキャストアスペル, 53,武豊  , 0.5, 64,  -6,*  4, 8, 12.0, ⑭⑭, 8,15,Ｍタマモリド, 66,水口優, 1.4, 62,*  6,  -7,11, 51.5,③④③, 8, 4,Ｇタッチングスピｰチ, 63,福永祐, 1.3, 66,* -3,   7, 4,  8.0,④⑤⑤, 8, 4,Ａアドマイヤランディ, 88,岩田康, 0.5, 81,   1,* 22, 2,  4.8,⑮⑮⑮
 9, 1,Ｏウインハインズ, 38,和田竜, 0.6, 64,  -4,   2,12,113.7, ⑫⑬, 9,12,Ｆウインクルミラクル, 69,福永祐, 1.5, 62,   5,  -6, 3,  8.9,⑬⑩⑤, 9, 2,Ｌスズカマドンナ, 51,岩田康, 1.3, 67,* -3,   7, 9, 65.3,③③④, 9, 1,Ｅハギノタイクｰン, 84,菱田裕, 0.7, 77,   6,  12, 8, 21.0,④⑤⑥
10, 4,Ｋキングヴァラｰル, 52,菱田裕, 0.7, 60,*  0,  -9,10, 64.9, ③③,10, 7,Ｎパンズラビリンス, 65,城戸義, 1.7, 61,   4,  -7,14,138.3,⑦⑦⑦,10,11,Ｋエｰティｰロゼッタ, 60,藤岡佑, 1.4, 64,* -4,   4,11,124.3,⑤④③,10,11,Ｏアルディエス, 75,武幸四, 1.1, 78,   3,  16,14, 88.0,⑭⑭⑭
11, 8,Ｂエバｰハｰモニｰ, 62,藤岡佑, 0.9, 59,  -7,   2, 3,  6.8, ⑰⑰,11, 2,Ｌキネオマドンナ, 67,浜中俊, 1.8, 60,*  6, -10, 6, 10.6,②⑤⑥,11, 1,Ｆダイワプロパｰ, 63,戸崎圭, 1.8, 62,  -6,   4,10, 68.7,⑥⑦⑦,11, 8,Ｇランドマｰキュリｰ, 83,北村友, 1.1, 74,   4,  11, 9, 22.0,⑩⑨⑨
12, 7,Ｆヤマニンロｰドン, 60,岩崎翼, 1.0, 57,  -4,  -6, 4,  7.2, ⑪⑪,12, 3,Ｅスカイグラフィティ, 70,川田将, 1.8, 60,   5,  -8,12, 57.8,④⑥④,12, 3,Ｊマダムウルル, 61,幸英明, 2.0, 63,  -6,   4,12,124.8,⑪⑩⑪,12, 7,Ｊブルｰタンザナイト, 81,吉田豊, 1.3, 72,   3,  12,15,141.7,⑬⑬⑫
13,17,Ｊカシノサクセス, 52,酒井学, 2.1, 45,  -4, -21,17,332.2, ⑬⑫,13, 6,Ｏサチヒメ, 61,菱田裕, 2.1, 60,   1,  -2,16,187.9,⑯⑯⑯,,,,,,,,,,,,,13,14,Ｉサンライズホｰム, 82,岡田祥, 1.7, 74,   3,   7, 6, 13.7,⑫⑫⑬
