15年 7月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 7月12日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,天の川賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａノｰフォロワｰ, 66,吉田豊,, 53,*  2,  -2, 1,  1.5, ①①, 1, 7,Ｅピュアリｰソリッド, 56,伴啓太,, 59,*  1,  -1, 3,  5.4, ①①, 1,15,Ａウインセイヴィア, 66,石川裕,, 58,* -1,  -5, 6, 17.2,②②②, 1,12,Ａノｰスショアビｰチ, 86,蛯名正,, 82,* 10,   8, 1,  1.8,⑨④③
 2,16,Ｊブライトピスケス, 33,田中勝, 0.2, 51,*  1,  -3,13,195.6, ②②, 2, 2,Ｆチャンピオンムｰン, 55,石橋脩, 0.6, 51, -16,*  8,11,119.5, ⑫⑩, 2, 7,Ｃキｰフォｰサクセス, 61,内田博, 0.2, 61,  -4,  -1, 2,  4.4,⑥⑥⑤, 2,10,Ｄシュミット, 82,川田将, 0.5, 80,   6,* 13, 5, 12.8,⑩⑩⑨
 3, 9,Ｇカゼノカムイ, 40,蛯名正, 0.5, 45, -17,*  9, 6, 19.2, ⑮⑬, 3,16,Ａモポｰク, 67,田辺裕, 0.7, 50,  -8,   0, 1,  1.7, ⑧⑦, 3, 4,Ｂアリビアｰル, 62,北村宏, 0.2, 62,  -5,*  3, 4,  5.2,⑧⑧⑥, 3, 2,Ｅロンギングエｰス, 80,石橋脩, 0.6, 78,   5,* 13, 6, 27.2,⑬⑫⑧
 4,15,Ｌスイシン, 33,オｰル, 0.6, 48,  -1,  -5,14,240.0, ⑦④, 4,11,Ｃダイニヨシゼン, 58,江田照, 0.9, 49,  -7,  -2, 4, 11.9, ⑥⑤, 4, 6,Ｄオｰバｰスト, 60,宮崎北, 0.4, 59,  -4,  -3, 9, 39.5,⑤⑤④, 4, 5,Ｍエアポｰトメサ, 58,熊沢重, 1.4, 73,   8,   2,13,215.6,⑧⑧⑦
 5, 6,Ｂナンヨｰファミユ, 53,川田将, 0.6, 48,  -1,  -5, 2,  6.8, ⑥③, 5,10,Ｄメイショウヒルガオ, 58,熊沢重, 0.9, 50, -10,   1, 5, 19.2, ⑩⑨, 5,14,Ｅワンパクチョウサン, 58,蛯名正, 0.6, 59,  -5,  -4, 3,  4.6,⑦⑦⑧, 5, 7,Ｈプリンセスカママル, 73,田辺裕, 1.4, 72,   5,   7, 8, 68.6,⑫⑪⑩
 6, 8,Ｅグレｰトヒット, 40,北村宏, 1.0, 44,  -2,  -8, 5, 17.4, ⑤⑧, 6, 4,Ｂハｰモニｰノヴェル, 59,内田博, 1.0, 48, -11,   0, 2,  4.5, ⑨⑪, 6,11,Ｋアルマニンファ, 52,津村明, 0.8, 53,  -7,  -4, 7, 22.6,⑨⑨⑨, 6, 9,Ｆリラコサｰジュ, 77,内田博, 1.5, 71,  10,  -1, 3,  6.6,⑥⑦⑤
 7,10,Ｆデビルウイング, 40,田辺裕, 1.6, 38,*  0, -15, 8, 38.2, ④⑦, 7,15,Ｊサンコｰルドウェル, 43,的場勇, 1.3, 45, -19,*  5,15,225.1, ⑭⑬, 7, 8,Ｈカリオペイア, 55,吉田豊, 0.9, 57,  -9,*  2,10, 45.4,⑭⑭⑬, 7, 3,Ｃエビスグレイト, 83,デムｰ, 1.6, 68,* 10,  -5, 4,  7.2,③②①
 8, 7,Ｃシゲルクロダイ, 45,デムｰ, 1.6, 37,*  0, -15, 3,  9.5, ③⑤, 8, 1, カフェネプチュｰン,---,北村宏, 1.5, 43, -19,   3, 7, 36.6, ⑬⑭, 8, 9,Ｉコスモフィンセント, 54,柴田大, 0.9, 55,  -8,  -2, 5, 15.4,⑩⑫⑪, 8, 6,Ｂリッカルド, 85,大野拓, 1.8, 69,* 10,  -7, 2,  4.1,④③②
 9, 5,Ｈトウショウシェル, 37,石橋脩, 2.0, 32,  -8, -12,12,146.0, ⑨⑨, 9,13,Ｇグランポルトス, 49,大野拓, 1.5, 44,  -5, -10,12,160.3, ⑤⑥, 9,12,Ｆスマｰトアロｰ, 58,江田照, 1.1, 49,  -3, -17, 8, 33.3,④④③, 9, 1,Ｋスワンボｰト, 70,柴田善, 2.3, 66,   5,  -2,12,205.3,⑪⑬⑫
10, 4,Ｏオコルミラクル, 25,野中悠, 2.4, 30,  -3, -19,10, 97.5, ⑧⑥,10, 8,Ｋキンショｰナデシコ, 40,野中悠, 1.7, 42,* -1, -14,14,220.2, ③②,10, 1,Ｍアサクサハヤブサ, 48,デムｰ, 1.2, 49,  -7, -10, 1,  3.1,⑫⑩⑫,10, 4,Ｇミッキｰマｰチ, 77,江田照, 2.5, 63,   9, -11, 7, 36.5,⑤⑥⑥
11,12,Ｋジュンストレｰト, 33,大野拓, 2.6, 28, -10, -14,11,137.0, ⑫⑪,11, 9,Ｉコイオス, 43,岩部純, 1.7, 41,  -9,  -8,13,218.0, ⑦⑧,11,13,Ｎエフティアシュリｰ, 43,嘉藤貴, 1.3, 50, -10,  -5,16,396.5,⑪⑬⑩,11,11,Ｊタイセイバスタｰ, 71,松岡正, 2.7, 61,* 11, -16, 9, 83.3,②①④
