15年 5月23日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月23日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2890m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
10, 4,Ｆウエスタンジュリア, 50,丸田恭, 2.1, 43,  -1,  -8, 6, 26.4,⑪⑪⑩,10,13, ランズデｰル,,北沢伸,192.6,,,,13, 90.8,⑧⑩⑪,10, 6,Ｉアイネクライネ, 64,中井裕, 1.1, 64,   8,  -6, 9, 26.6, ⑥⑦,10,10,Ｆジャストサウンド, 63,丸田恭, 1.2, 59,   9, -12,13, 97.9, ⑦⑧
11,12,Ｎメイショウメラボシ, 37,木幡初, 2.9, 40,  -6,* -5,14,188.4,⑮⑮⑭,11,14, セイカプリコｰン,,白浜雄,197.3,,,,12, 36.0,⑫⑬⑬,11,10,Ｃマチルダ, 71,義英真, 1.3, 61,   6,  -6, 2,  5.0, ⑦⑥,11,13,Ｋマイネルリｰド, 59,黛弘人, 1.2, 60,   9, -12, 9, 34.7, ⑩⑨
12, 6,Ｉヴェンティミリア, 49,古川吉, 3.0, 37,  -1, -16,11,171.9,⑫⑫⑫,12, 1, コｰリンヴァレロ,,金子光,198.5,,,,14,213.1,⑭⑭⑭,12,12,Ｎリバｰコンサｰト, 52,勝浦正, 1.5, 63,* 13, -14,10, 26.9, ②②,12, 9,Ｉハイドンセット, 62,丸山元, 1.6, 56,   7, -15,10, 35.6, ⑧⑦
13,15,Ｋオウケンチョコ, 41,三津谷, 3.6, 32,   6, -35, 9, 53.5,③⑤⑥,13, 3, ジャマスルナ,,石神深,209.4,,,, 7, 17.3,⑤⑥⑦,13, 4,Ｋキクノアリア, 57,城戸義, 1.7, 56,   0,  -4,14, 89.0, ⑫⑬,13, 3,Ｇオｰラクィｰン, 62,井上敏, 1.7, 54,  10, -22,11, 50.7, ④④
14, 9,Ｌマサノボｰラｰ, 39,菱田裕, 3.9, 33,  -5, -15, 8, 39.3,⑬⑭⑮,,,,,,,,,,,,,14, 8,Ｍケンタッキｰミント, 54,藤田伸, 2.5, 48,  -3,  -8,11, 27.3, ⑮⑮,14,14,Ｍハナモモ, 59,オｰル, 2.0, 52,   7, -21,12, 91.1, ⑨⑪
15, 7,Ｏラヴィｰダヴィｰ, 33,村田一, 5.6, 24,   0, -37,15,195.5,⑨⑩⑪,,,,,,,,,,,,,15, 3,Ｏクリノモンテロｰザ, 48,的場勇, 5.5, 24,   5, -42,15,320.6, ⑨⑪,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:0),,,,,,,,,,,
単勝:220円 複勝:14=110円 11=340円 13=140円 枠連:980円,,,,,,,,,,,,単勝:830円 複勝:09=310円 11=150円 07=850円 枠連:990円,,,,,,,,,,,,"単勝:330円 複勝:11=150円 13=400円 15=270円 枠連:1,020円",,,,,,,,,,,,単勝:300円 複勝:04=160円 12=210円 01=200円 枠連:590円,,,,,,,,,,,
"馬連:1,960円 ワイド:11-14=660円 13-14=260円 11-13=820円",,,,,,,,,,,,"馬連:1,880円 ワイド:09-11=850円 07-09=4,570円 07-11=2,530円",,,,,,,,,,,,"馬連:2,760円 ワイド:11-13=950円 11-15=630円 13-15=2,390円",,,,,,,,,,,,"馬連:1,370円 ワイド:04-12=610円 01-04=560円 01-12=1,030円",,,,,,,,,,,
"馬単:2,930円 3連複:2,220円 3連単:8,880円",,,,,,,,,,,,"馬単:4,200円 3連複:21,080円 3連単:112,740円",,,,,,,,,,,,"馬単:4,650円 3連複:7,220円 3連単:38,210円",,,,,,,,,,,,"馬単:2,150円 3連複:3,260円 3連単:12,740円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 8R  芝1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大日岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅトウショウデュエル, 60,勝浦正,, 62,   3,* -2, 3,  5.6, ⑦⑦, 1, 9,Ｂブロンディジェニｰ, 67,勝浦正,, 60,*  5,  -2, 6, 12.5, ③③, 1,16,Ａヤマノハヤブサ, 73,菱田裕,, 67,*  0,  -4, 1,  1.9,   , 1, 8,Ｂアブマｰシュ, 74,丸山元,, 77,   1,  13, 6, 11.9, ⑩⑨
 2, 9,Ａエクレｰル, 65,鮫島克, 0.1, 64,* 10,  -9, 2,  4.4, ②②, 2, 2,Ｇトｰホウバｰド, 55,鮫島克, 0.1, 59,   1,   0, 8, 17.6, ⑥⑦, 2,12,Ｄクリノコマチ, 69,西田雄, 0.1, 64,  -4,* -2, 2,  4.5,   , 2,10,Ｉスリｰカｰニバル, 71,古川吉, 0.0, 77,   5,   9, 5,  9.2, ⑦⑥
 3, 3,Ｂグレｰトブレス, 63,城戸義, 0.1, 64,   8,  -8, 5,  9.1, ④④, 3, 8,Ｆメイショウキリサメ, 56,国分優, 0.2, 57,  -2,   1, 9, 18.2, ⑧⑨, 3,14,Ｉソアリングホｰク, 59,藤田伸, 0.1, 63, -11,*  2, 4, 15.6,   , 3, 4,Ｇキタサンエピソｰド, 73,国分優, 0.2, 74,  -2,  13, 8, 13.9, ⑪⑪
 4,14,Ｃヒカリピオニｰ, 62,木幡初, 0.2, 63,* 10, -10, 1,  3.7, ③③, 4,16,Ｌサクラエクレｰル, 45,松田大, 0.3, 56,  -9,*  6,11, 42.2, ⑭⑭, 4, 8,Ｊリュウツバメ, 59,丸田恭, 0.3, 59,  -7,  -4,15, 99.5,   , 4, 3,Ｌパイメイメイ, 71,菱田裕, 0.3, 73,  -8,* 18, 7, 13.6, ⑮⑮
 5, 6,Ｊタケルワｰルド, 54,村田一, 0.7, 57,   5,  -9,12, 75.9, ⑥⑥, 5, 6,Ｈマイネルカルド, 54,田辺裕, 0.3, 56,   1,  -3, 1,  3.0, ⑦⑤, 5,15,Ｎダイワラスタｰ, 57,川須栄, 0.7, 54,  -8,  -8, 9, 39.4,   , 5, 6,Ｎアリュｰジョン, 69,松田大, 0.3, 73,* 14,  -4, 9, 16.1, ①①
 6, 8,Ｈサトノハｰデス, 58,古川吉, 0.7, 54,  -3,* -2, 6, 11.1, ⑪⑪, 6, 3,Ｊヘットロｰ, 51,長岡禎, 0.3, 56,   2,  -4, 4,  9.6, ⑤④, 6,13,Ｍメイショウカイモン, 57,古川吉, 0.7, 53, -14,  -4,13, 63.4,   , 6, 7,Ｆプリンセスムｰン, 74,鮫島克, 0.4, 72,   9,   0, 4,  7.2, ③③
 7,12,Ｌトウショウチャｰト, 50,松田大, 0.7, 56,  -1,* -3,11, 51.8, ⑩⑩, 7,13,Ｃマイヒレン, 63,木幡初, 0.4, 55,  -1,  -1, 3,  9.2, ⑨⑩, 7, 6,Ｃダブルフェイス, 70,勝浦正, 0.9, 52,*  0, -16, 3,  7.0,   , 7,11,Ｅオトコギマサムネ, 74,中谷雄, 0.5, 71,  -2,   9, 3,  7.1, ⑫⑫
 8,10,Ｇペｰジェントリｰ, 59,義英真, 0.8, 58,* 11, -16, 8, 30.4, ①①, 8, 5,Ｅユアインマイハｰト, 56,藤田伸, 0.5, 53,  -3,  -1, 5, 12.0, ⑩⑧, 8,11,Ｈカゼニタツライオン, 61,義英真, 0.9, 53,*  0, -16, 5, 17.1,   , 8,13,Ｃベルモントラハイナ, 74,田辺裕, 0.5, 71,* 13,  -5, 1,  4.9, ②②
 9, 2,Ｉランドザスタｰズ, 55,井上敏, 0.9, 52,  -4,* -3,10, 35.4, ⑫⑫, 9,15,Ｄクリノスイｰトピｰ, 63,丸田恭, 0.5, 53,  -3,  -1, 7, 14.6, ⑪⑫, 9, 4,Ｆノイ, 64,竹之下, 0.9, 50, -12,  -8,16,151.4,   , 9,14,Ｐメイショウゲンブ, 63,竹之下, 0.6, 69,  -6,  12,16, 85.7, ⑭⑭
10,11,Ｄグロｰリアスアｰク, 61,田辺裕, 1.2, 50,   0, -10, 7, 13.7, ⑧⑧,10, 1,Ｍダイメイゴン, 42,井上敏, 0.6, 52, -14,*  8,14, 66.3, ⑮⑮,10, 1,Ｂザゲｰムイズオン, 70,鮫島克, 1.2, 46,  -3, -19, 7, 24.6,   ,10,16,Ｏクリノタカラチャン, 67,村田一, 0.6, 71, -14,* 21,15, 41.0, ⑯⑯
11, 1,Ｆロｰレルロケッツ, 59,黛弘人, 1.3, 49,  -1,  -9, 4,  6.1, ⑨⑨,11, 4,Ｉアクイｰユ, 53,菱田裕, 0.6, 52,*  4,  -9,10, 22.2, ②①,11, 7,Ｇカシノヒカル, 64,城戸義, 1.3, 43, -12, -14, 8, 32.7,   ,11,15,Ｈロマネクイｰン, 72,西田雄, 0.6, 69,   9,  -3,11, 31.7, ④④
12, 7,Ｋブルｰプレリュｰド, 53,国分恭, 1.4, 48,  -5,  -7, 9, 34.4, ⑬⑬,12,10,Ｎクリノツｰイｰソｰ, 40,西田雄, 0.7, 51,  -4,  -2,15,213.8, ⑫⑪,12, 9,Ｅマイネパシオｰネ, 66,黛弘人, 1.3, 44,  -8, -16, 6, 18.0,   ,12, 9,Ｄヨシカワクン, 74,オｰル, 0.7, 68,   5,   0,13, 37.0, ⑥⑤
13, 4,Ｎウィステリアガｰル, 40,原田和, 2.1, 42,  -8, -10,13, 88.8, ⑭⑭,13,12,Ａエイシンパライソ, 67,城戸義, 0.7, 50,*  3, -11, 2,  4.1, ④⑥,13, 3,Ｏサンマルバクシン, 55,松田大, 1.6, 39, -11, -17,11, 58.2,   ,13, 5,Ｍダｰクマレイン, 70,丸田恭, 0.7, 67,   2,   2,12, 32.8, ⑨⑧
14, 5,Ｏタカラレジェンド, 38,小野寺, 2.4, 40, -11, -10,15,344.9, ⑮⑮,14, 7, マルタｰズレｰン,---,丸山元, 1.0, 47,  -8,  -3,12, 44.7, ⑬⑬,14,10,Ｌコグノセンティ, 57,丸山元, 1.8, 35,  -8, -23,10, 56.5,   ,14,12,Ａエイシンテキサス, 75,勝浦正, 0.9, 65,  -2,   4, 2,  5.8, ⑬⑬
15,15,Ｍブルｰミングランド, 46,オｰル, 3.6, 31,   7, -38,14,120.8, ⑤⑤,15,11,Ｋヴィクトリｰノｰス, 50,オｰル, 1.1, 45,*  6, -18,13, 66.1, ①②,15, 5,Ｋアイティダイヤ, 57,長岡禎, 1.9, 34,  -8, -24,12, 62.8,   ,15, 2,Ｋダンツカナリｰ, 71,藤田伸, 1.1, 63,   5,  -5,10, 19.3, ⑤⑦
,,,,,,,,,,,,16,14, アイアムジャンピン,---,伊藤工, 3.7, 12, -44,  -3,16,284.1, ⑯⑯,16, 2,Ｐネｰラペルレ, 48,井上敏, 3.0, 20,  -3, -44,14, 64.4,   ,16, 1,Ｊダイワインスパイア, 71,川須栄, 1.1, 63,   2,  -3,14, 39.3, ⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,
単勝:560円 複勝:13=160円 09=160円 03=260円 枠連:820円,,,,,,,,,,,,"単勝:1,250円 複勝:09=360円 02=470円 08=570円 枠連:8,100円",,,,,,,,,,,,単勝:190円 複勝:16=110円 12=140円 14=280円 枠連:290円,,,,,,,,,,,,"単勝:1,190円 複勝:08=310円 10=320円 04=420円 枠連:1,770円",,,,,,,,,,,
"馬連:1,290円 ワイド:09-13=620円 03-13=820円 03-09=670円",,,,,,,,,,,,"馬連:5,350円 ワイド:02-09=1,820円 08-09=3,360円 02-08=4,160円",,,,,,,,,,,,"馬連:420円 ワイド:12-16=210円 14-16=540円 12-14=1,150円",,,,,,,,,,,,"馬連:4,520円 ワイド:08-10=1,580円 04-08=1,940円 04-10=2,310円",,,,,,,,,,,
"馬単:2,850円 3連複:3,180円 3連単:18,310円",,,,,,,,,,,,"馬単:10,480円 3連複:31,030円 3連単:174,490円",,,,,,,,,,,,"馬単:570円 3連複:1,670円 3連単:4,080円",,,,,,,,,,,,"馬単:7,960円 3連複:18,080円 3連単:96,070円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三条特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｈオｰサムレジェンド, 54,城戸義,, 68,* -3,* 11, 7,  9.2,②②②, 1,12,Ｊキッスアフィニティ, 50,田辺裕,, 61,*  4, -12, 1,  4.6,⑧⑤②, 1, 1,Ｌピエリｰナ, 65,丸山元,, 71,* 10,  -3, 4,  7.0,①①①, 1, 2,Ｄソｰドラック, 71,古川吉,, 72,   5,   1, 5, 10.7, ⑩⑦
 2, 4,Ｄクライミングロｰズ, 63,木幡初, 0.1, 67,* -2,*  9, 4,  7.8,①①①, 2,10,Ｃラナチュｰル, 61,義英真, 0.2, 62,   2,  -7,11, 34.2,⑨⑩⑩, 2, 3,Ｅノｰスファイヤｰ, 73,勝浦正, 0.4, 69,   4,*  3, 7, 10.4,⑭⑬⑬, 2,16,Ｎリオグランデ, 50,国分優, 0.0, 70,* 10, -10,11, 54.2, ③②
 3,13,Ｃダンツホｰネット, 63,嶋田純, 1.2, 60,  -4,   6, 3,  7.0,⑧⑥⑥, 3, 9,Ｆマイネルレオｰネ, 59,川島信, 0.2, 65,  -2,*  8,10, 24.5,⑮⑮⑮, 3,10,Ｂサンレイフロｰラ, 74,鮫島克, 0.5, 68,   5,*  1, 6,  7.8,⑪⑪⑪, 3,14,Ｆモンテエベレスト, 68,オｰル, 0.1, 70,   5,  -1, 3,  8.1, ⑨⑧
 4, 2,Ｉエヴリホｰプ, 48,菅原隆, 1.3, 58,  -3,   3, 9, 46.2,③③③, 4,14,Ｌダノンウルフ, 42,丸田恭, 0.4, 58,   0,  -6,12, 49.2,⑫⑪⑪, 4, 8,Ｃラヴァズアゲイン, 73,田辺裕, 0.7, 65,   7,  -5, 2,  6.4,⑩⑥⑥, 4, 8,Ｅハギノブシドウ, 69,川須栄, 0.2, 69,   5,  -4, 8, 14.0, ⑥⑥
 5, 8,Ａタムロミラクル, 72,藤懸貴, 1.3, 58,  -4,   3, 1,  3.0,⑤④④, 5, 1,Ｋサルガッソ, 46,井上敏, 0.4, 58,  -3,*  1,14, 85.2,⑬⑭⑫, 5, 9,Ｋグラスティファニｰ, 66,村田一, 0.8, 66,   6,  -4,12, 27.6,⑦⑧⑧, 5,15,Ｇシンガン, 66,菱田裕, 0.2, 70,   2,   2, 6, 11.3, ⑪⑪
 6, 5,Ｂロイヤルパンプ, 69,三津谷, 1.5, 58,  -7,*  8, 5,  8.2,⑩⑪⑧, 6, 4,Ｂデンコウインパルス, 63,藤田伸, 0.8, 54,   3, -22, 3,  5.3,④⑥⑥, 6,14,Ｍメテオレイン, 64,城戸義, 1.0, 66,   7,  -8,13,130.5,⑤⑤⑤, 6, 4,Ｂシｰクレットベｰス, 74,丸山元, 0.3, 68,   6,  -7, 4, 10.6, ⑤⑤
 7,14,Ｅシゲルホウネンサイ, 63,鮫島克, 1.9, 54,  -5,  -1, 2,  5.1,⑪⑦⑦, 7, 7,Ｉレッドベリンダ, 53,古川吉, 0.9, 54,   3, -20, 2,  4.7,⑦⑧⑦, 7, 5,Ａディオｰサシチｰ, 74,木幡初, 1.2, 63,   7, -11, 3,  7.0,④④④, 7,12,Ｃグリｰンラヴ, 72,中谷雄, 0.3, 68,   3,  -3, 2,  5.9, ⑦⑨
 8, 3,Ｍクロスザボｰダｰ, 37,森一馬, 2.1, 55,  -6,   3,13,171.9,⑨⑨⑫, 8, 3,Ｄレオロフティｰ, 61,木幡初, 1.0, 52,*  6, -31, 4,  5.5,①①①, 8, 7,Ｇビオレント, 70,伊藤工, 1.5, 60,   5,  -8, 5,  7.3,⑫⑫⑫, 8, 6,Ｈメイショウラリマｰ, 66,国分恭, 0.3, 69,   8,  -9, 9, 20.4, ④④
 9,11,Ｊトミケンブレスク, 47,長岡禎, 2.3, 52,  -8,   2, 8, 28.9,⑬⑫⑨, 9, 6,Ｅウインヴァポレット, 61,黛弘人, 1.0, 54,*  5, -26, 8, 19.0,②③④, 9, 6,Ｊコウセイマユヒメ, 67,オｰル, 1.5, 61,   6,  -9, 9, 20.9,⑧⑨⑨, 9, 7,Ａオンタケハｰト, 74,勝浦正, 0.5, 67,  -5,*  9, 1,  2.4, ⑮⑯
10, 7,Ｆサウンドギャツビｰ, 61,井上敏, 2.5, 52, -10,   4, 6,  8.5,⑭⑮⑭,10, 5,Ｇライブリファｰスト, 58,国分恭, 1.1, 53,   2, -22, 6, 14.6,⑪⑨⑧,10,15,Ｆラフェットデメｰル, 73,国分恭, 2.3, 56,*  8, -21, 1,  4.7,②②②,10, 3,Ｋセレナビアンカ, 64,伊藤工, 0.8, 65,  -5,*  7,10, 39.9, ⑯⑭
11, 1,Ｇビカムスタｰ, 56,西村太, 2.6, 51,  -9,   1,11, 78.1,⑫⑬⑬,11,13,Ａハナイチゲ, 63,丸山元, 1.6, 48,*  6, -37, 5,  8.9,③②③,11, 2,Ｎレイズアセイル, 63,西田雄, 2.5, 55,*  8, -22,15,214.9,③③③,11,11,Ｐニナフェアリｰ, 49,的場勇, 1.0, 59,* 11, -25,12, 58.7, ①①
12, 9,Ｎワイルドモンスタｰ, 33,小野寺, 3.6, 45, -10,  -4,14,173.8,⑮⑭⑮,12, 2, バイザスコット,---,伊藤工, 1.9, 46,  -3, -21,13, 52.0,⑭⑬⑬,12, 4,Ｄヴァレンティｰア, 73,丸田恭, 2.8, 52,   2, -14,11, 27.4,⑮⑮⑮,12, 5,Ｊレッドムｰヴ, 64,丸田恭, 1.2, 59,  -6,   2, 7, 13.8, ⑭⑮
13,15,Ｌトｰアレラ, 45,中井裕, 3.9, 41,  -4, -19,10, 56.3,④⑤⑤,13,16,Ｍシャイニｰシチｰ, 42,国分優, 2.3, 43,*  4, -46,15,149.0,⑤④⑤,13,13,Ｉアルマミｰア, 69,川島信, 3.4, 50,   7, -27, 8, 16.4,⑥⑦⑦,13, 1,Ｉサンアグライア, 65,井上敏, 1.3, 58,  -5,  -1,13, 60.1, ⑫⑬
14,12,Ｋスプリングムサシ, 47,原田和, 4.1, 41,  -6, -14,15,218.5,⑥⑩⑪,14, 8,Ｈショウナンカブト, 57,オｰル, 2.5, 42,   3, -43, 7, 18.6,⑥⑦⑨,14,11,Ｈスカイグラフィティ, 70,川須栄, 4.0, 47,   7, -32,10, 24.4,⑨⑩⑩,14,13,Ｏアスタｰカウンティ, 50,川島信, 1.3, 56,   1, -13,14,202.2, ⑧⑩
15, 6,Ｏスカイナイト, 29,義英真, 4.6, 36,  -7, -20,12, 84.6,⑦⑧⑩,15,15,Ｎジェアンレｰヴ, 37,菱田裕, 3.6, 38,  -1, -50, 9, 22.9,⑩⑫⑭,15,12,Ｏアンスメｰヌ, 59,国分優, 4.2, 44,   4, -26,14,139.1,⑬⑭⑭,15, 9,Ｍバシニアティヴ, 51,嶋田純, 1.5, 54,*  9, -29,15,206.1, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｌスリｰデｰモン, 52,西田雄, 1.8, 50,  -4, -13,16,215.6, ⑬⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
