15年 6月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,加古川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａグラッブユアコｰト, 67,幸英明,, 62,* -9,*  6, 1,  1.2, ③③, 1,13, マイネルピクトル,,五十嵐,,,,, 7, 30.2,①①①, 1, 3,Ａネオジェネシス, 80,幸英明,, 76,  -1,* 16, 1,  1.5,⑭⑯⑬, 1, 9,Ｃフォロｰハｰト, 80,岩崎翼,, 82,  10,*  8, 3,  5.4,③④③
 2,15,Ｃセングウ, 62,岩崎翼, 0.2, 61, -11,*  6, 3, 11.9, ⑥⑤, 2,11, アドマイヤバｰトン,,佐久間,200.0,,,, 5, 10.4,⑦④④, 2,10,Ｆオルナ, 72,小牧太, 0.1, 72,*  7,  -1, 3,  6.9,①①①, 2,11,Ｋカラパナビｰチ, 72,北村友, 0.0, 80,* 11,   5, 4,  6.6,①①①
 3, 5,Ｅスナｰクエンジェル, 55,和田竜, 0.7, 56,* -7,  -2, 6, 28.6, ①①, 3, 6, スノｰドン,,高田潤,200.4,,,, 1,  2.6,⑤⑥⑦, 3, 8,Ｄマルカロゼッタ, 73,荻野琢, 0.2, 73,   0,* 12, 4, 19.6,⑬⑭⑭, 3, 6,Ａメイショウスミトモ, 84,古川吉, 0.5, 79,  10,   5, 1,  2.7,⑧⑤④
 4, 3,Ｂマルトクビクトリｰ, 63,義英真, 0.8, 55,* -9,  -2, 2,  8.9, ④④, 4, 5, ワイルドアンセム,,平沢健,200.4,,,, 8, 32.5,②②②, 4, 9,Ｇショウナンガッチャ, 71,中谷雄, 0.4, 70,   5,   2,11, 62.6,⑥⑥⑤, 4,10,Ｈスズカアドニス, 75,藤岡康, 0.7, 76,* 11,   0, 7, 18.0,④②②
 5, 1,Ｎテイエムオタカラ, 45,小牧太, 0.8, 56, -13,   2, 5, 19.2, ⑨⑧, 5, 1, トニｰポケット,,黒岩悠,200.7,,,, 6, 29.8,⑩⑧⑥, 5, 4,Ｊヴァンクウィッシュ, 69,藤岡康, 0.4, 70,   3,   5, 7, 31.4,⑧⑧⑧, 5, 8,Ｉゴｰイングベル, 75,鮫島良, 0.8, 76,  10,   1, 8, 34.9,②③⑤
 6,12,Ｍグロｰバルスタｰ, 47,藤岡康, 1.1, 53,* -7,  -4,11, 93.3, ②②, 6, 2, アｰサｰバロｰズ,,林満明,200.7,,,,10, 80.4,③③③, 6, 5,Ｂオウケンゴｰルド, 79,加藤祥, 0.6, 68,   5,  -2, 2,  4.9,⑤④④, 6, 3,Ｇサンライズワｰルド, 77,松山弘, 0.8, 78,   9,   3, 5,  8.3,⑦⑥⑥
 7,13,Ｄシゲルゴホウサイ, 62,藤田伸, 1.1, 54, -13,   1, 4, 12.5, ⑧⑦, 7,10, アイティテイオｰ,,浜野谷,200.9,,,, 2,  3.6,⑥⑦⑤, 7,12,Ｃシャトｰウインド, 73,松田大, 1.0, 67,   3,  -1, 8, 39.1,⑨⑨⑦, 7, 5,Ｅタガノクレイオス, 79,菱田裕, 1.0, 75,   9,   2, 2,  4.4,⑥⑧⑦
 8,11,Ｇボルテックスセドナ, 52,川島信, 1.3, 51, -16,   1, 7, 34.8, ⑭⑮, 8, 3, フェミニンドレス,,田村太,201.7,,,,11, 99.6,⑪⑨⑧, 8, 7,Ｉトラヴィス, 69,和田竜, 1.0, 68,   0,   5, 5, 26.2,⑯⑬⑩, 8, 4,Ｆジャマイカジョｰ, 78,森一馬, 1.0, 76,   8,   3, 9, 47.6,⑤⑦⑧
