15年 8月29日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月29日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1500m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千歳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄスミレ, 53,モレイ,, 55,* -3,  -5, 4,  7.5,①①①, 1,10,Ｂベイビｰタピット, 70,モレイ,, 67,*  3,* 13, 1,  1.8,①①①, 1,10,Ｂカｰビングパス, 73,福永祐,, 77,   1,* 14, 2,  4.5, ⑨⑧, 1, 5,Ｂプラチナテｰラｰ, 73,丸田恭,, 71,*  3,   2, 4,  7.8,①①①
 2, 6,Ｇジュアンマリエ, 48,戸崎圭, 0.0, 55,* -4,  -4, 3,  6.3,②②②, 2,11,Ｆアメリカンストｰム, 59,松田大, 0.6, 64,  -2,* 17,10,174.4,⑧⑨⑧, 2, 7,Ａアルティマブラッド, 75,池添謙, 0.2, 74,   4,   8, 1,  2.9, ⑥⑥, 2, 4,Ｆモンドシャルナ, 69,岩田康, 0.0, 77,  -4,* 14, 2,  4.4,⑨⑦⑦
 3, 7,Ｅアドルナメンテ, 52,岩田康, 0.3, 54,  -8,* -1, 1,  2.4,⑦⑤⑤, 3, 6,Ａショウナンハルカス, 73,デムｰ, 0.8, 59,*  3,   7, 2,  2.9,⑤③②, 3,12,Ｃハギノナトゥｰラ, 73,岩田康, 0.3, 73,*  9,   2, 8, 18.7, ②②, 3, 1,Ｊリッパｰザウィン, 63,柴山雄, 0.1, 72,  -1,   6, 7, 11.8,③③③
 4, 5,Ｆレｰヌドコロｰル, 51,池添謙, 0.4, 50,* -6,  -7, 7, 24.1,⑥③③, 4, 8,Ｊウインエスパシオ, 55,ウィリ, 1.1, 60,  -1,  10, 6, 16.6,⑥⑦⑥, 4, 4,Ｋコスモマイルｰル, 67,井上敏, 0.4, 72,  -5,* 15,11, 51.0, ⑭⑬, 4,13,Ｉケイリンボス, 65,戸崎圭, 0.2, 74,  -6,* 13, 8, 14.0,⑧⑨⑨
 5, 9,Ｂアビス, 55,柴山雄, 0.5, 52,  -8,  -4, 5, 14.7,⑤⑥⑥, 5, 7,Ｃゼトス, 65,柴山雄, 1.4, 56,   2,   4, 5, 15.6,⑫⑥④, 5, 5,Ｍエクスシア, 65,加藤祥, 0.5, 71,  -1,  10,13, 95.3, ⑪⑩, 5, 8,Ａヤマニンバステト, 73,丹内祐, 0.2, 72,  -2,   8, 6,  9.6,⑤⑥⑥
 6,11,Ｃコウセイカルメン, 55,松田大, 0.8, 53, -11,*  0, 6, 15.9,⑪⑩⑪, 6, 3,Ｋブリヤン, 52,藤岡康, 1.9, 55,  -3,   7,13,270.4,⑦⑩⑩, 6, 3,Ｊアリュｰジョン, 68,松田大, 0.5, 71,* 10,  -2, 5, 10.2, ①①, 6, 6,Ｎジュエルプラネット, 53,モレイ, 0.2, 72,   0,   5, 5,  9.5,④④④
 6,10,Ｉヤマカツサファイヤ, 45,三浦皇, 0.8, 49, -12,  -3, 9, 25.1,⑨⑨⑧, 7, 1,Ｅオｰバｰウェルム, 62,加藤祥, 1.9, 53,   2,  -1, 3, 14.1,②⑤⑦, 7,11,Ｆカレンステイシｰ, 70,モレイ, 0.6, 70,  -1,   8, 3,  8.3, ⑫⑪, 7,14,Ｄヒカルエリントン, 71,福永祐, 0.3, 72,  -5,  10, 9, 21.5,⑦⑧⑧
 8, 2,Ｍデルマオイチ, 26,ウィリ, 1.0, 51, -15,*  2,11,185.1,⑬⑬⑫, 8, 2,Ｌサトｰリアス, 52,岩田康, 2.9, 46,   2, -10, 7, 23.6,④④③, 8, 8,Ｇフクノグロｰリア, 70,横山典, 0.6, 69,   3,   5, 4,  8.9, ⑧⑦, 8, 7,Ｃオｰルマンリバｰ, 72,池添謙, 0.4, 69,  -3,   6, 1,  3.4,⑥⑤⑤
