15年 8月 8日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月 8日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝1500m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帯広特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａビｰビｰサレンダｰ, 50,田中博,, 52,  -9,*  5, 1,  3.1, ④③, 1, 2,Ａゴｰルドサｰベラス, 66,井上敏,, 68,* -3,   4, 1,  2.9,①①①, 1, 9,Ｃシップウ, 73,吉田隼,, 72,  -4,* 21, 4, 12.1,⑨⑩⑦, 1, 2,Ｊイレプレイスブル, 69,横山和,, 70,*  9,   1,12, 81.9,②②②
 2,12,Ｄスティルプリンス, 42,三浦皇, 0.4, 48,* -5,  -1, 5, 12.2, ①①, 2, 4,Ｂレッドディザｰブ, 65,三浦皇, 0.1, 68,* -4,   5, 3,  5.9,②②②, 2, 6,Ｂサトノセレリティ, 80,福永祐, 0.0, 68,* -3,  14, 1,  2.4,④②①, 2, 8,Ｌアドマイヤライン, 67,福永祐, 0.0, 73,   3,  12, 6, 17.0,⑨⑨⑦
 3, 1,Ｅデルマジロキチ, 42,横山和, 0.5, 48, -13,*  4, 9, 24.8, ⑦⑤, 3, 5,Ｄエバｰハｰモニｰ, 62,藤岡康, 0.1, 69,  -6,*  8, 2,  3.3,④④③, 3,11,Ｄスリｰヴェロｰチェ, 71,水口優, 0.1, 68,* -2,  13, 9, 34.6,⑩③③, 3,11,Ｆツクバアスナロ, 72,古川吉, 0.1, 71,   1,* 13, 5, 16.5,⑩⑩⑪
 4, 5,Ｃヨシオ, 47,藤田伸, 0.6, 45,* -6,  -2, 2,  4.2, ②②, 4, 7,Ｃシンボリシャガｰル, 65,丸山元, 0.3, 67,  -7,*  7, 5, 10.5,⑤⑤④, 4, 2,Ｅドラゴンパイロ, 70,丸山元, 0.4, 67,  -4,  13, 5, 14.6,③⑤④, 4, 6,Ａオｰルマンリバｰ, 75,池添謙, 0.1, 69,   5,   4, 2,  5.3,⑧⑥⑥
 5, 2,Ｋベルゼブブ, 25,菱田裕, 0.8, 43,  -9,  -2, 6, 12.5, ③④, 5, 3,Ｇキタノマドンナ, 53,吉田隼, 0.6, 63,  -8,   5, 8, 21.9,⑥⑧⑥, 5, 1,Ａヘルツフロイント, 83,柴山雄, 0.4, 67,  -4,* 16, 2,  2.6,⑦⑦⑥, 5,10,Ｂギブアンドテイク, 73,勝浦正, 0.2, 71,   1,  12, 4, 10.6,⑪⑪⑩
 6,11,Ｆデフィノワｰル, 41,勝浦正, 1.1, 39, -13,  -2, 8, 16.4, ⑨⑧, 6,12,Ｆワル, 55,勝浦正, 0.9, 57,  -6,  -4, 7, 20.1,③③⑤, 6,12,Ｆインテグラｰド, 69,黛弘人, 0.4, 67,  -3,  13, 7, 28.4,⑤⑥⑤, 6, 4,Ｃモンドシャルナ, 72,ルメｰ, 0.2, 69,   6,   3, 3,  5.8,④⑤⑤
 7,10,Ｉグリｰンバシリスク, 31,井上敏, 1.1, 39, -11,  -4, 3,  7.5, ⑤⑥, 7, 8,Ｊマイネルアルマｰス, 49,丹内祐, 1.1, 56,  -8,  -1,10,100.0,⑧⑨⑩, 7, 8,Ｈステｰジジャンプ, 69,松田大, 1.1, 61,* -3,   5, 6, 18.2,②①②, 7, 9,Ｄブレイヴリｰ, 72,藤岡康, 0.3, 68,   6,   0, 1,  1.9,⑤④④
 8, 9,Ｌチェリｰトレジャｰ, 24,丸山元, 1.6, 34, -22,  -1,10, 47.7, ⑪⑪, 8, 9,Ｈアキトホウオウ, 53,池添謙, 1.2, 56, -11,   0, 6, 13.1,⑫⑪⑨, 8,10,Ｇデルマコテツ, 69,菱田裕, 1.3, 65,  -5,  14, 3,  7.5,⑫⑫⑩, 8,13,Ｍリタｰンラルク, 65,丸田恭, 0.3, 70,  -1,* 15,10, 53.5,⑫⑫⑫
