15年 2月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,琵琶湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａセイユニコｰン, 63,武豊  ,, 63,* -2,   2, 1,  3.1, ②②, 1,10, ハトマｰクエｰス,---,小牧太,, 56, -16,*  9, 5, 11.9, ⑬⑪, 1, 8,Ｂアサクサティアラ, 79,福永祐,, 82,* -4,  16, 4,  6.0, ③③, 1, 2,Ｅプランスペスカ, 83,武豊  ,, 82,   7,  19, 2,  3.6,④④④
 2,14,Ｂコパノチャｰルズ, 61,デムｰ, 0.3, 60,  -9,*  6, 2,  3.1, ⑧⑦, 2,14, ブルミラコロ,---,秋山真, 0.1, 52,* -5,  -7, 3,  6.9, ②②, 2, 6,Ｇプリンセスアスク, 71,武豊  , 0.1, 80,* -3,  10, 6, 10.0, ①①, 2, 6,Ｈダンディｰズムｰン, 71,幸英明, 0.0, 74,* 14,  -6, 3,  7.5,①①①
 3,13,Ｃカシノランド, 60,国分優, 0.4, 59,  -7,   3, 8, 26.8, ⑦④, 3, 6, メイショウサンゾウ,---,武幸四, 0.2, 51,* -4, -10,11, 53.1, ①①, 3,12,Ｈトップアｰト, 70,菱田裕, 0.1, 81,* -3,  12, 8, 26.9, ②②, 3, 7,Ｃヤマイチパｰトナｰ, 87,秋山真, 0.2, 81,   4,* 23, 1,  2.3,⑧⑧⑧
 4, 5,Ｊウェｰブランチャン, 51,藤懸貴, 0.7, 57,* -2,  -4, 3,  4.6, ①①, 4,12, タイキクロスビｰ,---,幸英明, 0.4, 50,  -7,  -7, 1,  2.8, ④④, 4, 9,Ｃエイシンエルヴィン, 76,秋山真, 0.2, 79,  -6,  14, 2,  3.9, ④④, 4, 5,Ｂグッドカフェ, 89,福永祐, 0.4, 75,   8,   9, 7, 15.8,②②②
 5,12,Ｄニホンピログレｰス, 58,菱田裕, 0.9, 55,  -5,  -3, 7, 21.7, ③③, 5,13, ブリンディス,---,中谷雄, 0.5, 49,  -9,  -5,13, 56.8, ⑥⑥, 5, 7,Ｄフェイブルネｰジュ, 74,デムｰ, 0.4, 79,  -7,  14, 1,  3.9, ⑥⑦, 5, 1,Ｄダノンマックイン, 86,小牧太, 0.5, 77,   6,  14, 4,  7.7,⑥⑥⑥
 6, 2,Ｈリミットレス, 52,田中博, 1.0, 54, -10,   1, 9, 55.9, ⑨⑩, 6,15, モンドリュミエｰル,---,鮫島良, 0.7, 49, -13,  -2,10, 40.4, ⑪⑨, 6, 3,Ｆダイナミックウオｰ, 74,太宰啓, 0.6, 77,  -9,  14, 7, 14.2, ⑧⑧, 6, 3,Ｇメイショウテッサイ, 81,デムｰ, 0.5, 76,   7,  11, 5,  9.9,⑤⑤⑤
 7, 7,Ｇジョウショｰエガオ, 55,福永祐, 1.2, 53,  -6,  -5, 5, 13.7, ④⑥, 7,11, アグネスアｰニャ,---,古川吉, 0.8, 47,  -8,  -9, 4, 10.5, ⑤⑤, 7,13,Ｅメイショウヤマホコ, 74,小牧太, 0.6, 79, -13,* 20, 5,  7.5, ⑫⑩, 7, 4,Ａメイショウオトコギ, 90,酒井学, 0.5, 78,   5,  16, 8, 33.2,⑦⑦⑦
 8,15,Ｅシュンイキ, 58,太宰啓, 1.3, 53, -15,   3, 6, 20.9, ⑬⑫, 8, 5, アイアンラミング,---,国分優, 0.8, 47,  -9,  -7,14, 58.3, ⑦⑦, 8, 2,Ｌルヴァンカｰ, 59,四位洋, 0.6, 77,  -7,  11, 9, 34.6, ⑤⑤, 8, 8,Ｆトニｰポケット, 81,シュタ, 0.6, 74,   7,   7, 6, 11.3,③③③
 9, 6,Ｌゴットモｰニング, 44,田中健, 1.3, 52, -17,*  6,10, 58.9, ⑭⑭, 9, 2, ハロｰブリｰズ,---,田中健, 1.1, 45,  -6, -13, 8, 26.6, ③③, 9, 1,Ａアドマイヤメテオ, 80,幸英明, 0.7, 80, -14,* 22, 3,  5.2, ⑪⑪,,,,,,,,,,,,
10,10,Ｆリリｰヴィクトリｰ, 57,酒井学, 1.4, 51,  -6,  -7, 4,  7.8, ⑤⑤,10, 3, トゥルエノ,---,岡田祥, 1.3, 47, -17,*  0, 6, 14.4, ⑯⑬,10, 4,Ｉヴェルフェン, 63,酒井学, 0.9, 78, -16,* 21,11,226.0, ⑬⑬,,,,,,,,,,,,
11, 8,Ｋチョッコリタマイレ, 45,古川吉, 1.6, 50, -14,   0,13,150.8, ⑫⑬,11, 7, バトルハイスポット,---,太宰啓, 1.8, 41, -10, -15,15,181.7, ⑧⑩,11, 5,Ｋトシストロング, 60,国分優, 1.1, 72, -12,  11,10, 91.7, ⑨⑨,,,,,,,,,,,,
