15年 1月25日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 1月25日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 2,Ｉナスカザン, 44,原田和, 2.4, 52, -17,* 13,13,112.0,⑯⑯⑯, 9, 3, ラノララク,,小野寺,206.5,,,,10, 26.0,①④③, 9, 7,Ｉホワイトマニキュア, 68,木幡初, 1.5, 66,* 13, -23, 8, 27.8,⑥③③, 9, 9,Ｂスカイキュｰティｰ, 74,津村明, 1.3, 65,  10, -13, 9, 21.3,⑨⑧⑨
10, 5,Ｇパｰプルオンリｰ, 44,伴啓太, 2.4, 51, -15,  10,14,134.9,⑫⑮⑬,10, 4, レオウィッシュ,,浜野谷,206.9,,,, 8, 21.6,⑪⑨⑨,10,11,Ｄデルマサリｰチャン, 72,原田和, 1.6, 66,   8, -12, 6, 21.7,⑭⑬⑬,10,11,Ｇヤマニンバステト, 71,武豊  , 1.3, 68,   6,  -6, 2,  4.9,⑮⑭⑭
11, 1,Ｆガルフスタｰ, 47,黛弘人, 2.8, 51, -14,   5,15,167.4,⑮⑭⑫,11, 8, ブルｰグランツ,,石神深,208.3,,,, 7, 18.2,⑩⑩⑪,11,12,Ｏプラウドレガシｰ, 63,大野拓, 1.8, 65,   6, -13,13,157.4,⑮⑮⑭,11,16,Ｆピタゴラスコンマ, 72,村田一, 1.4, 66,   2,  -2,14, 73.7,⑯⑯⑯
12, 6,Ｎボｰベルレｰヌ, 39,小崎綾, 3.1, 41, -10,  -7,10, 30.3,⑦⑧⑧,12,10, シゲルキシュウ,,上野翔,210.3,,,,14, 69.1,⑨⑪⑫,12, 1,Ｈテイエムレオネッサ, 68,城戸義, 1.8, 63,* 14, -31,14,177.5,①①①,12,13,Ｍコウヨウマリア, 65,杉原誠, 1.4, 65,  10, -15,10, 22.0,⑦⑨⑩
13, 9,Ｈチェイスザチャンス, 44,城戸義, 3.6, 42, -15,  -2,16,191.9,⑨⑬⑮,13,14, クラバウタｰマン,,金子光,211.9,,,,13, 64.3,⑭⑭⑭,13,10,Ｊレイズアセイル, 68,吉田隼, 1.9, 62,   5, -12,15,219.7,⑫⑭⑮,13, 7,Ｌショウナンダイチ, 68,勝浦正, 1.8, 62,   3,  -9,11, 32.9,⑭⑮⑮
14,15,Ｐハマギク, 36,木幡初, 4.2, 35, -10, -16, 9, 29.8,⑧⑨⑨,14,13, パｰプルパルピナ,,平沢健,211.9,,,,11, 30.3,⑬⑬⑬,14,13,Ｎレッドカチュｰシャ, 64,藤岡康, 2.3, 60,  12, -31, 5, 17.2,⑧⑦⑧,14, 2,Ｎデルマコナキジジ, 63,吉田隼, 2.0, 56,  12, -29,16,145.3,⑤⑤④
15,10,Ｋシャイニｰセルヴァ, 40,井上敏, 5.2, 30, -14, -18,12, 94.3,⑪⑫⑭,,,,,,,,,,,,,15,15,Ｋスｰリｰル, 68,小牧太, 2.6, 57,  12, -37,12, 59.3,③④⑦,15, 3,Ｏウォｰスピリッツ, 52,大野拓, 2.0, 58,* 18, -37,15, 83.2,①①①
16, 8,Ｊダイワガｰランド, 41,吉田隼, 5.6, 23, -11, -26, 7, 20.5,⑭⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ａメンカウラｰ, 76,和田竜, 2.6, 53,  13, -37, 6, 12.3,④③⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:8),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:8),,,,,,,,,,,
"単勝:870円 複勝:11=330円 13=230円 04=240円 枠連:1,120円",,,,,,,,,,,,"単勝:270円 複勝:05=150円 06=280円 12=150円 枠連:2,720円",,,,,,,,,,,,単勝:260円 複勝:09=140円 03=570円 02=180円 枠連:490円,,,,,,,,,,,,"単勝:680円 複勝:04=200円 01=1,430円 06=300円 枠連:9,620円",,,,,,,,,,,
"馬連:5,130円 ワイド:11-13=1,620円 04-11=1,670円 04-13=1,100円",,,,,,,,,,,,"馬連:2,390円 ワイド:05-06=970円 05-12=330円 06-12=890円",,,,,,,,,,,,"馬連:4,060円 ワイド:03-09=1,280円 02-09=450円 02-03=2,120円",,,,,,,,,,,,"馬連:15,460円 ワイド:01-04=4,410円 04-06=970円 01-06=4,850円",,,,,,,,,,,
"馬単:10,010円 3連複:13,930円 3連単:75,470円",,,,,,,,,,,,"馬単:3,920円 3連複:3,020円 3連単:14,950円",,,,,,,,,,,,"馬単:4,940円 3連複:6,240円 3連単:30,310円",,,,,,,,,,,,"馬単:26,030円 3連複:39,790円 3連単:222,060円",,,,,,,,,,,
■ 2R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  ダ1800m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東海ﾃﾚﾋﾞ杯東海ｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａサトノセレリティ, 77,杉原誠,, 64,  -1,*  9, 1,  2.6,⑨⑥⑦, 1,14,Ｂメイショウリンクス, 58,勝浦正,, 58,  -3,*  8, 6,  9.6,⑫⑭⑬, 1,16,Ｆゴｰルドスｰク, 71,武豊  ,, 72,* -4,  16, 2,  5.0, ③③, 1, 6,Ｃコパノリッキｰ, 94,武豊  ,, 91,* 19,  11, 1,  2.5,②②①
 2,10,Ｂレイズオブザサン, 77,井上敏, 0.1, 69,  -1,* 10, 5,  9.7,⑦⑧⑧, 2,16,Ｃレジメンタル, 57,小牧太, 0.0, 58,  -4,*  9, 1,  3.9,⑮⑮⑭, 2, 4,Ｃダテノハクトラ, 75,藤岡康, 0.1, 71,  -6,* 17, 5,  9.3, ⑤⑤, 2,13,Ｄグランドシチｰ, 93,津村明, 0.7, 89,  15,  11, 9, 46.0,⑬⑪⑩
 3, 6,Ｆヤマニンミミック, 70,菅原隆, 0.2, 67,  -2,*  9,10, 66.9,⑩⑨⑨, 3, 8,Ｎカリテスグレｰス, 46,杉原誠, 0.1, 53,*  2,  -8,15,135.5,②②②, 3, 7,Ｄディｰセントワｰク, 74,小崎綾, 0.1, 71,* -3,  13, 7, 11.3, ②②, 3, 4,Ｂインカンテｰション, 95,大野拓, 0.7, 89,  12,* 18, 3,  4.8,⑭⑭⑬
 4, 7,Ｋティｰポイズン, 64,小崎綾, 0.2, 64,*  1,   4, 3,  7.7,②②②, 4, 6,Ｍパワｰウｰマン, 46,松田大, 0.1, 54,*  1,  -3, 5,  9.4,④⑤⑤, 4, 6,Ａスリｰネルソン, 78,秋山真, 0.7, 68, -10,* 17, 3,  6.1, ⑭⑭, 4,11,Ｋマイネルバイカ, 89,松山弘, 0.8, 88,* 18,   6,10,117.3,④④④
 5,11,Ｄジョｰヌドｰル, 71,平野優, 0.3, 65,*  1,   4, 9, 23.5,③④④, 5, 7,Ａガロファノ, 61,吉田隼, 0.2, 53,  -3,   4, 7, 11.8,⑩⑪⑪, 5, 8,Ｂスマｰトダイバｰ, 77,松田大, 0.7, 68,  -8,  14, 1,  3.4, ⑨⑨, 5, 9,Ｇソロル, 91,バルジ, 0.9, 86,  16,   9, 7, 25.8,⑩⑨⑧
 6, 2,Ｊメイショウキトラ, 64,城戸義, 0.5, 65,  -2,   7, 4,  8.3,⑥⑦⑤, 6, 5,Ｈマｰブルバトル, 50,松山弘, 0.6, 51,  -2,  -6, 3,  6.3,⑥⑥⑥, 6, 2,Ｌゼウス, 67,松山弘, 0.7, 67,* -3,   8, 6, 11.1, ①①, 6,14,Ｍタイムズアロｰ, 87,杉原誠, 1.0, 82,  17,   6,13,285.4,⑧⑦⑨
 7, 1,Ｅチャオ, 70,木幡初, 0.5, 66,  -2,   8, 8, 20.3,⑧⑩⑩, 7,13,Ｐハナイチゲ, 38,黛弘人, 0.6, 51,   0,  -7,14, 86.3,⑧⑧⑧, 7,13,Ｅポップアップハｰト, 73,長岡禎, 0.7, 69, -12,* 19, 4,  7.6, ⑮⑮, 7, 1,Ｈマイネルクロップ, 91,丹内祐, 1.2, 83,  16,   5, 6, 24.2,⑤⑥⑤
 8, 5,Ｈマグナムボｰイ, 67,大江原, 0.6, 61,*  2,  -1, 6, 13.8,①①①, 8,10,Ｊステｰジインパクト, 49,武豊  , 0.6, 51,  -4,   1, 2,  4.8,⑭⑬⑫, 8,10,Ｇハｰマンミュｰト, 70,バルジ, 0.9, 65,  -6,  10, 8, 24.1, ⑥⑥, 8,10,Ｅランウェイワルツ, 93,秋山真, 1.2, 83,  15,   8, 4, 12.1,⑦⑩⑪
 9, 4,Ｃナムララオウ, 76,長岡禎, 0.7, 62,   0,   2, 2,  3.7,④③③, 9,17,Ｌアラビアンロｰズ, 47,西田雄, 0.7, 49,  -2,  -6,17,184.8,⑪⑨⑨, 9, 9,Ｐオベリスク, 65,吉田隼, 1.0, 63,  -8,  11,15,120.4, ⑩⑪, 9, 3,Ｎグランプリブラッド, 86,松田大, 1.5, 83,  17,   1,11,187.1,⑥⑤⑥
10, 8,Ｇブイキャスタｰ, 68,中井裕, 2.2, 54,   0,  -9,11, 76.2,⑤⑤⑥,10, 9,Ｅレッドソロモン, 55,バルジ, 0.9, 46,  -2, -10, 4,  7.3,⑦⑦⑦,10,11,Ｈナムライットウセイ, 70,小牧太, 1.1, 65,  -6,   9,10, 49.0, ⑦⑧,10, 7,Ｉグラッツィア, 90,藤岡康, 1.6, 81,  14,   6,12,208.6,⑫⑫⑫
11, 9,Ｉリリｰクライマｰ, 66,伴啓太, 3.5, 45,  -3, -14, 7, 16.7,⑪⑪⑪,11, 1,Ｑフレンドリｰアロｰ, 32,中井裕, 1.0, 48,  -7,   1,16,151.0,⑯⑯⑮,11, 3,Ｍヴェルフェン, 67,木幡初, 1.4, 63, -10,  10,16,167.1, ⑫⑬,11, 8,Ａナムラビクタｰ, 99,小牧太, 1.7, 80,* 18,  -2, 2,  2.8,③③③
,,,,,,,,,,,,12, 2,Ｆキｰスカｰフ, 52,小崎綾, 1.4, 39,*  2, -27,13, 85.3,①①①,12,15,Ｊロｰエンイェｰガｰ, 68,黛弘人, 1.4, 63,  -8,   8,13, 66.4, ⑪⑩,12, 2,Ｊトウシンイｰグル, 89,勝浦正, 2.0, 79,  13,   5, 8, 41.3,⑨⑬⑭
,,,,,,,,,,,,13,12,Ｉヤマノブレイブ, 50,秋山真, 1.5, 42,  -8,  -2,12, 52.7,⑱⑱⑯,13,14,Ｎチャｰマｰ, 67,大野拓, 1.6, 60,* -4,   2, 9, 27.1, ④④,13, 5,Ｆニホンピロアワｰズ, 92,和田竜, 2.0, 80,* 19,  -6, 5, 17.3,①①②
,,,,,,,,,,,,14,11,Ｏフォギｰボトム, 44,津村明, 1.6, 42,  -8,  -3,11, 50.9,⑰⑰⑰,14,12,Ｋファンディｰタ, 67,井上敏, 1.6, 62, -14,  14,14, 84.7, ⑯⑯,14,12,Ｌマｰチャンテイマｰ, 88,吉田隼, 2.2, 75,  17,  -4,14,301.5,⑪⑧⑦
,,,,,,,,,,,,15, 4,Ｄマイネルプレアデス, 56,丹内祐, 1.6, 42,  -3, -15,10, 37.3,⑨⑩⑩,15, 5,Ｏコパノハリｰ, 66,城戸義, 1.7, 60,  -8,   5,11, 49.9, ⑧⑦,,,,,,,,,,,,
,,,,,,,,,,,,16,15,Ｇゴｰルデンボｰダｰ, 51,和田竜, 2.0, 36,*  1, -32, 8, 21.4,⑤③③,16, 1,Ｉハッピｰチャｰト, 69,勝浦正, 1.9, 58, -11,   8,12, 54.7, ⑬⑫,,,,,,,,,,,,
,,,,,,,,,,,,17, 3,Ｋクラウンミネリ, 48,中谷雄, 2.1, 36,*  2, -30,18,201.9,③④④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:8),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:90 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,
"単勝:260円 複勝:03=140円 10=240円 06=950円 枠連:1,000円",,,,,,,,,,,,"単勝:960円 複勝:14=300円 16=160円 08=2,780円 枠連:980円",,,,,,,,,,,,"単勝:500円 複勝:16=200円 04=270円 07=290円 枠連:2,460円",,,,,,,,,,,,"単勝:250円 複勝:06=150円 13=510円 04=180円 枠連:3,370円",,,,,,,,,,,
"馬連:1,410円 ワイド:03-10=570円 03-06=2,160円 06-10=4,220円",,,,,,,,,,,,"馬連:2,210円 ワイド:14-16=800円 08-14=12,770円 08-16=4,490円",,,,,,,,,,,,"馬連:2,780円 ワイド:04-16=1,080円 07-16=1,280円 04-07=1,470円",,,,,,,,,,,,"馬連:6,110円 ワイド:06-13=1,540円 04-06=370円 04-13=1,650円",,,,,,,,,,,
"馬単:2,250円 3連複:13,100円 3連単:43,360円",,,,,,,,,,,,"馬単:5,180円 3連複:50,720円 3連単:231,150円",,,,,,,,,,,,"馬単:4,680円 3連複:10,170円 3連単:49,600円",,,,,,,,,,,,"馬単:7,790円 3連複:7,690円 3連単:50,080円",,,,,,,,,,,
■ 3R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  芝1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中京,,,,,,,,,,,,,,,,,,,,,,,,伊良湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｈロｰレルベロｰチェ, 69,中井裕,, 77,* 12,  -1, 6, 15.1, ①①, 1, 1, マテンロウハピネス,---,松田大,, 73,*  3,*  0, 1,  2.3, ①①, 1, 1,Ｄナムラマサシゲ, 72,木幡初,, 73,*  4,  -2,12, 26.4, ①①, 1,14,Ｐエイシンヴァラｰ, 72,松田大,, 84,* 12,   8,14, 57.9, ②②
 2, 3,Ｃミキノグランプリ, 74,和田竜, 0.3, 74,*  9,   0, 1,  2.8, ③③, 2, 9, レッドディザｰブ,---,城戸義, 1.2, 56,  -4,* -7, 2,  4.8, ⑨⑥, 2,16,Ｋサトノネネ, 69,武豊  , 0.5, 65,  -5,*  4, 3,  7.6, ⑬⑬, 2, 4,Ｉミッキｰアップル, 78,勝浦正, 0.5, 77,   8,   9, 3,  6.0, ⑩⑪
 3, 5,Ａサｰストンデンバｰ, 75,吉田隼, 0.6, 68,*  8,  -3, 5,  9.0, ④④, 3, 3, エクレｰル,---,中谷雄, 1.4, 56,*  1, -15,11, 49.2, ②②, 3,13,Ｂクラウドチェンバｰ, 74,大野拓, 0.5, 65,  -6,*  6, 6, 12.8, ⑯⑯, 3,16,Ｅゴｰルドシェンロン, 79,大野拓, 0.5, 78,   5,* 12, 4, 11.5, ⑭⑬
 4, 4,Ｏヒカルランナｰ, 63,石神深, 0.6, 65,  -4,* 10,10, 67.6, ⑭⑭, 4,14, プリズム,---,武豊  , 1.4, 55,*  0, -14, 3,  8.0, ③③, 4,15,Ｇサチノリｰダｰス, 70,バルジ, 0.8, 63,  -1,  -5, 2,  6.0, ⑧⑧, 4, 9,Ａキングズウェザｰ, 85,武豊  , 0.7, 77,  10,   4, 1,  3.0, ④④
 5, 2,Ｄサンシカゴ, 72,城戸義, 0.7, 67,   5,   0, 3,  6.9, ⑤⑤, 5,10, コロマンデル,---,大野拓, 1.6, 50, -13,*  3, 4,  8.8, ⑰⑰, 5, 4,Ｉプレイアップ, 69,勝浦正, 0.9, 62,  -2,  -4,10, 14.8, ⑫⑨, 5, 6,Ｇリバｰソウル, 79,小牧太, 0.9, 76,   9,   4, 5, 12.0, ⑧⑨
 6,10,Ｊアラタマシャトル, 66,大野拓, 0.8, 66,   4,   0, 7, 19.8, ⑧⑥, 6, 6, ハギノリエｰト,---,長岡禎, 1.8, 50,  -2, -16,12, 50.1, ⑤④, 6, 9,Ｏブルｰヴァルキリｰ, 63,城戸義, 1.0, 59,  -6,  -2,15,105.3, ⑭⑭, 6, 3,Ｎアルスマルカｰト, 75,中谷雄, 0.9, 75,   7,   7,16,258.4, ⑫⑩
 7,15,Ｌブライトシチｰ, 66,松田大, 0.9, 68,* 10,  -7,11, 69.2, ②②, 7,11, シンゼンライカｰ,---,和田竜, 1.9, 48,  -6, -13, 8, 27.6, ⑫⑪, 7, 6,Ｒドナエテルニテ, 60,井上敏, 1.0, 62,*  4, -14,16,122.4, ②③, 7,13,Ｄヴィンテｰジイヤｰ, 80,和田竜, 1.0, 76,   9,   3, 6, 14.6, ⑨⑦
 8,14,Ｂタマモユウトウセイ, 75,小崎綾, 0.9, 64,   3,   0, 2,  3.2, ⑦⑧, 8, 2, デルマウンライマツ,---,木幡初, 1.9, 48,  -6, -11,14, 80.6, ⑪⑩, 8, 5,Ｃルネッタアスｰル, 74,津村明, 1.3, 57,*  3, -17,14, 60.8, ③②, 8,11,Ｋアイアムナチュラル, 77,秋山真, 1.0, 75,* 13,  -2,10, 28.7, ①①
 9, 1,Ｇナリタマクリス, 70,藤岡康, 0.9, 65,   4,   1, 9, 51.8, ⑥⑦, 9,17, ハコダテロｰズ,---,小牧太, 2.0, 48,  -2, -19, 6, 15.8, ④⑤, 9, 8,Ａヤマニンシバルリｰ, 76,石神深, 1.4, 54,  -6,  -7, 8, 14.5, ⑮⑮, 9,10,Ｂガンジｰ, 81,松山弘, 1.1, 74,  10,   0, 2,  4.4, ⑤⑤
10, 9,Ｐアイアピｰル, 62,勝浦正, 1.2, 60,  -1,   1, 8, 35.5, ⑫⑪,10,12, テイケイパステル,---,村田一, 2.2, 46,  -6, -15,13, 57.1, ⑭⑬,10, 7,Ｊグッドレインボｰ, 69,藤岡康, 1.4, 56,   1, -17, 9, 14.6, ④④,10,15,Ｊセフティｰエムアイ, 77,藤岡康, 1.1, 72,   2,* 11,13, 47.7, ⑯⑯
11,13,Ｍオリエンタルエジル, 64,長岡禎, 1.3, 60,  -1,   0,14,252.8, ⑬⑬,11, 5, アクアブルｰハｰト,---,秋山真, 2.2, 44,  -6, -15, 7, 20.7, ⑬⑫,11,14,Ｐプロスパｰ, 61,小牧太, 1.5, 55,   0, -15, 5,  8.8, ⑥⑦,11, 2,Ｈスリｰタイタン, 79,津村明, 1.3, 72,   5,   6, 9, 28.3, ⑮⑮
12,12,Ｉナムラアッパｰ, 69,井上敏, 1.5, 60,   1,  -2,12, 81.0, ⑪⑩,12,16, メイショウセノｰテ,---,中井裕, 2.8, 38,  -5, -25,15,129.9, ⑧⑨,12,17,Ｆケルシャンス, 71,小崎綾, 1.7, 52,  -2, -14, 4,  8.3, ⑩⑪,12, 5,Ｍマイネオレンジ, 76,黛弘人, 1.5, 71,   7,   2, 7, 15.7, ⑪⑫
13, 6,Ｎフレンチフェロｰ, 64,木幡初, 1.7, 58,   1,  -5,13, 97.4, ⑨⑫,13,18, テイエムモンブラン,---,水口優, 3.6, 31,  -9, -27,18,215.0, ⑯⑮,13,18,Ｌグレンデｰル, 67,松田大, 1.8, 51,  -2, -15,11, 17.4, ⑪⑫,13, 7,Ｏシニスタｰクイｰン, 73,城戸義, 1.8, 68,   6,   0,15,244.0, ⑬⑭
14, 8,Ｅグレイスフルデイズ, 71,バルジ, 1.7, 57,   1,  -5, 4,  8.7, ⑩⑨,14,13, キングダム,---,松山弘, 3.8, 29,  -5, -38, 5, 11.2, ⑦⑧,14,12,Ｎリネンヴィヴィッド, 66,西田雄, 1.8, 51,  -4, -14,18,162.6, ⑨⑩,14, 1,Ｆコリンブレッセ, 79,バルジ, 1.9, 67,   8,  -4, 8, 17.5, ⑦⑧
15,11,Ｋファンアットコｰト, 66,小野寺, 2.1, 52,  -6,  -2,15,287.0, ⑮⑮,15,15, タガノパシフィカス,---,柴田未, 3.8, 29,  -6, -35, 9, 46.2, ⑩⑭,15, 3,Ｑポイントキセキ, 61,長岡禎, 2.0, 49,   1, -23,17,161.4, ⑦⑤,15, 8,Ｃダイワスパンキｰ, 80,吉田隼, 2.4, 62,  10, -11,11, 29.3, ③③
