15年 2月15日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月15日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
"馬連:1,150円 ワイド:06-12=420円 06-09=400円 09-12=280円",,,,,,,,,,,,"馬連:5,000円 ワイド:04-18=1,500円 04-12=2,160円 12-18=640円",,,,,,,,,,,,"馬連:2,230円 ワイド:13-14=790円 03-13=1,200円 03-14=630円",,,,,,,,,,,,"馬連:7,430円 ワイド:02-12=1,960円 09-12=520円 02-09=3,720円",,,,,,,,,,,
"馬単:2,510円 3連複:1,170円 3連単:7,690円",,,,,,,,,,,,"馬単:13,370円 3連複:9,020円 3連単:67,200円",,,,,,,,,,,,"馬単:3,400円 3連複:5,320円 3連単:26,680円",,,,,,,,,,,,"馬単:10,520円 3連複:14,600円 3連単:77,350円",,,,,,,,,,,
■ 2R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  芝1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  ダ1700m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,門司ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａサンマルヴィグラス, 69,丸山元,, 70,*  3,   5, 1,  3.8, ①①, 1, 9, ヴィクタｰプライム,---,藤田伸,, 62,* -6,   1, 6, 16.8, ①①, 1, 1,Ｂウインリバティ, 77,丹内祐,, 74,  11,  -7, 3,  5.8,③③③, 1, 2,Ａサンバビｰン, 88,丸田恭,, 81,*  7,  18, 7, 19.3,④④②
 2, 1,Ｇトウショウハマｰ, 64,西田雄, 0.5, 64, -11,*  9, 6, 10.9, ⑪⑩, 2,16, ムラングシャンティ,---,高倉稜, 0.4, 57,* -8,  -3, 3,  7.7, ②②, 2, 8,Ｊテイエムサンビカ, 67,義英真, 0.0, 72,* 13, -12,11, 84.6,②②②, 2,10,Ｃグレナディアｰズ, 87,北村友, 0.1, 83,   6,* 21, 1,  3.1,⑩⑩⑦
 3, 4,Ｈプレシャスベガ, 64,川須栄, 0.5, 65,  -2,   4,10, 21.9, ⑤③, 3, 8, スマｰトシャイン,---,松田大, 0.4, 57, -15,   5, 9, 29.9, ⑧⑦, 3,13,Ｆスペランツァデｰア, 72,杉原誠, 0.2, 73,   6,*  1,10, 29.7,⑬⑬⑬, 3, 4,Ｍコウセイコタロウ, 79,黛弘人, 0.4, 82,   6,  18,11, 42.3,⑧⑦⑧
 4,11,Ｅリッシンロケット, 67,藤岡康, 0.6, 63,  -7,   6, 5,  7.2, ⑨⑦, 4,18, メイショウヤソヒメ,---,北村友, 0.5, 55,* -9,  -3, 2,  6.9, ③③, 4, 9,Ａマイネリベルタス, 80,バルジ, 0.2, 72,   9,  -6, 4,  6.3,⑩⑨⑦, 4,12,Ｉベルウッドテラス, 83,津村明, 0.4, 82,   5,* 20, 5,  9.2,⑪⑪⑪
 5,10,Ｆサンライズシルバｰ, 64,松若風, 0.7, 62, -10,*  8, 8, 15.9, ⑫⑪, 5, 3, オｰスミアｰス,---,藤岡康, 0.8, 52, -23,*  8, 4, 10.0, ⑫⑫, 5, 4,Ｃマイネボニｰタ, 73,津村明, 0.2, 71,  12, -11, 5,  9.6,⑪④④, 5,16,Ｅサイモンガｰランド, 86,藤岡康, 0.8, 78,   5,  16, 8, 26.6,⑫⑫⑫
 6, 6,Ｄユキノマルガリｰタ, 67,吉田隼, 0.7, 61,  -2,   2, 7, 14.7, ⑥④, 6,14, エンジェルキッス,---,吉田隼, 1.1, 45, -26,*  6, 8, 29.7, ⑭⑭, 6, 2,Ｅヤマトダイアンサス, 72,長岡禎, 0.3, 68,* 18, -29, 7, 10.8,①①①, 6, 8,Ｋシンワウォッカ, 81,藤田伸, 0.9, 77,   7,  11, 6, 11.4,⑥⑤⑤
 7,13,Ｂダンディｰソル, 69,丸田恭, 0.9, 59,  -8,   4, 2,  5.3, ⑩⑧, 7,10, ミンナノプリンセス,---,バルジ, 1.1, 47, -11,  -9, 1,  1.9, ⑥⑤, 7, 5,Ｈピエｰルドリュヌ, 70,菱田裕, 0.3, 71,   9,  -6, 2,  5.5,⑧⑩⑧, 7, 9,Ｏエスペリア, 71,藤懸貴, 1.1, 77,   4,  15,15,156.4,⑬⑬⑬
 8, 9,Ｊカｰマンライン, 61,田中博, 0.9, 60,  -4,   1, 3,  6.6, ⑦⑨, 8, 6, セレブデｰト,---,中谷雄, 1.2, 46, -11,  -9,11, 59.1, ⑤④, 8, 3,Ｄガルデルスリｰル, 73,藤岡康, 0.4, 70,  10, -11, 1,  3.4,⑥⑦⑤, 8,11,Ｈマヤノクレド, 85,国分恭, 1.1, 77,   3,  16, 9, 33.7,⑯⑭⑮
 9, 8,Ｉスリｰチアサウス, 62,岩崎翼, 1.0, 60,*  2,  -3,12, 73.5, ③⑤, 9, 7, ロｰズカリｰナ,---,松山弘, 1.2, 48, -23,   3, 5, 13.6, ⑬⑬, 9,10,Ｍクリノハッチャン, 64,川島信, 0.4, 70,   7,* -5,12,118.3,⑫⑪⑩, 9,15,Ｆシグナルプロシｰド, 86,バルジ, 1.3, 74,   7,   8, 3,  6.6,⑤⑥⑥
10, 2,Ｍアｰネストミノル, 57,北村友, 1.2, 56, -13,   6,11, 55.9, ⑬⑬,10, 1, サニｰロマンス,---,原田和, 1.4, 43, -38,* 14, 7, 20.7, ⑯⑯,10, 7,Ｇガｰリッシュハｰト, 70,松山弘, 0.8, 67,   7, -11, 8, 15.1,⑨⑫⑪,10, 1,Ｎクリノアマダブラム, 78,義英真, 1.5, 73,   3,  15,13, 43.4,⑭⑯⑯
11,14,Ｌタイキマｰシャ, 59,長岡禎, 1.5, 55,  -5,  -3,14,121.2, ⑧⑫,11,17, キタサンサイモン,---,岩崎翼, 1.5, 41, -18,  -7,13, 65.5, ⑪⑪,11, 6,Ｉコウセイマユヒメ, 68,松田大, 1.0, 63,  10, -20,13,124.6,⑤⑤⑥,11, 3,Ｌセイカフォルトゥナ, 79,杉原誠, 1.5, 67,*  8,   3,12, 43.2,①①①
12, 5,Ｋヨゾラニネガイヲ, 61,菱田裕, 1.6, 54,*  2,  -8, 9, 19.9, ②②,12,13, メイショウケンザン,---,古川吉, 1.5, 42, -18,  -7,15, 92.0, ⑩⑩,12,11,Ｌクイｰンズシアタｰ, 64,松若風, 1.1, 62,  10, -22, 6, 10.8,④⑥⑨,12, 6,Ｄタイセイシュバリエ, 86,高倉稜, 1.5, 76,   6,   9, 2,  4.7,⑨⑧⑨
13,12,Ｃエゴイスト, 67,義英真, 1.8, 51,   1, -10, 4,  6.8, ④⑥,13,15, ナイスポジション,---,丹内祐, 2.0, 35, -11, -20,14, 71.0, ⑦⑥,13,12,Ｋヤマニンエルフィン, 65,藤田伸, 2.4, 52,  10, -39, 9, 28.6,⑦⑧⑫,13, 5,Ｊディルガ, 81,田中博, 1.6, 74,   2,  14,14, 62.2,⑮⑮⑭
14, 7,Ｎショウチシマシタ, 37,国分恭, 2.1, 46, -15,  -2,13,107.3, ⑭⑭,14, 4, ニホンピロセリｰン,---,義英真, 2.1, 33, -33,  -1,18,154.4, ⑮⑮,,,,,,,,,,,,,14,14,Ｇステキナシャチョウ, 85,岩崎翼, 1.6, 73,*  8,   4,16,172.4,③③④
,,,,,,,,,,,,15, 2, エナジｰタウン,---,菱田裕, 2.2, 33, -18, -16,10, 47.1, ⑨⑨,,,,,,,,,,,,,15,13,Ｂメイショウコンカｰ, 87,吉田隼, 1.8, 69,   6,   5, 4,  7.3,⑦⑨⑩
,,,,,,,,,,,,16, 5, エスケイアタック,---,川須栄, 3.1, 21, -11, -35,17,147.6, ④⑧,,,,,,,,,,,,,16, 7,Ｐヒミノオオタカ, 71,中谷雄, 2.5, 65,*  9,  -5,10, 41.4,②②③
,,,,,,,,,,,,17,12, フォルラｰヌ,---,川島信, 4.4,  5, -52, -13,12, 59.8, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,11, ヤマニンフライハイ,---,杉原誠, 4.6,  0, -52, -15,16,145.7, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,
"単勝:380円 複勝:03=160円 01=260円 04=400円 枠連:1,460円",,,,,,,,,,,,"単勝:1,680円 複勝:09=420円 16=250円 08=650円 枠連:330円",,,,,,,,,,,,"単勝:580円 複勝:01=220円 08=2,310円 13=710円 枠連:1,400円",,,,,,,,,,,,"単勝:1,930円 複勝:02=480円 10=160円 04=780円 枠連:2,480円",,,,,,,,,,,
"馬連:1,720円 ワイド:01-03=710円 03-04=1,210円 01-04=1,690円",,,,,,,,,,,,"馬連:4,900円 ワイド:09-16=1,590円 08-09=2,840円 08-16=2,170円",,,,,,,,,,,,"馬連:23,140円 ワイド:01-08=7,170円 01-13=1,830円 08-13=13,870円",,,,,,,,,,,,"馬連:3,540円 ワイド:02-10=1,090円 02-04=7,810円 04-10=2,090円",,,,,,,,,,,
"馬単:2,620円 3連複:7,070円 3連単:28,590円",,,,,,,,,,,,"馬単:13,880円 3連複:22,850円 3連単:165,870円",,,,,,,,,,,,"馬単:33,280円 3連複:141,650円 3連単:585,780円",,,,,,,,,,,,"馬単:9,080円 3連複:38,580円 3連単:173,190円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帆柱山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａイサチルホｰプ, 60,義英真,, 62,* -7,*  5, 2,  4.7, ②②, 1, 2,Ｂウインレｰベン, 75,藤田伸,, 68,   6,   2, 2,  3.6,②②②, 1, 1,Ｉサビｰナクレスタ, 63,西田雄,, 71,* 11, -10, 7, 15.6, ①①, 1,15,Ｂストロングロビン, 75,丸田恭,, 73,  -3,  15,10, 28.2, ⑦⑧
 2,12,Ｄイワヌガハナ, 52,川島信, 0.2, 61, -14,*  9, 5,  8.1, ⑨⑧, 2, 8,Ｃスリｰヴェロｰチェ, 73,高倉稜, 0.1, 71,   3,* 12, 6, 12.3,⑨⑨⑧, 2,10,Ｎナムラアッパｰ, 61,高倉稜, 0.2, 64,  -4,*  4, 9, 19.7, ⑬⑫, 2,18,Ｏヴァイサｰリッタｰ, 67,黛弘人, 0.0, 73,*  2,  10, 7, 18.8, ⑤⑤
 3, 6,Ｂプリズム, 56,バルジ, 0.3, 58, -10,   3, 1,  3.5, ⑤④, 3, 6,Ｆワンダフルワｰルド, 69,藤岡康, 0.1, 68,   4,   7, 5,  9.3,⑦⑦④, 3, 2,Ｐケｰジｰサクランボ, 57,北村友, 0.3, 61,  -8,*  6,14, 43.8, ⑮⑯, 3,10,Ｅクラウンカイザｰ, 73,国分恭, 0.0, 72,*  6,   6, 8, 19.2, ①①
 4,14,Ｃワタシダイナマイト, 53,松若風, 0.4, 57,* -7,  -1, 3,  4.7, ③③, 4, 7,Ｅルｰ, 70,丸田恭, 0.2, 67,   5,   6, 4,  8.8,⑧⑧⑦, 4,15,Ｊテイエムシングン, 62,松田大, 0.3, 63,   3,  -6,15, 64.0, ⑦⑨, 4, 9,Ｄロｰズミラクル, 73,菱田裕, 0.1, 72,  -8,  17, 3,  5.1, ⑪⑫
 5, 1,Ｆアンダリュｰサイト, 52,丹内祐, 1.1, 51, -26,*  9, 6, 14.5, ⑰⑰, 5, 3,Ｉウインステｰジ, 63,黛弘人, 0.4, 68,   6,   2, 8, 43.6,④④③, 5,11,Ｇサウンドカｰル, 65,菱田裕, 0.4, 59, -11,*  7, 8, 18.7, ⑱⑱, 5, 3,Ｐサンセットスカイ, 67,松山弘, 0.2, 72,  -7,  16, 9, 20.2, ⑫⑩
 6, 2,Ｉナミカゼ, 49,原田和, 1.1, 49, -12,  -4,11, 74.4, ⑦⑥, 6, 4,Ｄスノｰストｰム, 73,吉田隼, 0.5, 61,   4,  -1, 3,  4.9,⑤⑤⑨, 6,16,Ｅジンセイハオマツリ, 65,バルジ, 0.4, 65,* 10, -14, 2,  4.7, ③③, 6,12,Ａアドマイヤクｰガｰ, 78,丸山元, 0.4, 72, -24,* 30, 5, 10.2, ⑱⑱
 7,13,Ｍエスペランサルル, 44,古川吉, 1.1, 49, -16,   0,14,117.1, ⑪⑩, 7, 5,Ｇモシモシ, 67,松若風, 0.7, 63,   5,  -3, 7, 36.6,⑥⑥⑥, 7,12,Ｈジャストザオネスト, 64,杉原誠, 0.5, 58,  -5,  -1,11, 28.6, ⑭⑭, 7, 2,Ｋスタｰマイン, 69,古川吉, 0.5, 66,*  2,   3,11, 67.3, ③③
 8, 8,Ｇグロウミングティア, 50,岩崎翼, 1.2, 48, -24,*  5,10, 49.3, ⑯⑭, 8, 9,Ｈジンライムデザイア, 66,伴啓太, 1.3, 57,   3,  -7, 9, 70.1,⑩⑩⑩, 8,17,Ｂアラカメジョウ, 67,伴啓太, 0.5, 62,   7, -13,10, 27.7, ⑥⑤, 8, 1,Ｍベルリネッタ, 68,松若風, 0.5, 67,  -5,  10, 4,  8.7, ⑧⑦
 9,11,Ｅニシノフクオトコ, 52,丸山元, 1.2, 46, -13,  -6, 4,  5.4, ⑧⑪, 9, 1,Ａスズカロｰラｰ, 75,バルジ, 2.6, 46,   6, -34, 1,  2.5,③③⑤, 9, 3,Ｄクラウンデュナミス, 67,古川吉, 0.6, 61,   7, -14, 6, 10.9, ④④, 9,16,Ｑヒカリトリトン, 64,高倉稜, 0.5, 69, -14,  19,17,189.2, ⑮⑮
10,10,Ｈアイスイモン, 50,二本柳, 1.2, 47,* -6, -12, 7, 24.6, ①①,10,10,Ｊホトトヤエ, 57,杉原誠, 3.1, 45,*  8, -52,10,102.2,①①①,10, 6,Ｌノンブルドｰル, 62,吉田隼, 0.6, 58,   2,  -8,17,115.0, ⑧⑦, 9,11,Ｃキタサンエピソｰド, 74,小牧太, 0.5, 66,*  6,  -1, 1,  3.6, ②②
10, 9,Ｌドｰテ, 46,黛弘人, 1.2, 47, -10,  -8,12, 94.5, ⑥⑦,,,,,,,,,,,,,11, 9,Ｍビアンコカンドｰレ, 61,川須栄, 0.7, 55,  -7,  -1, 3,  9.3, ⑯⑮,11, 8,Ｉホｰプタウン, 70,バルジ, 0.5, 66,*  2,   3, 2,  4.1, ④④
12, 4,Ｒスリｰキｰノｰト, 34,丸田恭, 1.4, 44, -18,  -3,17,189.3, ⑫⑬,,,,,,,,,,,,,12, 5,Ｒケｰプオブホｰプ, 54,松若風, 0.7, 58,   1,  -8,16,106.7, ⑨⑧,12, 5,Ｎラインロバｰト, 68,嶋田純, 0.7, 63,  -2,   5,13, 73.2, ⑥⑥
13,18,Ｏニホンピロラプタｰ, 43,松田大, 1.6, 41, -18,  -6, 8, 40.1, ⑬⑫,,,,,,,,,,,,,13, 4,Ｃフィボナッチ, 67,義英真, 0.7, 55, -10,   2, 4,  9.8, ⑰⑰,13,14,Ｆホｰマンベルウィン, 73,北村友, 0.7, 66, -15,  18,16,142.7, ⑯⑯
14, 5,Ｐアｰススカイ, 43,川須栄, 1.7, 41, -22,  -3,16,173.4, ⑮⑯,,,,,,,,,,,,,14,14,Ｆサンライズテナンゴ, 65,岩崎翼, 0.8, 55,  -1,  -9,12, 35.5, ⑪⑬,14,13,Ｈヤマニンカヴァリエ, 70,丹内祐, 0.7, 65, -13,  15,14, 77.5, ⑭⑭
15,17,Ｊプロセルピナ, 48,西田雄, 1.7, 40, -21,  -5,18,265.3, ⑭⑮,,,,,,,,,,,,,15,18,Ｑシャインシュラｰク, 56,黛弘人, 0.8, 57,   2, -11,13, 39.7, ⑩⑩,15, 4,Ｌリバティｰホｰル, 68,吉田隼, 0.7, 62,  -6,   9,12, 70.3, ⑨⑨
