15年 5月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1900m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 5, 5,Ｈステｰジインパクト, 54,岩崎翼, 0.6, 57,  -2,  -6, 5, 16.0, ⑭⑭, 5, 6,Ａマルヨバクシン, 68,岩崎翼, 0.2, 62,* -7,   2, 2,  3.5, ①①, 5,13,Ｊアドマイヤレイ, 68,藤岡康, 0.1, 70,   2,* 10,11, 51.4, ⑬⑬, 5, 3,Ｂルミナスパレｰド, 78,藤岡佑, 0.4, 73,  10,   2, 2,  4.4, ⑤⑤
 6,12, ツカサブレイブ,---,柴田未, 0.8, 55,  -5,* -5,16,158.8, ⑮⑰, 6, 7,Ｂグレイトチャｰタｰ, 67,和田竜, 0.2, 64, -11,   6, 3,  3.9, ③③, 6, 6,Ｆカノヤプレジデント, 71,中村将, 0.2, 69,  -3,* 14,10, 48.5, ⑯⑯, 6,13,Ｌアサケゴマ, 69,太宰啓, 0.5, 73,   6,   6, 9, 33.0, ⑫⑨
 7, 3, サマｰロｰズ,---,太宰啓, 0.8, 54,  -5,* -5,15,122.0, ⑰⑯, 7, 8,Ｈフミノインパルス, 43,太宰啓, 0.3, 64, -15,* 11, 8, 61.1, ⑧⑧, 7, 4,Ｉゴｰザトップ, 69,太宰啓, 0.3, 71,   9,  -2, 5, 11.1, ⑦⑤, 7,12,Ａキタサンウンゲツ, 79,岩崎翼, 0.5, 75,* 15,  -5, 1,  3.8, ①①
 8, 2,Ｃメイショウアルパ, 61,城戸義, 1.0, 51,   1, -19, 7, 34.9, ④⑥, 8, 4,Ｄマコトグナイゼナウ, 65,国分優, 0.5, 61, -12,   5, 5,  8.2, ⑥⑤, 8, 8,Ａクァンタムギア, 74,藤岡佑, 0.4, 69,   9,  -2, 6, 11.5, ⑥⑥, 8,14,Ｆイノセンテス, 76,藤岡康, 0.6, 71,   3,*  9, 7, 15.8, ⑮⑮
 9,15, テイエムマテンロウ,---,小坂忠, 1.0, 51,   1, -19,13,100.0, ⑦⑦,,,,,,,,,,,,, 9,15,Ｇメイショウホウトウ, 70,酒井学, 0.4, 71,* 11,  -4, 1,  4.1, ④②, 9,15,Ｉダイリュウキセキ, 75,小林徹, 0.7, 73,* 12,  -3, 3,  4.8, ④③
10, 8,Ｊニシノクラレット, 50,高倉稜, 1.0, 54,  -2, -13, 4, 11.1, ⑩⑬,,,,,,,,,,,,,10,11,Ｎコリャコリャ, 62,岩崎翼, 0.6, 66,   0,   7,15,160.1, ⑭⑭,10, 2,Ｇガンジｰ, 76,高倉稜, 0.9, 71,   8,  -1, 5,  7.9, ⑧⑧
11,17,Ｇフェリシダｰデス, 55,藤岡康, 1.0, 52,*  2, -22, 9, 46.3, ⑤③,,,,,,,,,,,,,11,12,Ｋチュウワワンダｰ, 66,川島信, 0.8, 65,   0,   6,12, 64.8, ⑮⑮,11, 9,Ｃアルスマルカｰト, 77,中谷雄, 1.5, 65,   7,  -4,13,109.8, ⑩⑫
12, 1,Ｋエイプリルキッス, 47,加藤祥, 1.1, 51,   1, -21,12, 90.6, ③⑤,,,,,,,,,,,,,12, 2,Ｅディｰセントワｰク, 73,加藤祥, 1.4, 61,   7,  -9, 7, 16.7, ⑨⑨,12,16,Ｐブラボｰランサｰ, 63,国分優, 1.6, 62,   3,   0,15,176.9, ⑯⑯
13,11,Ｅメイショウナガヨリ, 57,酒井学, 1.1, 51,   1, -19, 6, 16.8, ⑫⑨,,,,,,,,,,,,,13, 9,Ｌパフュｰムスタｰ, 65,城戸義, 1.5, 62,  10, -13,14,147.0, ⑤⑦,13,10,Ｈマンハッタンコｰド, 76,北村友, 1.6, 64,   9,  -8,16,184.4, ⑥⑥
14, 4,Ｆミラクルナイト, 56,水口優, 1.3, 49,  -1, -21,10, 49.2, ⑧⑩,,,,,,,,,,,,,14,10,Ｍゼロワンシンジロｰ, 64,水口優, 1.6, 59,   5,  -7,16,240.1, ⑫⑫,14, 1,Ｄサトノアビリティ, 77,和田竜, 3.3, 52,* 12, -26, 4,  6.6, ③②
15,16,Ｍトウカイオリエント, 37,国分優, 1.3, 48,*  3, -28,17,245.7, ②②,,,,,,,,,,,,,15,14,Ｏミッキｰナイト, 56,高倉稜, 1.8, 60,   8, -12, 9, 32.1, ⑧⑩,15, 4,Ｎキセキノハナ, 68,城戸義, 3.7, 50,  11, -29,10, 42.3, ②⑪
16,14,Ｌラブエンジェル, 45,北村友, 1.4, 47,*  3, -30,14,113.5, ①①,,,,,,,,,,,,,16,16,Ｐリナクリスタル, 53,北村友, 3.1, 49,* 11, -28,13, 71.9, ②④,16, 7,Ｏショウナンマオ, 65,加藤祥, 3.9, 46,   7, -25,11, 57.6, ⑨⑬
17, 6, ワイドヴィンチェレ,---,岡田祥, 1.9, 45,  -3, -23,11, 68.4, ⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
単勝:170円 複勝:10=110円 13=220円 09=520円 枠連:610円,,,,,,,,,,,,単勝:610円 複勝:05=170円 01=150円 03=210円 枠連:0円,,,,,,,,,,,,単勝:610円 複勝:05=190円 07=160円 03=450円 枠連:910円,,,,,,,,,,,,"単勝:1,450円 複勝:08=530円 11=2,280円 06=1,500円 枠連:2,300円",,,,,,,,,,,
"馬連:640円 ワイド:10-13=320円 09-10=740円 09-13=2,130円",,,,,,,,,,,,"馬連:1,060円 ワイド:01-05=440円 03-05=720円 01-03=660円",,,,,,,,,,,,"馬連:1,420円 ワイド:05-07=580円 03-05=1,620円 03-07=1,380円",,,,,,,,,,,,"馬連:100,830円 ワイド:08-11=21,990円 06-08=9,670円 06-11=30,990円",,,,,,,,,,,
"馬単:860円 3連複:3,830円 3連単:10,550円",,,,,,,,,,,,"馬単:2,500円 3連複:3,040円 3連単:15,220円",,,,,,,,,,,,"馬単:2,990円 3連複:6,320円 3連単:26,860円",,,,,,,,,,,,"馬単:168,240円 3連複:811,320円 3連単:6,608,670円",,,,,,,,,,,
