15年 6月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 6月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝3100m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ2100m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲村ヶ崎特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａレディゴｰラウンド, 62,柴山雄,, 57,   4,*-11, 2,  3.6, ⑤⑤, 1,10, サナシオン,,五十嵐,,,,, 3,  6.0,①①①, 1,10,Ｏリｰガルプレゼンス, 63,柴山雄,, 77,   8,* 15, 1,  3.4,⑯⑮⑮, 1, 3,Ｃマロｰブルｰ, 83,戸崎圭,, 89,*  1,* 17, 1,  2.7,②②③
 2, 6,Ｊナスノマジック, 50,津村明, 0.1, 58,   3,* -8, 9, 36.8, ⑨⑧, 2, 4, グリッタｰウイング,,森一馬,212.8,,,, 6, 19.1,⑥⑤④, 2, 6,Ｃワトソンクリック, 77,内田博, 0.2, 77,   9,* 11, 4,  8.1,⑭⑬⑪, 2, 5,Ｄロンギングゴｰルド, 82,横山典, 0.3, 88,  -3,* 20, 5, 11.3,⑦⑧⑧
 3,12,Ｂトミケンチャダル, 61,三浦皇, 0.2, 56,   1,* -9, 1,  2.5, ⑩⑩, 3, 2, テｰオｰゼウス,,佐久間,212.9,,,,12, 81.9,⑤④③, 3,15,Ｌヘイロｰフォンテン, 71,三浦皇, 0.2, 77,* 11,   5, 8, 21.6,②②②, 3, 2,Ｅキングストｰン, 81,内田博, 0.3, 83,*  2,   8, 4,  5.6,①①①
 4,10,Ｈオランジュバトｰ, 53,江田照, 0.6, 55,*  9, -23, 7, 21.1, ②②, 4, 5, カウウェラ,,浜野谷,213.0,,,, 5, 17.3,②②②, 4,12,Ｄキネオフォルツァ, 77,北村宏, 0.3, 76,* 11,   5, 2,  4.4,⑦③③, 4, 7,Ａダイワリベラル, 86,北村宏, 0.4, 83,*  1,   8, 3,  4.8,③③②
 5,15,Ｄエスティルンバ, 56,菅原隆, 0.6, 54,   4, -14, 5, 16.5, ⑦⑦, 5,13, ウォンテッド,,高田潤,213.4,,,, 2,  3.8,⑦⑦⑦, 5, 1,Ｅコスモアルマク, 76,丹内祐, 0.9, 72,   9,   4,10, 27.6,⑨⑩⑩, 5, 4,Ｆショウナンマルシェ, 76,オｰル, 0.7, 82,  -1,  11, 6, 17.2,⑥⑥⑦
 6, 7,Ｃドリｰムメモリｰ, 57,内田博, 0.7, 54,*  9, -24, 3,  5.5, ①①, 6,11, タナトス,,白浜雄,213.8,,,, 1,  2.2,③③⑤, 6, 9,Ｆコクリュウノマイ, 76,勝浦正, 0.9, 73,  10,   1, 7, 14.1,④⑤⑤, 6, 6,Ｈタブレットピｰシｰ, 71,田中勝, 0.7, 83,   0,  10, 7, 25.1,④④⑥
 7,14,Ｆハジメノイッポ, 54,丸田恭, 1.3, 47,   6, -25,10, 37.5, ④④, 7, 9, テイエムシシｰポス,,小坂忠,214.0,,,,13,166.5,⑧⑨⑥, 7, 4,Ｈシップウ, 75,吉田隼, 1.1, 71,   9,   4,12, 51.4,⑩⑫⑫, 7, 9,Ｂヴェラヴァルスタｰ, 85,田辺裕, 0.9, 77,*  1,   4, 2,  3.5,⑧⑦④
 8, 9,Ｎミガｰナワン, 34,石川裕, 1.3, 51,   7, -26, 8, 24.1, ③③, 8, 6, ラガｰトモヒｰロ,,北沢伸,214.3,,,, 7, 24.8,⑨⑧⑨, 8, 5,Ｋオｰマイホｰス, 72,石川裕, 1.5, 70,  10,  -4,15,103.0,③④④, 8, 8,Ｇロｰドハリケｰン, 75,蛯名正, 1.0, 80,  -3,  10, 8, 36.3,⑨⑨⑨
 9, 3,Ｍミスエレキング, 43,木幡初, 1.9, 43,  -3, -18,13, 95.0, ⑭⑭, 9, 7, オジュウチョウサン,,山本康,214.6,,,, 4,  8.0,④⑥⑧, 9,13,Ａグラスプリマ, 81,吉田豊, 1.5, 67,   9,  -3, 3,  6.3,⑫⑧⑧, 9, 1,Ｉビｰムライフル, 69,勝浦正, 1.3, 74,  -1,   3, 9,115.5,⑤⑤⑤
