15年 8月 9日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 8月 9日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大倉山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａスタｰオブペルシャ, 54,ルメｰ,, 56, -18,*  6, 1,  2.9,⑧⑧⑥, 1, 3,Ｂビバリｰヒルズ, 63,横山典,, 62,  -7,*  1, 1,  4.0, ⑥⑤, 1, 2,Ｅサザンライツ, 71,福永祐,, 73,   3,   4, 3,  6.7, ⑥⑤, 1,12,Ｇダテノハクトラ, 78,菱田裕,, 77,*  8,   6, 3,  5.5,④②①
 2, 1,Ｄプレイヤｰサムソン, 45,四位洋, 0.1, 56, -18,*  6, 2,  3.4,⑦⑦⑧, 2, 2,Ａマｰシフルハｰト, 67,福永祐, 0.2, 61,  -5,  -1, 4,  7.3, ④④, 2,15,Ｃアルティマブラッド, 74,池添謙, 0.0, 73,   3,   4, 4,  7.6, ⑦⑧, 2, 3,Ｂセトノプロミス, 79,柴山雄, 0.0, 75,*  7,   8, 5,  8.4,⑥③③
 3, 4,Ｃジョルジュサンク, 45,吉田隼, 0.1, 50,*-14,  -4, 3,  3.7,①①①, 3, 6,Ｆスｰパｰプリンセス, 58,田中博, 0.4, 56,* -5,  -7, 3,  6.0, ②②, 3, 4,Ｂエクシｰドリミッツ, 75,加藤祥, 0.1, 72,* 13,  -8, 2,  6.0, ①①, 3, 5,Ｈハナズリベンジ, 76,ルメｰ, 0.0, 79,   6,  11, 1,  2.9,⑦⑨⑦
 4, 6,Ｂフィｰルドシャルム, 52,池添謙, 0.9, 40,*-14, -14, 4,  7.4,②②②, 4,12,Ｈグレイスフルアｰト, 55,柴山雄, 0.4, 56,  -9,  -3, 6, 10.2, ⑧⑦, 4,11,Ｇカレンステイシｰ, 71,ルメｰ, 0.3, 70,   6,  -3, 1,  3.2, ⑤⑥, 4, 6,Ｃリバｰソウル, 79,福永祐, 0.1, 77,   7,   8, 4,  7.5,③⑤⑤
 5, 3,Ｅマイネルゴｰル, 43,丹内祐, 1.4, 35, -16, -17, 5, 14.1,④④④, 5,16,Ｇハクサンワｰルド, 55,井上敏, 0.4, 56, -10,  -2,14,109.0, ⑪⑪, 5, 1,Ａウエスタンユｰノｰ, 77,横山和, 0.3, 69,   7,  -4, 6,  9.5, ④④, 5, 9,Ｉコクリュウノマイ, 74,丸田恭, 0.1, 75,   7,   8, 6, 13.6,②④④
 6, 7,Ｊヒットマン, 29,松田大, 1.5, 36, -17, -18, 8, 83.9,⑤⑤⑤, 6,11,Ｏミュゼフロｰレンス, 45,丸山元, 0.6, 55, -17,*  2,11, 53.0, ⑮⑮, 6,13,Ｎサクラヴィオｰラ, 62,柴山雄, 0.4, 68,  -5,*  6,11, 58.0, ⑭⑯, 6, 4,Ｄライオンズバイツ, 78,四位洋, 0.2, 80,   2,* 15, 8, 24.1,⑫⑫⑫
 7, 5,Ｋサクセスボｰイ, 29,井上敏, 1.5, 42, -24,  -3,10,196.5,⑩⑪⑪, 7, 8,Ｃダンヴィル, 61,城戸義, 0.6, 53,* -2, -12, 7, 10.8, ①①, 7,10,Ｈハッシュ, 69,藤岡康, 0.4, 69,   7,  -6, 5,  8.9, ③②, 7, 1,Ｅメイショウホウトウ, 78,藤岡康, 0.6, 73,   6,   6, 9, 24.1,⑧⑧⑥
 8,10,Ｆシゲルムツゴロウ, 37,柴山雄, 1.9, 29,*-14, -28, 7, 47.9,⑪③③, 8,10,Ｅバニラマカロン, 60,加藤祥, 0.6, 53,* -5, -10, 5,  9.8, ③③, 8, 5,Ｉアルトゥｰナ, 68,吉田隼, 0.4, 69,  -5,*  7,14, 85.1, ⑬⑫, 8, 2,Ａトゥルッリ, 81,勝浦正, 0.6, 73,   5,   8, 2,  4.3,⑨⑩⑪
