15年 2月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 2月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ2100m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,16,Ｍマイタｰン, 38,大庭和, 1.2, 47, -15,*  1,13,273.1, ⑮⑮, 9,12, トｰセンセカイオｰ,,小野寺,205.9,,,, 6, 23.2,⑫⑨⑧, 9, 3,Ｊラゴディラゴライ, 71,石橋脩, 1.4, 68,   3,   5, 7, 18.5,⑫⑮⑭, 9, 1,Ｌシｰクレットパス, 75,石川裕, 0.5, 76,  11,   6,12, 51.4,⑨⑧⑨
10, 1,Ｊスプリｰムゴｰルド, 43,北村宏, 2.0, 44,  -6, -15, 5, 11.5, ⑦⑨,10, 7, タイヨウロマン,,金子光,206.4,,,,12,149.1,⑪⑬⑬,10, 9,Ｇファイブタブレット, 72,江田照, 1.5, 67,*  8,  -8, 6, 16.8,②②②,10, 8,Ｎキネオワｰルド, 73,四位洋, 0.6, 76,  10,  10, 9, 37.6,⑮⑮⑮
11, 9,Ｅスリルオブジョイ, 52,大野拓, 2.4, 38,  -7, -20, 7, 20.0, ⑨⑩,11, 2, クリノキングムｰン,,平沢健,206.5,,,,10, 55.7,⑧⑪⑨,11, 4,Ｋデルマカマイタチ, 68,井上敏, 2.3, 63,   1,   2,14,167.2,⑮⑯⑮,11,16,Ｉカノン, 76,後藤浩, 0.8, 70,* 14,  -7, 8, 37.1,②②③
12, 5,Ｆサノモモ, 51,田辺裕, 2.5, 40,  -5, -20, 6, 16.1, ⑧⑧,12, 6, クラウンビション,,上野翔,207.5,,,,14,349.0,⑬⑫⑫,12,11,Ｐミュゼエクスプレス, 59,柴山雄, 2.4, 61,   6, -11,15,197.3,⑤⑤⑥,12, 3,Ｈルミナスレッド, 77,江田照, 1.0, 70,  12,  -5,15, 85.9,⑤⑤⑤
13, 6,Ｉナンヨｰディンプル, 48,石川裕, 2.8, 36,* -3, -26,12,157.4, ①③,13,11, スマｰトリバティｰ,,熊沢重,207.7,,,, 4,  6.9,②⑦⑪,13, 5,Ｃヘイロｰフォンテン, 77,戸崎圭, 2.5, 61,*  9, -18, 3,  5.9,①①①,13, 9,Ｆアナンジュパス, 80,大野拓, 1.0, 72,  10,   4,13, 79.0,⑭⑭⑭
14,12,Ｎサンエバレット, 34,松岡正, 3.5, 28, -13, -22,14,274.0, ⑭⑭,14,10, タカラキャメロン,,蓑島靖,207.9,,,,13,315.2,⑭⑭⑭,14,14,Ｍネオヴァンデロア, 65,北村宏, 3.3, 56,   5, -18,13, 80.9,⑬⑩⑨,14,15,Ｊサトノスｰペリア, 76,松岡正, 1.4, 68,* 14, -14,16,106.4,④④④
15, 4,Ｏマスココット, 28,木幡初, 4.1, 28, -29,  -8,16,496.1, ⑯⑯,,,,,,,,,,,,,15, 8,Ｈアプリコｰゼ, 72,田中勝, 4.5, 50,   4, -26, 8, 18.9,⑥⑧⑪,15, 5,Ｐブランクヴァｰス, 73,三浦皇, 1.6, 67,   8,   0,10, 38.8,⑯⑯⑯
16,14,Ｋセトハニｰ, 40,伊藤工, 5.3, 15,* -3, -49, 9, 49.8, ③④,,,,,,,,,,,,,16, 2,Ｎステラストリｰム, 65,石川裕, 6.8, 40,  -2, -31,10, 35.0,⑧⑭⑯,16,14,Ｃファルスタｰ, 82,内田博, 1.7, 65,  12, -14,14, 83.7,⑦⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,
単勝:190円 複勝:13=120円 07=190円 08=180円 枠連:430円,,,,,,,,,,,,単勝:600円 複勝:01=150円 05=110円 08=160円 枠連:610円,,,,,,,,,,,,"単勝:1,400円 複勝:06=270円 16=160円 07=130円 枠連:1,070円",,,,,,,,,,,,単勝:510円 複勝:02=160円 12=110円 07=510円 枠連:440円,,,,,,,,,,,
馬連:730円 ワイド:07-13=350円 08-13=370円 07-08=690円,,,,,,,,,,,,馬連:620円 ワイド:01-05=230円 01-08=470円 05-08=260円,,,,,,,,,,,,"馬連:3,080円 ワイド:06-16=980円 06-07=500円 07-16=270円",,,,,,,,,,,,"馬連:490円 ワイド:02-12=220円 02-07=1,790円 07-12=1,010円",,,,,,,,,,,
"馬単:1,070円 3連複:1,680円 3連単:4,970円",,,,,,,,,,,,"馬単:1,660円 3連複:990円 3連単:5,630円",,,,,,,,,,,,"馬単:8,540円 3連複:1,880円 3連単:20,830円",,,,,,,,,,,,"馬単:1,390円 3連複:3,590円 3連単:21,130円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 8R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白嶺ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6, ミッキｰドラマ,---,横山典,, 67,  -8,* 14, 2,  3.8, ⑦⑥, 1, 1,Ｂクインズラピス, 58,蛯名正,, 64,   0,*  7, 1,  3.0,⑦⑦⑦, 1,11,Ｌカレンリスベット, 60,蛯名正,, 75,* -7,   8, 7, 26.1,①①①, 1, 5,Ａサウンドトゥルｰ, 89,大野拓,, 84,  -1,* 22, 2,  3.6, ⑭⑭
 2, 9, マｰククロップ,---,村田一, 0.2, 66,* -6,*  9,12,122.5, ④③, 2, 3,Ｄシｰドパｰル, 57,石川裕, 0.2, 61,  -1,*  7, 6, 13.3,⑩⑩⑩, 2, 5,Ｄマイネルイルミナル, 72,柴田大, 0.0, 78,  -9,  13, 4,  5.4,②③④, 2, 4,Ｆブラインドサイド, 84,四位洋, 0.1, 87,   1,* 17, 5, 14.7, ⑨⑨
 3,14, グランアラミス,---,大野拓, 0.4, 65,  -7,   8, 3,  7.9, ⑤⑤, 3, 6,Ｌラッシュアタック, 51,三浦皇, 0.2, 60,   0,   4, 2,  4.2,⑧⑧⑧, 3,16,Ａウインオリアｰト, 75,戸崎圭, 0.1, 76, -11,  16, 1,  4.0,⑧⑨⑧, 3,13,Ｄシンゼンレンジャｰ, 85,田中勝, 0.2, 82,   1,  16,11, 44.6, ⑧⑧
 4,15, ルｰルソヴァｰル,---,蛯名正, 1.1, 60, -11,   7, 1,  1.8, ⑪⑩, 4, 9,Ａエフティベス, 61,大野拓, 0.3, 58,   1,  -1, 5, 12.4,⑤⑥⑥, 4, 1,Ｊサウンドメモリｰ, 63,松岡正, 0.1, 80, -12,* 18, 6, 15.8,⑨⑦⑨, 4,16,Ｃピンポン, 85,戸崎圭, 0.3, 80,   0,  17, 1,  3.3, ⑫⑪
 5, 8, バトルヴィゴｰレ,---,石川裕, 1.2, 57,* -5,  -1, 8, 57.5, ②②, 5,14,Ｇクラウンジｰニアス, 53,内田博, 0.3, 62,  -3,* 10,11, 59.1,⑭⑭⑭, 5, 7,Ｂナイフリッジ, 75,横山和, 0.1, 79, -15,* 23, 9, 47.8,⑭⑪⑬, 5, 6,Ｂナンヨｰマｰク, 88,蛯名正, 0.5, 77,*  5,   8, 4,  8.1, ①①
 6, 5, ダイリュウスタｰ,---,石橋脩, 1.6, 56, -14,   7, 7, 39.0, ⑭⑭, 6, 2,Ｋスプレンデレ, 51,戸崎圭, 0.3, 60,  -1,*  7, 7, 20.4,⑨⑨⑨, 6, 3,Ｉディｰルフロｰ, 65,柴山雄, 0.3, 74, -11,  13, 8, 47.3,⑥⑤⑤, 6,15,Ｋオソレイユ, 81,松岡正, 0.5, 77,   3,  11,13, 75.7, ⑥⑥
 7, 3, トウショウデュエル,---,横山和, 1.7, 55,  -7,  -4,11, 99.1, ③④, 7, 8,Ｊベルメｰル, 51,吉田豊, 0.4, 58,*  5,  -9,10, 47.6,②①①, 7,15,Ｆサｰストンコラルド, 69,川田将, 0.4, 71,* -8,   5, 3,  4.7,④②③, 7,10,Ｍオリオンザジャパン, 77,田辺裕, 0.6, 78,   0,  14, 3,  5.4, ⑬⑫
 8,10, マセドニアン,---,武士沢, 2.3, 49, -12,  -1,13,155.5, ⑨⑪, 8, 4,Ｆレッドベリンダ, 54,北村宏, 0.4, 59,   3,  -3, 3,  4.5,③④④, 8, 6,Ｍタイダルベイスン, 59,北村宏, 0.4, 75, -12,  14, 2,  4.3,⑦⑧⑩, 8, 1,Ｉマヤノオントロジｰ, 82,石川裕, 0.6, 79,  -1,  16,10, 32.7, ⑯⑯
 9,11, ソヴｰルトウショウ,---,吉田豊, 3.0, 44, -10,  -9, 9, 60.4, ⑩⑨, 9,13,Ｅアイリｰグレイ, 57,江田照, 0.4, 60,  -1,   5,12, 61.5,⑫⑪⑪, 9, 9,Ｋミラクルルｰジュ, 62,田辺裕, 0.4, 74, -12,  14,11, 67.6,⑩⑫⑪, 9, 9,Ｊセイカフォルテ, 82,石橋脩, 0.8, 77,  -1,  15,16,242.3, ⑮⑮
10,12, サスナｰアディｰン,---,柴田大, 3.1, 44, -13,  -8, 5, 15.6, ⑫⑫,10,11,Ｈマイネルプロンプト, 53,柴田大, 0.6, 57,   3,  -8, 4,  8.3,⑥③③,10, 2,Ｃファｰストオｰサｰ, 73,江田照, 0.7, 72, -15,  16,10, 63.7,⑮⑮⑭,10,14,Ｈダンシングミッシｰ, 84,吉田豊, 0.8, 73,   2,   9, 8, 23.2, ⑤⑤
11, 7, フヨウシデンカイ,---,柴山雄, 3.4, 41, -18,  -3,10, 87.5, ⑮⑮,11,12,Ｉマリｰズラン, 51,柴山雄, 0.7, 55,  -3,   2,13, 97.8,⑪⑬⑫,11,12,Ｇシンガン, 67,ベリｰ, 0.8, 68, -14,  10, 5,  5.7,⑬⑬⑫,11,12,Ｇイｰスタｰパレｰド, 84,柴田大, 0.9, 76,   3,   7, 7, 17.6, ③③
12,13, ビヨンドザスカイ,---,江田照, 3.4, 40,  -8, -16, 6, 34.9, ⑧⑦,12,15,Ｍアルファキンバレｰ, 48,嘉藤貴, 0.7, 57,  -3,   4,15,291.6,⑬⑫⑬,12,10,Ｅドリｰムリヴァｰル, 70,大庭和, 0.9, 62,* -6,  -4,12, 72.9,⑫⑩②,12, 3,Ｅスズカヴィグラス, 84,三浦皇, 1.4, 72,   0,   7, 6, 17.1, ⑪⑩
13, 2, ウイニングハｰト,---,松岡正, 3.9, 38, -22,  -2,15,179.7, ⑯⑯,13, 5,Ｃサンヨｰク, 58,松岡正, 1.1, 52,   3, -13, 8, 27.7,①⑤⑤,13, 8,Ｎニシノカザブエ, 58,井上敏, 0.9, 65, -11,   3,14,163.6,③④⑥,13, 2,Ｏティアップレｰヴ, 75,伊藤工, 1.5, 71,   0,   7,12, 51.2, ⑩⑬
14, 4, ショウナンカブト,---,後藤浩, 4.1, 33,* -5, -26, 4,  9.2, ①①,14,10,Ｎイアペトス, 48,武士沢, 1.8, 44,*  4, -28,14,257.6,④②②,14,13,Ｈラグジｰドライブ, 67,伊藤工, 1.1, 71, -19,* 19,13,134.8,⑯⑯⑯,14, 8,Ｎアｰルデュラン, 76,北村宏, 1.6, 70,   3,   1,14, 80.5, ④④
15, 1, シャトｰボルト,---,井上敏, 4.3, 33,  -9, -23,16,271.4, ⑥⑧,15,16,Ｐドクタｰミルズ, 43,木幡初, 2.1, 42,  -5, -11,16,448.7,⑮⑮⑮,15,14,Ｏマイカｰニバル, 44,武士沢, 1.5, 60, -11,  -5,16,329.3,⑤⑥⑦,15,11,Ｌダノンハラショｰ, 80,大庭和, 2.0, 66,   1,   1,15,146.6, ⑦⑦
16,16, トｰセンバンビｰナ,---,菅原隆, 6.0, 20, -13, -34,14,163.3, ⑬⑬,16, 7,Ｏマルス, 43,横山典, 3.1, 31, -10, -18, 9, 31.9,⑯⑯⑯,16, 4,Ｐホワイトチェイサｰ, 39,内田博, 1.8, 60, -16,   3,15,169.4,⑪⑭⑮,16, 7,Ｐスザク, 73,内田博, 2.7, 60,*  4, -10, 9, 25.7, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-3),,,,,,,,,,,
"単勝:380円 複勝:06=180円 09=1,800円 14=240円 枠連:7,820円",,,,,,,,,,,,単勝:300円 複勝:01=140円 03=250円 06=150円 枠連:490円,,,,,,,,,,,,"単勝:2,610円 複勝:11=590円 05=190円 16=160円 枠連:690円",,,,,,,,,,,,単勝:360円 複勝:05=170円 04=410円 13=930円 枠連:740円,,,,,,,,,,,
"馬連:17,430円 ワイド:06-09=3,940円 06-14=560円 09-14=7,380円",,,,,,,,,,,,"馬連:1,810円 ワイド:01-03=570円 01-06=370円 03-06=1,040円",,,,,,,,,,,,"馬連:5,270円 ワイド:05-11=1,780円 11-16=1,600円 05-16=390円",,,,,,,,,,,,"馬連:1,890円 ワイド:04-05=910円 05-13=2,690円 04-13=8,390円",,,,,,,,,,,
"馬単:30,090円 3連複:31,820円 3連単:211,040円",,,,,,,,,,,,"馬単:2,790円 3連複:2,850円 3連単:13,660円",,,,,,,,,,,,"馬単:12,700円 3連複:5,530円 3連単:51,530円",,,,,,,,,,,,"馬単:2,920円 3連複:36,160円 3連単:137,450円",,,,,,,,,,,
■ 3R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ゆりかもめ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｈブラインドタッチ, 49,戸崎圭,, 57,  -2,   1, 4,  7.4, ⑦⑦, 1,13,Ｂアジアンテｰスト, 72,ベリｰ,, 77,*  8,   9, 1,  2.0, ③③, 1, 4,Ｋヴェラヴァルスタｰ, 59,後藤浩,, 83, -13,* 29, 5,  9.1,⑦⑩⑩, 1,13,Ｂボンジュｰルココロ, 77,ベリｰ,, 80,   8,   9, 8, 13.4, ⑥⑦
 2, 7,Ａカズノテナンゴ, 65,吉田豊, 0.1, 54,  -1,  -1, 1,  3.1, ⑤⑤, 2, 8,Ｃカネｰタ, 68,石川裕, 0.5, 74,   6,   7, 9, 40.9, ⑤⑤, 2,12,Ｄタンタアレグリア, 68,蛯名正, 0.0, 85, -13,  27, 2,  4.2,⑫⑨⑨, 2, 9,Ｄアンブリッジ, 76,松岡正, 0.0, 82,* 14,   1, 3,  7.0, ①①
 3, 8,Ｊタピゴン, 48,蛯名正, 0.1, 57,  -2,   1, 9, 27.3, ⑫⑩, 3, 6,Ｆクワドルｰプル, 64,内田博, 0.5, 75,   5,   9, 5, 18.7, ⑥⑦, 3, 7,Ｉスワｰヴジョｰジ, 62,四位洋, 0.0, 87, -13,* 30, 3,  5.3,⑪⑪⑪, 3, 1,Ｃカシノピカチュウ, 77,三浦皇, 0.1, 79,   5,* 12, 5,  9.5, ⑩⑩
 4, 9,Ｇトｰセンヌｰヴォｰ, 51,田中勝, 0.2, 58,  -3,   1,10, 32.6, ⑪⑫, 4, 2,Ｈポムフィリア, 63,戸崎圭, 0.6, 73,   0,* 15, 3,  6.6, ⑫⑭, 4, 8,Ａフォワｰドカフェ, 74,田中勝, 0.0, 85, -13,  27, 6, 12.0,⑤⑦⑦, 4,10,Ｅリｰサルウェポン, 76,戸崎圭, 0.1, 79,   4,* 13, 2,  5.1, ⑫⑪
 5,14,Ｉシゲルナマハゲ, 49,江田照, 0.6, 54,  -4,   1,15,242.4, ⑭⑭, 5,15,Ａモンサンビアンカ, 80,横山典, 0.9, 69,   2,* 10, 2,  3.4, ⑬⑫, 5, 2,Ｈポトマックリバｰ, 63,戸崎圭, 0.1, 88, -14,* 33, 4,  6.8,⑩⑬⑬, 5, 5,Ｌシｰギリヤガｰル, 69,石川裕, 0.2, 77,   8,   6,12, 33.5, ⑦⑥
 6, 2,Ｃノｰブルクリスタル, 60,内田博, 0.6, 53,  -3,  -3, 6, 15.5, ⑩⑪, 6, 9,Ｋオｰロラッシュ, 60,田辺裕, 1.0, 70,   3,   7, 7, 28.7, ⑪⑨, 6, 3,Ｃデバイスドライバｰ, 68,北村宏, 0.4, 84, -14,  27, 7, 18.0,⑭⑭⑭, 6,15,Ｆボブキャット, 74,伊藤工, 0.3, 77,  10,   2, 4,  7.4, ④④
 7, 5,Ｅキャプテンバロｰズ, 56,田辺裕, 0.9, 50,*  0, -11, 3,  5.2, ①①, 7, 3,Ｄマハロマナ, 66,石橋脩, 1.6, 66,*  9,  -6, 6, 22.6, ①①, 7,14,Ｇトｰセンナチュラル, 65,横山典, 0.7, 77, -14,  22,11, 65.8,⑬⑫⑫, 7,14,Ａアンジェリック, 77,横山典, 0.4, 74,   1,* 13, 9, 17.2, ⑬⑮
 8,12,Ｌズコット, 46,北村宏, 0.9, 51,* -1, -10,11,131.7, ④④, 8,11,Ｅサウスリュウセイ, 64,田中勝, 1.6, 66,   4,   1,10, 41.6, ⑨⑩, 8,15,Ｌリアンドジュエリｰ, 57,柴山雄, 0.8, 72, -11,  13,10, 24.7,⑨⑥⑥, 8,11,Ｋキンシノキセキ, 69,蛯名正, 0.6, 73,   4,   6, 7, 11.7, ⑪⑫
 9, 1,Ｐロｰレルウラノス,-20,柴山雄, 1.2, 49, -13,*  8, 5, 13.1, ⑯⑮, 9, 1,Ｇアルマクレヨン, 63,北村宏, 1.9, 64,   7,  -6, 4, 11.9, ④④, 9, 5,Ｊプレイヤｰハウス, 60,村田一, 0.8, 74, -12,  16, 9, 23.1,⑧⑧⑧, 9, 3,Ｉゴｰルドカルラ, 73,大野拓, 0.6, 72,   3,   9,10, 26.6, ⑭⑬
10, 3,Ｍオメガプレイヤｰ, 42,大野拓, 1.3, 48,  -4,  -7, 8, 24.4, ⑬⑬,10, 7,Ｉリタｰンストロｰク, 62,吉田豊, 2.1, 60,   5,  -6,13,134.8, ⑧⑥,10, 9,Ｆエトランドル, 66,内田博, 1.0, 76, -16,  21, 1,  3.6,⑮⑮⑮,10,12,Ｈプロスペラスマム, 73,井上敏, 0.7, 72,* 13,  -7,14,134.1, ②②
11,13,Ｄゴｰルドクェスト, 57,木幡初, 1.3, 48,*  0, -13, 7, 21.6, ②②,11,16,Ｊケモノタイプ, 61,井上敏, 2.4, 59,   2,  -4,12,111.3, ⑭⑬,11, 6,Ｂオトコギイッポン, 68,江田照, 1.1, 67, -12,   8, 8, 21.7,②④④,11, 6,Ｎネオザミスティック, 69,木幡初, 0.8, 71,  10,  -4,15,299.8, ③③
12, 6,Ｋダンスオｰレ, 47,木幡初, 1.4, 47,  -2, -12,12,149.3, ⑥⑥,12,12,Ｌソリッドアクシス, 57,後藤浩, 2.8, 55,   3,  -9, 8, 34.6, ⑩⑪,12,16,Ｎコスモアルマク, 52,柴田大, 1.3, 64,*-10,   1,13,171.0,⑥③③,12, 7,Ｍコスモエルデスト, 69,柴田大, 0.8, 72,   9,  -3, 6, 11.6, ⑤⑤
13,10,Ｏビカムスタｰ, 38,横山和, 1.8, 50, -15,*  6,14,209.8, ⑮⑯,13,10,Ｎカシノマラドｰナ, 55,木幡初, 3.1, 54,   5, -14,14,516.8, ⑦⑧,13,10,Ｍトｰセンアｰネスト, 53,菅原隆, 1.4, 62,*-10,   1,14,222.0,③②②,13, 4,Ｏレッドガルシア, 66,吉田豊, 0.8, 71,   3,   6,13, 98.0, ⑮⑭
14, 4,Ｆマタンギ, 54,石川裕, 3.3, 33,  -2, -27,13,167.4, ⑨⑨,14, 5,Ｍソワンドタイガｰ, 57,松岡正, 3.4, 51,*  8, -21,11, 83.7, ②②,14,11,Ｅノｰスヒｰロｰ, 66,吉田豊, 3.0, 45,*-10, -23,12,147.5,①①①,14, 2,Ｇエイシンソルティｰ, 74,川田将, 1.1, 67,   6,  -3, 1,  4.0, ⑧⑧
