15年 5月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,15年 5月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝2890m 4歳上未勝利 定量,,,,,,,,,,,,■ 4R  芝2890m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ゆきつばき賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, キングブラｰボ,,森一馬,,,,, 2,  3.6,⑤①①, 1, 2, タナトス,,白浜雄,,,,, 1,  2.8,⑤⑥⑥, 1,11,Ａナリタロック, 76,義英真,, 63,   0,   5, 2,  3.3, ⑥⑥, 1,15,Ｃヤマニンマンドｰル, 68,鮫島克,, 68,  -8,*  7, 3,  7.6, ⑩⑩
 2, 4, タイヨウロマン,,金子光,188.9,,,, 5,  8.5,⑥⑤③, 2, 8, ラステラ,,浜野谷,187.0,,,, 6, 15.3,④③③, 2, 6,Ｆリッシンロケット, 67,木幡初, 0.0, 63,  -6,* 10, 5, 10.1, ⑩⑩, 2,10,Ｅトロピカルガｰデン, 65,津村明, 0.3, 62,  -4,  -1, 6, 10.6, ⑤④
 3, 2, ジャマスルナ,,石神深,189.2,,,,10, 46.4,②③⑤, 3, 3, ハヤブサゴッド,,草野太,187.4,,,,11, 31.3,③④④, 3, 8,Ｃスイｰトガｰデン, 70,嶋田純, 0.0, 64,*  5,   0, 1,  3.2, ②②, 3, 2,Ａエリｰティアラ, 70,宮崎北, 0.3, 62,*  1,  -7, 2,  4.3, ①①
 4, 9, クリノキングムｰン,,平沢健,189.8,,,, 3,  5.5,③⑦⑦, 4, 5, タイセイジｰニアス,,林満明,187.6,,,,12, 48.1,①①①, 4, 9,Ｈアイネクライネ, 63,中井裕, 0.2, 63,   0,   3, 7, 23.8, ⑤④, 4,14,Ｄデュアルメジャｰ, 66,吉田隼, 0.4, 62, -11,*  4, 1,  3.0, ⑫⑬
 5, 5, ユｰルドゥｰ,,上野翔,189.9,,,,14,144.5,⑭⑩⑩, 5,12, ダンツミュｰタント,,森一馬,187.9,,,, 4,  7.1,⑥⑦⑦, 5, 2,Ｊユキノマルガリｰタ, 61,花田大, 0.5, 59,   0,   0,12, 71.7, ④③, 5, 4,Ｎメジャｰガラメキ, 55,松田大, 0.5, 60,  -3,  -5, 5,  9.8, ③③
 6, 8, シャドウカラｰズ,,山本康,190.5,,,, 6, 10.4,④②②, 6,14, グリッタｰウイング,,西谷誠,188.2,,,, 7, 15.4,⑪⑨⑧, 6, 5,Ｌジギｰスンナｰ, 57,森一馬, 0.5, 59,*  5,  -4,10, 50.5, ①①, 6,11,Ｇアルマクレヨン, 63,勝浦正, 0.5, 61, -14,*  5, 8, 18.4, ⑯⑮
 7, 1, キｰプトライン,,浜野谷,190.6,,,, 7, 14.4,⑦⑧⑧, 7, 6, ラガｰトモヒｰロ,,中村将,188.4,,,,10, 22.6,⑨⑧⑩, 7, 7,Ｄナルミチャン, 69,杉原誠, 0.5, 57,  -9,*  8, 9, 39.7, ⑫⑫, 7, 9,Ｌヘニｰスウィフト, 59,西田雄, 0.6, 59, -10,   0,12, 39.9, ⑪⑪
 8,12, ダノンウィスラｰ,,植野貴,191.3,,,, 4,  7.2,①⑥⑥, 8,13, オｰヴァｰジョイド,,北沢伸,188.4,,,, 2,  5.6,②②②, 8, 1,Ｂジョバイロ, 70,松若風, 0.6, 59,  -4,   3, 3,  4.3, ⑨⑨, 8,12,Ｂトゥルｰストｰリｰ, 69,高倉稜, 0.8, 56,  -6,  -7, 4,  9.3, ⑦⑥
