07年 9月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 1日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.2,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■ 7R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,
 8,14,Ｌエｰシンダカｰポ, 32,福永祐, 1.4, 50,  -3,  -8, 5, 14.4, ⑥⑥, 8, 2,Ｍヴィゼ, 37,吉田隼, 0.8, 50,   2, -14, 6, 19.3,⑨⑫⑫, 8, 5,Ｄリトルプリンス, 67,松岡正, 1.0, 61,   1,   1, 7, 19.0,⑫⑩⑧, 8, 7,Ｅダイワバンディット, 82,北村宏, 1.1, 69,   0,  13, 4, 14.9, ⑧⑦
 9,15,Ｄマッシュアップ, 49,安藤光, 1.6, 47,  -2, -13, 4, 12.1, ③④, 9,16,Ｊメジロミラク, 39,吉田豊, 0.8, 50,  -2,* -6, 7, 21.8,⑯⑰⑮, 9, 4,Ｌシンボリプロキオン, 61,田中博, 1.3, 57,   0,  -3, 9, 45.9,⑦⑩⑫, 9,12,Ｈスウォｰドキャット, 78,江田照, 1.2, 66,  -2,  11,12, 52.3, ⑧⑦
10, 1,Ｈサチノスクランブル, 40,大野拓, 1.7, 45,  -6,  -9,14,315.4, ⑫⑨,10, 6,Ｇフロｰラルポケット, 45,大野拓, 0.8, 49,*  5, -24,15,240.5,⑤④③,10,15,Ｅクリノアドベンチャ, 67,武士沢, 1.3, 57,   0,  -2,11, 85.0,⑨⑩⑪,10, 4,Ｏヒシハイグレｰド, 38,田中博, 1.2, 69,  -6,  16, 9, 34.5, ⑫⑬
11, 8,Ｇストロングマリオン, 41,柴田善, 1.8, 46,  -8,  -4, 7, 26.3, ⑭⑭,11, 5,Ｎエトレｰヌ, 33,北村宏, 0.9, 49,   3, -18,11, 98.2,⑪⑪⑩,11,11,Ｋフォｰリングレイス, 62,宮崎北, 2.0, 51,*  1, -13,14,398.2,③②②,11,13,Ｋステンカラｰジン, 75,吉田豊, 1.3, 63,*  4,   6,11, 45.2, ③③
12, 7,Ｐレオソリスト,-43,田中剛, 2.0, 43,  -6, -11,13,175.8, ⑨⑨,12,14,Ｆレパティヌｰル, 51,田中博, 1.0, 46,*  4, -27,12,125.1,⑤④③,12, 7,Ｇテスタロッサ, 65,江田照, 2.1, 52,*  2, -14, 8, 29.2,③②④,12, 6,Ｉダイワインディアナ, 77,安藤光, 1.3, 67,  -5,  14,14,108.8, ⑫⑫
13,16,Ｋエンゲｰジメント, 33,北村宏, 2.0, 44,  -8,  -7,15,341.0, ⑫⑫,13, 4,Ｑプレシャスライフ, -6,丹内祐, 1.2, 46,   0, -15,14,238.2,⑭⑭⑮,13,12,Ｎリキアイナスノオｰ, 52,西田雄, 2.5, 49,  -1, -10,14,398.2,⑭⑭⑬,13,10,Ｂアントニオマグナム, 85,石橋脩, 1.5, 62,   2,   6, 7, 25.7, ⑥⑦
14, 4,Ｏホウリイキッド, 19,村田一, 2.7, 36,  -8, -18,16,604.3, ⑯⑭,14,10,Ｒクニサキシズコ,-21,西田雄, 2.2, 38,   2, -35,18,372.4,⑭⑫⑫,14,10,Ｏラブアフェアｰ, 48,横山義, 4.6, 35,  -4, -24,13,267.4,⑭⑮⑮,14, 2,Ｌサイレンスボｰイ, 74,小野次, 1.6, 62,   4,   5,15,147.2, ④④
15,10,Ｆエタｰナルロマンス, 43,田中勝, 2.9, 33,  -8, -22, 8, 27.6, ⑨⑫,15,12,Ｅウインエトワｰル, 52,吉永護, 2.4, 37,*  5, -48, 8, 45.6,④④⑥,15, 1,Ｍセイウンハンクス, 56,田中剛, 8.8,  0,*  2, -77,12,110.3,①②⑭,15,14,Ａサミｰミラクル, 85,柴田善, 1.8, 61,  -5,  11, 6, 18.7, ⑫⑭
16,11,Ｉグルｰビｰアイズ, 40,武士沢, 3.1, 31,  -5, -32,10, 63.4, ③④,16, 3,Ｋコウヨウオラリア, 39,安藤光, 2.7, 36,   0, -40,10, 90.3,⑦⑭⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,15,Ｐライラックビジン, 17,村田一, 3.6, 29,  -7, -35,16,252.0,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 7,Ｏダンツモイライ, 32,田中勝, 4.9,  1,*  6, -88, 9, 85.6,①③⑩,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-4),,,,,,,,,,,
"単勝:1,880円 複勝:13=370円 03=140円 09=130円 枠連:1,280円",,,,,,,,,,,,"単勝:690円 複勝:11=280円 13=360円 18=260円 枠連:3,360円",,,,,,,,,,,,"単勝:1,540円 複勝:13=310円 09=770円 14=120円 枠連:5,150円",,,,,,,,,,,,単勝:580円 複勝:15=150円 05=120円 11=120円 枠連:480円,,,,,,,,,,,
"馬連:2,870円 ワイド:03-13=860円 09-13=1,200円 03-09=230円",,,,,,,,,,,,"馬連:4,910円 ワイド:11-13=1,300円 11-18=1,180円 13-18=1,170円",,,,,,,,,,,,"馬連:19,550円 ワイド:09-13=4,010円 13-14=520円 09-14=1,140円",,,,,,,,,,,,馬連:690円 ワイド:05-15=300円 11-15=320円 05-11=210円,,,,,,,,,,,
"馬単:7,830円 3連複:2,890円",,,,,,,,,,,,"馬単:9,240円 3連複:10,440円",,,,,,,,,,,,"馬単:38,670円 3連複:11,490円",,,,,,,,,,,,"馬単:1,710円 3連複:840円 3連単:5,120円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 6R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝3250m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,,,,,,■12R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,新潟ｼﾞｬﾝﾌﾟS,,,,,,,,,,,,瓢湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａアドマイヤタヒチ, 62,村田一,, 62,  -4,*  5, 2,  3.3, ④④, 1, 8, スマイルジャック,---,柴田善,, 53,*-26,* 21, 2,  2.9, ②②, 1, 7, ミヤビペルセウス,,穂苅寿,,,,, 1,  2.0,①①①, 1,10,Ｂマイネアプレイザｰ, 71,吉田隼,, 63,  -6,  17, 1,  2.5,④③③
 2, 6,Ｂペイアテンション, 55,木幡初, 0.0, 61,* -1,   3, 3,  3.7, ②②, 2, 1, ドリｰムガｰドナｰ,---,吉田隼, 0.2, 56, -29,* 24, 1,  2.3, ⑦⑥, 2,10, ノボライトニング,,横山義, 0.7,,,, 7, 29.0,⑤③②, 2, 6,Ｅドレックセル, 64,安藤光, 0.0, 69,  -6,* 21, 5, 11.1,⑦⑥④
 3, 7,Ｄミヤビキャサリン, 49,吉田豊, 0.3, 63, -14,* 12, 5, 10.1, ⑨⑧, 3, 4, ダイワポｰラスタｰ,---,田中勝, 0.3, 48, -28,  20, 7, 39.6, ⑦⑥, 3, 1, デンコウグリｰン,,植野貴, 0.7,,,, 3,  6.2,③②②, 3, 7,Ｆビエンナｰレ, 63,田中勝, 0.1, 75,  -8,* 25, 4,  9.6,⑨⑨⑧
 4, 4,Ｃアイビスティアラ, 55,蛯名正, 0.4, 54,*  1,  -3, 1,  3.2, ①①, 4,13, インステップキック,---,福永祐, 0.5, 46, -29,  20, 4, 10.1, ⑪⑩, 4, 2, サウスバトルマン,,平沢健, 0.9,,,, 8, 29.4,④⑦⑥, 4, 1,Ｈソニックルｰラｰ, 61,蛯名正, 0.2, 56,* -4,  10, 8, 32.4,②②①
 5,14,Ｆホウヨウメイン, 38,福永祐, 1.3, 44,  -5,  -7, 4,  6.8, ④④, 5,12, タマモスクワｰト,---,石橋脩, 0.7, 32,*-25,   9, 8, 57.6, ①①, 5, 8, アドニスシチｰ,,大庭和, 1.4,,,,10, 42.1,⑧⑧⑦, 5, 4,Ａベルフリｰ, 75,石橋脩, 0.7, 54,  -7,  12, 2,  3.7,⑧⑥⑦
 6, 5,Ｉエムアイティアラ, 31,安藤光, 1.3, 46, -13,   1,12,130.0, ⑨⑩, 6, 7, ニシノガｰランド,---,中舘英, 0.9, 31, -28,  10, 5, 11.1, ④④, 6, 4, エスケｰアパッチ,,五十嵐, 1.4,,,, 6, 22.0,⑧⑥⑤, 6, 5,Ｄミココロ, 66,大野拓, 0.8, 50,  -6,   7, 7, 11.9,④⑤④
 7,12,Ｈセイカベンザイテン, 31,南田雅, 1.6, 41,  -9,  -6,10,115.6, ⑥⑥, 7, 5, タガノトスカｰナ,---,村田一, 1.1, 32, -31,  13, 6, 14.8, ⑪⑫, 7, 5, エイシンペキン,,西谷誠, 1.6,,,, 2,  5.8,⑦③④, 7, 9,Ｃマイネルコレドｰル, 67,大庭和, 1.0, 50,* -3,  -5, 6, 11.6,①①②
 8,13,Ｌミキ, 29,池崎祐, 1.7, 42, -23,*  4,11,121.0, ⑪⑪, 8,10, カツヨサンマルコ,---,田中博, 1.1, 27, -31,   9,11,117.5, ⑦⑨, 8, 3, バトルブレｰヴ,,菊地昇, 1.7,,,, 4,  7.5,⑫⑫⑨, 8, 2,Ｉサウスグロｰリｰ, 60,宮崎北, 1.5, 45,  -7,   0, 9, 85.5,④⑥⑧
 9,10,Ｊジｰガｰウイング, 30,江田照, 1.8, 39,  -8,  -9, 9,104.5, ⑥⑥, 9, 6, シルキｰワイルド,---,木幡初, 1.5, 25, -29,   4,10,108.1, ⑩⑩, 9,12, ビジネスサイクル,,宗像徹, 2.0,,,, 9, 36.9,⑩⑩⑨, 9, 3,Ｇマイネルプロメッサ, 63,松岡正, 1.9, 47,  -5, -11, 3,  6.0,③③④
10,11,Ｇアルファスマイル, 37,中舘英, 2.2, 38,* -2, -18,14,140.9, ②②,10, 3, モンテキング,---,蛯名正, 1.6, 25,*-27,  -2, 3,  8.2, ②②,10,13, ベルゲン,,今村康, 2.9,,,,13,149.1,⑬⑬⑬,10, 8,Ｊエポックエｰス, 40,北村宏, 2.4, 43,  -9,  -8,10,112.0,⑨⑩⑩
11, 1,Ｅランナｰズデヒア, 46,武士沢, 2.7, 34,  -9, -17, 8, 43.3, ⑥⑧,11,11, プリモエンジェル,---,吉田豊, 1.9, 15, -28,  -6, 9, 64.9, ④⑥,11, 6, メイショウイグアス,,小坂忠, 3.2,,,,14,170.0,⑬⑩⑪,,,,,,,,,,,,
12, 3,Ｋシルバｰゴブレット, 30,大野拓, 2.9, 29, -21,  -8,13,133.0, ⑪⑪,12, 2, チアズブリス,---,横山義, 2.3,-14, -28, -12,12,192.8, ④④,12,11, テレジェニック,,金子光, 3.8,,,, 5, 11.3,⑤⑨⑪,,,,,,,,,,,,
13,15, スリｰクインベガ,---,丹内祐, 5.2,-14, -35, -18, 7, 38.4, ⑭⑭,13, 9, ムｰビングシチｰ,---,江田照, 8.0, 8.0---, -35, -90,13,196.6, ⑪⑫,13, 9, テイエムアラムシャ,,出津孝, 4.2,,,,12,121.2,⑩⑬⑬,,,,,,,,,,,,
14, 8, ガｰデンパラダイス,---,松岡正, 5.7,-23, -41, -17, 6, 38.0, ⑮⑮,,,,,,,,,,,,,14,14, ヒカリダイキャスト,,高田潤, 5.5,,,,11, 44.7,②⑤⑦,,,,,,,,,,,,
15, 9, エイダイサブリナ,---,二本柳, 6.0,-41, -31, -29,15,214.4, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
