07年 5月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月20日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.1,,,,,■ 4R  芝2800m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｴﾒﾗﾙﾄﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａカリスマダンディｰ, 60,安藤光,, 64,   6,* -1, 1,  4.0, ④④, 1, 3, リバｰスプライト,,今村康,,,,, 2,  4.0,④②②, 1,17,Ａリリウオカラニ, 74,中舘英,, 71,* 20,  -2, 4,  8.7, ①①, 1, 4,Ｂディアチャンス, 76,横山典,, 79,   1,  22, 3,  7.6,⑤④④
 2,11,Ｂカノｰプス, 57,太宰啓, 0.4, 63,*  9,  -7, 4,  5.8, ②②, 2, 9, アルシャトル,,西谷誠, 0.0,,,, 4,  7.0,①①①, 2, 3,Ｏコアレスソニック, 59,岩田康, 0.2, 76,  -3,* 17, 1,  4.4, ⑦⑦, 2, 9,Ｇイアオニｰドル, 72,岩田康, 0.1, 72,*  3,  16, 4, 15.1,②②③
 3, 3,Ｏゼンノマグニｰト,-15,岩田康, 0.6, 53,   1,* -4, 6, 12.7, ⑦⑦, 3, 2, ハッピｰトゥモロｰ,,岩崎祐, 0.7,,,, 1,  3.8,⑦⑤④, 3,14,Ｍテイエムカチボシ, 59,川島信, 0.6, 66,  -5,  12, 9, 17.2, ⑦⑦, 3, 1,Ｋコスモプラチナ, 66,藤岡康, 0.4, 66,*  6,   7, 6, 24.2,①①①
 4,14,Ｆグランドソニック, 51,中舘英, 0.7, 64,* 12, -12, 5,  8.5, ①①, 4, 5, マチカネウソブキ,,出津孝, 0.9,,,, 3,  4.6,②②③, 4,18,Ｂペプチドジャスパｰ, 68,武英智, 0.7, 61,*  9,  -2, 7, 11.3, ③②, 4, 5,Ｃマイネルポライト, 76,角田晃, 0.4, 80,  -3,* 25, 1,  2.3,⑪⑩⑩
 5, 6,Ｄラインブラスト, 54,藤岡康, 0.8, 47,  -2,  -6, 9, 32.5, ⑦⑧, 5, 6, ケイエスヨシキ,,難波剛, 3.3,,,,12,102.2,⑧⑦⑦, 5, 5,Ｈデザｰトワｰルド, 63,石橋守, 0.8, 59,   5,   0, 5,  8.9, ⑤⑤, 5, 2,Ｆマヤノスタｰダム, 75,藤岡佑, 0.4, 76,  -2,  22, 7, 24.4,⑧⑧⑥
 6, 7,Ｊファｰストナイナｰ, 42,田嶋翔, 0.9, 54,   6, -10, 8, 23.4, ④⑤, 6,12, サンエムウラノス,,植野貴, 3.3,,,, 8, 20.5,⑤⑥⑥, 6,15,Ｊショウナンハイギア, 62,藤岡佑, 1.0, 59,  -7,   9,13, 48.4, ⑩⑨, 6, 7,Ｈフィｰルドカイザｰ, 71,熊沢重, 0.4, 68,*  3,  11, 5, 18.1,③②②
 7,10,Ｅトウショウモｰド, 53,横山典, 1.0, 51,   4, -10, 3,  4.5, ④⑤, 7,13, アグネスボｰイ,,小坂忠, 3.5,,,,10, 37.5,②④⑤, 7, 8,Ｅコウユｰルビｰ, 65,田村太, 1.0, 53,*  6,  -9, 2,  6.0, ③②, 7, 3,Ｄシゲルドントイケ, 76,武幸四, 0.5, 79,  -5,* 25,10, 42.0,⑨⑩⑩
 8, 1,Ｋスリｰコジｰン, 33,熊沢重, 1.1, 47,  -9,* -3,13,146.6, ⑫⑪, 8, 1, カネトシパワフル,,小林慎, 3.8,,,, 6, 15.3,⑩⑧⑧, 8,16,Ｉデザｰトモｰニング, 63,赤木高, 1.1, 54,   0,  -1,10, 19.4, ⑥⑥, 8,11,Ａロックスピリッツ, 77,赤木高, 0.7, 63,   2,   9, 2,  2.8,④④④
