07年 8月25日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 8月25日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.2,,,,,■ 4R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■10R  芝1500m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾛｰﾊﾞｰ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｌダンツホｰルド,-77,池添謙,, 49,* -4,  -6, 9, 31.5, ②②, 1, 3, リッカロイヤル,---,柴山雄,, 52, -32,* 17, 9, 46.1,⑨⑨⑥, 1, 4,Ｅトップモンジュｰ, 62,勝浦正,, 64,* -1,   3,12, 58.5,②②①, 1, 4,Ｂウイントリガｰ, 64,藤田伸,, 59, -33,* 24, 3,  5.3,③④④
 2,11,Ｄメイショウアｰリｰ, 43,秋山真, 0.1, 48,* -4,  -7, 5, 10.8, ②①, 2,11, アイアムスパｰクル,---,秋山真, 0.2, 31,*-28,   7,12, 82.4,②②②, 2, 6,Ｌニシノアレックス, 56,菊沢隆, 0.1, 69,  -2,* 12, 8, 25.5,⑨⑪⑧, 2, 7,Ｇグリフィス, 50,四位洋, 0.2, 47, -31,  17, 4,  7.1,③③②
 3,12,Ｈディアディアｰ, 33,勝浦正, 0.1, 51, -19,*  3, 7, 22.1, ⑨⑨, 3, 6, ネオスピリッツ,---,藤田伸, 0.2, 39,*-30,  11, 2,  3.4,⑥⑤④, 3, 7,Ｄウォｰクライ, 62,武幸四, 0.3, 65,  -1,   6, 3,  5.2,⑧⑥⑥, 3, 6,Ｅバｰキングウルフ, 58,岩田康, 0.2, 41,*-30,  16, 2,  3.0,②②②
 4, 5,Ｉハッピｰラッシュ, 27,岩田康, 0.3, 47, -16,* -1, 2,  3.3, ⑧⑦, 4,10, ニｰマルギャロップ,---,津村明, 0.3, 29,*-28,   5, 8, 23.6,①①①, 4,12,Ｃアイアムザスタｰ, 65,藤田伸, 0.4, 64,   0,   3, 2,  4.5,⑤⑤③, 4, 2,Ｆマイネブリッツ, 53,柴山雄, 0.4, 47, -34,  19, 7, 21.4,⑥④④
 5, 9,Ｂセイカカリンバ, 44,柴山雄, 0.4, 43,  -7,  -8, 4,  8.8, ④④, 5,12, ガイアマンイｰタｰ,---,北村友, 0.3, 31,*-30,   7, 5, 16.1,③③③, 5, 5,Ｇナチュラルウェｰブ, 59,岩田康, 0.5, 63,*  0,   1, 6,  8.1,③③②, 5, 1,Ｈメジロアｰスラ, 50,秋山真, 0.5, 46, -35,  19, 5, 13.0,⑥⑦⑦
 6, 6,Ｃトｰセンジｰクレフ, 43,丸田恭, 0.4, 43, -21,* -1, 6, 11.7, ⑨⑩, 6, 1, ショウナンタクミ,---,小林徹, 0.4, 30,*-29,   7,13, 94.5,③③④, 6, 2,Ｂマイネルランプロス, 65,柴山雄, 0.6, 62,*  0,   0, 1,  4.0,③③③, 6, 8,Ｄパラダイスプラム, 58,武幸四, 0.7, 29,*-29,   7, 6, 16.7,①①①
 7, 2,Ａナンヨｰナイト, 49,北村友, 0.5, 41,* -4, -12, 1,  3.1, ①②, 7, 8, マイネソシオ,---,藤岡佑, 0.5, 43, -34,* 14, 6, 16.2,⑨⑫⑪, 7,11,Ａメジロマシュｰズ, 67,川島信, 0.8, 62,  -1,   2, 4,  6.9,⑥⑥⑥, 7, 3,Ｃイイデケンシン, 62,横山典, 1.2, 24, -33,   5, 1,  2.5,③④⑥
 8, 4,Ｅトキンナル, 39,津村明, 0.9, 37, -10, -11, 3,  5.6, ⑥⑤, 8, 2, アドマイヤトパｰズ,---,岩田康, 0.8, 24, -32,   5, 1,  2.8,⑧⑨⑥, 8, 3,Ｊアジアン, 57,北村浩, 1.2, 60,  -2,   0,10, 48.3,⑨⑧⑧,,,,,,,,,,,,
 9, 3,Ｆハナヤッコ, 36,菊沢隆, 1.0, 35,  -7, -14,11,125.4, ④⑤, 9,13, ヒロアンジェロ,---,菊沢隆, 1.2, 17, -32,   1,10, 50.8,⑥⑨⑪, 9,10,Ｉレスト, 58,池添謙, 1.6, 57,  -3,  -2,11, 48.4,⑪⑫⑩,,,,,,,,,,,,
10, 7,Ｊマックスボｰイ, 26,伊藤直, 1.0, 35, -11, -11,10, 36.4, ⑥⑧,10, 5, ゴルディオス,---,四位洋, 1.3, 17, -31,  -4, 3,  4.7,⑫⑦⑥,10, 9,Ｆノボプレゼンス, 59,佐藤聖, 2.0, 51,  -3,  -9, 7, 16.3,⑥⑧⑪,,,,,,,,,,,,
11, 8,Ｋサンライトオｰジャ,-61,小林徹, 2.3, 23, -26, -15,12,292.4, ⑫⑪,11, 7, メルシｰパッション,---,武幸四, 1.4, 16, -35,   2, 7, 23.5,⑫⑫⑪,11, 8,Ｈアドマイヤカｰネル, 58,横山典, 2.1, 52,  -2,  -9, 5,  7.7,⑪⑧⑪,,,,,,,,,,,,
12, 1,Ｇレディオｰロラ, 35,黛弘人, 2.6, 12, -24, -22, 8, 25.3, ⑪⑫,12, 4, ニュｰロザリオ,---,古川吉, 1.5, 11,*-30,  -9,14,117.7,③⑤⑥,12, 1,Ｋスズライトアップ, 56,鈴来直, 2.2, 50,*  0, -18, 9, 28.0,①①③,,,,,,,,,,,,
,,,,,,,,,,,,13,14, トップオブクロフネ,---,池添謙, 1.9, 10, -35,  -6, 4, 12.3,⑭⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 9, クリスライムライト,---,小牧太, 2.2,-28, -31, -18,11, 58.2,⑪⑦⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-20 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-27 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-4),,,,,,,,,,,
"単勝:3,150円 複勝:10=800円 11=250円 12=470円 枠連:1,390円",,,,,,,,,,,,"単勝:4,610円 複勝:03=990円 11=2,080円 06=150円 枠連:11,950円",,,,,,,,,,,,"単勝:5,850円 複勝:04=1,720円 06=590円 07=200円 枠連:8,670円",,,,,,,,,,,,単勝:530円 複勝:04=270円 07=370円 枠連:0円,,,,,,,,,,,
"馬連:9,860円 ワイド:10-11=3,210円 10-12=4,050円 11-12=1,400円",,,,,,,,,,,,"馬連:73,100円 ワイド:03-11=16,580円 03-06=1,880円 06-11=4,520円",,,,,,,,,,,,"馬連:39,950円 ワイド:04-06=7,660円 04-07=3,710円 06-07=1,290円",,,,,,,,,,,,"馬連:1,810円 ワイド:04-07=520円 04-06=290円 06-07=340円",,,,,,,,,,,
"馬単:23,260円 3連複:25,490円",,,,,,,,,,,,"馬単:181,240円 3連複:89,770円",,,,,,,,,,,,"馬単:93,860円 3連複:69,160円",,,,,,,,,,,,"馬単:3,570円 3連複:1,540円 3連単:11,010円",,,,,,,,,,,
■ 2R  芝1500m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.2,,,,,■ 5R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■11R  芝2600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,阿寒湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａランチボックス, 61,岩田康,, 57,  -8,*  5, 1,  1.5,②④⑤, 1,10,Ｅタガノファントム, 51,岩田康,, 63,  -3,*  5, 2,  3.6,⑨⑦③, 1,13,Ｂキラｰストリｰト, 67,藤田伸,, 64,   1,*  5, 2,  6.8,⑩⑧⑥, 1,14,Ｊホクトスルタン, 68,横山典,, 75,* -1,  22, 2,  3.4,①①①
