07年 3月10日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月10日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.1,,,,,■ 7R  ダ2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■10R  芝2200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ゆきやなぎ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｃナリタコンコルド, 51,安藤勝,, 66,*  0,*  1, 3,  4.8,①①①, 1, 6,Ａグッドキララ, 60,福永祐,, 59,*-19,* 15, 2,  4.3, ①①, 1,15,Ｋコウエイノホシ, 50,下原理,, 79,* 12,  -1,11,113.7,⑤②②, 1, 1,Ｂヒラボクロイヤル, 64,武幸四,, 76, -28,* 30, 1,  3.2,⑥⑦⑦
 2, 4,Ｂプライムオヴライフ, 57,岩田康, 0.4, 62,  -2,*  1, 2,  3.2,⑥⑥③, 2,12,Ｇスマｰトストｰム, 53,藤岡佑, 0.2, 54,*-20,* 14, 6, 15.4, ②②, 2,11,Ａユｰガットテｰスト, 70,福永祐, 0.2, 77,* 12,  -3, 1,  2.0,②①①, 2, 9,Ｄメトロシュタイン, 61,和田竜, 0.0, 58,*-25,  22, 5,  9.8,②②②
 3,10,Ｅマｰブルジｰン, 42,渡辺薫, 0.5, 62,*  0,  -3, 6, 47.9,②②②, 3, 1,Ｂイイデレインジャｰ, 60,熊沢重, 0.7, 47, -24,  12, 5,  8.4, ⑤⑤, 3, 5,Ｂグッドフロマｰジュ, 68,岩田康, 0.3, 76,* 10,  -1, 2,  3.9,⑤④③, 3, 3,Ｅサンライズトラスト, 58,秋山真, 0.3, 57, -27,  22, 2,  3.4,⑤④④
 4, 2,Ａヒシヴェンチャｰ, 58,武幸四, 0.5, 61,  -1,  -1, 1,  1.6,③③③, 4, 4,Ｍマイネルプルｰト, 39,長谷川, 0.8, 51, -27,* 15,11,101.4, ⑧⑧, 4,13,Ｃツルマルロｰレル, 65,酒井学, 0.8, 71,   7,   0, 5, 19.5,⑩⑩⑩, 4, 8,Ｉロｰドキャニオン, 52,福永祐, 0.5, 35,*-24,  13, 8, 27.4,①①①
 5, 5,Ｊタマモコマンダｰ, 29,小林徹, 1.5, 52,  -5,  -3, 8,144.6,⑨⑧⑦, 5, 3,Ｄシャトヤンシｰ, 58,岩田康, 1.1, 37, -25,   7, 3,  4.4, ⑤⑤, 5, 7,Ｆフルブラッサム, 60,四位洋, 1.1, 67,   1,* 13, 4,  9.0,⑮⑬⑬, 5, 4,Ａパレスショットガン, 71,田嶋翔, 0.5, 56, -28,  22, 3,  4.0,⑧⑦⑦
 6, 6,Ｇメイケイグリｰン, 36,和田竜, 2.3, 47,  -2, -17, 9,159.6,③⑤⑤, 6, 5,Ｅブライトロジック, 56,安藤勝, 1.1, 45, -29,* 14, 1,  2.9, ⑩⑫, 6,14,Ｄマルイチライデン, 62,藤岡佑, 1.3, 67,   9,  -7, 3,  6.0,⑦⑧⑤, 6, 2,Ｇアドマイヤマジン, 55,岩田康, 0.6, 38,*-26,  16, 6, 13.1,③④④
 7, 3,Ｉマッキｰパシオン, 30,木村健, 2.4, 45,  -6,  -9,10,346.8,⑩⑩⑨, 7,13,Ｉジゲンリュウ, 45,和田竜, 1.2, 34, -24,   4,10, 90.4, ⑤⑤, 7, 9,Ｇサンエムトラスト, 57,熊沢重, 1.6, 65,   9, -12, 8, 37.5,③⑤⑤, 7, 5,Ｆキンショｰジェット, 57,藤岡佑, 0.7, 58, -30,  24, 7, 23.4,⑧⑨⑨
 8, 8,Ｆサンマルチｰフ, 38,秋山真, 2.8, 42,  -3, -19, 4, 32.1,⑦⑥⑦,11, 9,Ｈスロクスザンナ, 49,木村健, 1.3, 37, -28,   9, 9, 60.0, ⑧⑪, 8,10,Ｅテイエムセイラン, 61,和田竜, 1.6, 66,   9, -11, 6, 20.7,③⑦④, 8, 7,Ｈウインボｰルド, 54,木村健, 0.7, 38, -27,  16, 9, 30.2,⑥⑥④
